,Industry,Company(1),Business Description,Investment,Interest(6)(12),Acquisition  Date,Amortized  Cost,Fair  Value
443,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Warrant to purchase up to 125,000 shares of Series 2 preferred stock (expires 12/2023)",,6/30/2016,0.1,0.0
444,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($45.0 par due 12/2020),"5.00% Cash, 5.00% PIK",8/8/2014,45.0,41.6
445,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Warrant to purchase up to 4 units of common stock (expires 8/2018),,8/8/2014,0.0,0.0
446,Power Generation,"DESRI VI Management Holdings, LLC",Wind power generation facility operator,Senior subordinated loan ($13.9 par due 12/2021),10.00%,12/24/2014,13.9,13.9
447,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($25.0 par due 11/2021),6.80% (Libor + 5.50%/Q),11/13/2014,24.8,23.4
448,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($20.1 par due 12/2021),"8.00% Cash, 5.25% PIK",11/13/2014,20.1,18.8
449,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($93.8 par due 12/2021),"8.00% Cash, 5.25% PIK",11/13/2014,93.8,87.9
450,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($8.5 par due 10/2018),,3/31/2015,8.1,1.4
451,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock (expires 7/2023)",,7/25/2013,0.0,0.0
452,Power Generation,"La Paloma Generating Company, LLC","Natural gas fired, combined cycle plant operator",Second lien senior secured loan ($10.0 par due 2/2020),,2/20/2014,8.8,0.0
453,Power Generation,Moxie Patriot LLC,Gas turbine power generation facilities operator,First lien senior secured loan ($34.1 par due 12/2020),7.05% (Libor + 5.75%/Q),12/19/2013,33.9,31.9
454,Power Generation,"Noonan Acquisition Company, LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($19.1 par due 10/2017),10.25% PIK,7/22/2016,19.1,19.1
455,Power Generation,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($5.0 par due 8/2020),7.80% (Libor + 6.50%/Q),5/8/2017,4.6,4.7
456,Power Generation,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($34.5 par due 8/2020),7.80% (Libor + 6.50%/Q),8/21/2013,34.3,32.3
457,Power Generation,"Panda Temple Power II, LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($19.7 par due 4/2019),7.30% (Libor + 6.00%/Q),4/3/2013,19.6,17.7
458,Power Generation,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,First lien senior secured revolving loan ($2.3 par due 4/2018),12.25% (Base Rate + 8.00%/Q),4/28/2017,2.3,2.3
459,Power Generation,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($24.8 par due 3/2022),,3/6/2015,23.6,17.9
460,Power Generation,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",,10/20/2014,21.7,30.8
461,Power Generation,Riverview Power LLC,Operator of natural gas and oil fired power generation facilities,First lien senior secured loan ($63.6 par due 12/2022),9.55% (Libor + 8.25%/Q),12/29/2016,63.6,63.6
462,Power Generation,Riverview Power LLC,Operator of natural gas and oil fired power generation facilities,,,,440.8,409.7
463,Manufacturing,"Chariot Acquisition, LLC (22)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($18.8 par due 9/2021),7.50% (Libor + 6.25%/Q),1/3/2017,18.6,18.2
464,Manufacturing,"Chariot Acquisition, LLC (22)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($9.6 par due 9/2021),7.50% (Libor + 6.25%/Q),1/3/2017,9.5,9.3
465,Manufacturing,"Component Hardware Group, Inc. (22)",Commercial equipment,First lien senior secured revolving loan ($1.9 par due 7/2019),5.50% (Libor + 4.50%/Q),7/1/2013,1.9,1.9
466,Manufacturing,"Component Hardware Group, Inc. (22)",Commercial equipment,First lien senior secured loan ($7.9 par due 7/2019),5.80% (Libor + 4.50%/Q),7/1/2013,7.9,7.9
467,Manufacturing,Dorner Holding Corp. (22),Manufacturer of precision unit conveyors,First lien senior secured revolving loan ($1.0 par due 3/2022),9.00% (Base Rate + 4.75%/Q),3/15/2017,1.0,1.0
468,Manufacturing,Dorner Holding Corp. (22),Manufacturer of precision unit conveyors,First lien senior secured revolving loan ($0.5 par due 3/2022),7.05% (Libor + 5.75%/Q),3/15/2017,0.5,0.5
469,Manufacturing,Dorner Holding Corp. (22),Manufacturer of precision unit conveyors,First lien senior secured loan ($7.4 par due 3/2023),7.05% (Libor + 5.75%/Q),3/15/2017,7.4,7.4
470,Manufacturing,"ETG Holdings, Inc. (8)",Industrial woven products,"Common stock (3,000 shares)",,1/3/2017,0.0,0.0
471,Manufacturing,"Foamex Innovations, Inc.",Advanced polymer foam products,"Series A common stock (2,708 shares)",,1/3/2017,0.0,0.0
472,Manufacturing,"Foamex Innovations, Inc.",Advanced polymer foam products,Series B common stock (455 shares),,1/3/2017,0.0,0.0
473,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC (22)",Cutting tool provider to the metalworking industry,First lien senior secured revolving loan,0,8/13/2015,0.0,0.0
474,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC (22)",Cutting tool provider to the metalworking industry,Senior subordinated loan ($28.3 par due 9/2020),11.00%,8/13/2015,28.3,28.3
475,Manufacturing,"Harvey Tool Company, LLC and Harvey Tool Holding, LLC (22)",Cutting tool provider to the metalworking industry,Class A membership units (851 units),,3/28/2014,0.9,2.0
476,Manufacturing,"Ioxus, Inc (7)",Energy storage devices,First lien senior secured loan ($0.7 par due 12/2019),,4/29/2014,0.7,0.7
477,Manufacturing,"Ioxus, Inc (7)",Energy storage devices,First lien senior secured loan ($10.2 par due 12/2019),12.00% PIK,4/29/2014,10.0,10.4
478,Manufacturing,"Ioxus, Inc (7)",Energy storage devices,"Series CC preferred stock (67,330,609 shares)",,1/27/2017,0.7,0.0
479,Manufacturing,"Ioxus, Inc (7)",Energy storage devices,"Warrant to purchase up to 1,210,235 shares of Series BB preferred stock (expires 8/2026)",,1/28/2016,0.0,0.0
480,Manufacturing,"Ioxus, Inc (7)",Energy storage devices,"Warrant to purchase up to 336,653,045 shares of Series CC preferred stock (expires 1/2027)",,1/27/2017,0.0,0.0
481,Manufacturing,"Ioxus, Inc (7)",Energy storage devices,"Warrant to purchase up to 3,038,730 shares of common stock (expires 1/2026)",,1/28/2016,0.0,0.0
482,Manufacturing,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($3.0 par due 4/2022),3.65% (Libor + 2.50%/Q),4/5/2017,3.0,3.0
483,Manufacturing,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($16.6 par due 4/2022),8.54% (Libor + 7.39%/Q),4/5/2017,16.6,16.6
484,Manufacturing,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($7.2 par due 4/2022),8.54% (Libor + 7.39%/Q),4/5/2017,7.2,7.2
485,Manufacturing,"MacLean-Fogg Company and MacLean-Fogg Holdings, L.L.C.",Manufacturer and supplier for the power utility and automotive markets worldwide,Senior subordinated loan ($101.4 par due 10/2025),"10.50% Cash, 3.00% PIK",10/31/2013,101.4,101.4
486,Manufacturing,"MacLean-Fogg Company and MacLean-Fogg Holdings, L.L.C.",Manufacturer and supplier for the power utility and automotive markets worldwide,"Preferred units (70,183 units)","4.50% Cash, 9.25% PIK",10/9/2015,74.8,74.8
487,Manufacturing,Niagara Fiber Intermediate Corp. (22),Insoluble fiber filler products,First lien senior secured revolving loan ($1.9 par due 5/2018),,5/8/2014,1.8,1.1
488,Manufacturing,Niagara Fiber Intermediate Corp. (22),Insoluble fiber filler products,First lien senior secured loan ($1.3 par due 5/2018),,5/8/2014,1.2,0.7
489,Manufacturing,Niagara Fiber Intermediate Corp. (22),Insoluble fiber filler products,First lien senior secured loan ($12.1 par due 5/2018),,5/8/2014,11.3,7.1
490,Manufacturing,Nordco Inc. (22),Railroad maintenance-of-way machinery,First lien senior secured revolving loan,0,8/26/2015,0.0,0.0
491,Manufacturing,"Pelican Products, Inc.",Flashlights,Second lien senior secured loan ($40.0 par due 4/2021),9.55% (Libor + 8.25%/Q),4/11/2014,40.0,38.0
492,Manufacturing,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",,1/30/2007,1.0,0.0
493,Manufacturing,"SI Holdings, Inc.","Elastomeric parts, mid-sized composite structures, and composite tooling","Common stock (1,500 shares)",,5/30/2014,1.5,1.5
494,Manufacturing,"Sonny's Enterprises, LLC (22)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured loan ($0.4 par due 12/2022),6.05% (Libor + 4.75%/Q),6/1/2017,0.4,0.4
495,Manufacturing,"Sonny's Enterprises, LLC (22)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured loan ($0.2 par due 12/2022),6.05% (Libor + 4.75%/Q),5/3/2017,0.2,0.2
496,Manufacturing,TPTM Merger Corp. (22),Time temperature indicator products,First lien senior secured revolving loan ($0.8 par due 9/2018),7.66% (Libor + 6.50%/Q),9/12/2013,0.8,0.8
497,Manufacturing,TPTM Merger Corp. (22),Time temperature indicator products,First lien senior secured revolving loan ($0.5 par due 9/2018),7.67% (Libor + 6.50%/Q),9/12/2013,0.5,0.5
498,Manufacturing,TPTM Merger Corp. (22),Time temperature indicator products,First lien senior secured loan ($10.5 par due 9/2018),9.67% (Libor + 8.67%/Q),9/12/2013,10.5,10.5
499,Manufacturing,TPTM Merger Corp. (22),Time temperature indicator products,First lien senior secured loan ($6.2 par due 9/2018),9.67% (Libor + 8.67%/Q),9/12/2013,6.2,6.2
500,Manufacturing,TPTM Merger Corp. (22),Time temperature indicator products,First lien senior secured loan ($6.5 par due 9/2018),9.97% (Libor + 8.67%/Q),9/12/2013,6.5,6.5
501,Manufacturing,TPTM Merger Corp. (22),Time temperature indicator products,First lien senior secured loan ($3.8 par due 9/2018),9.97% (Libor + 8.67%/Q),9/12/2013,3.8,3.8
502,Manufacturing,"WP CPP Holdings, LLC",Precision engineered castings,Second lien senior secured loan ($19.7 par due 4/2021),8.92% (Libor + 7.75%/Q),1/3/2017,18.8,18.3
503,Manufacturing,"WP CPP Holdings, LLC",Precision engineered castings,,,,394.9,386.2
504,Food and Beverage,American Seafoods Group LLC and American Seafoods Partners LLC (22),Harvester and processor of seafood,First lien senior secured revolving loan ($0.5 par due 8/2021),8.25% (Base Rate + 4.00%/Q),8/19/2015,0.5,0.5
505,Food and Beverage,American Seafoods Group LLC and American Seafoods Partners LLC (22),Harvester and processor of seafood,First lien senior secured loan ($6.6 par due 8/2021),6.23% (Libor + 5.00%/Q),8/19/2015,6.6,6.6
506,Food and Beverage,American Seafoods Group LLC and American Seafoods Partners LLC (22),Harvester and processor of seafood,First lien senior secured loan ($0.1 par due 8/2021),8.25% (Base Rate + 4.00%/Q),8/19/2015,0.1,0.1
507,Food and Beverage,American Seafoods Group LLC and American Seafoods Partners LLC (22),Harvester and processor of seafood,Second lien senior secured loan ($55.0 par due 2/2022),10.23% (Libor + 9.00%/Q),8/19/2015,55.0,55.0
508,Food and Beverage,American Seafoods Group LLC and American Seafoods Partners LLC (22),Harvester and processor of seafood,"Class A units (77,922 units)",,8/19/2015,0.1,0.1
509,Food and Beverage,American Seafoods Group LLC and American Seafoods Partners LLC (22),Harvester and processor of seafood,"Warrant to purchase up to 7,422,078 Class A units (expires 8/2035)",,8/19/2015,7.4,11.3
510,Food and Beverage,Eagle Family Foods Group LLC,Manufacturer and producer of milk products,First lien senior secured loan ($21.6 par due 12/2021),10.35% (Libor + 9.05%/Q),8/22/2016,21.6,21.2
511,Food and Beverage,Eagle Family Foods Group LLC,Manufacturer and producer of milk products,First lien senior secured loan ($54.8 par due 12/2021),10.35% (Libor + 9.05%/Q),12/31/2015,54.5,53.7
512,Food and Beverage,"Edward Don & Company, LLC and VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,First lien senior secured loan ($47.9 par due 9/2022),9.66% (Libor + 8.50%/Q),3/31/2017,47.9,47.9
513,Food and Beverage,"Edward Don & Company, LLC and VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,"Membership units (2,970,000 units)",,6/9/2017,3.0,3.0
514,Food and Beverage,FPI Holding Corporation (8),Distributor of fruits,First lien senior secured loan ($0.6 par due 6/2018),,1/3/2017,0.4,0.6
515,Food and Beverage,GF Parent LLC,"Producer of low-acid, aseptic food and beverage products","Class A preferred units (2,940 units)",,5/13/2015,2.9,2.1
516,Food and Beverage,GF Parent LLC,"Producer of low-acid, aseptic food and beverage products","Class A common units (60,000 units)",,5/13/2015,0.1,0.0
517,Food and Beverage,"JWC/KI Holdings, LLC",Foodservice sales and marketing agency,"Membership units (5,000 units)",,11/16/2015,5.0,4.7
518,Food and Beverage,"Kettle Cuisine, LLC",Manufacturer of fresh refrigerated and frozen food products,Second lien senior secured loan ($28.5 par due 2/2022),10.84% (Libor + 9.75%/Q),8/21/2015,28.5,28.5
519,Food and Beverage,"NECCO Holdings, Inc. (8)(22)",Producer and supplier of candy,First lien senior secured revolving loan ($16.5 par due 11/2017),,1/3/2017,5.3,4.6
520,Food and Beverage,"NECCO Holdings, Inc. (8)(22)",Producer and supplier of candy,First lien senior secured loan ($9.9 par due 11/2017),,1/3/2017,0.9,1.2
521,Food and Beverage,"NECCO Holdings, Inc. (8)(22)",Producer and supplier of candy,"Common stock (860,189 shares)",,1/3/2017,0.0,0.0
522,Food and Beverage,"RF HP SCF Investor, LLC",Branded specialty food company,Membership interest (10.08% interest),,12/22/2016,12.5,12.9
523,Food and Beverage,"Teasdale Foods, Inc. (22)","Provider of private label and branded food products to the retail, foodservice and wholesale channels",First lien senior secured loan ($1.2 par due 10/2020),9.91% (Libor + 8.75%/Q),6/30/2017,1.2,1.2
524,Food and Beverage,"Teasdale Foods, Inc. (22)","Provider of private label and branded food products to the retail, foodservice and wholesale channels",Second lien senior secured loan ($33.6 par due 10/2021),10.05% (Libor + 8.75%/Q),1/3/2017,33.6,33.6
525,Food and Beverage,"Teasdale Foods, Inc. (22)","Provider of private label and branded food products to the retail, foodservice and wholesale channels",Second lien senior secured loan ($21.3 par due 10/2021),9.91% (Libor + 8.75%/Q),1/3/2017,21.3,21.3
526,Food and Beverage,"Teasdale Foods, Inc. (22)","Provider of private label and branded food products to the retail, foodservice and wholesale channels",Second lien senior secured loan ($31.5 par due 10/2021),9.92% (Libor + 8.75%/Q),1/3/2017,31.5,31.5
527,Food and Beverage,"Teasdale Foods, Inc. (22)","Provider of private label and branded food products to the retail, foodservice and wholesale channels",,,,339.9,341.6
528,Education,Campus Management Acquisition Corp. (7),Education software developer,"Preferred stock (485,159 shares)",,2/8/2008,10.5,10.2
529,Education,Excelligence Holdings Corp.,"Developer, manufacturer and retailer of educational products",First lien senior secured loan ($13.0 par due 4/2023),7.21% (Libor + 6.00%/Q),4/17/2017,13.0,12.9
530,Education,"Infilaw Holding, LLC (22)",Operator of for-profit law schools,First lien senior secured revolving loan ($6.0 par due 2/2018),,8/25/2011,6.0,2.5
531,Education,"Infilaw Holding, LLC (22)",Operator of for-profit law schools,Series A preferred units (1.248899 units),,8/25/2011,128.1,0.0
532,Education,"Infilaw Holding, LLC (22)",Operator of for-profit law schools,Series A-1 preferred units (0.025463 units),,7/29/2016,2.5,0.0
533,Education,"Infilaw Holding, LLC (22)",Operator of for-profit law schools,Series B preferred units (0.391467 units),,10/19/2012,9.2,0.0
534,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (22)",Private school operator,First lien senior secured revolving loan ($12.0 par due 5/2018),12.25% (Base Rate + 8.00%/Q),5/18/2017,12.0,12.0
535,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (22)",Private school operator,First lien senior secured loan ($3.0 par due 12/2018),10.50% (Libor + 9.00%/Q),10/31/2015,3.0,3.0
536,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (22)",Private school operator,"Series B preferred stock (1,750,000 shares)",,8/5/2010,5.0,0.0
537,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (22)",Private school operator,"Series C preferred stock (2,512,586 shares)",,6/7/2010,0.7,0.0
538,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (22)",Private school operator,"Senior preferred series A-1 shares (163,902 shares)",,10/31/2015,119.4,47.0
539,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc. (22)",Private school operator,Common stock (20 shares),,6/7/2010,0.0,0.0
540,Education,"Lakeland Tours, LLC (22)",Educational travel provider,First lien senior secured revolving loan ($1.6 par due 2/2022),6.04% (Libor + 4.75%/M),2/10/2016,1.6,1.6
541,Education,"Lakeland Tours, LLC (22)",Educational travel provider,First lien senior secured loan ($5.0 par due 2/2022),5.87% (Libor + 4.75%/Q),2/10/2016,4.9,5.0
542,Education,"Lakeland Tours, LLC (22)",Educational travel provider,First lien senior secured loan ($31.7 par due 2/2022),10.74% (Libor + 9.74%/Q),2/10/2016,31.3,31.7
543,Education,"Liaison Acquisition, LLC (22)",Provider of centralized applications services to educational associations,Second lien senior secured loan ($15.0 par due 8/2023),10.34% (Libor + 9.25%/Q),2/9/2017,14.7,15.0
544,Education,PIH Corporation and Primrose Holding Corporation (22),Franchisor of education-based early childhood centers,First lien senior secured revolving loan ($0.6 par due 12/2018),6.31% (Libor + 5.25%/Q),12/13/2013,0.6,0.6
545,Education,PIH Corporation and Primrose Holding Corporation (22),Franchisor of education-based early childhood centers,"Common stock (7,227 shares)",,1/3/2017,17.0,22.1
546,Education,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,"Preferred stock (1,977 shares)",,7/30/2008,0.5,0.5
547,Education,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,Common membership interest (15.76% interest),,9/21/2007,15.8,34.5
548,Education,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,"Warrant to purchase up to 27,890 shares (expires 11/2019)",,12/8/2009,0.0,0.1
549,Education,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,First lien senior secured loan ($3.2 par due 1/2021),"12.00% (Libor + 8.00% Cash, 2.00% PIK/M)",7/1/2014,3.1,3.2
550,Education,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,First lien senior secured loan ($0.1 par due 1/2021),,7/1/2014,0.1,0.1
551,Education,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,Warrant to purchase up to 987 shares of common stock (expires 12/2026),,12/23/2016,0.0,0.0
552,Education,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",,12/23/2016,0.0,0.0
553,Education,"RuffaloCODY, LLC (22)",Provider of student fundraising and enrollment management services,First lien senior secured revolving loan,0,5/29/2013,0.0,0.0
554,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($38.7 par due 7/2022),10.05% (Libor + 8.75%/Q),2/1/2017,37.8,38.7
555,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($3.1 par due 7/2022),10.30% (Libor + 9.00%/Q),1/3/2017,3.1,3.1
556,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($3.1 par due 7/2022),10.30% (Libor + 9.00%/Q),10/14/2016,3.1,3.1
557,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($5.5 par due 7/2022),10.05% (Libor + 8.75%/Q),1/3/2017,5.5,5.5
558,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($4.2 par due 7/2022),10.05% (Libor + 8.75%/Q),10/28/2015,4.1,4.2
559,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($4.4 par due 7/2022),10.55% (Libor + 9.25%/Q),1/3/2017,4.4,4.4
560,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($3.3 par due 7/2022),10.55% (Libor + 9.25%/Q),2/1/2016,3.2,3.3
561,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($20.0 par due 7/2022),10.05% (Libor + 8.75%/Q),1/3/2017,20.0,20.0
562,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($15.0 par due 7/2022),10.05% (Libor + 8.75%/Q),7/31/2015,14.8,15.0
563,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($2.8 par due 7/2022),10.55% (Libor + 9.25%/Q),1/3/2017,2.8,2.8
564,Education,"Severin Acquisition, LLC (22)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($2.8 par due 7/2022),10.55% (Libor + 9.25%/Q),8/8/2016,2.8,2.8
565,Education,"WCI-Quantum Holdings, Inc.","Distributor of instructional products, services and resources","Series A preferred stock (1,272 shares)",,10/24/2014,1.0,1.0
566,Education,"WCI-Quantum Holdings, Inc.","Distributor of instructional products, services and resources",,,,501.6,305.9
567,Containers and Packaging,"GS Pretium Holdings, Inc.",Manufacturer and supplier of high performance plastic containers,"Common stock (500,000 shares)",,6/2/2014,0.5,0.8
568,Containers and Packaging,"ICSH Parent, Inc. and Vulcan Container Services Holdings, Inc. (22)","Industrial container manufacturer, reconditioner and servicer",Second lien senior secured loan ($63.6 par due 4/2025),9.17% (Libor + 8.00%/Q),4/28/2017,62.9,63.6
569,Containers and Packaging,"ICSH Parent, Inc. and Vulcan Container Services Holdings, Inc. (22)","Industrial container manufacturer, reconditioner and servicer","Series A common stock (24,900 shares)",,4/28/2017,2.5,2.7
570,Containers and Packaging,LBP Intermediate Holdings LLC (22),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured revolving loan,0,7/10/2015,0.0,0.0
571,Containers and Packaging,LBP Intermediate Holdings LLC (22),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($11.9 par due 7/2020),6.80% (Libor + 5.50%/Q),7/10/2015,11.8,11.9
572,Containers and Packaging,LBP Intermediate Holdings LLC (22),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($5.0 par due 7/2020),6.80% (Libor + 5.50%/Q),7/10/2015,5.0,5.0
573,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($78.5 par due 12/2018),8.71% (Libor + 7.50%/Q),12/14/2012,78.5,78.5
574,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($54.0 par due 12/2018),8.71% (Libor + 7.50%/Q),12/14/2012,54.0,54.0
575,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($10.0 par due 12/2018),8.71% (Libor + 7.50%/Q),12/14/2012,10.0,10.0
576,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Common stock (50,000 shares)",,12/14/2012,4.0,7.5
577,Containers and Packaging,"NSI Holdings, Inc.",Manufacturer of plastic containers for the wholesale nursery industry,"Series A preferred stock (2,192 shares)",,1/3/2017,0.0,0.0
578,Containers and Packaging,"NSI Holdings, Inc.",Manufacturer of plastic containers for the wholesale nursery industry,Warrant to purchase up to 648 shares of common stock (expires 11/2017),,1/3/2017,0.0,0.0
579,Containers and Packaging,Ranpak Corp.,Manufacturer and marketer of paper-based protective packaging systems and materials,Second lien senior secured loan ($15.6 par due 10/2022),8.42% (Libor + 7.25%/Q),1/3/2017,15.0,15.2
580,Containers and Packaging,Ranpak Corp.,Manufacturer and marketer of paper-based protective packaging systems and materials,,,,244.2,249.2
581,Environmental Services,"MPH Energy Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (3.13% interest),,1/8/2014,0.0,0.0
582,Environmental Services,"Pegasus Community Energy, LLC",Operator of municipal recycling facilities,"Preferred stock (1,000 shares)",,3/1/2011,8.8,0.0
583,Environmental Services,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(22)","Provider of soil treatment, recycling and placement services",First lien senior secured revolving loan,0,1/3/2017,0.0,0.0
584,Environmental Services,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(22)","Provider of soil treatment, recycling and placement services",First lien senior secured loan ($15.1 par due 12/2018),8.00% (Libor + 6.25%/Q),1/3/2017,15.1,15.1
585,Environmental Services,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(22)","Provider of soil treatment, recycling and placement services",Second lien senior secured loan ($12.7 par due 7/2019),10.75% (Libor + 7.75%/Q),1/3/2017,12.7,12.7
586,Environmental Services,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(22)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($33.8 par due 12/2019),16.50%,1/3/2017,33.8,33.8
587,Environmental Services,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(22)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($29.3 par due 12/2019),14.50%,1/3/2017,29.3,29.3
588,Environmental Services,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(22)","Provider of soil treatment, recycling and placement services",Senior subordinated loan ($27.9 par due 12/2019),,1/3/2017,11.5,1.6
589,Environmental Services,"Soil Safe, Inc. and Soil Safe Acquisition Corp. (8)(22)","Provider of soil treatment, recycling and placement services",Common stock (810 shares),,1/3/2017,0.0,0.0
590,Environmental Services,Storm UK Holdco Limited and Storm US Holdco Inc. (22),"Provider of water infrastructure software solutions for municipalities, utilities and engineering consulting firms",First lien senior secured loan ($4.6 par due 5/2023),6.67% (Libor + 5.50%/Q),5/5/2017,4.6,4.5
591,Environmental Services,"Waste Pro USA, Inc",Waste management services,Second lien senior secured loan ($75.6 par due 10/2020),8.71% (Libor + 7.50%/Q),10/15/2014,75.6,75.6
592,Environmental Services,"Waste Pro USA, Inc",Waste management services,,,,191.4,172.6
593,Automotive Services,A.U.L. Corp. (22),Provider of vehicle service contracts and limited warranties for passenger vehicles,First lien senior secured loan ($7.9 par due 6/2023),6.125% (Libor + 5.00%/Q),6/7/2017,7.9,7.7
594,Automotive Services,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($1.3 par due 8/2021),7.93% (Libor + 6.75%/Q),12/14/2016,1.3,1.3
595,Automotive Services,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($2.0 par due 8/2021),7.93% (Libor + 6.75%/Q),1/5/2017,2.0,2.0
