,Company(1),Business Description,Investment,Interest(6)(12),Acquisition  Date,Amortized  Cost,Fair  Value
449,Cent CLO 2014-22 Limited (9)(10),Investment vehicle,Subordinated notes ($45.4 par due 11/2026),11.75%,1/3/2017,23.6,22.7
450,Centurion CDO 8 Limited (9)(10),Investment vehicle,Subordinated notes ($5.0 par due 3/2019),0,1/3/2017,0.0,0.0
451,CGMS 2015-3A (9)(10),Investment vehicle,Subordinated notes ($24.6 par due 7/2028),10.00%,1/3/2017,19.2,18.9
452,CoLTs 2005-1 Ltd. (8)(9)(10),Investment vehicle,Preferred shares (360 shares),0,1/3/2017,0.0,0.0
453,CoLTs 2005-2 Ltd. (8)(9)(10),Investment vehicle,"Preferred shares (34,170,000 shares)",0,1/3/2017,0.0,0.0
454,CREST Exeter Street Solar 2004-1 (9)(10),Investment vehicle,"Preferred shares (3,500,000 shares)",0,1/3/2017,0.0,0.0
455,Eaton Vance CDO X plc (9)(10),Investment vehicle,Subordinated notes ($15.0 par due 2/2027),3.00%,1/3/2017,4.1,6.4
456,European Capital UK SME Debt LP (8)(9)(10)(22),Investment partnership,Limited partnership interest (45% interest),0,1/3/2017,41.1,41.7
457,Flagship CLO V (9)(10),Investment vehicle,Subordinated notes ($0.0 par due 9/2019),0,1/3/2017,0.0,0.0
458,"Goldentree Loan Opportunities VII, Limited (9)(10)",Investment vehicle,Subordinated notes ($35.3 par due 4/2025),4.25%,1/3/2017,18.7,19.1
459,Halcyon Loan Advisors Funding 2015-2 Ltd. (9)(10),Investment vehicle,Subordinated notes ($21.7 par due 7/2027),16.35%,1/3/2017,14.0,11.3
460,"HCI Equity, LLC (8)(9)(10)",Investment company,Member interest (100.00% interest),0,4/1/2010,0.0,0.1
461,Herbert Park B.V. (9)(10),Investment vehicle,Subordinated notes ($5.4 par due 10/2026),0,1/3/2017,0.9,0.5
462,"Imperial Capital Private Opportunities, LP (10)",Investment partnership,Limited partnership interest (80.00% interest),0,5/10/2007,1.0,15.1
463,"LightPoint CLO VII, Ltd. (9)(10)",Investment vehicle,Subordinated notes ($9.0 par due 5/2021),0,1/3/2017,0.0,0.0
464,"Montgomery Lane, LLC and Montgomery Lane, Ltd. (8)(9)(10)",Investment company,Common stock (100 shares),0,1/3/2017,0.0,0.6
465,"Montgomery Lane, LLC and Montgomery Lane, Ltd. (8)(9)(10)",Investment company,"Common stock (50,000 shares)",0,1/3/2017,0.0,0.0
466,OAKC 2015-11 (9)(10),Investment vehicle,Subordinated notes ($17.8 par due 10/2028),9.50%,1/3/2017,14.3,13.0
467,"Partnership Capital Growth Fund I, L.P. (10)",Investment partnership,Limited partnership interest (25.00% interest),0,6/16/2006,0.0,0.1
468,"Partnership Capital Growth Investors III, L.P. (10)(22)",Investment partnership,Limited partnership interest (2.50% interest),0,10/5/2011,2.5,3.5
469,"PCG-Ares Sidecar Investment II, L.P. (10)(22)",Investment partnership,Limited partnership interest (100.00% interest),0,10/31/2014,7.5,11.7
470,"PCG-Ares Sidecar Investment, L.P. (10)(22)",Investment partnership,Limited partnership interest (100.00% interest),0,5/22/2014,4.4,5.1
471,"Piper Jaffray Merchant Banking Fund I, L.P. (10)(22)",Investment partnership,Limited partnership interest (2.00% interest),0,8/16/2012,1.5,1.6
472,Qualium Investissement (9)(10),Investment partnership,"Class A common stock (9,900,000 shares)",0,1/3/2017,5.9,6.5
473,Qualium Investissement (9)(10),Investment partnership,"Class B common stock (100,000 shares)",0,1/3/2017,0.1,0.1
474,Qualium Investissement (9)(10),Investment partnership,"Class C common stock (48,939 shares)",0,1/3/2017,0.1,0.1
475,"Senior Direct Lending Program, LLC (8)(10)(23)",Co-investment vehicle,Subordinated certificates ($487.1 par due 12/2036),9.34% (Libor + 8.00%/Q)(18),7/27/2016,487.1,487.1
476,"Senior Direct Lending Program, LLC (8)(10)(23)",Co-investment vehicle,Member interest (87.50% interest),0,7/27/2016,0.0,0.0
477,"Vitesse CLO, Ltd. (9)(10)",Investment vehicle,"Preferred shares (20,000,000 shares)",0,1/3/2017,0.0,0.0
478,Voya CLO 2014-4 Ltd. (9)(10),Investment vehicle,Subordinated notes ($26.7 par due 10/2026),10.50%,1/3/2017,17.0,18.6
479,VSC Investors LLC (10),Investment company,Membership interest (1.95% interest),0,1/24/2008,0.3,1.3
480,Callidus Capital Corporation (8),Asset management services,Common stock (100 shares),0,4/1/2010,3.0,1.7
481,Ciena Capital LLC (8)(21),Real estate and small business loan servicer,First lien senior secured revolving loan ($14.0 par due 12/2017),6.00%,11/29/2010,14.0,14.0
482,Ciena Capital LLC (8)(21),Real estate and small business loan servicer,Equity interests,0,11/29/2010,25.0,18.3
483,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,Senior subordinated loan ($28.0 par due 8/2022),11.11% (Libor + 9.75%/Q),5/10/2012,28.0,28.0
484,DFC Global Facility Borrower II LLC (21),Non-bank provider of alternative financial services,First lien senior secured revolving loan ($75.0 par due 9/2022),12.11% (Libor + 10.75%/Q),9/27/2017,75.0,75.0
485,"Financial Asset Management Systems, Inc. and FAMS Holdings, Inc. (7)",Debt collection services provider,Common stock (180 shares),0,1/11/2017,0.0,0.0
486,"Gordian Group, LLC","Provider of products, services and software to organizations pursuing efficient and effective procurement and information solutions",Common stock (526 shares),0,11/30/2012,0.0,0.0
487,Imperial Capital Group LLC,Investment services,"Class A common units (24,945 units)",0,5/10/2007,6.1,10.2
488,Imperial Capital Group LLC,Investment services,"2006 Class B common units (8,173 units)",0,5/10/2007,0.0,0.0
489,"Ivy Hill Asset Management, L.P. (8)(10)",Asset management services,Member interest (100.00% interest),0,6/15/2009,244.0,315.1
490,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (10)",Asset-backed financial services company,First lien senior secured loan ($18.6 par due 6/2017),11.36% (Libor + 10.00%/Q),6/24/2014,18.6,16.8
491,LS DE LLC and LM LSQ Investors LLC (10),Asset based lender,Senior subordinated loan ($3.0 par due 6/2021),10.50%,6/15/2017,3.0,3.0
492,LS DE LLC and LM LSQ Investors LLC (10),Asset based lender,Senior subordinated loan ($27.0 par due 6/2021),10.50%,6/25/2015,27.0,27.0
493,LS DE LLC and LM LSQ Investors LLC (10),Asset based lender,"Membership units (3,275,000 units)",0,6/25/2015,3.3,3.9
494,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,Second lien senior secured loan ($87.0 par due 2/2024),9.57% (Libor + 8.13%/Q),8/21/2017,86.8,87.0
495,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Class A units (77,922 units)",0,8/19/2015,0.1,0.1
496,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Warrant to purchase up to 7,422,078 Class A units (expires 8/2035)",0,8/19/2015,7.4,10.1
497,"Bakemark Holdings, Inc.",Manufacturer and distributor of specialty bakery ingredients,First lien senior secured loan ($1.7 par due 8/2023),6.94% (Libor + 5.25%/Q),8/14/2017,1.7,1.7
498,"DecoPac, Inc. (21)",Supplier of cake decorating solutions and products to in-store bakeries,First lien senior secured revolving loan ($2.3 par due 9/2023),5.94% (Libor + 4.25%/Q),9/29/2017,2.3,2.2
499,"DecoPac, Inc. (21)",Supplier of cake decorating solutions and products to in-store bakeries,First lien senior secured revolving loan ($0.3 par due 9/2023),5.89% (Libor + 4.25%/Q),9/29/2017,0.3,0.3
500,"DecoPac, Inc. (21)",Supplier of cake decorating solutions and products to in-store bakeries,First lien senior secured loan ($8.4 par due 9/2024),5.94% (Libor + 4.25%/Q),9/29/2017,8.4,8.3
501,Eagle Family Foods Group LLC,Manufacturer and producer of milk products,First lien senior secured loan ($0.2 par due 12/2021),5.69% (Libor + 4.00%/Q),8/29/2017,0.2,0.2
502,Eagle Family Foods Group LLC,Manufacturer and producer of milk products,First lien senior secured loan ($7.9 par due 12/2021),10.74% (Libor + 9.05%/Q),9/11/2017,7.8,7.5
503,Eagle Family Foods Group LLC,Manufacturer and producer of milk products,First lien senior secured loan ($1.4 par due 12/2021),10.74% (Libor + 9.05%/Q),8/22/2016,1.4,1.3
504,Eagle Family Foods Group LLC,Manufacturer and producer of milk products,First lien senior secured loan ($20.2 par due 12/2021),10.74% (Libor + 9.05%/Q),8/22/2016,20.2,19.2
505,Eagle Family Foods Group LLC,Manufacturer and producer of milk products,First lien senior secured loan ($54.8 par due 12/2021),10.74% (Libor + 9.05%/Q),12/31/2015,54.5,52.0
506,"Edward Don & Company, LLC and VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,First lien senior secured loan ($47.6 par due 9/2022),10.00% (Libor + 8.50%/Q),3/31/2017,47.6,47.6
507,"Edward Don & Company, LLC and VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,"Membership units (2,970,000 units)",0,6/9/2017,3.0,3.4
508,FPI Holding Corporation (8)(21),Distributor of fruits,First lien senior secured loan ($0.7 par due 6/2018),0,1/3/2017,0.4,0.4
509,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",First lien senior secured loan ($120.7 par due 6/2019),7.88% (Libor + 6.50%/Q),7/26/2017,120.7,120.7
510,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A preferred units (2,940 units)",0,5/13/2015,2.9,1.9
511,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A common units (60,000 units)",0,5/13/2015,0.1,0.0
512,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products",Class B common units (0.26 units),0,5/13/2015,0.0,0.0
513,"JWC/KI Holdings, LLC",Foodservice sales and marketing agency,"Membership units (5,000 units)",0,11/16/2015,5.0,5.3
514,"Kettle Cuisine, LLC",Manufacturer of fresh refrigerated and frozen food products,Second lien senior secured loan ($28.5 par due 2/2022),11.21% (Libor + 9.75%/Q),8/21/2015,28.5,28.5
515,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (8)(21)",Producer and supplier of candy,First lien senior secured revolving loan ($21.7 par due 1/2018),0,1/3/2017,9.7,9.2
516,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (8)(21)",Producer and supplier of candy,First lien senior secured loan ($0.6 par due 8/2018),0,11/20/2017,0.6,0.0
517,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (8)(21)",Producer and supplier of candy,First lien senior secured loan ($10.9 par due 1/2018),0,1/3/2017,0.9,1.3
518,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (8)(21)",Producer and supplier of candy,First lien senior secured loan ($0.7 par due 1/2018),0,11/20/2017,0.7,0.1
519,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (8)(21)",Producer and supplier of candy,"Common stock (860,189 shares)",0,1/3/2017,0.0,0.0
520,"RF HP SCF Investor, LLC (10)",Branded specialty food company,Membership interest (10.08% interest),0,12/22/2016,12.5,14.4
521,"Teasdale Foods, Inc. (21)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.2 par due 10/2020),6.18% (Libor + 4.75%/Q),6/30/2017,0.2,0.2
522,"Teasdale Foods, Inc. (21)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.2 par due 10/2020),8.25% (Base Rate + 3.75%/Q),6/30/2017,0.2,0.2
523,"Teasdale Foods, Inc. (21)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($33.6 par due 10/2021),10.44% (Libor + 8.75%/Q),1/3/2017,33.6,33.3
524,"Teasdale Foods, Inc. (21)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($21.3 par due 10/2021),10.11% (Libor + 8.75%/Q),1/3/2017,21.3,21.1
525,"Teasdale Foods, Inc. (21)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($31.5 par due 10/2021),10.13% (Libor + 8.75%/Q),1/3/2017,31.5,31.2
526,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,First lien senior secured loan ($3.4 par due 8/2017),0,12/16/2013,3.3,0.4
527,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Series 1B preferred stock (12,976 shares)",0,6/21/2016,0.2,0.0
528,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Warrant to purchase up to 125,000 shares of Series 2 preferred stock (expires 12/2023)",0,6/30/2016,0.1,0.0
529,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($46.1 par due 12/2020),"5.00% Cash, 5.00% PIK",8/8/2014,46.1,42.4
530,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Warrant to purchase up to 4 units of common stock (expires 8/2018),0,8/8/2014,0.0,0.0
531,"DESRI VI Management Holdings, LLC",Wind power generation facility operator,Senior subordinated loan ($13.9 par due 12/2021),10.00%,12/24/2014,13.9,13.9
532,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($24.9 par due 11/2021),7.19% (Libor + 5.50%/Q),11/13/2014,24.8,24.4
533,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($20.2 par due 12/2021),"8.00% Cash, 5.25% PIK",11/13/2014,20.2,19.5
534,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($94.6 par due 12/2021),"8.00% Cash, 5.25% PIK",11/13/2014,94.6,91.3
535,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($8.3 par due 10/2018),0,3/31/2015,7.9,0.4
536,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock (expires 7/2023)",0,7/25/2013,0.0,0.0
537,Moxie Patriot LLC,Gas turbine power generation facilities operator,First lien senior secured loan ($33.9 par due 12/2020),7.44% (Libor + 5.75%/Q),12/19/2013,33.8,33.4
538,Navisun LLC and Navisun Holdings LLC (8)(21),Owner and operater of commercial and industrial solar projects,First lien senior secured loan ($2.6 par due 11/2023),8.00% PIK,11/15/2017,2.6,2.6
539,Navisun LLC and Navisun Holdings LLC (8)(21),Owner and operater of commercial and industrial solar projects,"Series A Preferred units (1,000 units)",10.50% PIK,11/15/2017,0.3,0.3
540,Navisun LLC and Navisun Holdings LLC (8)(21),Owner and operater of commercial and industrial solar projects,Class A units (550 units),0,11/15/2017,0.0,0.0
541,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($5.0 par due 8/2020),8.19% (Libor + 6.50%/Q),5/8/2017,4.6,4.6
542,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($34.4 par due 8/2020),8.19% (Libor + 6.50%/Q),8/21/2013,34.2,31.6
543,"Panda Temple Power II, LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($19.6 par due 4/2019),7.69% (Libor + 6.00%/Q),4/3/2013,19.6,17.4
544,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,First lien senior secured revolving loan ($2.3 par due 4/2018),10.35% (Libor + 9.00%/Q),4/28/2017,2.3,2.3
545,"Panda Temple Power, LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($24.8 par due 3/2022),0,3/6/2015,23.6,18.4
546,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",0,10/20/2014,21.7,24.0
547,Riverview Power LLC,Operator of natural gas and oil fired power generation facilities,First lien senior secured loan ($98.1 par due 12/2022),9.69% (Libor + 8.00%/Q),12/29/2016,95.9,98.2
548,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (8)(21)",Restaurant owner and operator,First lien senior secured loan ($3.7 par due 12/2018),19.67% PIK (Libor + 18.00%/Q),12/22/2016,3.7,3.7
549,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (8)(21)",Restaurant owner and operator,First lien senior secured loan ($49.3 par due 12/2018),0,11/27/2006,39.9,12.3
550,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (8)(21)",Restaurant owner and operator,Promissory note ($29.2 par due 12/2023),0,11/27/2006,13.8,0.0
551,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (8)(21)",Restaurant owner and operator,Warrant to purchase up to 0.95 units of Series D common stock (expires 12/2023),0,12/18/2013,0.0,0.0
552,"Benihana, Inc. (21)",Restaurant owner and operator,First lien senior secured revolving loan ($0.5 par due 7/2018),8.57% (Libor + 7.00%/Q),8/21/2012,0.5,0.5
553,"Benihana, Inc. (21)",Restaurant owner and operator,First lien senior secured revolving loan ($1.1 par due 7/2018),8.69% (Libor + 7.00%/Q),8/21/2012,1.1,1.1
554,"Benihana, Inc. (21)",Restaurant owner and operator,First lien senior secured revolving loan ($1.0 par due 7/2018),10.25% (Base Rate + 5.75%/Q),8/21/2012,1.0,0.9
555,"Benihana, Inc. (21)",Restaurant owner and operator,First lien senior secured loan ($0.3 par due 1/2019),8.59% (Libor + 7.00%/Q),12/28/2016,0.3,0.3
556,"Benihana, Inc. (21)",Restaurant owner and operator,First lien senior secured loan ($4.7 par due 1/2019),8.59% (Libor + 7.00%/Q),8/21/2012,4.7,4.5
557,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (21)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($1.9 par due 3/2023),7.07% (Libor + 5.50%/Q),3/10/2017,1.9,1.9
558,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (21)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($1.2 par due 3/2023),6.92% (Libor + 5.50%/Q),3/10/2017,1.2,1.2
559,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (21)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($19.3 par due 3/2023),6.92% (Libor + 5.50%/Q),3/10/2017,19.3,19.3
560,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (21)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,"Common units (2,950,000 units)",0,3/10/2017,3.0,2.8
561,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured revolving loan ($0.3 par due 8/2023),7.57% (Libor + 6.00%/Q),8/21/2017,0.3,0.3
562,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.2 par due 8/2023),7.60% (Libor + 6.00%/Q),8/21/2017,0.2,0.2
563,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($2.0 par due 8/2023),7.32% (Libor + 6.00%/Q),8/21/2017,2.0,2.0
564,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($2.0 par due 8/2023),7.48% (Libor + 6.00%/Q),8/21/2017,2.0,2.0
565,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (8)(21),Restaurant owner and operator,First lien senior secured revolving loan ($0.1 par due 2/2022),9.50% (Libor + 8.00%/Q),2/1/2017,0.1,0.1
566,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (8)(21),Restaurant owner and operator,First lien senior secured loan ($24.9 par due 2/2022),9.50% (Libor + 8.00%/Q),10/3/2013,24.9,24.9
567,"Global Franchise Group, LLC (21)",Worldwide franchisor of quick service restaurants,First lien senior secured loan ($8.7 par due 12/2019),7.44% (Libor + 5.75%/Q),9/15/2017,8.7,8.6
568,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,Second lien senior secured loan ($31.6 par due 10/2022),9.92% (Libor + 8.50%/Q),10/20/2015,31.6,31.6
569,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,"Preferred units (3,000,000 units)",0,10/20/2015,3.0,3.6
570,"Hojeij Branded Foods, LLC (21)",Leading operator of airport concessions across the U.S.,First lien senior secured loan ($0.3 par due 7/2022),7.29% (Libor + 6.00%/Q),7/20/2017,0.3,0.3
571,"Hojeij Branded Foods, LLC (21)",Leading operator of airport concessions across the U.S.,First lien senior secured loan ($6.3 par due 7/2022),7.57% (Libor + 6.00%/Q),7/20/2017,6.2,6.3
572,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured revolving loan ($1.2 par due 7/2023),6.71% (Libor + 5.25%/Q),7/10/2017,1.2,1.2
573,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured revolving loan ($0.5 par due 7/2023),6.64% (Libor + 5.25%/Q),7/10/2017,0.5,0.5
574,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured loan ($0.6 par due 7/2023),6.63% (Libor + 5.25%/Q),7/10/2017,0.6,0.6
575,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured loan ($0.6 par due 7/2023),6.94% (Libor + 5.25%/Q),7/10/2017,0.6,0.6
576,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured loan ($14.1 par due 7/2023),6.94% (Libor + 5.25%/Q),7/10/2017,14.1,13.8
577,"Orion Foods, LLC (8)",Convenience food service retailer,First lien senior secured loan ($1.2 par due 9/2015),0,4/1/2010,1.2,0.5
578,"Orion Foods, LLC (8)",Convenience food service retailer,Second lien senior secured loan ($19.4 par due 9/2015),0,4/1/2010,0.0,0.0
579,"Orion Foods, LLC (8)",Convenience food service retailer,"Preferred units (10,000 units)",0,10/28/2010,0.0,0.0
580,"Orion Foods, LLC (8)",Convenience food service retailer,"Class A common units (25,001 units)",0,4/1/2010,0.0,0.0
581,"Orion Foods, LLC (8)",Convenience food service retailer,"Class B common units (1,122,452 units)",0,4/1/2010,0.0,0.0
582,"OTG Management, LLC (21)",Airport restaurant operator,First lien senior secured revolving loan ($8.4 par due 8/2021),9.85% (Libor + 8.50%/Q),8/26/2016,8.4,8.4
583,"OTG Management, LLC (21)",Airport restaurant operator,First lien senior secured loan ($4.9 par due 8/2021),9.88% (Libor + 8.50%/Q),8/26/2016,4.9,4.9
584,"OTG Management, LLC (21)",Airport restaurant operator,First lien senior secured loan ($1.6 par due 8/2021),9.91% (Libor + 8.50%/Q),8/26/2016,1.6,1.6
585,"OTG Management, LLC (21)",Airport restaurant operator,First lien senior secured loan ($2.2 par due 8/2021),9.98% (Libor + 8.50%/Q),8/26/2016,2.2,2.2
586,"OTG Management, LLC (21)",Airport restaurant operator,First lien senior secured loan ($97.8 par due 8/2021),9.88% (Libor + 8.50%/Q),8/26/2016,97.8,97.8
587,"OTG Management, LLC (21)",Airport restaurant operator,Senior subordinated loan ($25.3 par due 2/2022),17.50% PIK,8/26/2016,25.1,25.3
588,"OTG Management, LLC (21)",Airport restaurant operator,"Class A preferred units (3,000,000 units)",0,8/26/2016,30.0,34.7
589,"OTG Management, LLC (21)",Airport restaurant operator,"Common units (3,000,000 units)",0,1/5/2011,3.0,9.1
590,"OTG Management, LLC (21)",Airport restaurant operator,Warrant to purchase up to 7.73% of common units (expires 6/2018),0,6/19/2008,0.1,0.0
591,"OTG Management, LLC (21)",Airport restaurant operator,Warrant to purchase 0.60% of the common units deemed outstanding (expires 12/2018),0,8/29/2016,0.0,19.9
592,"Restaurant Holding Company, LLC",Fast food restaurant operator,First lien senior secured loan ($31.7 par due 2/2019),9.32% (Libor + 7.75%/Q),3/13/2014,31.6,30.7
593,"Restaurant Technologies, Inc. (21)",Provider of bulk cooking oil management services to the restaurant and fast food service industries,First lien senior secured revolving loan ($0.2 par due 11/2021),6.32% (Libor + 4.75%/Q),11/23/2016,0.2,0.2
594,"Restaurant Technologies, Inc. (21)",Provider of bulk cooking oil management services to the restaurant and fast food service industries,First lien senior secured revolving loan ($0.4 par due 11/2021),6.30% (Libor + 4.75%/Q),11/23/2016,0.4,0.4
595,SFE Intermediate Holdco LLC (21),Provider of outsourced foodservice to K-12 school districts,First lien senior secured revolving loan ($0.8 par due 7/2022),6.50% (Libor + 5.00%/Q),7/31/2017,0.8,0.8
596,SFE Intermediate Holdco LLC (21),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($6.8 par due 7/2023),6.38% (Libor + 5.00%/Q),7/31/2017,6.7,6.8
597,A.U.L. Corp. (21),Provider of vehicle service contracts (“VSCs”) and limited warranties for passenger vehicles,First lien senior secured revolving loan ($0.4 par due 6/2023),9.00% (Base Rate + 4.50%/Q),6/7/2017,0.4,0.4
598,A.U.L. Corp. (21),Provider of vehicle service contracts (“VSCs”) and limited warranties for passenger vehicles,First lien senior secured loan ($7.8 par due 6/2023),6.75% (Libor + 5.00%/Q),6/7/2017,7.8,7.8
599,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($0.1 par due 8/2021),7.09% (Libor + 5.75%/Q),7/21/2017,0.1,0.1
600,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($3.0 par due 8/2021),7.13% (Libor + 5.75%/Q),7/21/2017,3.0,3.0
601,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($1.5 par due 8/2021),7.23% (Libor + 5.75%/Q),7/21/2017,1.5,1.5
602,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts","Common stock (3,467 shares)",0,8/31/2015,3.5,4.3
603,"ChargePoint, Inc.",Developer and operator of electric vehicle charging stations,"Warrant to purchase up to 809,126 shares of Series E preferred stock (expires 12/2024)",0,12/30/2014,0.3,2.1
604,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,Second lien senior secured loan ($50.0 par due 10/2020),10.24% (Libor + 8.75%/Q),4/7/2015,50.0,50.0
605,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Class A common stock (10,000 shares)",0,4/7/2015,0.2,0.5
606,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,"Class B common stock (20,000 shares)",0,4/7/2015,0.4,1.0
607,"Eckler Industries, Inc. (21)",Restoration parts and accessories provider for classic automobiles,First lien senior secured revolving loan ($2.0 par due 12/2017),0,7/12/2012,2.0,1.5
608,"Eckler Industries, Inc. (21)",Restoration parts and accessories provider for classic automobiles,First lien senior secured loan ($6.6 par due 12/2017),0,7/12/2012,6.6,4.9
609,"Eckler Industries, Inc. (21)",Restoration parts and accessories provider for classic automobiles,First lien senior secured loan ($24.3 par due 12/2017),0,7/12/2012,24.3,18.0
610,"Eckler Industries, Inc. (21)",Restoration parts and accessories provider for classic automobiles,"Series A preferred stock (1,800 shares)",0,7/12/2012,1.8,0.0
611,"Eckler Industries, Inc. (21)",Restoration parts and accessories provider for classic automobiles,"Common stock (20,000 shares)",0,7/12/2012,0.2,0.0
612,"EcoMotors, Inc.",Engine developer,First lien senior secured loan ($9.4 par due 3/2018),0,9/1/2015,9.1,0.1
613,"EcoMotors, Inc.",Engine developer,"Warrant to purchase up to 321,888 shares of Series C preferred stock (expires 12/2022)",0,12/28/2012,0.0,0.0
614,"EcoMotors, Inc.",Engine developer,"Warrant to purchase up to 70,000 shares of Series C preferred stock (expires 2/2025)",0,2/24/2015,0.0,0.0
