,Industry,Company(1),Business Description,Investment,Interest(5)(10),Acquisition  Date,Amortized  Cost,Fair  Value
428,Manufacturing,"Ioxus, Inc (6)",Energy storage devices,"Warrant to purchase up to 3,038,730 shares of common stock (expires 1/2026)",,1/28/2016,0.0,0.0
429,Manufacturing,"Ioxus, Inc (6)",Energy storage devices,"Warrant to purchase up to 1,210,235 shares of Series BB preferred stock (expires 8/2026)",,8/24/2016,0.0,0.0
430,Manufacturing,"Ioxus, Inc (6)",Energy storage devices,"Warrant to purchase up to 336,653,045 shares of Series CC preferred stock (expires 1/2027)",,1/27/2017,0.0,0.0
431,Manufacturing,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($1.6 par due 4/2022),4.56% (Libor + 2.50%/M),4/5/2017,1.6,1.6
432,Manufacturing,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($10.5 par due 4/2022),8.94% (Libor + 6.88%/M),4/5/2017,10.5,10.4
433,Manufacturing,KPS Global LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($5.2 par due 4/2022),8.94% (Libor + 6.88%/M),4/5/2017,5.2,5.2
434,Manufacturing,"MacLean-Fogg Company and MacLean-Fogg Holdings, L.L.C.",Manufacturer and supplier for the power utility and automotive markets worldwide,Senior subordinated loan ($104.5 par due 10/2025),"10.50% Cash, 3.00% PIK",10/31/2013,104.5,104.5
435,Manufacturing,"MacLean-Fogg Company and MacLean-Fogg Holdings, L.L.C.",Manufacturer and supplier for the power utility and automotive markets worldwide,"Preferred units (70,183 units)","4.50% Cash, 9.25% PIK",10/9/2015,77.7,77.7
436,Manufacturing,"Medplast Holdings, Inc (21)",Manufacturer of molded plastic and elastomeric parts and assemblies,First lien senior secured revolving loan ($1.7 par due 12/2021),6.59% (Libor + 4.50%/Q),2/8/2018,1.7,1.7
437,Manufacturing,"Medplast Holdings, Inc (21)",Manufacturer of molded plastic and elastomeric parts and assemblies,First lien senior secured revolving loan ($0.1 par due 12/2021),8.50% (Base Rate + 3.50%/Q),2/8/2018,0.1,0.1
438,Manufacturing,Nordco Inc. (21),Railroad maintenance-of-way machinery,First lien senior secured revolving loan,0,8/26/2015,0.0,0.0
439,Manufacturing,"Pelican Products, Inc.",Flashlights,Second lien senior secured loan ($27.3 par due 5/2026),9.73% (Libor + 7.75%/M),5/4/2018,27.1,27.1
440,Manufacturing,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (21)","Elastomeric parts, mid-sized composite structures, and composite tooling",First lien senior secured loan ($54.9 par due 5/2020),8.81% (Libor + 6.50%/Q),7/21/2017,54.9,54.9
441,Manufacturing,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (21)","Elastomeric parts, mid-sized composite structures, and composite tooling",First lien senior secured loan ($14.4 par due 5/2020),8.81% (Libor + 6.50%/Q),7/21/2017,14.4,14.4
442,Manufacturing,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (21)","Elastomeric parts, mid-sized composite structures, and composite tooling","Common stock (1,500 shares)",,5/30/2014,1.5,1.3
443,Manufacturing,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",,1/30/2007,1.0,0.0
444,Manufacturing,"Sonny's Enterprises, LLC (21)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured revolving loan ($0.5 par due 12/2022),6.59% (Libor + 4.50%/M),11/30/2017,0.5,0.5
445,Manufacturing,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (21)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan ($1.4 par due 10/2022),7.12% (Libor + 4.75%/Q),10/31/2017,1.4,1.4
446,Manufacturing,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (21)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan ($1.0 par due 10/2022),7.20% (Libor + 4.75%/Q),10/31/2017,1.0,1.0
447,Manufacturing,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (21)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured loan ($8.2 par due 10/2023),7.11% (Libor + 4.75%/Q),10/31/2017,8.2,8.1
448,Manufacturing,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (21)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured loan ($9.3 par due 10/2023),7.11% (Libor + 4.75%/Q),10/31/2017,9.3,9.2
449,Manufacturing,TPTM Merger Corp. (21),Time temperature indicator products,First lien senior secured loan ($13.3 par due 9/2020),8.83% (Libor + 6.50%/Q),12/11/2014,13.3,13.3
450,Manufacturing,TPTM Merger Corp. (21),Time temperature indicator products,First lien senior secured loan ($9.9 par due 9/2020),8.83% (Libor + 6.50%/Q),12/11/2014,9.9,9.9
451,Manufacturing,TPTM Merger Corp. (21),Time temperature indicator products,,,,653.8,651.4
452,Other Services,"1A Smart Start, LLC (21)",Provider of ignition interlock devices,First lien senior secured revolving loan ($0.4 par due 8/2020),6.50% (Libor + 4.50%/M),2/8/2018,0.4,0.4
453,Other Services,"1A Smart Start, LLC (21)",Provider of ignition interlock devices,First lien senior secured revolving loan ($1.2 par due 8/2020),6.59% (Libor + 4.50%/M),2/8/2018,1.2,1.2
454,Other Services,American Residential Services L.L.C.,"Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($67.0 par due 12/2022),10.09% (Libor + 8.00%/M),6/30/2014,66.8,63.0
455,Other Services,"Associated Asphalt Partners, LLC","Provider of asphalt terminalling, storage and distribution",First lien senior secured loan ($4.2 par due 4/2024),7.34% (Libor + 5.25%/M),3/30/2017,4.2,3.8
456,Other Services,"Capstone Logistics Acquisition, Inc. (21)",Outsourced supply chain solutions provider to operators of distribution centers,First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
457,Other Services,"Champion Parent Corporation and Calera XVI, LLC (7)",Endurance sports media and event operator,First lien senior secured loan ($0.7 par due 11/2018),,11/30/2012,0.0,0.0
458,Other Services,"Champion Parent Corporation and Calera XVI, LLC (7)",Endurance sports media and event operator,First lien senior secured loan ($6.1 par due 11/2018),,11/30/2012,0.8,0.2
459,Other Services,"Champion Parent Corporation and Calera XVI, LLC (7)",Endurance sports media and event operator,"Preferred shares (18,875 shares)",,3/25/2016,0.0,0.0
460,Other Services,"Champion Parent Corporation and Calera XVI, LLC (7)",Endurance sports media and event operator,"Membership units (2,522,512 units)",,11/30/2012,0.0,0.0
461,Other Services,"Champion Parent Corporation and Calera XVI, LLC (7)",Endurance sports media and event operator,"Common shares (114,000 shares)",,3/25/2016,0.0,0.0
462,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured revolving loan ($0.3 par due 12/2021),8.82% (Libor + 6.75%/M),3/13/2014,0.3,0.3
463,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured revolving loan ($3.7 par due 12/2021),8.84% (Libor + 6.75%/M),3/13/2014,3.7,3.7
464,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($11.9 par due 12/2021),8.84% (Libor + 6.75%/M),4/6/2017,11.9,11.9
465,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($1.0 par due 12/2021),8.80% (Libor + 6.75%/M),6/12/2018,1.0,1.0
466,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($5.0 par due 12/2021),8.84% (Libor + 6.75%/M),3/13/2014,5.0,5.0
467,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(21)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($5.2 par due 12/2021),8.84% (Libor + 6.75%/M),3/13/2014,5.2,5.2
468,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(21)",Provider of outsourced healthcare linen management solutions,"Class A preferred units (2,475,000 units)",,3/13/2014,2.5,2.3
469,Other Services,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(21)",Provider of outsourced healthcare linen management solutions,"Class B common units (275,000 units)",,3/13/2014,0.3,2.3
470,Other Services,"Empirix, Inc. (21)",Provider of hardware and software solutions and services for communications network management,First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
471,Other Services,"Magento, Inc. (21)",eCommerce platform provider for the retail industry,First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
472,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($1.1 par due 12/2024),9.08% (Libor + 6.75%/Q),1/24/2018,1.1,1.1
473,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.6 par due 12/2024),9.07% (Libor + 6.75%/Q),1/24/2018,0.6,0.6
474,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.7 par due 12/2024),9.08% (Libor + 6.75%/M),1/24/2018,0.7,0.7
475,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.7 par due 12/2024),9.09% (Libor + 6.75%/M),1/24/2018,0.7,0.7
476,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.6 par due 9/2020),9.07% (Libor + 6.75%/Q),7/27/2017,0.6,0.6
477,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.5 par due 9/2020),9.05% (Libor + 6.75%/M),7/27/2017,0.5,0.5
478,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.3 par due 9/2020),9.08% (Libor + 6.75%/Q),7/27/2017,0.3,0.3
479,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.3 par due 9/2020),9.05% (Libor + 6.75%/Q),4/12/2017,0.3,0.3
480,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($0.1 par due 9/2020),9.08% (Libor + 6.75%/Q),4/12/2017,0.1,0.1
481,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($1.0 par due 9/2020),9.07% (Libor + 6.75%/Q),4/12/2017,1.0,1.0
482,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($38.3 par due 9/2020),9.06% (Libor + 6.75%/Q),9/27/2012,38.3,38.3
483,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,First lien senior secured loan ($18.6 par due 9/2020),9.06% (Libor + 6.75%/Q),9/27/2012,18.6,18.6
484,Other Services,"Massage Envy, LLC and ME Equity LLC (21)",Franchisor in the massage industry,"Common stock (3,000,000 shares)",,9/27/2012,3.0,5.1
485,Other Services,"Mckenzie Sports Products, LLC (21)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($5.5 par due 9/2020),7.84% (Libor + 5.75%/M),9/18/2014,5.5,5.5
486,Other Services,"Mckenzie Sports Products, LLC (21)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($84.5 par due 9/2020),7.84% (Libor + 5.75%/M),9/18/2014,84.5,84.5
487,Other Services,"MSHC, Inc. (21)","Heating, ventilation and air conditioning services provider",First lien senior secured revolving loan ($0.9 par due 7/2022),8.25% (Base Rate + 3.25%/Q),7/31/2017,0.9,0.9
488,Other Services,"MSHC, Inc. (21)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($4.8 par due 7/2024),10.58% (Libor + 8.25%/Q),7/31/2017,4.8,4.8
489,Other Services,"MSHC, Inc. (21)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($46.0 par due 7/2024),10.58% (Libor + 8.25%/Q),7/31/2017,46.0,46.0
490,Other Services,"OpenSky Project, Inc. and OSP Holdings, Inc.",Social commerce platform operator,"Warrant to purchase up to 159,496 shares of Series D preferred stock (expires 4/2025)",,6/29/2015,0.0,0.0
491,Other Services,"Osmose Utilities Services, Inc. (21)",Provider of structural integrity management services to transmission and distribution infrastructure,First lien senior secured revolving loan,0,1/3/2017,0.0,0.0
492,Other Services,"Osmose Utilities Services, Inc. (21)",Provider of structural integrity management services to transmission and distribution infrastructure,Second lien senior secured loan ($51.4 par due 8/2023),10.08% (Libor + 7.75%/Q),9/3/2015,50.7,51.4
493,Other Services,"Osmose Utilities Services, Inc. (21)",Provider of structural integrity management services to transmission and distribution infrastructure,Second lien senior secured loan ($34.0 par due 8/2023),10.08% (Libor + 7.75%/Q),1/3/2017,33.5,34.0
494,Other Services,"Siteworx Holdings, LLC & Siteworx LLC (21)","Provider of design, web content management, eCommerce solutions and system integration",First lien senior secured revolving loan ($1.4 par due 1/2020),6.25% (Base Rate + 1.25%/M),2/16/2018,1.4,1.4
495,Other Services,"Siteworx Holdings, LLC & Siteworx LLC (21)","Provider of design, web content management, eCommerce solutions and system integration",First lien senior secured loan ($3.4 par due 1/2020),7.83% (Libor + 5.50%/M),2/16/2018,3.4,3.4
496,Other Services,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",,1/13/2016,0.0,0.0
497,Other Services,SoundCloud Limited (8),"Platform for receiving, sending, and distributing music","Common stock (73,422 shares)",,8/15/2017,0.4,0.7
498,Other Services,Spin HoldCo Inc.,Laundry service and equipment provider,Second lien senior secured loan ($175.0 par due 5/2023),9.82% (Libor + 7.50%/Q),5/14/2013,175.0,175.0
499,Other Services,"TDG Group Holding Company and TDG Co-Invest, LP (21)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,First lien senior secured loan ($9.4 par due 5/2024),7.83% (Libor + 5.50%/Q),5/31/2018,9.4,9.3
500,Other Services,"TDG Group Holding Company and TDG Co-Invest, LP (21)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Preferred units (2,871,000 units)",,5/31/2018,2.9,2.9
501,Other Services,"TDG Group Holding Company and TDG Co-Invest, LP (21)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Common units (29,000 units)",,5/31/2018,0.0,0.0
502,Other Services,Tyden Group Holding Corp. (8),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Preferred stock (46,276 shares)",,1/3/2017,0.4,0.4
503,Other Services,Tyden Group Holding Corp. (8),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Common stock (5,521,203 shares)",,1/3/2017,2.0,3.9
504,Other Services,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan ($0.5 par due 10/2023),8.07% (Libor + 6.00%/M),10/17/2017,0.5,0.5
505,Other Services,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan ($1.1 par due 10/2023),8.36% (Libor + 6.00%/M),10/17/2017,1.1,1.1
506,Other Services,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan ($0.5 par due 10/2023),8.33% (Libor + 6.00%/M),10/17/2017,0.5,0.5
507,Other Services,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($1.3 par due 10/2023),7.97% (Libor + 6.00%/S),10/17/2017,1.3,1.3
508,Other Services,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($7.2 par due 10/2023),8.33% (Libor + 6.00%/Q),10/17/2017,7.2,7.2
509,Other Services,"VLS Recovery Services, LLC (21)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($9.7 par due 10/2023),8.35% (Libor + 6.00%/Q),10/17/2017,9.7,9.7
510,Other Services,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($3.7 par due 5/2023),9.09% (Libor + 7.00%/M),5/14/2015,3.7,3.7
511,Other Services,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($21.3 par due 5/2023),9.09% (Libor + 7.00%/M),5/14/2015,21.0,21.1
512,Other Services,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,,,,634.9,637.4
513,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,First lien senior secured loan ($3.5 par due 8/2017),,12/16/2013,3.0,0.0
514,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Series 1B preferred stock (12,976 shares)",,6/21/2016,0.2,0.0
515,Power Generation,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Warrant to purchase up to 125,000 shares of Series 2 preferred stock (expires 12/2023)",,6/30/2016,0.1,0.0
516,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($48.7 par due 12/2020),"6.00% Cash, 5.00% PIK",8/8/2014,48.7,43.3
517,Power Generation,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Warrant to purchase up to 4 units of common stock (expires 8/2018),,8/8/2014,0.0,0.0
518,Power Generation,DGH Borrower LLC (21),"Developer, owner and operator of quick start, small-scale natural gas-fired power generation projects",First lien senior secured loan ($43.4 par due 6/2023),8.82% (Libor + 6.50%/Q),6/8/2018,43.4,43.2
519,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($24.8 par due 11/2021),7.83% (Libor + 5.50%/Q),11/13/2014,24.7,24.7
520,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($20.9 par due 12/2021),"8.00% Cash, 5.25% PIK",11/13/2014,20.9,20.5
521,Power Generation,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($97.6 par due 12/2021),"8.00% Cash, 5.25% PIK",11/13/2014,97.6,95.6
522,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($7.8 par due 10/2018),,3/31/2015,5.9,0.0
523,Power Generation,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock (expires 7/2023)",,7/25/2013,0.0,0.0
524,Power Generation,Moxie Patriot LLC,Gas turbine power generation facilities operator,First lien senior secured loan ($32.8 par due 12/2020),8.08% (Libor + 5.75%/Q),12/19/2013,32.7,32.8
525,Power Generation,Navisun LLC and Navisun Holdings LLC (7)(21),Owner and operater of commercial and industrial solar projects,First lien senior secured loan ($17.1 par due 11/2023),8.00% PIK,11/15/2017,17.1,17.1
526,Power Generation,Navisun LLC and Navisun Holdings LLC (7)(21),Owner and operater of commercial and industrial solar projects,Series A preferred units,10.50% PIK,11/15/2017,1.9,1.9
527,Power Generation,Navisun LLC and Navisun Holdings LLC (7)(21),Owner and operater of commercial and industrial solar projects,Class A units (550 units),,11/15/2017,0.0,0.0
528,Power Generation,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($49.9 par due 8/2020),8.83% (Libor + 6.50%/Q),4/6/2018,46.4,46.1
529,Power Generation,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($34.1 par due 8/2020),8.83% (Libor + 6.50%/Q),8/21/2013,34.0,31.6
530,Power Generation,"Panda Temple Power, LLC and T1 Power Holdings LLC (6)",Gas turbine power generation facilities operator,Second lien senior secured loan ($9.0 par due 2/2023),10.05% (Libor + 8.00%/M),3/6/2015,9.0,9.0
531,Power Generation,"Panda Temple Power, LLC and T1 Power Holdings LLC (6)",Gas turbine power generation facilities operator,"Class A Common units (616,122 shares)",,3/6/2015,15.0,10.3
532,Power Generation,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",,10/20/2014,21.7,28.6
533,Power Generation,Riverview Power LLC,Operator of natural gas and oil fired power generation facilities,First lien senior secured loan ($94.3 par due 12/2022),10.33% (Libor + 8.00%/Q),12/29/2016,92.4,94.3
534,Power Generation,Riverview Power LLC,Operator of natural gas and oil fired power generation facilities,,,,514.7,499.0
535,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(21)",Restaurant owner and operator,First lien senior secured loan ($4.1 par due 12/2018),20.33% PIK (Libor + 18.00%/Q),12/22/2016,4.1,4.1
536,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(21)",Restaurant owner and operator,First lien senior secured loan ($54.0 par due 12/2018),,11/27/2006,39.9,8.0
537,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(21)",Restaurant owner and operator,Promissory note ($31.8 par due 12/2023),,11/27/2006,13.8,0.0
538,Restaurants and Food Services,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(21)",Restaurant owner and operator,Warrant to purchase up to 0.95 units of Series D common stock (expires 12/2023),,12/18/2013,0.0,0.0
539,Restaurants and Food Services,Cipriani USA Inc.,"Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($67.1 par due 5/2023),9.84% (Libor + 7.75%/M),5/30/2018,67.1,66.4
540,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (21)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured revolving loan ($1.0 par due 3/2023),7.59% (Libor + 5.50%/M),3/10/2017,1.0,1.0
541,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (21)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($6.6 par due 3/2023),7.59% (Libor + 5.50%/M),3/10/2017,6.6,6.6
542,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (21)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($11.7 par due 3/2023),7.59% (Libor + 5.50%/M),3/10/2017,11.7,11.7
543,Restaurants and Food Services,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (21)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,"Common units (2,950,000 units)",,3/10/2017,3.0,3.0
544,Restaurants and Food Services,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured revolving loan ($0.7 par due 8/2023),7.96% (Libor + 6.00%/M),8/21/2017,0.7,0.7
545,Restaurants and Food Services,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.3 par due 8/2023),7.63% (Libor + 6.00%/M),8/21/2017,0.3,0.3
546,Restaurants and Food Services,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.2 par due 8/2023),8.44% (Libor + 6.00%/M),8/21/2017,0.2,0.2
547,Restaurants and Food Services,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($2.0 par due 8/2023),7.84% (Libor + 6.00%/S),8/21/2017,2.0,2.0
548,Restaurants and Food Services,FWR Holding Corporation (21),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($2.0 par due 8/2023),8.44% (Libor + 6.00%/S),8/21/2017,2.0,2.0
549,Restaurants and Food Services,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (21),Restaurant owner and operator,First lien senior secured revolving loan,0,2/1/2017,0.0,0.0
550,Restaurants and Food Services,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (21),Restaurant owner and operator,First lien senior secured loan ($24.9 par due 2/2022),10.07% (Libor + 8.00%/B),10/3/2013,24.9,24.9
551,Restaurants and Food Services,"Global Franchise Group, LLC (21)",Worldwide franchisor of quick service restaurants,First lien senior secured loan ($8.1 par due 12/2019),7.84% (Libor + 5.75%/M),9/15/2017,8.1,8.1
552,Restaurants and Food Services,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,Second lien senior secured loan ($31.6 par due 10/2022),10.60% (Libor + 8.50%/B),10/20/2015,31.6,31.6
553,Restaurants and Food Services,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,"Preferred units (3,000,000 units)",,10/20/2015,3.0,3.6
554,Restaurants and Food Services,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured revolving loan ($0.6 par due 7/2023),7.34% (Libor + 5.25%/M),7/10/2017,0.6,0.6
555,Restaurants and Food Services,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured revolving loan ($1.2 par due 7/2023),7.60% (Libor + 5.25%/M),7/10/2017,1.2,1.2
556,Restaurants and Food Services,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured revolving loan ($1.0 par due 7/2023),7.61% (Libor + 5.25%/M),7/10/2017,1.0,0.9
557,Restaurants and Food Services,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured loan ($0.6 par due 7/2023),7.34% (Libor + 5.25%/M),7/10/2017,0.6,0.6
558,Restaurants and Food Services,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured loan ($0.6 par due 7/2023),7.61% (Libor + 5.25%/M),7/10/2017,0.6,0.6
559,Restaurants and Food Services,"Jim N Nicks Management, LLC (21)",Restaurant owner and operator,First lien senior secured loan ($14.0 par due 7/2023),7.34% (Libor + 5.25%/M),7/10/2017,14.0,13.8
560,Restaurants and Food Services,"Orion Foods, LLC (7)",Convenience food service retailer,First lien senior secured loan ($1.2 par due 9/2015),,4/1/2010,1.2,0.4
561,Restaurants and Food Services,"Orion Foods, LLC (7)",Convenience food service retailer,Second lien senior secured loan ($19.4 par due 9/2015),,4/1/2010,0.0,0.0
562,Restaurants and Food Services,"Orion Foods, LLC (7)",Convenience food service retailer,"Preferred units (10,000 units)",,10/28/2010,0.0,0.0
563,Restaurants and Food Services,"Orion Foods, LLC (7)",Convenience food service retailer,"Class A common units (25,001 units)",,4/1/2010,0.0,0.0
564,Restaurants and Food Services,"Orion Foods, LLC (7)",Convenience food service retailer,"Class B common units (1,122,452 units)",,4/1/2010,0.0,0.0
565,Restaurants and Food Services,"OTG Management, LLC (21)",Airport restaurant operator,First lien senior secured revolving loan ($1.6 par due 8/2021),11.33% (Libor + 9.00%/Q),8/26/2016,1.6,1.6
566,Restaurants and Food Services,"OTG Management, LLC (21)",Airport restaurant operator,First lien senior secured revolving loan ($8.4 par due 8/2021),11.67% (Libor + 9.00%/Q),8/26/2016,8.4,8.4
