,Company(1),Business Description,Investment,Interest(3)(7),Acquisition  Date,Amortized  Cost,Fair  Value
561,"Sunrun Xanadu Issuer 2019-1, LLC and Sunrun Xanadu Holdings 2019-1, LLC",Residential solar energy provider,Senior subordinated loan ($65.4 par due 7/2030),8.75% (Libor + 6.75%/Q),6/27/2019,65.4,62.2
565,"1A Smart Start, LLC (16)",Provider of ignition interlock devices,First lien senior secured revolving loan ($3.5 par due 8/2020),5.33% (Libor + 4.50%/M),2/8/2018,3.5,3.3
566,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (5)",Restaurant owner and operator,First lien senior secured loan ($56.6 par due 12/2019),0,11/27/2006,39.9,0.0
567,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (5)",Restaurant owner and operator,First lien senior secured loan ($5.4 par due 12/2019),0,12/22/2016,4.8,0.0
568,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (5)",Restaurant owner and operator,Promissory note ($31.8 par due 12/2023),0,11/27/2006,13.8,0.0
569,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (5)",Restaurant owner and operator,Warrant to purchase up to 0.95 units of Series D common stock (expires 12/2023),0,12/18/2013,0.0,0.0
571,"Aimbridge Acquisition Co., Inc.",Hotel operator,Second lien senior secured loan ($22.5 par due 2/2027),9.08% (Libor + 7.50%/Q),2/1/2019,22.1,20.3
572,American Residential Services L.L.C.,"Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($70.8 par due 12/2022),9.45% (Libor + 8.00%/Q),6/30/2014,70.6,70.8
573,"Belfor Holdings, Inc. (16)",Disaster recovery services provider,First lien senior secured revolving loan ($3.6 par due 4/2024),6.08% (Base Rate + 2.75%/M),4/4/2019,3.5,3.4
574,"Belfor Holdings, Inc. (16)",Disaster recovery services provider,First lien senior secured revolving loan ($18.8 par due 4/2024),4.68% (Libor + 3.75%/M),4/4/2019,18.6,17.8
576,"ChargePoint, Inc.",Developer and operator of electric vehicle charging stations,"Warrant to purchase up to 809,126 shares of Series E preferred stock (expires 12/2024)",0,12/30/2014,0.3,3.0
577,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($3.0 par due 5/2023),"10.2% (Libor + 6.75% Cash, 2.00% PIK/Q)",11/5/2018,3.0,2.9
578,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($12.2 par due 5/2023),"10.2% (Libor + 6.75% Cash, 2.00% PIK/Q)",11/5/2018,12.2,11.5
579,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($15.0 par due 5/2023),"10.2% (Libor + 6.75% Cash, 2.00% PIK/Q)",7/3/2019,14.6,14.3
580,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($20.0 par due 5/2023),"10.2% (Libor + 6.75% Cash, 2.00% PIK/Q)",12/27/2019,17.6,19.0
581,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($68.2 par due 5/2023),"10.2% (Libor + 6.75% Cash, 2.00% PIK/Q)",5/30/2018,66.3,64.8
583,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($3.0 par due 5/2023),"10.2% (Libor + 6.75% Cash, 2.00% PIK/Q)",8/20/2018,3.0,2.9
585,Concert Golf Partners Holdco LLC (16),Golf club owner and operator,First lien senior secured revolving loan ($0.2 par due 8/2025),5.95% (Libor + 4.50%/Q),8/20/2019,0.2,0.1
586,Concert Golf Partners Holdco LLC (16),Golf club owner and operator,First lien senior secured loan ($28.3 par due 8/2025),5.95% (Libor + 4.50%/Q),8/20/2019,28.3,27.5
587,Concert Golf Partners Holdco LLC (16),Golf club owner and operator,First lien senior secured loan ($1.2 par due 8/2025),6.26% (Libor + 4.50%/Q),8/20/2019,1.2,1.2
589,CST Buyer Company (d/b/a Intoxalock) (16),Provider of ignition interlock devices,First lien senior secured revolving loan ($3.7 par due 10/2025),8.00% (Base Rate + 4.75%/Q),3/1/2017,3.7,3.6
590,CST Buyer Company (d/b/a Intoxalock) (16),Provider of ignition interlock devices,First lien senior secured loan ($32.3 par due 10/2025),6.82% (Libor + 5.75%/Q),3/1/2017,32.3,32.0
592,FWR Holding Corporation (16),"Restaurant owner, operator, and franchisor",First lien senior secured revolving loan ($1.4 par due 8/2023),6.77% (Libor + 5.50%/Q),8/21/2017,1.4,1.3
593,FWR Holding Corporation (16),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($4.0 par due 8/2023),6.77% (Libor + 5.50%/Q),8/21/2017,4.0,3.8
594,FWR Holding Corporation (16),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.5 par due 8/2023),6.77% (Libor + 5.50%/Q),8/21/2017,0.5,0.5
595,FWR Holding Corporation (16),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.5 par due 8/2023),6.77% (Libor + 5.50%/Q),2/28/2019,0.5,0.5
596,FWR Holding Corporation (16),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.8 par due 8/2023),6.77% (Libor + 5.50%/Q),2/28/2019,0.8,0.8
597,FWR Holding Corporation (16),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.5 par due 8/2023),6.77% (Libor + 5.50%/Q),2/28/2019,0.5,0.5
598,FWR Holding Corporation (16),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.7 par due 8/2023),6.77% (Libor + 5.50%/Q),2/28/2019,0.7,0.6
599,FWR Holding Corporation (16),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($1.8 par due 8/2023),6.50% (Libor + 5.50%/M),12/20/2019,1.8,1.7
601,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (16),Restaurant owner and operator,First lien senior secured revolving loan ($2.8 par due 2/2022),0,2/1/2017,2.7,1.5
602,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (16),Restaurant owner and operator,First lien senior secured loan ($17.3 par due 2/2022),0,2/1/2017,17.3,9.5
604,"Jenny C Acquisition, Inc.",Health club franchisor,Senior subordinated loan ($1.2 par due 4/2025),8.00% PIK,4/5/2019,1.2,1.2
605,"Jim N Nicks Management, LLC (16)",Restaurant owner and operator,First lien senior secured revolving loan ($4.8 par due 7/2023),6.51% (Libor + 5.25%/Q),7/10/2017,4.8,4.4
606,"Jim N Nicks Management, LLC (16)",Restaurant owner and operator,First lien senior secured loan ($13.8 par due 7/2023),8.70% (Libor + 7.25%/Q),7/10/2017,13.8,12.6
607,"Jim N Nicks Management, LLC (16)",Restaurant owner and operator,First lien senior secured loan ($1.2 par due 7/2023),6.70% (Libor + 5.25%/Q),7/10/2017,1.2,1.0
609,ME Equity LLC,Franchisor in the massage industry,"Common stock (3,000,000 shares)",0,9/27/2012,3.0,5.4
610,Movati Athletic (Group) Inc. (16),Premier health club operator,First lien senior secured loan ($2.7 par due 10/2022),6.82% (CIBOR + 4.75%/Q),10/5/2017,3.0,2.5
611,Movati Athletic (Group) Inc. (16),Premier health club operator,First lien senior secured loan ($1.6 par due 10/2022),6.63% (CIBOR + 4.75%/Q),10/5/2017,1.7,1.5
613,"OTG Management, LLC (16)",Airport restaurant operator,First lien senior secured revolving loan ($10.0 par due 8/2021),8.85% (Libor + 7.00%/Q),8/26/2016,10.0,9.0
615,"OTG Management, LLC (16)",Airport restaurant operator,First lien senior secured loan ($23.6 par due 8/2021),8.41% (Libor + 7.00%/Q),8/26/2016,23.6,21.3
616,"OTG Management, LLC (16)",Airport restaurant operator,First lien senior secured loan ($97.8 par due 8/2021),8.84% (Libor + 7.00%/Q),8/26/2016,97.8,88.0
617,"OTG Management, LLC (16)",Airport restaurant operator,First lien senior secured loan ($9.6 par due 8/2021),8.40% (Libor + 7.00%/Q),10/10/2018,9.6,8.6
618,"OTG Management, LLC (16)",Airport restaurant operator,Senior subordinated loan ($33.9 par due 2/2022),13.00% PIK,8/26/2016,33.8,28.5
619,"OTG Management, LLC (16)",Airport restaurant operator,"Class A preferred units (3,000,000 units)",14.50% PIK,8/26/2016,38.3,38.8
620,"OTG Management, LLC (16)",Airport restaurant operator,"Common units (3,000,000 units)",0,1/5/2011,3.0,0.0
621,"OTG Management, LLC (16)",Airport restaurant operator,Warrant to purchase up to 7.73% of common units,0,6/19/2008,0.1,0.1
623,"Portillo's Holdings, LLC",Fast casual restaurant brand,Second lien senior secured loan ($34.0 par due 12/2024),10.95% (Libor + 9.50%/Q),11/27/2019,33.0,32.3
624,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (16)",Hotel operator,First lien senior secured revolving loan ($9.4 par due 7/2023),6.50% (Libor + 5.50%/M),4/12/2018,9.4,9.1
625,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (16)",Hotel operator,First lien senior secured loan ($16.8 par due 7/2023),6.95% (Libor + 5.50%/Q),4/12/2018,16.8,16.1
626,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (16)",Hotel operator,First lien senior secured loan ($1.4 par due 7/2023),6.95% (Libor + 5.50%/Q),4/12/2018,1.4,1.4
627,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (16)",Hotel operator,First lien senior secured loan ($6.4 par due 7/2023),6.95% (Libor + 5.50%/Q),12/27/2019,6.4,6.1
628,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (16)",Hotel operator,"Preferred membership units (996,833 units)",0,7/15/2016,1.0,1.1
630,"Spectra Finance, LLC (16)",Venue management and food and beverage provider,First lien senior secured revolving loan ($23.5 par due 4/2023),5.00% (Libor + 4.00%/M),4/2/2018,23.5,21.8
631,"Spectra Finance, LLC (16)",Venue management and food and beverage provider,First lien senior secured loan ($3.4 par due 4/2024),5.70% (Libor + 4.25%/Q),4/2/2018,3.4,3.2
633,Spin HoldCo Inc.,Laundry service and equipment provider,First lien senior secured loan ($0.9 par due 11/2022),5.09% (Libor + 3.25%/B),3/26/2002,0.8,0.9
634,Spin HoldCo Inc.,Laundry service and equipment provider,Second lien senior secured loan ($154.2 par due 5/2023),9.11% (Libor + 7.50%/Q),5/14/2013,154.2,149.5
636,"Sunshine Sub, LLC (16)",Premier health club operator,First lien senior secured revolving loan ($5.8 par due 5/2024),5.75% (Libor + 4.75%/M),5/25/2018,5.8,5.4
637,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (16)",Planet Fitness franchisee,First lien senior secured revolving loan ($1.2 par due 7/2024),8.50% (Base Rate + 5.25%/Q),7/31/2018,1.2,1.1
638,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (16)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.4 par due 7/2024),7.32% (Libor + 6.25%/Q),7/31/2018,0.4,0.4
639,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (16)",Planet Fitness franchisee,First lien senior secured loan ($0.3 par due 7/2025),7.32% (Libor + 6.25%/Q),3/5/2020,0.3,0.3
640,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (16)",Planet Fitness franchisee,First lien senior secured loan ($0.5 par due 7/2025),3.57% (Libor + 2.50%/Q),3/5/2020,0.5,0.5
641,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (16)",Planet Fitness franchisee,"Class A units (37,020 units)",0,7/31/2018,3.8,4.6
643,"The Alaska Club Partners, LLC, Athletic Club Partners LLC and The Alaska Club, Inc. (16)",Premier health club operator,First lien senior secured loan ($15.4 par due 12/2024),8.75% (Base Rate + 5.50%/Q),12/16/2019,15.4,14.5
644,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,First lien senior secured loan ($1.2 par due 5/2022),4.25% (Libor + 3.25%/M),3/24/2020,0.9,1.1
645,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,First lien senior secured loan ($0.1 par due 5/2022),4.25% (Libor + 3.25%/M),3/24/2020,0.1,0.1
647,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,First lien senior secured loan ($106.7 par due 5/2022),6.41% (Libor + 4.75%/M),8/1/2019,106.7,103.5
648,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($21.3 par due 5/2023),8.00% (Libor + 7.00%/M),5/14/2015,21.1,20.0
649,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($3.7 par due 5/2023),8.00% (Libor + 7.00%/M),5/14/2015,3.7,3.5
653,ACAS Equity Holdings Corporation (5),Investment company,Common stock (589 shares),0,1/3/2017,0.4,0.0
654,Ares IIIR/IVR CLO Ltd.,Investment vehicle,Subordinated notes ($20.0 par due 4/2021),0,1/3/2017,0.0,0.1
655,"Blue Wolf Capital Fund II, L.P. (4)",Investment partnership,Limited partnership interest (8.50% interest),0,1/3/2017,1.6,2.7
656,Carlyle Global Market Strategies CLO 2015-3,Investment vehicle,Subordinated notes ($24.6 par due 7/2028),19.30%,1/3/2017,12.5,5.2
657,CoLTs 2005-1 Ltd. (5),Investment vehicle,Preferred shares (360 shares),0,1/3/2017,0.0,0.0
658,CoLTs 2005-2 Ltd. (5),Investment vehicle,"Preferred shares (34,170,000 shares)",0,1/3/2017,0.0,0.0
659,CREST Exeter Street Solar 2004-1,Investment vehicle,"Preferred shares (3,500,000 shares)",0,1/3/2017,0.0,0.0
660,European Capital UK SME Debt LP (4)(17),Investment partnership,Limited partnership interest (45% interest),0,1/3/2017,40.3,35.8
661,"HCI Equity, LLC (5)",Investment company,Member interest (100.00% interest),0,4/1/2010,0.0,0.1
662,OHA Credit Partners XI,Investment vehicle,Subordinated notes ($17.8 par due 1/2032),26.40%,1/3/2017,12.5,10.6
663,"Partnership Capital Growth Investors III, L.P. (17)",Investment partnership,Limited partnership interest (2.50% interest),0,10/5/2011,2.4,5.4
664,"PCG-Ares Sidecar Investment II, L.P. (4)(17)",Investment partnership,Limited partnership interest (100.00% interest),0,10/31/2014,6.8,11.7
665,"PCG-Ares Sidecar Investment, L.P. (4)(17)",Investment partnership,Limited partnership interest (100.00% interest),0,5/22/2014,4.8,0.4
666,"Piper Jaffray Merchant Banking Fund I, L.P. (17)",Investment partnership,Limited partnership interest (2.00% interest),0,8/16/2012,1.1,1.3
667,"Senior Direct Lending Program, LLC (5)(18)",Co-investment vehicle,Subordinated certificates ($923.1 par due 12/2036),9.45% (Libor + 8.00%/Q)(13),7/27/2016,923.1,830.8
668,"Senior Direct Lending Program, LLC (5)(18)",Co-investment vehicle,Member interest (87.50% interest),0,7/27/2016,0.0,0.0
670,Voya CLO 2014-4 Ltd.,Investment vehicle,Subordinated notes ($26.7 par due 7/2031),21.30%,1/3/2017,13.0,5.7
671,VSC Investors LLC,Investment company,Membership interest (1.95% interest),0,1/24/2008,0.3,0.9
674,"AI Aqua Merger Sub, Inc.",End to end provider of water solutions to a wide range of customer bases,First lien senior secured loan ($9.8 par due 12/2023),6.25% (Libor + 5.25%/Q),3/30/2020,9.8,8.8
675,"Badger Sportswear Acquisition, Inc.",Provider of team uniforms and athletic wear,Second lien senior secured loan ($56.8 par due 3/2024),10.82% (Libor + 9.75%/Q),9/6/2016,56.7,52.3
676,"Bowhunter Holdings, LLC",Provider of branded archery and bowhunting accessories,Common units (421 units),0,4/24/2014,4.2,0.0
677,"CB Trestles OpCo, LLC (16)",Apparel retailer,First lien senior secured revolving loan ($32.2 par due 10/2024),6.78% (Libor + 5.75%/Q),10/26/2018,32.2,29.3
679,"CB Trestles OpCo, LLC (16)",Apparel retailer,First lien senior secured loan ($26.1 par due 10/2024),7.53% (Libor + 5.75%/Q),10/26/2018,26.1,23.8
681,Centric Brands Inc. (fka Differential Brands Group Inc.),"Designer, marketer and distributor of licensed and owned apparel",First lien senior secured loan ($57.1 par due 10/2023),7.78% (Libor + 6.00%/Q),10/29/2018,57.1,51.4
682,Centric Brands Inc. (fka Differential Brands Group Inc.),"Designer, marketer and distributor of licensed and owned apparel","Common stock (3,077,875 shares)",0,10/29/2018,24.6,3.2
684,"DRS Holdings III, Inc. and DRS Holdings I, Inc. (16)",Footwear and orthopedic foot-care brand,First lien senior secured revolving loan ($5.4 par due 11/2025),6.75% (Libor + 5.75%/B),11/1/2019,5.4,5.3
685,"DRS Holdings III, Inc. and DRS Holdings I, Inc. (16)",Footwear and orthopedic foot-care brand,First lien senior secured loan ($30.3 par due 11/2025),6.75% (Libor + 5.75%/M),11/1/2019,30.3,29.4
686,"DRS Holdings III, Inc. and DRS Holdings I, Inc. (16)",Footwear and orthopedic foot-care brand,"Common stock (8,549 shares)",0,11/1/2019,8.5,6.8
688,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($102.4 par due 4/2024),8.19% (Libor + 6.25%/Q),6/1/2017,102.4,93.2
689,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($14.0 par due 4/2024),7.70% (Libor + 6.25%/Q),6/1/2017,14.0,12.7
690,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($1.3 par due 4/2024),7.70% (Libor + 6.25%/Q),6/30/2016,1.3,1.1
691,"Implus Footcare, LLC",Provider of footwear and other accessories,First lien senior secured loan ($5.0 par due 4/2024),7.70% (Libor + 6.25%/Q),7/17/2018,5.0,4.5
693,"Pelican Products, Inc.",Flashlights manufacturer,Second lien senior secured loan ($27.3 par due 5/2026),8.75% (Libor + 7.75%/Q),5/4/2018,27.1,24.3
694,"S Toys Holdings LLC (fka The Step2 Company, LLC) (5)",Toy manufacturer,"Class B common units (126,278,000 units)",0,10/30/2014,0.0,0.2
695,"S Toys Holdings LLC (fka The Step2 Company, LLC) (5)",Toy manufacturer,"Common units (1,116,879 units)",0,4/1/2011,0.0,0.0
696,"S Toys Holdings LLC (fka The Step2 Company, LLC) (5)",Toy manufacturer,"Warrant to purchase up to 3,157,895 units",0,4/1/2010,0.0,0.0
698,SHO Holding I Corporation,Manufacturer and distributor of slip resistant footwear,Second lien senior secured loan ($100.0 par due 4/2023),10.15% (Libor + 8.50%/Q),10/27/2015,98.9,83.0
699,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (4)(16)","Developer, marketer and distributor of sports protection equipment and accessories",First lien senior secured revolving loan ($2.1 par due 5/2024),6.75% (Base Rate + 3.50%/M),5/21/2019,2.1,1.9
700,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (4)(16)","Developer, marketer and distributor of sports protection equipment and accessories",First lien senior secured revolving loan ($0.4 par due 5/2024),6.35% (Libor + 4.75%/M),5/21/2019,0.4,0.4
701,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (4)(16)","Developer, marketer and distributor of sports protection equipment and accessories",First lien senior secured loan ($19.5 par due 5/2024),6.12% (Libor + 4.75%/Q),5/21/2019,19.5,18.3
702,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (4)(16)","Developer, marketer and distributor of sports protection equipment and accessories","Class A preferred units (50,000 units)",0,3/14/2014,5.0,0.0
703,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (4)(16)","Developer, marketer and distributor of sports protection equipment and accessories","Class C preferred units (50,000 units)",0,4/22/2015,5.0,0.0
704,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (4)(16)","Developer, marketer and distributor of sports protection equipment and accessories","Preferred units (14,591 units)",0,5/14/2019,1.6,1.3
706,"Simpson Performance Products, Inc.",Provider of motorsports safety equipment,First lien senior secured loan ($28.3 par due 2/2023),6.95% (Libor + 5.50%/Q),2/20/2015,28.3,28.3
707,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (5)(16)",Manufacturer of consumer sewing machines,First lien senior secured revolving loan ($78.4 par due 3/2023),10.84% (Libor + 9.00%/M),7/26/2017,78.4,78.4
708,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (5)(16)",Manufacturer of consumer sewing machines,First lien senior secured loan ($195.8 par due 3/2023),5.00% (Libor + 3.57%/Q),7/26/2017,174.6,149.4
710,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (5)(16)",Manufacturer of consumer sewing machines,"Class A common units (6,500,000 units)",0,7/26/2017,0.0,0.0
712,"Totes Isotoner Corporation and Totes Ultimate Holdco, Inc. (4)","Designer, marketer, and distributor of rain and cold weather products",First lien senior secured loan ($2.2 par due 12/2024),7.20% (Libor + 6.00%/Q),12/23/2019,2.2,2.0
713,"Totes Isotoner Corporation and Totes Ultimate Holdco, Inc. (4)","Designer, marketer, and distributor of rain and cold weather products",First lien senior secured loan ($1.6 par due 6/2024),5.20% (Libor + 4.00%/Q),12/23/2019,1.6,1.6
714,"Totes Isotoner Corporation and Totes Ultimate Holdco, Inc. (4)","Designer, marketer, and distributor of rain and cold weather products","Common stock (861,000 shares)",0,12/23/2019,6.0,3.1
716,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($21.1 par due 12/2025),9.25% (Libor + 8.25%/M),7/30/2018,21.1,19.8
717,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($122.7 par due 12/2025),9.25% (Libor + 8.25%/M),12/15/2017,122.7,115.4
718,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods","Class A units (1,400 units)",0,7/30/2018,1.4,0.7
722,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,Senior subordinated loan ($17.0 par due 8/2022),11.33% (Libor + 9.75%/M),5/10/2012,17.0,17.0
723,DFC Global Facility Borrower III LLC (16),Non-bank provider of alternative financial services,First lien senior secured revolving loan ($120.8 par due 9/2024),12.41% (Libor + 10.75%/M),8/9/2019,120.8,118.4
724,"FAMS Holdings, Inc. (4)",Debt collection services provider,Common stock (180 shares),0,1/11/2017,0.0,0.0
725,Global Merchant Financial Group Corp. (16),Consolidator of commercial finance businesses,Senior subordinated loan ($36.5 par due 1/2025),10.08% (Libor + 8.50%/M),1/31/2020,36.5,35.4
726,Global Merchant Financial Group Corp. (16),Consolidator of commercial finance businesses,Senior subordinated loan ($29.6 par due 1/2025),10.08% (Libor + 8.50%/M),1/31/2020,29.6,28.7
728,"Green Street Parent, LLC and Green Street Intermediate Holdings, LLC (16)",Provider of REIT research data and analytics,First lien senior secured revolving loan ($0.1 par due 8/2025),6.45% (Libor + 5.25%/Q),8/27/2019,0.1,0.1
729,"Green Street Parent, LLC and Green Street Intermediate Holdings, LLC (16)",Provider of REIT research data and analytics,First lien senior secured loan ($3.5 par due 8/2026),6.32% (Libor + 5.25%/Q),8/27/2019,3.5,3.4
730,"Green Street Parent, LLC and Green Street Intermediate Holdings, LLC (16)",Provider of REIT research data and analytics,First lien senior secured loan ($3.0 par due 8/2026),6.32% (Libor + 5.25%/Q),2/26/2020,3.0,2.9
732,"Ivy Hill Asset Management, L.P. (5)",Asset management services,Member interest (100.00% interest),0,6/15/2009,444.0,491.0
733,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC",Asset-backed financial services company,First lien senior secured loan ($16.0 par due 6/2017),0,6/24/2014,13.3,3.3
734,Joyce Lane Capital LLC and Joyce Lane Financing SPV LLC (fka Ciena Capital LLC) (5)(16),Specialty finance company,First lien senior secured loan ($0.6 par due 12/2022),5.45% (Libor + 4.00%/Q),12/27/2018,0.6,0.6
735,Joyce Lane Capital LLC and Joyce Lane Financing SPV LLC (fka Ciena Capital LLC) (5)(16),Specialty finance company,Equity interests,0,11/29/2010,12.7,0.0
737,LS DE LLC and LM LSQ Investors LLC,Asset based lender,Senior subordinated loan ($37.0 par due 3/2024),10.50%,6/25/2015,37.0,35.9
738,LS DE LLC and LM LSQ Investors LLC,Asset based lender,Senior subordinated loan ($3.0 par due 6/2021),10.50%,6/15/2017,3.0,2.9
739,LS DE LLC and LM LSQ Investors LLC,Asset based lender,"Membership units (3,275,000 units)",0,6/25/2015,3.3,4.0
741,"Rialto Management Group, LLC (16)",Investment and asset management platform focused on real estate,First lien senior secured revolving loan ($0.5 par due 12/2024),5.56% (Libor + 4.25%/M),11/30/2018,0.5,0.5
743,"Rialto Management Group, LLC (16)",Investment and asset management platform focused on real estate,First lien senior secured loan ($0.9 par due 12/2024),5.49% (Libor + 4.50%/M),11/30/2018,0.9,0.9
745,"TA/WEG Holdings, LLC (16)",Wealth management and financial planning firm,First lien senior secured revolving loan ($0.5 par due 10/2025),7.18% (Libor + 6.00%/Q),10/2/2019,0.5,0.5
746,"TA/WEG Holdings, LLC (16)",Wealth management and financial planning firm,First lien senior secured loan ($9.5 par due 10/2025),7.00% (Libor + 6.00%/Q),10/2/2019,9.5,9.0
747,"TA/WEG Holdings, LLC (16)",Wealth management and financial planning firm,First lien senior secured loan ($0.8 par due 10/2025),7.00% (Libor + 6.00%/Q),10/2/2019,0.8,0.7
749,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (16)",Provider of asset-servicing capabilities for fund managers,First lien senior secured revolving loan ($4.0 par due 2/2024),6.75% (Base Rate + 3.50%/Q),2/1/2019,4.0,3.8
750,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (16)",Provider of asset-servicing capabilities for fund managers,First lien senior secured loan ($38.5 par due 2/2026),5.95% (Libor + 4.50%/Q),2/1/2019,38.5,36.5
751,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (16)",Provider of asset-servicing capabilities for fund managers,"Class A units (1,443 units)",8.00% PIK,2/1/2019,1.6,1.6
752,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (16)",Provider of asset-servicing capabilities for fund managers,Class A units (245 units),0,2/1/2019,0.2,0.0
753,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (16)",Provider of asset-servicing capabilities for fund managers,"Class B units (2,167,424 units)",0,2/1/2019,0.0,0.0
754,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (16)",Provider of asset-servicing capabilities for fund managers,"Class B units (245,194 units)",0,2/1/2019,0.0,0.0
758,"Eckler Industries, Inc. and Eckler Purchaser LLC (5)(16)",Restoration parts and accessories provider for classic automobiles,First lien senior secured revolving loan ($5.4 par due 5/2022),12.00% PIK,7/12/2012,5.4,4.2
759,"Eckler Industries, Inc. and Eckler Purchaser LLC (5)(16)",Restoration parts and accessories provider for classic automobiles,First lien senior secured loan ($21.3 par due 5/2022),12.00% PIK,7/12/2012,21.2,16.6
760,"Eckler Industries, Inc. and Eckler Purchaser LLC (5)(16)",Restoration parts and accessories provider for classic automobiles,"Class A common units (67,972 units)",0,7/12/2012,16.4,0.0
762,"GB Auto Service Holdings, LLC (16)",Automotive parts and repair services retailer,First lien senior secured revolving loan ($15.2 par due 10/2024),7.50% (Libor + 6.50%/M),10/19/2018,15.2,14.5
763,"GB Auto Service Holdings, LLC (16)",Automotive parts and repair services retailer,First lien senior secured loan ($22.1 par due 10/2024),7.50% (Libor + 6.50%/M),10/19/2018,22.1,21.0
