,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
620,"Integrity Marketing Acquisition, LLC+",Senior loan,L +,5.75,(c),8.85,,,,08/2025,,244,,,242,,,0.0,,244,,,
621,"Integrity Marketing Acquisition, LLC+",Senior loan,L +,5.5,(b)(c),8.67,,,,08/2025,,184,,,183,,,0.0,,182,,,
622,"Integrity Marketing Acquisition, LLC+",One stop,L +,5.75,,N/A(6),,,,08/2025,,0,,,0,,,0.0,,0,,,
623,"Integrity Marketing Acquisition, LLC+",One stop,SF +,5.75,(l),8.56,,,,08/2025,,1117,,,1082,,,0.0,,1096,,,
624,"J.S. Held Holdings, LLC#+",One stop,L +,5.5,(b),9.17,,,,07/2025,,6422,,,6402,,,0.3,,6380,,,
625,"J.S. Held Holdings, LLC+",One stop,L +,5.5,(b),9.17,,,,07/2025,,1478,,,1458,,,0.1,,1468,,,
626,"J.S. Held Holdings, LLC+",One stop,SF +,5.5,(l),9.20,,,,07/2025,,1430,,,1406,,,0.1,,1416,,,
627,"J.S. Held Holdings, LLC+",One stop,SF +,5.5,(l),9.20,,,,07/2025,,77,,,72,,,0.0,,71,,,
628,"J.S. Held Holdings, LLC+",One stop,P +,4.5,(d),10.75,,,,07/2025,,48,,,45,,,0.0,,46,,,
629,Keystone Agency Partners LLC+,Senior loan,SF +,6.0,(l),9.70,,,,05/2027,,2850,,,2810,,,0.1,,2793,,,
630,Keystone Agency Partners LLC+,Senior loan,SF +,6.0,(l),9.70,,,,05/2027,,182,,,180,,,0.0,,179,,,
631,Keystone Agency Partners LLC+,Senior loan,SF +,6.0,(l),9.35,,,,05/2027,,160,,,146,,,0.0,,141,,,
632,"Long Term Care Group, Inc.+",One stop,L +,6.0,(a),8.82,,,,09/2027,,2984,,,2935,,,0.1,,2984,,,
633,Majesco*#,One stop,L +,7.25,(b),10.93,,,,09/2027,,18751,,,18522,,,0.7,,18751,,,
634,Majesco+(5),One stop,L +,7.25,,N/A(6),,,,09/2026,,0,,,(  2  ),,,0.0,,0,,,
635,"Norvax, LLC+",Senior loan,L +,7.5,(b),11.18,,,,09/2025,,32784,,,32498,,,1.2,,30161,,,
636,"Norvax, LLC+",Senior loan,L +,7.5,(b),11.18,,,,09/2025,,9925,,,9765,,,0.4,,9131,,,
637,"Pareto Health Intermediate Holdings, Inc.+",One stop,L +,4.75,(c),7.63,,,,08/2025,,7225,,,7174,,,0.3,,7081,,,
638,"Patriot Growth Insurance Services, LLC+",One stop,L +,5.5,(b),8.65,,,,10/2028,,9491,,,9409,,,0.4,,9287,,,
639,"Patriot Growth Insurance Services, LLC+(5)",One stop,L +,5.5,,N/A(6),,,,10/2028,,0,,,(  1  ),,,0.0,,(  1  ),,,
640,"Patriot Growth Insurance Services, LLC+",One stop,L +,5.5,(c),9.31,,,,10/2028,,617,,,591,,,0.0,,584,,,
641,"Patriot Growth Insurance Services, LLC+(5)",One stop,L +,5.75,,N/A(6),,,,10/2028,,0,,,(  22  ),,,0.0,,(  22  ),,,
642,People Corporation+(8)(9)(12),One stop,C +,6.25,(h),9.87,,,,02/2028,,13502,,,14537,,,0.5,,13502,,,
643,People Corporation+(8)(9)(12),One stop,C +,6.25,(h),9.87,,,,02/2028,,4406,,,4874,,,0.2,,4406,,,
644,People Corporation+(8)(9)(12),One stop,C +,5.5,(h),9.13,,,,02/2028,,3166,,,3354,,,0.1,,2819,,,
645,People Corporation+(8)(9)(12),One stop,C +,6.25,(h),9.92,,,,02/2027,,147,,,158,,,0.0,,147,,,
646,"RSC Acquisition, Inc.*#+",One stop,SF +,5.5,(l),8.31,,,,10/2026,,25637,,,25306,,,1.0,,25122,,,
647,"RSC Acquisition, Inc.+",One stop,SF +,5.5,(l),8.54,,,,10/2026,,6561,,,6293,,,0.3,,6430,,,
648,"RSC Acquisition, Inc.+",One stop,SF +,5.5,(l),9.05,,,,10/2026,,1519,,,1506,,,0.1,,1488,,,
649,"RSC Acquisition, Inc.+(5)",One stop,SF +,5.5,,N/A(6),,,,10/2026,,0,,,(  1  ),,,0.0,,(  2  ),,,
650,"RSC Acquisition, Inc.+(5)",One stop,SF +,5.5,(l),9.20,,,,10/2026,,90,,,47,,,0.0,,(  2  ),,,
651,"RSC Acquisition, Inc.+",One stop,SF +,5.5,(l),8.55,,,,10/2026,,995,,,986,,,0.0,,975,,,
652,"Sunstar Insurance Group, LLC+",Senior loan,SF +,6.0,(l),9.69,,,,10/2026,,773,,,764,,,0.0,,758,,,
653,"Sunstar Insurance Group, LLC+",Senior loan,SF +,6.0,(l),9.69,,,,10/2026,,,791,,,,784,,,0,,,772
654,"Sunstar Insurance Group, LLC+",Senior loan,SF +,6.0,(l),9.69,,,,10/2026,,392,,,387,,,0.0,,384,,,
655,"Sunstar Insurance Group, LLC+",Senior loan,SF +,6.0,(l),9.65,,,,10/2026,,2,,,2,,,0.0,,2,,,
656,"TigerRisk, LLC*+",One stop,L +,4.75,(a),7.87,,,,06/2027,,22662,,,22485,,,0.9,,22662,,,
657,"TigerRisk, LLC+(5)",One stop,L +,4.75,,N/A(6),,,,06/2027,,0,,,(  1  ),,,0.0,,0,,,
658,Internet & Catalog Retail,,,,,,,,,,,,,,,,,,,,,,
659,"Revalize, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2027,,15012,,,14899,,,0.6,,14562,,,
660,"Revalize, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2027,,8786,,,8720,,,0.3,,8523,,,
661,"Revalize, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2027,,4357,,,4324,,,0.2,,4226,,,
662,"Revalize, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2027,,2624,,,2605,,,0.1,,2546,,,
663,"Revalize, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2027,,1691,,,1677,,,0.1,,1641,,,
664,"Revalize, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2027,,397,,,395,,,0.0,,385,,,
665,"Revalize, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2027,,228,,,226,,,0.0,,222,,,
666,"Revalize, Inc.+(5)",One stop,L +,5.75,,N/A(6),,,,04/2027,,0,,,(  1  ),,,0.0,,(  8  ),,,
667,IT Services,,,,,,,,,,,,,,,,,,,,,,
668,"Acquia, Inc.+",One stop,L +,7.0,(a),9.63,,,,10/2025,,9578,,,9509,,,0.4,,9578,,,
669,"Acquia, Inc.+",One stop,L +,7.0,(b)(c),10.18,,,,10/2025,,23,,,22,,,0.0,,23,,,
670,"CivicPlus, LLC+",One stop,L +,6.0,(a),9.12,,,,08/2027,,6174,,,6109,,,0.3,,6112,,,
671,"CivicPlus, LLC+",One stop,L +,6.0,(a),9.12,,,,08/2027,,3646,,,3612,,,0.2,,3610,,,
672,"CivicPlus, LLC+",One stop,L +,6.0,(b),9.67,,,,08/2027,,2894,,,2863,,,0.1,,2865,,,
673,"CivicPlus, LLC+",One stop,SF +,11.75,(m),14.38,,,,06/2034,,202,,,197,,,0.0,,200,,,
674,"CivicPlus, LLC+(5)",One stop,L +,6.0,,N/A(6),,,,08/2027,,0,,,(  1  ),,,0.0,,(  1  ),,,
675,"Critical Start, Inc.+",One stop,SF +,5.75,(k),5.65,cash/,3.13,PIK,05/2028,,3251,,,3221,,,0.1,,3219,,,
676,"Critical Start, Inc.+(5)",One stop,SF +,5.75,,N/A(6),,,,05/2028,,0,,,(  1  ),,,0.0,,(  1  ),,,
677,Delinea Inc.+,One stop,L +,6.0,(a),9.12,,,,03/2028,,16581,,,16388,,,0.6,,15420,,,
678,Delinea Inc.#,One stop,L +,6.0,(a),9.12,,,,03/2028,,9586,,,9471,,,0.4,,8915,,,
679,Delinea Inc.+,One stop,L +,6.0,(a),9.12,,,,03/2027,,118,,,116,,,0.0,,104,,,
680,"Episerver, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2026,,21494,,,21261,,,0.8,,20635,,,
681,"Episerver, Inc.+(8)(9)",One stop,E +,6.0,(e),7.19,,,,04/2026,,17564,,,20276,,,0.7,,16976,,,
682,"Episerver, Inc.#+",One stop,L +,5.75,(b),9.42,,,,04/2026,,11937,,,12007,,,0.5,,11460,,,
683,"Episerver, Inc.+",One stop,L +,5.75,(b),9.42,,,,04/2026,,6601,,,6520,,,0.2,,6337,,,
684,"Episerver, Inc.+(5)",One stop,L +,5.75,,N/A(6),,,,04/2026,,0,,,(  3  ),,,0.0,,(  22  ),,,
685,"Episerver, Inc.+(5)",One stop,L +,5.75,,N/A(6),,,,04/2026,,0,,,(  3  ),,,0.0,,(  20  ),,,
686,Goldcup 31018 AB+(8)(9)(17),One stop,E +,7.07,(f),3.57,cash/,3.82,PIK,07/2029,,7666,,,7736,,,0.3,,7571,,,
687,Goldcup 31018 AB+(5)(8)(9)(17),One stop,E +,6.5,,N/A(6),,,,01/2029,,0,,,(  2  ),,,0.0,,(  2  ),,,
688,Goldcup 31018 AB+(5)(8)(9)(17),One stop,E +,6.5,,N/A(6),,,,07/2029,,0,,,(  16  ),,,0.0,,(  16  ),,,
689,"Infinisource, Inc.#+",One stop,L +,5.25,(c),8.13,,,,10/2026,,27812,,,27484,,,1.1,,27534,,,
690,"Infinisource, Inc.+",One stop,L +,5.25,(c),8.13,,,,10/2026,,8403,,,8334,,,0.3,,8319,,,
691,"Infinisource, Inc.+",One stop,L +,5.25,(c),8.13,,,,10/2026,,2026,,,1991,,,0.1,,2006,,,
692,"Infinisource, Inc.+",One stop,L +,5.25,(c),8.13,,,,10/2026,,303,,,301,,,0.0,,300,,,
693,"Infinisource, Inc.+",One stop,L +,5.25,(b),8.92,,,,10/2026,,213,,,212,,,0.0,,211,,,
694,"Infinisource, Inc.+",One stop,L +,5.25,(c),8.13,,,,10/2026,,105,,,105,,,0.0,,104,,,
695,"Infinisource, Inc.+",One stop,L +,5.25,(b),8.92,,,,10/2026,,57,,,47,,,0.0,,45,,,
696,"Infinisource, Inc.+(5)",One stop,L +,5.25,,N/A(6),,,,10/2026,,0,,,(  1  ),,,0.0,,(  2  ),,,
697,"Infinisource, Inc.+",One stop,L +,5.25,(b),8.92,,,,10/2026,,86,,,75,,,0.0,,85,,,
698,Netwrix Corporation+,One stop,SF +,5.0,(l),7.90,,,,06/2029,,3534,,,3503,,,0.1,,3499,,,
699,Netwrix Corporation+(5),One stop,SF +,5.0,,N/A(6),,,,06/2029,,0,,,(  2  ),,,0.0,,(  2  ),,,
700,Netwrix Corporation+,One stop,SF +,5.0,(l),8.44,,,,06/2029,,129,,,121,,,0.0,,110,,,
701,"PCS Intermediate II Holdings, LLC+",One stop,L +,5.25,(c),8.62,,,,01/2026,,,14201,,,,14122,,,0.6,,,14201
702,"PCS Intermediate II Holdings, LLC+",One stop,L +,5.25,(c),8.62,,,,01/2026,,2050,,,2035,,,0.1,,2050,,,
703,"PCS Intermediate II Holdings, LLC+(5)",One stop,L +,5.25,,N/A(6),,,,01/2026,,0,,,(  1  ),,,0.0,,0,,,
704,"Recordxtechnologies, LLC#",One stop,L +,5.5,(b),9.17,,,,12/2025,,728,,,724,,,0.0,,699,,,
705,"Recordxtechnologies, LLC+",One stop,L +,5.5,(b),9.17,,,,12/2025,,114,,,113,,,0.0,,109,,,
706,"Recordxtechnologies, LLC+",One stop,L +,5.5,(b),9.17,,,,12/2025,,59,,,58,,,0.0,,55,,,
707,"Red Dawn SEI Buyer, Inc.+(8)(9)",Senior loan,SN +,4.5,(i),6.69,,,,11/2025,,19267,,,23496,,,0.7,,18882,,,
708,"Red Dawn SEI Buyer, Inc.+",Senior loan,L +,4.5,(c),8.67,,,,11/2025,,5542,,,5505,,,0.2,,5431,,,
709,"Red Dawn SEI Buyer, Inc.+",Senior loan,L +,4.25,(c),8.42,,,,11/2025,,737,,,732,,,0.0,,717,,,
710,"Red Dawn SEI Buyer, Inc.+",Senior loan,L +,4.25,(c),8.42,,,,11/2025,,131,,,130,,,0.0,,127,,,
711,"Red Dawn SEI Buyer, Inc.+(5)",Senior loan,L +,4.5,,N/A(6),,,,11/2025,,0,,,(  2  ),,,0.0,,(  5  ),,,
712,"Red Dawn SEI Buyer, Inc.+(5)",Senior loan,L +,4.25,,N/A(6),,,,11/2025,,0,,,(  1  ),,,0.0,,(  3  ),,,
713,"Red Dawn SEI Buyer, Inc.+",Senior loan,L +,4.5,(b)(c),8.67,,,,11/2025,,169,,,167,,,0.0,,166,,,
714,"ReliaQuest Holdings, LLC+",One stop,SF +,10.75,(l),14.30,,,,10/2026,,1098,,,1077,,,0.0,,1098,,,
715,"ReliaQuest Holdings, LLC+",One stop,SF +,10.75,(l),14.30,,,,10/2026,,50,,,50,,,0.0,,50,,,
716,"ReliaQuest Holdings, LLC+(5)",One stop,SF +,10.75,,N/A(6),,,,10/2026,,0,,,(  2  ),,,0.0,,0,,,
717,Saturn Borrower Inc.+,One stop,L +,6.5,(b),10.17,,,,09/2026,,19977,,,19572,,,0.7,,18978,,,
718,Saturn Borrower Inc.+,One stop,L +,6.5,(b),10.17,,,,09/2026,,103,,,101,,,0.0,,98,,,
719,"Zarya Holdco, Inc.+",Senior loan,SF +,6.5,(k),9.63,,,,07/2027,,4789,,,4789,,,0.2,,4789,,,
720,"Zarya Holdco, Inc.+",Senior loan,SF +,6.5,,N/A(6),,,,07/2027,,0,,,0,,,0.0,,0,,,
721,Leisure Products,,,,,,,,,,,,,,,,,,,,,,
722,WBZ Investment LLC#+,One stop,L +,6.25,(b)(c),8.13,cash/,1.00,PIK,09/2024,,,8649,,,,8679,,,0.3,,,8649
723,WBZ Investment LLC+,One stop,L +,6.25,(b)(c),8.13,cash/,1.00,PIK,09/2024,,1239,,,1235,,,0.1,,1239,,,
724,WBZ Investment LLC+,One stop,L +,6.25,(b)(c),8.13,cash/,1.00,PIK,09/2024,,861,,,875,,,0.0,,861,,,
725,WBZ Investment LLC+,One stop,L +,6.25,(c),8.13,cash/,1.00,PIK,09/2024,,444,,,452,,,0.0,,444,,,
726,WBZ Investment LLC+,One stop,L +,6.25,,N/A(6),,,,09/2024,,0,,,0,,,0.0,,0,,,
727,Life Sciences Tools & Services,,,,,,,,,,,,,,,,,,,,,,
728,"Covaris Intermediate 3, LLC+",One stop,L +,4.75,(b),7.56,,,,01/2028,,5909,,,5856,,,0.2,,5909,,,
729,"Covaris Intermediate 3, LLC+",One stop,L +,5.25,(a),8.37,,,,01/2028,,18,,,18,,,0.0,,18,,,
730,"Covaris Intermediate 3, LLC+(5)",One stop,L +,4.75,,N/A(6),,,,01/2028,,0,,,(  2  ),,,0.0,,0,,,
731,PAS Parent Inc.*#+,One stop,L +,5.5,(a)(b),8.62,,,,12/2028,,33706,,,33102,,,1.3,,32694,,,
732,PAS Parent Inc.+,One stop,P +,4.5,(a)(d),10.07,,,,12/2027,,161,,,153,,,0.0,,151,,,
733,PAS Parent Inc.+(5),One stop,L +,5.5,,N/A(6),,,,12/2028,,0,,,(  5  ),,,0.0,,(  8  ),,,
734,Reaction Biology Corporation#,One stop,SF +,5.25,(m),9.48,,,,03/2029,,8023,,,7949,,,0.3,,7783,,,
735,Reaction Biology Corporation+,One stop,SF +,5.25,(m),9.48,,,,03/2029,,60,,,55,,,0.0,,45,,,
736,Reaction Biology Corporation+(5),One stop,P +,4.25,,N/A(6),,,,03/2029,,0,,,(  1  ),,,0.0,,(  5  ),,,
737,"Unchained Labs, LLC+",Senior loan,L +,5.5,(a),8.62,,,,08/2027,,999,,,972,,,0.1,,999,,,
738,"Unchained Labs, LLC+",Senior loan,L +,5.5,(a),8.62,,,,08/2027,,844,,,830,,,0.0,,844,,,
739,"Unchained Labs, LLC+",Senior loan,L +,5.5,,N/A(6),,,,08/2027,,0,,,0,,,0.0,,0,,,
740,Machinery,,,,,,,,,,,,,,,,,,,,,,
741,"Bad Boy Mowers Acquisition, LLC+",Senior loan,L +,4.25,(b),7.38,,,,03/2028,,1866,,,1862,,,0.1,,1866,,,
742,"Blackbird Purchaser, Inc.*+",Senior loan,L +,4.5,(a),7.62,,,,04/2026,,19084,,,19205,,,0.7,,18893,,,
743,"Blackbird Purchaser, Inc.+",Senior loan,L +,4.5,(a),7.62,,,,10/2025,,58,,,57,,,0.0,,56,,,
744,"Blackbird Purchaser, Inc.+(5)",Senior loan,L +,4.5,,N/A(6),,,,04/2026,,0,,,(  2  ),,,0.0,,(  3  ),,,
745,"Chase Industries, Inc.+(7)",Senior loan,L +,7.0,(c),9.88,,,,05/2025,,12059,,,12117,,,0.4,,9853,,,
746,"Chase Industries, Inc.+(7)",Senior loan,L +,7.0,(b),10.67,,,,05/2025,,985,,,1005,,,0.0,,805,,,
747,"Chase Industries, Inc.+(7)",Senior loan,L +,7.0,(c),9.80,,,,05/2025,,350,,,350,,,0.0,,280,,,
748,Marine,,,,,,,,,,,,,,,,,,,,,,
749,"Project Nike Purchaser, LLC+",One stop,SF +,6.0,(l),9.55,,,,04/2029,,19000,,,18822,,,0.7,,18430,,,
750,"Project Nike Purchaser, LLC+(5)",One stop,P +,5.0,,N/A(6),,,,04/2029,,0,,,(  2  ),,,0.0,,(  8  ),,,
751,"Project Nike Purchaser, LLC+(5)",One stop,P +,5.0,,N/A(6),,,,04/2029,,0,,,(  7  ),,,0.0,,(  23  ),,,
752,Media,,,,,,,,,,,,,,,,,,,,,,
753,"Triple Lift, Inc.+",One stop,SF +,5.5,(l)(m),9.36,,,,05/2028,,5343,,,5258,,,0.3,,5343,,,
754,"Triple Lift, Inc.+",One stop,SF +,5.5,(m),9.61,,,,05/2028,,1133,,,1112,,,0.1,,1133,,,
755,"Triple Lift, Inc.+",One stop,SF +,5.75,(j),8.74,,,,05/2028,,27,,,26,,,0.0,,27,,,
756,Multiline Retail,,,,,,,,,,,,,,,,,,,,,,
757,Mills Fleet Farm Group LLC*#+,One stop,L +,6.25,(b),9.06,,,,10/2024,,45138,,,45090,,,1.8,,45138,,,
758,"Oil, Gas & Consumable Fuels",,,,,,,,,,,,,,,,,,,,,,
759,"3ES Innovation, Inc.*+(8)(12)",One stop,L +,6.75,(b),9.70,,,,05/2025,,,20419,,,,20502,,,0.8,,,20419
760,"3ES Innovation, Inc.+(8)(12)",One stop,L +,6.75,(b),9.92,,,,05/2025,,80,,,79,,,0.0,,80,,,
761,"Envernus, Inc.*#+",Senior loan,L +,4.25,(a),7.37,,,,07/2025,,37066,,,37349,,,1.4,,36097,,,
762,"Envernus, Inc.+",Senior loan,L +,4.5,(a),7.62,,,,07/2025,,16993,,,16739,,,0.7,,16653,,,
763,"Envernus, Inc.+",Senior loan,L +,4.25,(a),7.37,,,,09/2024,,86,,,85,,,0.0,,82,,,
764,"Envernus, Inc.+",Senior loan,L +,4.5,(a),7.62,,,,09/2024,,69,,,65,,,0.0,,67,,,
765,"Project Power Buyer, LLC*#+",One stop,L +,6.0,(b),9.68,,,,05/2026,,15464,,,15559,,,0.6,,15464,,,
766,"Project Power Buyer, LLC+",One stop,L +,6.0,,N/A(6),,,,05/2025,,0,,,0,,,0.0,,0,,,
767,Paper & Forest Products,,,,,,,,,,,,,,,,,,,,,,
768,"Messenger, LLC#+",One stop,SF +,5.75,(k),8.88,,,,12/2027,,10176,,,10086,,,0.4,,10176,,,
769,"Messenger, LLC+",One stop,SF +,5.75,(k),8.50,,,,12/2027,,100,,,99,,,0.0,,100,,,
770,"Messenger, LLC+",One stop,SF +,5.75,(k),8.88,,,,12/2027,,50,,,49,,,0.0,,50,,,
771,"Messenger, LLC+",One stop,P +,4.75,(d),11.00,,,,12/2027,,34,,,33,,,0.0,,34,,,
772,Personal Products,,,,,,,,,,,,,,,,,,,,,,
773,"IMPLUS Footcare, LLC+",One stop,L +,8.0,(b),11.42,cash/,0.25,PIK,04/2024,,30464,,,30657,,,1.1,,28332,,,
774,"IMPLUS Footcare, LLC+",One stop,L +,8.0,(b),11.42,cash/,0.25,PIK,04/2024,,5203,,,5236,,,0.2,,4839,,,
775,"IMPLUS Footcare, LLC*+",One stop,L +,8.0,(b),11.42,cash/,0.25,PIK,04/2024,,750,,,761,,,0.0,,698,,,
776,Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,
777,"ACP Ulysses Buyer, Inc.*#+",One stop,SF +,5.25,(l),8.95,,,,02/2026,,,25488,,,,25285,,,1.0,,,25106
778,"ACP Ulysses Buyer, Inc.+",One stop,SF +,5.25,(l),8.95,,,,02/2026,,1102,,,1081,,,0.0,,1086,,,
779,"Amalthea Parent, Inc.*#+(8)(12)",One stop,L +,4.75,(a),7.87,,,,03/2027,,57245,,,56732,,,2.2,,56673,,,
780,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,SF +,4.75,,N/A(6),,,,03/2027,,0,,,(  3  ),,,0.0,,(  3  ),,,
781,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,SF +,4.75,,N/A(6),,,,03/2027,,0,,,(  24  ),,,0.0,,(  17  ),,,
782,"Amalthea Parent, Inc.+(5)(8)(12)",One stop,SF +,4.75,,N/A(6),,,,03/2027,,0,,,(  3  ),,,0.0,,(  3  ),,,
783,"Apothecary Products, LLC+",Senior loan,SF +,5.0,(m),8.36,,,,07/2023,,2891,,,2921,,,0.1,,2833,,,
784,"Apothecary Products, LLC+",Senior loan,SF +,5.0,(l),8.58,,,,07/2023,,156,,,156,,,0.0,,140,,,
785,Caerus Midco 3 S.A.R.L.+(8)(13),One stop,SF +,5.5,(m),9.48,,,,05/2029,,17179,,,16853,,,0.7,,16835,,,
786,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,SF +,5.5,,N/A(6),,,,05/2029,,0,,,(  5  ),,,0.0,,(  5  ),,,
787,Caerus Midco 3 S.A.R.L.+(5)(8)(13),One stop,SF +,5.5,,N/A(6),,,,05/2029,,0,,,(  25  ),,,0.0,,(  52  ),,,
788,"Cobalt Buyer Sub, Inc.+",One stop,L +,5.25,(a),8.37,,,,10/2028,,10627,,,10445,,,0.4,,10096,,,
789,"Cobalt Buyer Sub, Inc.+",One stop,L +,5.25,(a),8.37,,,,10/2027,,36,,,34,,,0.0,,32,,,
790,"Cobalt Buyer Sub, Inc.+",One stop,L +,5.25,(a),8.37,,,,10/2028,,3240,,,3177,,,0.1,,3062,,,
791,Spark Bidco Limited+(8)(9)(10),Senior loan,SN +,4.5,(i),6.69,,,,08/2028,,21890,,,26631,,,0.9,,21890,,,
792,Spark Bidco Limited+(8)(9)(10),Senior loan,SN +,4.5,(i),6.69,,,,08/2028,,2653,,,3004,,,0.1,,2653,,,
793,Spark Bidco Limited+(5)(8)(9)(10),Senior loan,SN +,4.5,,N/A(6),,,,02/2028,,0,,,(  2  ),,,0.0,,0,,,
794,Professional Services,,,,,,,,,,,,,,,,,,,,,,
795,Citrin Cooperman Advisors LLC+,One stop,SF +,5.0,(k)(l),7.80,,,,10/2027,,2996,,,2945,,,0.1,,2996,,,
796,DISA Holdings Corp.+,Senior loan,SF +,5.5,(k),8.18,,,,09/2028,,2273,,,2228,,,0.1,,2227,,,
797,DISA Holdings Corp.+,Senior loan,SF +,5.5,(k),8.18,,,,09/2028,,2,,,2,,,0.0,,2,,,
798,DISA Holdings Corp.+(5),Senior loan,SF +,5.5,,N/A(6),,,,09/2028,,0,,,(  6  ),,,0.0,,(  6  ),,,
799,"Eliassen Group, LLC+",One stop,SF +,5.75,(l),9.30,,,,04/2028,,1444,,,1431,,,0.0,,1444,,,
800,"Eliassen Group, LLC+",One stop,SF +,5.75,(l),9.13,,,,04/2028,,4,,,4,,,0.0,,4,,,
801,"Filevine, Inc.+",One stop,SF +,6.5,(l)(m),5.43,cash/,2.50,PIK,04/2027,,5265,,,5197,,,0.2,,5270,,,
802,"Filevine, Inc.+",One stop,SF +,6.5,,N/A(6),,,,04/2027,,0,,,0,,,0.0,,0,,,
803,"IG Investments Holdings, LLC+",One stop,L +,6.0,(a)(b),9.47,,,,09/2028,,7093,,,6976,,,0.3,,7093,,,
804,"IG Investments Holdings, LLC+(5)",One stop,L +,6.0,,N/A(6),,,,09/2027,,0,,,(  1  ),,,0.0,,0,,,
805,NBG Acquisition Corp. and NBG-P Acquisition Corp.+,One stop,L +,5.25,(a)(b),8.06,,,,11/2028,,7593,,,7543,,,0.3,,7365,,,
806,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,L +,5.25,,N/A(6),,,,11/2028,,0,,,(  14  ),,,0.0,,(  66  ),,,
807,NBG Acquisition Corp. and NBG-P Acquisition Corp.+,One stop,L +,5.25,(b),8.10,,,,11/2028,,75,,,74,,,0.0,,68,,,
808,NBG Acquisition Corp. and NBG-P Acquisition Corp.+(5),One stop,L +,5.25,,N/A(6),,,,11/2028,,0,,,(  18  ),,,0.0,,(  75  ),,,
809,Net Health Acquisition Corp.+,One stop,L +,5.75,(a),8.87,,,,12/2025,,13235,,,13147,,,0.5,,13103,,,
810,Net Health Acquisition Corp.*#,One stop,L +,5.75,(a),8.87,,,,12/2025,,8378,,,8380,,,0.3,,8295,,,
811,Net Health Acquisition Corp.+,One stop,L +,5.75,(a),8.87,,,,12/2025,,6706,,,6741,,,0.3,,6639,,,
812,Net Health Acquisition Corp.#,One stop,L +,5.75,(a),8.88,,,,12/2025,,4237,,,4198,,,0.2,,4195,,,
813,Net Health Acquisition Corp.*#,One stop,L +,5.75,(a),8.87,,,,12/2025,,1171,,,1172,,,0.0,,1159,,,
814,Net Health Acquisition Corp.+(5),One stop,L +,5.75,,N/A(6),,,,12/2025,,0,,,(  2  ),,,0.0,,(  3  ),,,
815,"PlanSource Holdings, Inc.+",One stop,L +,6.25,(c),9.55,,,,04/2025,,11416,,,11465,,,0.4,,11416,,,
816,"PlanSource Holdings, Inc.+",One stop,L +,6.25,(c),9.55,,,,04/2025,,1932,,,1920,,,0.1,,1932,,,
817,"PlanSource Holdings, Inc.+",One stop,L +,6.25,(c),9.55,,,,04/2025,,139,,,138,,,0.0,,139,,,
818,"PlanSource Holdings, Inc.+(5)",One stop,L +,6.25,,N/A(6),,,,04/2025,,0,,,(  1  ),,,0.0,,0,,,
819,ProcessMAP Corporation+,One stop,L +,6.25,(b),6.17,cash/,3.75,PIK,12/2027,,3948,,,3914,,,0.2,,3869,,,
820,ProcessMAP Corporation+(5),One stop,L +,6.0,,N/A(6),,,,12/2027,,0,,,0,,,0.0,,(  1  ),,,
821,"Procure Acquireco, Inc.#+",One stop,L +,5.25,(c),8.00,,,,12/2028,,17634,,,17477,,,0.7,,17634,,,
822,"Procure Acquireco, Inc.+(5)",One stop,L +,5.25,,N/A(6),,,,12/2028,,0,,,(  1  ),,,0.0,,0,,,
823,"Procure Acquireco, Inc.+(5)",One stop,L +,5.25,,N/A(6),,,,12/2028,,,0,,,,(  3  ),,,0,,,0
824,"Teaching Company, The*#+",One stop,L +,4.75,(a),7.69,,,,07/2023,,17464,,,17510,,,0.7,,17289,,,
825,"Teaching Company, The+(5)",One stop,L +,4.75,,N/A(6),,,,07/2023,,0,,,0,,,0.0,,(  2  ),,,
826,Software,,,,,,,,,,,,,,,,,,,,,,
827,"Accela, Inc.*#+",One stop,L +,7.5,(a),6.37,cash/,4.25,PIK,09/2024,,,4695,,,,4678,,,0.2,,,4695
828,"Accela, Inc.+",One stop,L +,7.5,(a),6.37,cash/,4.25,PIK,09/2024,,279,,,277,,,0.0,,279,,,
829,"Accela, Inc.+",One stop,L +,7.0,(a),10.12,,,,09/2024,,20,,,20,,,0.0,,20,,,
830,"Anaplan, Inc.+",One stop,SF +,6.5,(k),9.53,,,,06/2029,,9840,,,9745,,,0.4,,9643,,,
831,"Anaplan, Inc.+(5)",One stop,SF +,6.5,,N/A(6),,,,06/2028,,0,,,(  2  ),,,0.0,,(  3  ),,,
832,"Appfire Technologies, LLC#+",One stop,SF +,5.5,(k),8.63,,,,03/2027,,36575,,,36151,,,1.4,,36209,,,
