,0,1,2,3,4,5,6,7,8,9
679,Software,Daxko Acquisition Corporation*#^,One stop,L + 6.00(c),7.00,09/2023,25614,25686,1.1,25614
680,Software,Daxko Acquisition Corporation,One stop,L + 6.00,N/A(6),09/2023,0,0,0,0
681,Software - (continued),Software - (continued),One stop,,,,,,,
682,Software - (continued),"Digital Guardian, Inc.",One stop,L + 9.50(c),7.50 cash/3.00 PIK,06/2023,8798,9054,0.4,9329
683,Software - (continued),"Digital Guardian, Inc.",Subordinated debt,No Value,8.00 PIK,06/2023,9,7,0,9
684,Software - (continued),"Digital Guardian, Inc.",One stop,L + 8.00,N/A(6),06/2023,0,0,0,2
685,Software - (continued),Diligent Corporation*#+~^,One stop,L + 6.25(c),7.25,08/2025,87836,88279,3.6,87836
686,Software - (continued),Diligent Corporation,One stop,L + 6.25,N/A(6),08/2025,0,0,0,0
687,Software - (continued),"GS Acquisitionco, Inc.*#+~^",One stop,L + 5.75(c),6.75,05/2024,53909,54275,2.2,53101
688,Software - (continued),"GS Acquisitionco, Inc.*#",One stop,L + 5.75(c),6.75,05/2024,12723,13004,0.5,12532
689,Software - (continued),"GS Acquisitionco, Inc.#",One stop,L + 5.75(c),6.75,05/2024,3278,3351,0.1,3229
690,Software - (continued),"GS Acquisitionco, Inc.+~",One stop,L + 5.75(c),6.75,05/2024,3024,3092,0.1,2980
691,Software - (continued),"GS Acquisitionco, Inc.#",One stop,L + 5.75(c),6.75,05/2024,1895,1937,0.1,1866
692,Software - (continued),"GS Acquisitionco, Inc.",One stop,L + 5.75(c),6.75,05/2024,75,75,0,74
693,Software - (continued),"GS Acquisitionco, Inc.",One stop,L + 5.75(d),6.75,05/2024,37,37,0,36
694,Software - (continued),"GS Acquisitionco, Inc.(5)",One stop,L + 5.75,N/A(6),05/2024,0,(2),0,(4)
695,Software - (continued),"ICIMS, Inc.~",One stop,L + 6.50(c),7.50,09/2024,14355,14535,0.6,14355
696,Software - (continued),"ICIMS, Inc.~",One stop,L + 6.50(c),7.50,09/2024,4501,4571,0.2,4501
697,Software - (continued),"ICIMS, Inc.~",One stop,L + 6.50(c),7.50,09/2024,2706,2680,0.1,2706
698,Software - (continued),"ICIMS, Inc.",One stop,L + 6.50(c),7.50,09/2024,88,88,0,88
699,Software - (continued),"Impartner, Inc.",One stop,L + 9.50(c),9.30 cash/2.00 PIK,08/2025,2931,2897,0.1,3037
700,Software - (continued),"Impartner, Inc.(5)",One stop,L + 9.50,N/A(6),08/2025,0,(3),0,17
701,Software - (continued),"Impartner, Inc.",One stop,L + 9.50,N/A(6),08/2025,0,0,0,0
702,Software - (continued),"Infogix, Inc.*#",One stop,L + 6.00(c),7.00,04/2024,7160,7282,0.3,7160
703,Software - (continued),"Infogix, Inc.*^",One stop,L + 6.00(c),7.00,04/2024,1105,1120,0.1,1105
704,Software - (continued),"Infogix, Inc.",One stop,L + 6.00(c),7.00,04/2024,90,90,0,90
705,Software - (continued),"Instructure, Inc.~",Senior loan,L + 7.00(c),8.00,03/2026,17285,16683,0.7,17285
706,Software - (continued),"Integral Ad Science, Inc.~",One stop,L + 7.25(c),7.00 cash/1.25 PIK,07/2024,15899,16073,0.7,15899
707,Software - (continued),"Integral Ad Science, Inc.(5)",One stop,L + 6.00,N/A(6),07/2023,0,(2),0,(2)
708,Software - (continued),"Integration Appliance, Inc.*~",One stop,L + 7.25(c),8.25,08/2023,68335,69047,2.8,68335
709,Software - (continued),"Integration Appliance, Inc.",One stop,L + 7.25(d),8.25,08/2023,487,483,0,487
710,Software - (continued),"Invoice Cloud, Inc.",One stop,L + 6.50(c),4.25 cash/3.25 PIK,02/2024,6575,6611,0.3,6575
711,Software - (continued),"Invoice Cloud, Inc.",One stop,L + 6.50(c),4.25 cash/3.25 PIK,02/2024,2204,2203,0.1,2204
712,Software - (continued),"Invoice Cloud, Inc.(5)",One stop,L + 6.00,N/A(6),02/2024,0,0,0,(2)
713,Software - (continued),"Juvare, LLC+One stop",One stop,L + 6.25(c),7.25,10/2026,7526,7435,0.3,7432
714,Software - (continued),"Juvare, LLC",One stop,P + 5.25(f),8.50,10/2026,954,932,0,932
715,Software - (continued),"Juvare, LLC(5)",One stop,L + 6.25,N/A(6),04/2026,0,(1),0,(1)
716,Software - (continued),Kaseya Traverse Inc~,One stop,L + 7.00(c),5.00 cash/3.00 PIK,05/2025,37203,38061,1.5,37203
717,Software - (continued),Kaseya Traverse Inc,One stop,L + 7.00(c),5.00 cash/3.00 PIK,05/2025,3852,3863,0.2,3852
718,Software - (continued),Kaseya Traverse Inc,One stop,L + 6.50(b),7.50,05/2025,89,88,0,87
719,Software - (continued),Kaseya Traverse Inc(5),One stop,L + 7.00,N/A(6),05/2025,0,(20),0,0
720,Software - (continued),"Mindbody, Inc.~",One stop,L + 8.50(c),8.00 cash/1.50 PIK,02/2025,48777,49519,2.0,47802
721,Software - (continued),"Mindbody, Inc.(5)",One stop,L + 8.00,N/A(6),02/2025,0,(1),0,(8)
722,Software - (continued),"Ministry Brands, LLC^",Senior loan,L + 4.00(b),5.00,12/2022,1442,1457,0.1,1413
723,Software - (continued),"Ministry Brands, LLC^",Senior loan,L + 4.00(b),5.00,12/2022,824,834,0,809
724,Software - (continued),"Ministry Brands, LLC",Senior loan,L + 4.00(b),5.00,12/2022,376,386,0,368
725,Software - (continued),Software - (continued),Senior loan,,,,,,,
726,Software - (continued),"mParticle, Inc.",One stop,L + 9.75(c),7.50 cash/3.25 PIK,09/2025,3184,3130,0.1,3184.0
727,Software - (continued),"mParticle, Inc.",One stop,L + 9.75,N/A(6),09/2025,0,0,0,0
728,Software - (continued),"Namely, Inc.~",One stop,L + 7.50(c),8.25 cash/1.25 PIK,06/2024,3591,3431,0.2,3519
729,Software - (continued),"Namely, Inc.",One stop,L + 7.50(c),8.25 cash/1.25 PIK,06/2024,2039,1918,0.1,1971
730,Software - (continued),"Namely, Inc.",One stop,L + 7.50(a),8.25 cash/1.25 PIK,06/2024,70,70,0,68
731,Software - (continued),"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",One stop,L + 7.75(c),7.50 cash/1.75 PIK,10/2024,2149,2132,0.1,2261
732,Software - (continued),"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",One stop,L + 7.75,N/A(6),10/2024,0,0,0,1
733,Software - (continued),"Onapsis, Inc., Virtual Forge GMBH and Onapsis GMBH",One stop,L + 7.75,N/A(6),10/2024,0,0,0,4
734,Software - (continued),"PDI TA Holdings, Inc.",One stop,L + 4.50(a),5.50,10/2024,8559,8411,0.4,8473
735,Software - (continued),"PDI TA Holdings, Inc.",Second lien,L + 8.50(a),9.50,10/2025,3424,3347,0.1,3372
736,Software - (continued),"Personify, Inc.*+^",One stop,L + 5.75(c),6.75,09/2024,15216,15459,0.6,15064
737,Software - (continued),"Personify, Inc.+One stop",One stop,P + 4.75(f),8.00,09/2024,9032,8943,0.4,8942
738,Software - (continued),"Personify, Inc.",One stop,L + 5.75(c),6.75,09/2024,60,61,0,58
739,Software - (continued),"RegEd Aquireco, LLC^",Senior loan,L + 4.25(a),5.25,12/2024,11387,11385,0.4,10818
740,Software - (continued),"RegEd Aquireco, LLC",Senior loan,L + 4.25(a)(f),4.40,12/2024,62,61,0,44
741,Software - (continued),Saturn Borrower Inc.+~,One stop,L + 6.50(c),7.50,09/2026,16284,15816,0.7,16284
742,Software - (continued),Saturn Borrower Inc.(5),One stop,L + 6.50,N/A(6),09/2026,0,(3),0,0
743,Software - (continued),"SnapLogic, Inc.",One stop,L + 8.75(c),5.75 cash/5.50 PIK,09/2024,6062,5999,0.3,6062
744,Software - (continued),"SnapLogic, Inc.",One stop,L + 8.75(c),5.75 cash/5.50 PIK,09/2024,62,61,0,62
745,Software - (continued),"SnapLogic, Inc.",One stop,L + 8.75,N/A(6),09/2024,0,0,0,0
746,Software - (continued),"Sontatype, Inc.",One stop,L + 6.75(c),7.75,12/2025,851,843,0,851
747,Software - (continued),"Sontatype, Inc.(5)",One stop,L + 6.75,N/A(6),12/2025,0,(2),0,0
748,Software - (continued),Spartan Buyer Acquisition Co.+~,One stop,L + 6.50(c),7.50,12/2026,31916,31522,1.3,31556
749,Software - (continued),Spartan Buyer Acquisition Co.(5),One stop,L + 6.50,N/A(6),12/2026,0,(3),0,(3)
750,Software - (continued),Telesoft Holdings LLC^,One stop,L + 5.75(b),6.75,12/2025,902,885,0,902
751,Software - (continued),Telesoft Holdings LLC(5),One stop,L + 5.75,N/A(6),12/2025,0,(2),0,0
752,Software - (continued),"TI Intermediate Holdings, LLC^",Senior loan,L + 4.50(a),4.65,12/2024,3508,3563,0.1,3333
753,Software - (continued),"TI Intermediate Holdings, LLC+Senior loan",Senior loan,L + 4.50(a),5.50,12/2024,927,904,0,903
754,Software - (continued),"TI Intermediate Holdings, LLC(5)",Senior loan,L + 4.50,N/A(6),12/2024,0,0,0,(3)
755,Software - (continued),"TI Intermediate Holdings, LLC(5)",Senior loan,L + 4.50,N/A(6),12/2024,0,(11),0,(11)
756,Software - (continued),"Togetherwork Holdings, LLC*#",One stop,L + 5.75(a),6.75,03/2025,15524,15658,0.6,15524
757,Software - (continued),"Togetherwork Holdings, LLC~^",One stop,L + 5.75(a),6.75,03/2025,1799,1857,0.1,1799
758,Software - (continued),"Togetherwork Holdings, LLC",One stop,L + 5.75(a),6.75,03/2025,1746,1800,0.1,1746
759,Software - (continued),"Togetherwork Holdings, LLC*#",One stop,L + 5.75(a),6.75,03/2025,1702,1757,0.1,1702
760,Software - (continued),"Togetherwork Holdings, LLC~^",One stop,L + 5.75(a),6.75,03/2025,1644,1674,0.1,1644
761,Software - (continued),"Togetherwork Holdings, LLC*^",One stop,L + 5.75(a),6.75,03/2025,1584,1636,0.1,1584
762,Software - (continued),"Togetherwork Holdings, LLC",One stop,L + 5.75(a),6.75,03/2025,1477,1522,0.1,1477
763,Software - (continued),"Togetherwork Holdings, LLC*#",One stop,L + 5.75(a),6.75,03/2025,1210,1227,0.1,1210
764,Software - (continued),"Togetherwork Holdings, LLC",One stop,L + 5.75(a),6.75,03/2025,666,687,0,666
765,Software - (continued),"Togetherwork Holdings, LLC+One stop",One stop,L + 5.75(a),6.75,03/2025,461,456,0,461
766,Software - (continued),"Togetherwork Holdings, LLC^",One stop,L + 5.75(a),6.75,03/2025,446,442,0,446
767,Software - (continued),"Togetherwork Holdings, LLC",One stop,L + 5.75(a),6.75,03/2024,300,299,0,300
768,Software - (continued),"Togetherwork Holdings, LLC",One stop,L + 5.75(a),6.75,03/2025,64,66,0,64
769,Software - (continued),Software - (continued),One stop,,,,,,,
770,Software - (continued),"Togetherwork Holdings, LLC~",One stop,L + 5.75(a),6.75,03/2025,59,61,0,59.0
771,Software - (continued),"Transact Holdings, Inc.+~",Senior loan,L + 4.75(a),4.90,04/2026,3071,3111,0.1,3002
772,Software - (continued),"Trintech, Inc.*#^",One stop,L + 6.00(c),7.00,12/2023,22343,22654,0.9,22343
773,Software - (continued),"Trintech, Inc.#^",One stop,L + 6.00(c),7.00,12/2023,9263,9434,0.4,9263
774,Software - (continued),"Trintech, Inc.",One stop,L + 6.00(c),7.00,12/2023,300,301,0,300
775,Software - (continued),Vector CS Midco Limited & Cloudsense Ltd.~(8)(9)(10),One stop,No Value,4.50 cash/3.55 PIK,05/2024,7929,8049,0.4,8515
776,Software - (continued),Vector CS Midco Limited & Cloudsense Ltd.(8)(9)(10),One stop,L + 8.05(h),4.50 cash/3.55 PIK,05/2024,134,133,0,140
777,Software - (continued),"Vendavo, Inc.*~",One stop,L + 6.50(c),7.50,10/2022,35278,35246,1.5,35278
778,Software - (continued),"Vendavo, Inc.(5)",One stop,L + 6.50,N/A(6),10/2022,0,(2),0,0
779,Software - (continued),"Workforce Software, LLC~",One stop,L + 6.50(c),7.50,07/2025,27266,27929,1.1,27266
780,Software - (continued),"Workforce Software, LLC(5)",One stop,L + 6.50,N/A(6),07/2025,0,(2),0,0
781,Specialty Retail,Specialty Retail,One stop,,,,,,,
782,Specialty Retail,2nd Ave. LLC,One stop,L + 6.50(d),7.50,09/2025,5900,5819,0.2,5782.0
783,Specialty Retail,2nd Ave. LLC,One stop,L + 6.50(d),7.50,09/2025,50,50,0,49
784,Specialty Retail,Batteries Plus Holding Corporation#,One stop,L + 6.75(a),7.75,07/2022,21921,22072,0.9,21921
785,Specialty Retail,Batteries Plus Holding Corporation(5),One stop,L + 6.75,N/A(6),07/2022,0,(1),0,0
786,Specialty Retail,"Boot Barn, Inc.#+~",Senior loan,L + 4.50(c),5.50,06/2023,16778,16893,0.7,16778
787,Specialty Retail,"Cycle Gear, Inc.#+^",One stop,L + 5.00(c),6.00,01/2024,21416,21727,0.9,21416
788,Specialty Retail,"DTLR, Inc.*#+One stop",One stop,L + 7.00(c),7.50 cash/0.50 PIK,08/2022,41487,41823,1.7,41487
789,Specialty Retail,Imperial Optical Midco Inc.~,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,3629,3671,0.2,3629
790,Specialty Retail,Imperial Optical Midco Inc.*,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,2830,2812,0.1,2830
791,Specialty Retail,Imperial Optical Midco Inc.#,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,1924,1967,0.1,1924
792,Specialty Retail,Imperial Optical Midco Inc.#,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,1252,1280,0.1,1252
793,Specialty Retail,Imperial Optical Midco Inc.*,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,1141,1165,0.1,1141
794,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,331,329,0,331
795,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,241,239,0,241
796,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,191,189,0,191
797,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,163,160,0,163
798,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,134,133,0,134
799,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,130,129,0,130
800,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,97,96,0,97
801,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,83,83,0,83
802,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,76,76,0,76
803,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,69,68,0,69
804,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,63,63,0,63
805,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,55,55,0,55
806,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,43,42,0,43
807,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,41,41,0,41
808,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,35,35,0,35
809,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,28,27,0,28
810,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,24,24,0,24
811,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,21,21,0,21
812,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,20,19,0,20
813,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,19,18,0,19
814,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,17,17,0,17
815,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,11,11,0,11
816,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,11,11,0,11
817,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,9,9,0,9
818,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,9,9,0,9
819,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,8,8,0,8
820,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,7,7,0,7
821,Specialty Retail,Imperial Optical Midco Inc.,One stop,L + 8.25(a),7.25 cash/2.00 PIK,08/2023,5,5,0,5
822,Specialty Retail -. (continued),Specialty Retail -. (continued),One stop,,,,,,,
823,Specialty Retail -. (continued),Imperial Optical Midco Inc.,One stop,L + 6.25,N/A(6),08/2023,0,0,0,0.0
824,Specialty Retail -. (continued),Imperial Optical Midco Inc.(5),One stop,L + 6.25,N/A(6),08/2023,0,(15),0,0
825,Specialty Retail -. (continued),Jet Equipment & Tools Ltd.+~(8)(9)(12),One stop,L + 5.25(a),6.25,11/2024,17942,18203,0.8,18534
826,Specialty Retail -. (continued),Jet Equipment & Tools Ltd.*#(8)(12),One stop,L + 5.25(a),6.25,11/2024,12333,12557,0.5,12319
827,Specialty Retail -. (continued),Jet Equipment & Tools Ltd.+(8)(9)(12),One stop,L + 5.50(c),6.50,11/2024,5246,5197,0.2,5474
828,Specialty Retail -. (continued),Jet Equipment & Tools Ltd.#(8)(12)^,One stop,L + 5.25(a),6.25,11/2024,4295,4362,0.2,4291
829,Specialty Retail -. (continued),Jet Equipment & Tools Ltd.(8)(12)^,One stop,L + 5.25(a),6.25,11/2024,1577,1565,0.1,1576
830,Specialty Retail -. (continued),Jet Equipment & Tools Ltd.(5)(8)(9)(12),One stop,L + 5.25,N/A(6),11/2024,0,(1),0,0
831,Specialty Retail -. (continued),Pet Holdings ULC*#+(8)(12),One stop,L + 5.50(c),6.50,07/2022,46518,47211,1.9,46518
832,Specialty Retail -. (continued),Pet Holdings ULC*#+(8)(12),One stop,L + 5.50(c),6.50,07/2022,240,241,0,240
833,Specialty Retail -. (continued),Pet Holdings ULC(5)(8)(12),One stop,L + 5.50,N/A(6),07/2022,0,(1),0,0
834,Specialty Retail -. (continued),"Pet Supplies Plus, LLC*+^",Senior loan,L + 4.25(c),5.25,12/2024,14144,14365,0.6,14144
835,Specialty Retail -. (continued),"Pet Supplies Plus, LLC(5)",Senior loan,L + 4.25,N/A(6),12/2023,0,(1),0,0
836,Specialty Retail -. (continued),"PetPeople Enterprises, LLC#",One stop,L + 5.75(c),6.75,09/2023,5338,5383,0.2,5232
837,Specialty Retail -. (continued),"PetPeople Enterprises, LLC#",One stop,L + 5.75(c)(d),6.75,09/2023,1813,1837,0.1,1777
838,Specialty Retail -. (continued),"PetPeople Enterprises, LLC",One stop,L + 5.75(d),6.75,09/2023,40,41,0,38
839,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(d),7.50,05/2023,4908,4908,0.2,4908
840,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,1164,1106,0.1,1164
841,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,1073,1059,0.1,1073
842,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,1034,1021,0,1034
843,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,1007,1007,0,1007
844,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,931,919,0,931
845,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,776,766,0,776
846,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,737,728,0,737
847,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,602,602,0,602
848,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,530,523,0,530
849,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,434,418,0,434
850,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50(a),7.50,05/2023,129,127,0,129
851,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,No Value,7.90 PIK,05/2023,24,24,0,24
852,Specialty Retail -. (continued),"PPV Intermediate Holdings II, LLC",One stop,L + 6.50,N/A(6),05/2023,0,0,0,0
853,Specialty Retail -. (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC#",One stop,L + 4.75(c),5.75,10/2024,7336,7349,0.3,7336
854,Specialty Retail -. (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC#",One stop,L + 4.75(c),5.75,10/2024,1704,1758,0.1,1704
855,Specialty Retail -. (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,L + 4.75(c)(f),6.13,10/2024,66,65,0,66
856,Specialty Retail -. (continued),"Titan Fitness, LLC*#+One stop",One stop,L + 4.75(b)(c),5.75,02/2025,30240,30656,1.1,27217
857,Specialty Retail -. (continued),"Titan Fitness, LLC",One stop,L + 4.75(c),5.75,02/2025,1889,1876,0.1,1700
858,Specialty Retail -. (continued),"Titan Fitness, LLC",One stop,L + 4.75(c),5.75,02/2025,474,472,0,424
859,Specialty Retail -. (continued),"Titan Fitness, LLC(5)",One stop,L + 4.75,N/A(6),02/2025,0,(1),0,0
860,Specialty Retail -. (continued),Vermont Aus Pty Ltd~(8)(9)(11),One stop,L + 4.75(c),4.81,12/2024,2199,2218,0.1,2452
861,Specialty Retail -. (continued),Vermont Aus Pty Ltd(8)(9)(11),One stop,L + 4.75(c),4.81,12/2024,81,82,0,97
862,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",One stop,,,,,,,
863,"Technology Hardware, Storage & Peripherals",Agility Recovery Solutions Inc.*#^,One stop,L + 6.00(c),7.00,03/2023,22414,22524,0.9,21966.0
864,"Technology Hardware, Storage & Peripherals",Agility Recovery Solutions Inc.,One stop,L + 6.00(c),7.00,03/2023,902,900,0,882
865,"Textiles, Apparel & Luxury Goods","Textiles, Apparel & Luxury Goods",One stop,,,,,,,
866,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.",Senior loan,L + 6.25(c),2.00 cash/5.25 PIK,12/2021,9571,9455,0.3,6700
867,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.",Senior loan,L + 6.25(c),2.00 cash/5.25 PIK,12/2021,3848,3803,0.1,2693
868,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.",Senior loan,L + 6.25(c),2.00 cash/5.25 PIK,12/2021,1980,1957,0.1,1386
869,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.",Senior loan,L + 6.25(c),2.00 cash/5.25 PIK,12/2021,1192,1178,0,828
870,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.*",Senior loan,L + 6.25(c),2.00 cash/5.25 PIK,12/2021,657,650,0,459
871,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.",Senior loan,L + 6.25(c),2.00 cash/5.25 PIK,12/2021,301,297,0,211
872,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.*",Senior loan,L + 6.25(c),2.00 cash/5.25 PIK,12/2021,287,285,0,201
873,"Textiles, Apparel & Luxury Goods","Elite Sportswear, L.P.",Senior loan,L + 6.25(c),2.00 cash/5.25 PIK,12/2021,42,41,0,30
874,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC#",One stop,L + 5.50(c)(d),6.50,11/2023,10350,10440,0.4,9543
875,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC*#",One stop,L + 5.50(c)(d),6.50,11/2023,6504,6565,0.3,5997
876,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC+One stop",One stop,L + 5.50(c)(d),6.50,11/2023,1006,999,0,928
877,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC#",One stop,L + 5.50(c)(d),6.50,11/2023,906,915,0,835
878,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC*#",One stop,L + 5.50(c)(d),6.50,11/2023,635,643,0,586
879,"Textiles, Apparel & Luxury Goods","Georgica Pine Clothiers, LLC",One stop,L + 5.50(c)(d),6.50,11/2023,236,236,0,218
880,"Textiles, Apparel & Luxury Goods",SHO Holding I Corporation~,Senior loan,L + 5.25(c),4.00 cash/2.25 PIK,04/2024,4035,4019,0.2,3631
881,"Textiles, Apparel & Luxury Goods",SHO Holding I Corporation~,Senior loan,L + 5.23(c),4.00 cash/2.23 PIK,04/2024,44,44,0,39
882,"Textiles, Apparel & Luxury Goods",SHO Holding I Corporation,Senior loan,L + 4.00(a)(c)(d),5.00,04/2024,35,34,0,35
883,"Textiles, Apparel & Luxury Goods",SHO Holding I Corporation(5),Senior loan,L + 5.00,N/A(6),04/2024,0,(1),0,(8)
884,"Textiles, Apparel & Luxury Goods",SHO Holding I Corporation,Senior loan,L + 5.00(c)(d),N/A(6),04/2024,0,0,0,0
885,"Textiles, Apparel & Luxury Goods",SHO Holding I Corporation,Senior loan,L + 5.23(c)(d),N/A(6),04/2024,0,0,0,0
886,Equity Investments  (14)(15),Equity Investments  (14)(15),Senior loan,,,,,,,
887,Equity Investments  (14)(15),NTS Technical Systems,Common Stock,No Value,No Value,No Value,2,1506,0.1,776
888,Equity Investments  (14)(15),NTS Technical Systems,Preferred stock,No Value,No Value,No Value,0,256,0,448
889,Equity Investments  (14)(15),NTS Technical Systems,Preferred stock,No Value,No Value,No Value,0,128,0,256
890,Equity Investments  (14)(15),Whitcraft LLC,Common Stock,No Value,No Value,No Value,11,2285,0.1,2766
891,Auto Components,Auto Components,Common Stock,,,,,,,
892,Auto Components,Polk Acquisition Corp.,LP interest,No Value,No Value,No Value,5,314,0,137
893,Automobiles,Automobiles,LP interest,,,,,,,
894,Automobiles,"MOP GM Holding, LLC",LLC units,No Value,No Value,No Value,0,323,0,323
895,Automobiles,"Quick Quack Car Wash Holdings, LLC",LLC units,No Value,No Value,No Value,0,508,0,480
896,Biotechnology,Biotechnology,LLC units,,,,,,,
897,Biotechnology,"BIO18 Borrower, LLC(16)",LLC units,No Value,No Value,No Value,591,1190,0.1,1814
898,Building Products,Building Products,LLC units,,,,,,,
899,Building Products,"Brooks Equipment Company, LLC",Common Stock,No Value,No Value,No Value,10,1020,0.1,2180
900,Chemicals,Chemicals,Common Stock,,,,,,,
901,Chemicals,Inhance Technologies Holdings LLC,LLC units,No Value,No Value,No Value,0,124,0,73
902,Commercial Services & Supplies,Commercial Services & Supplies,LLC units,,,,,,,
903,Commercial Services & Supplies,Hydraulic Authority III Limited(8)(9)(10),Preferred stock,No Value,No Value,No Value,284,384,0,377
904,Commercial Services & Supplies,Hydraulic Authority III Limited(8)(9)(10),Common Stock,No Value,No Value,No Value,6,43,0,0
