,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
679,"Marshall Retail Group LLC, The  ^*",One stop,L + 6.00,(c),8.59,08/2020,11865.0,,11836,,,1.2,,,11865,,
680,"Marshall Retail Group LLC, The  (5)",One stop,L + 6.00,,N/A  (6),08/2019,0.0,,(1,,,0.0,,,0,,
681,Mills Fleet Farm Group LLC  ^*~,One stop,L + 6.25,(a),8.65,10/2024,6739.0,,6648,,,0.7,,,6739,,
682,Retail stores - (continued),,,,,,,,,,,,,,,,
683,Pet Holdings ULC  ^*~(8)(12),One stop,L + 5.50,(c),8.09,07/2022,,14666,,,14480,,,1.5,,,14666.0
684,Pet Holdings ULC  ^*(8)(12),One stop,L + 5.50,(c),8.09,07/2022,99.0,,97,,,0.0,,,99,,
685,Pet Holdings ULC  (5)(8)(12),One stop,L + 5.50,,N/A  (6),07/2022,0.0,,(2,,,0.0,,,0,,
686,"Pet Supplies Plus, LLC  *",Senior loan,L + 4.50,(a),6.91,12/2024,6722.0,,6661,,,0.7,,,6722,,
687,"Pet Supplies Plus, LLC  (5)",Senior loan,L + 4.50,,N/A  (6),12/2023,0.0,,(1,,,0.0,,,0,,
688,"PetPeople Enterprises, LLC  ^",One stop,L + 5.00,(c),7.33,09/2023,3090.0,,3063,,,0.3,,,3090,,
689,"PetPeople Enterprises, LLC",One stop,L + 5.00,(c),7.33,09/2023,60.0,,59,,,0.0,,,60,,
690,"PetPeople Enterprises, LLC",One stop,L + 5.00,(c),7.33,09/2023,15.0,,15,,,0.0,,,15,,
691,"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,L + 5.25,(c),7.58,10/2024,4831.0,,4746,,,0.5,,,4831,,
692,"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,L + 5.25,(c),7.58,10/2024,120.0,,119,,,0.0,,,120,,
693,"Sola Franchise, LLC and Sola Salon Studios, LLC",One stop,L + 5.25,,N/A  (6),10/2024,0.0,,0,,,0.0,,,0,,
694,"Sola Franchise, LLC and Sola Salon Studios, LLC  (5)",One stop,L + 5.25,,N/A  (6),10/2024,0.0,,(1,,,0.0,,,0,,
695,Vermont Aus Pty Ltd  ~(8)(9)(11),One stop,L + 5.75,(k),7.00,12/2024,1179.0,,1155,,,0.1,,,1170,,
696,Vermont Aus Pty Ltd  (5)(8)(9)(11),One stop,L + 5.75,,N/A  (6),12/2024,0.0,,(1,,,0.0,,,(1,,
697,Telecommunications,,,,,,,,,,,,,,,,
698,"NetMotion Wireless Holdings, Inc.  ^*",One stop,L + 6.25,(c),8.58,10/2021,5837.0,,5776,,,0.6,,,5837,,
699,"NetMotion Wireless Holdings, Inc.",One stop,L + 6.25,,N/A  (6),10/2021,0.0,,0,,,0.0,,,0,,
700,Textile and Leather,,,,,,,,,,,,,,,,
701,SHO Holding I Corporation  ~,Senior loan,L + 5.00,(c),7.58,10/2022,2193.0,,2170,,,0.2,,,2150,,
702,SHO Holding I Corporation,Senior loan,L + 4.00,(c),6.60,10/2021,15.0,,15,,,0.0,,,13,,
703,Utilities,,,,,,,,,,,,,,,,
704,"Arcos, LLC  ~",One stop,L + 5.75,(c),8.08,02/2021,8471.0,,8404,,,0.9,,,8471,,
705,"Arcos, LLC",One stop,L + 5.75,,N/A  (6),02/2021,0.0,,0,,,0.0,,,0,,
706,Equity Investments  (14)(15),,,,,,,,,,,,,,,,
707,Aerospace and Defense,,,,,,,,,,,,,,,,
708,NTS Technical Systems,Common stock,No Value,,No Value,No Value,2.0,,,1506.0,,,0.1,,,527.0,
709,NTS Technical Systems,Preferred stock,No Value,,No Value,No Value,0.0,,256,,,0.1,,,364,,
710,NTS Technical Systems,Preferred stock,No Value,,No Value,No Value,0.0,,128,,,0.0,,,204,,
711,"Tresys Technology Holdings, Inc.",Common stock,No Value,,No Value,No Value,295.0,,295,,,0.0,,,0,,
712,Whitcraft LLC,Common stock,No Value,,No Value,No Value,4.0,,375,,,0.1,,,760,,
713,Automobile,,,,,,,,,,,,,,,,
714,"Grease Monkey International, LLC",LLC units,No Value,,No Value,No Value,354.0,,354,,,0.1,,,694,,
715,Polk Acquisition Corp.,LP interest,No Value,,No Value,No Value,1.0,,144,,,0.0,,,64,,
716,"Quick Quack Car Wash Holdings, LLC",LLC units,No Value,,No Value,No Value,0.0,,207,,,0.0,,,207,,
717,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,
718,"Benihana, Inc.",LLC units,No Value,,No Value,No Value,43.0,,699,,,0.1,,,1013,,
719,"C. J. Foods, Inc.",Preferred stock,No Value,,No Value,No Value,0.0,,75,,,0.1,,,591,,
720,"Cafe Rio Holding, Inc.",Common stock,No Value,,No Value,No Value,2.0,,224,,,0.0,,,285,,
721,Global ID Corporation,LLC interest,No Value,,No Value,No Value,2.0,,242,,,0.0,,,349,,
722,"Hopdoddy Holdings, LLC",LLC units,No Value,,No Value,No Value,27.0,,130,,,0.0,,,128,,
723,"Hopdoddy Holdings, LLC",LLC units,No Value,,No Value,No Value,12.0,,36,,,0.0,,,36,,
724,"Mendocino Farms, LLC",Common stock,No Value,,No Value,No Value,11.0,,50,,,0.0,,,48,,
725,"Purfoods, LLC",LLC interest,No Value,,No Value,No Value,381.0,,381,,,0.1,,,709,,
726,"Rubio's Restaurants, Inc.",Preferred stock,No Value,,No Value,No Value,2.0,,945,,,0.1,,,926,,
727,Wood Fired Holding Corp.,LLC units,No Value,,No Value,No Value,205.0,,205,,,0.0,,,210,,
728,Wood Fired Holding Corp.,LLC units,No Value,,No Value,No Value,205.0,,0,,,0.0,,,0,,
729,Buildings and Real Estate,,,,,,,,,,,,,,,,
730,"Brooks Equipment Company, LLC",Common stock,No Value,,No Value,No Value,10.0,,1021,,,0.2,,,2345,,
731,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,
732,"Flexan, LLC",Common stock,No Value,,No Value,No Value,1.0,,0,,,0.0,,,0,,
733,"Flexan, LLC",Preferred stock,No Value,,No Value,No Value,0.0,,90,,,0.0,,,90,,
734,Inhance Technologies Holdings LLC,LLC units,No Value,,No Value,No Value,0.0,,70,,,0.0,,,62,,
735,Diversified/Conglomerate Manufacturing,,,,,,,,,,,,,,,,
736,"Inventus Power, Inc.",LLC units,No Value,,No Value,No Value,0.0,,54,,,0.0,,,23,,
737,"Inventus Power, Inc.",Preferred stock,No Value,,No Value,No Value,0.0,,5,,,0.0,,,18,,
738,"Inventus Power, Inc.",Preferred stock,No Value,,No Value,No Value,0.0,,370,,,0.0,,,3,,
739,"Inventus Power, Inc.",Common stock,No Value,,No Value,No Value,0.0,,0,,,0.0,,,0,,
740,"Reladyne, Inc.",LP interest,No Value,,No Value,No Value,0.0,,272,,,0.1,,,626,,
741,"Sunless Merger Sub, Inc.",LP interest,No Value,,No Value,No Value,160.0,,160,,,0.0,,,0,,
742,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,
743,"Accela, Inc.",LLC units,No Value,,No Value,No Value,296.0,,,296.0,,,0.0,,,156.0,
744,Agility Recovery Solutions Inc.,Preferred stock,No Value,,No Value,No Value,67.0,,341,,,0.1,,,519,,
745,"Astute Holdings, Inc.",LP interest,No Value,,No Value,No Value,0.0,,103,,,0.0,,,103,,
746,"Calabrio, Inc.",Common stock,No Value,,No Value,No Value,13.0,,100,,,0.0,,,100,,
747,"Caliper Software, Inc.",Common stock,No Value,,No Value,No Value,104.0,,104,,,0.0,,,162,,
748,"Caliper Software, Inc.",Preferred stock,No Value,,No Value,No Value,1.0,,1172,,,0.1,,,1310,,
749,"Caliper Software, Inc.",Preferred stock,No Value,,No Value,No Value,0.0,,16,,,0.0,,,17,,
750,Centrify Corporation,LP interest,No Value,,No Value,No Value,123.0,,0,,,0.0,,,0,,
751,Centrify Corporation,LP interest,No Value,,No Value,No Value,0.0,,348,,,0.0,,,316,,
752,"Cloudbees, Inc.",Preferred stock,No Value,,No Value,No Value,33.0,,207,,,0.0,,,223,,
753,"Cloudbees, Inc.",Warrant,No Value,,No Value,No Value,29.0,,39,,,0.0,,,91,,
754,"Confluence Technologies, Inc.",LLC interest,No Value,,No Value,No Value,1.0,,87,,,0.0,,,143,,
755,"Connexin Software, Inc.",LLC interest,No Value,,No Value,No Value,69.0,,69,,,0.0,,,103,,
756,"Digital Guardian, Inc.",Preferred stock,No Value,,No Value,No Value,1632.0,,196,,,0.0,,,184,,
757,"Digital Guardian, Inc.",Warrant,No Value,,No Value,No Value,558.0,,96,,,0.0,,,112,,
758,"Digital Guardian, Inc.",Preferred stock,No Value,,No Value,No Value,338.0,,61,,,0.0,,,69,,
759,"Digital Guardian, Inc.",Warrant,No Value,,No Value,No Value,57.0,,10,,,0.0,,,13,,
760,DISA Holdings Acquisition Subsidiary Corp.,Common stock,No Value,,No Value,No Value,0.0,,154,,,0.0,,,314,,
761,"GS Acquisitionco, Inc.",LP interest,No Value,,No Value,No Value,1.0,,98,,,0.1,,,386,,
762,"HealthcareSource HR, Inc.",LLC interest,No Value,,No Value,No Value,0.0,,348,,,0.1,,,531,,
763,Hydraulic Authority III Limited  (8)(9)(10),Preferred stock,No Value,,No Value,No Value,133.0,,170,,,0.0,,,180,,
764,Hydraulic Authority III Limited  (8)(9)(10),Common stock,No Value,,No Value,No Value,3.0,,0,,,0.0,,,56,,
765,Internet Truckstop Group LLC,LP interest,No Value,,No Value,No Value,88.0,,88,,,0.0,,,88,,
766,"Kareo, Inc.",Warrant,No Value,,No Value,No Value,23.0,,160,,,0.0,,,2,,
767,"Kareo, Inc.",Warrant,No Value,,No Value,No Value,2.0,,0,,,0.0,,,6,,
768,"Kareo, Inc.",Preferred stock,No Value,,No Value,No Value,1.0,,4,,,0.0,,,4,,
769,Maverick Bidco Inc.,LLC units,No Value,,No Value,No Value,1.0,,369,,,0.0,,,212,,
770,"MetricStream, Inc.",Warrant,No Value,,No Value,No Value,74.0,,113,,,0.0,,,113,,
771,MMan Acquisition Co.,Common stock,No Value,,No Value,No Value,0.0,,19,,,0.1,,,761,,
772,"Namely, Inc.",Warrant,No Value,,No Value,No Value,5.0,,8,,,0.0,,,8,,
773,Net Health Acquisition Corp.,LP interest,No Value,,No Value,No Value,0.0,,346,,,0.1,,,473,,
774,"Nexus Brands Group, Inc.",LP interest,No Value,,No Value,No Value,0.0,,187,,,0.0,,,209,,
775,"Personify, Inc.",LLC units,No Value,,No Value,No Value,297.0,,297,,,0.1,,,419,,
776,"Pride Midco, Inc.",Preferred stock,No Value,,No Value,No Value,1.0,,1107,,,0.1,,,1219,,
777,"Project Alpha Intermediate Holding, Inc.",Common stock,No Value,,No Value,No Value,103.0,,4,,,0.0,,,244,,
778,"Project Alpha Intermediate Holding, Inc.",Common stock,No Value,,No Value,No Value,0.0,,417,,,0.1,,,535,,
779,"Property Brands, Inc.",LLC units,No Value,,No Value,No Value,28.0,,284,,,0.1,,,378,,
780,"RegEd Aquireco, LLC",LP interest,No Value,,No Value,No Value,1.0,,0,,,0.0,,,2,,
781,"RegEd Aquireco, LLC",LP interest,No Value,,No Value,No Value,0.0,,138,,,0.0,,,146,,
782,"Vendavo, Inc.",Preferred stock,No Value,,No Value,No Value,1017.0,,1017,,,0.2,,,1713,,
783,Verisys Corporation,LLC interest,No Value,,No Value,No Value,261.0,,261,,,0.0,,,218,,
784,"Vitalyst, LLC",Common stock,No Value,,No Value,No Value,1.0,,7,,,0.0,,,0,,
785,"Vitalyst, LLC",Preferred stock,No Value,,No Value,No Value,0.0,,61,,,0.0,,,79,,
786,"Workforce Software, LLC",LLC units,No Value,,No Value,No Value,323.0,,323,,,0.1,,,502,,
787,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,,No Value,No Value,242.0,,221,,,0.0,,,258,,
788,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,No Value,,No Value,No Value,43.0,,34,,,0.0,,,14,,
789,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,,No Value,No Value,10.0,,10,,,0.0,,,15,,
790,Ecological,,,,,,,,,,,,,,,,
791,"Pace Analytical Services, LLC",Common stock,No Value,,No Value,No Value,3.0,,,304.0,,,0.0,,,340.0,
792,Electronics,,,,,,,,,,,,,,,,
793,"Appriss Holdings, Inc.",Preferred stock,No Value,,No Value,No Value,0.0,,25,,,0.0,,,25,,
794,Diligent Corporation,Preferred stock,No Value,,No Value,No Value,56.0,,1,,,0.0,,,245,,
795,"Episerver, Inc.",Common stock,No Value,,No Value,No Value,35.0,,354,,,0.1,,,390,,
796,Project Silverback Holdings Corp.,Preferred stock,No Value,,No Value,No Value,3.0,,6,,,0.0,,,0,,
797,"SEI, Inc.",LLC units,No Value,,No Value,No Value,340.0,,265,,,0.1,,,755,,
798,"Silver Peak Systems, Inc.",Warrant,No Value,,No Value,No Value,21.0,,8,,,0.0,,,8,,
799,"Sloan Company, Inc., The",LLC units,No Value,,No Value,No Value,2.0,,14,,,0.0,,,0,,
800,"Sloan Company, Inc., The",LLC units,No Value,,No Value,No Value,0.0,,152,,,0.0,,,0,,
801,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,
802,"Active Day, Inc.",LLC interest,No Value,,No Value,No Value,1.0,,614,,,0.0,,,336,,
803,"Acuity Eyecare Holdings, LLC",LLC interest,No Value,,No Value,No Value,362.0,,387,,,0.1,,,384,,
804,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,No Value,,No Value,No Value,1.0,,579,,,0.1,,,480,,
805,"ADCS Clinics Intermediate Holdings, LLC",Common stock,No Value,,No Value,No Value,0.0,,6,,,0.0,,,0,,
806,"Aris Teleradiology Company, LLC",Preferred stock,No Value,,No Value,No Value,2.0,,0,,,0.0,,,0,,
807,"Aris Teleradiology Company, LLC",One stop,No Value,,No Value,No Value,1.0,,0,,,0.0,,,0,,
808,"Aris Teleradiology Company, LLC",Common stock,No Value,,No Value,No Value,0.0,,0,,,0.0,,,0,,
809,"Aspen Medical Products, LLC",Common stock,No Value,,No Value,No Value,0.0,,35,,,0.0,,,35,,
810,"BIO18 Borrower, LLC",LLC interest,No Value,,No Value,No Value,92.0,,484,,,0.1,,,520,,
811,"BIOVT, LLC",LLC units,No Value,,No Value,No Value,0.0,,407,,,0.1,,,805,,
812,"CRH Healthcare Purchaser, Inc.",LP interest,No Value,,No Value,No Value,201.0,,201,,,0.0,,,213,,
813,"DCA Investment Holding, LLC",LLC units,No Value,,No Value,No Value,8637.0,,864,,,0.1,,,1164,,
814,"DCA Investment Holding, LLC",LLC units,No Value,,No Value,No Value,87.0,,9,,,0.0,,,305,,
815,Deca Dental Management LLC,LLC units,No Value,,No Value,No Value,357.0,,357,,,0.1,,,507,,
816,Dental Holdings Corporation,LLC units,No Value,,No Value,No Value,883.0,,831,,,0.0,,,354,,
817,Elite Dental Partners LLC,Common stock,No Value,,No Value,No Value,0.0,,360,,,0.1,,,453,,
818,"Encore GC Acquisition, LLC",LLC units,No Value,,No Value,No Value,18.0,,182,,,0.0,,,188,,
819,"Encore GC Acquisition, LLC",LLC units,No Value,,No Value,No Value,18.0,,0,,,0.0,,,87,,
820,"ERG Buyer, LLC",LLC units,No Value,,No Value,No Value,4.0,,4,,,0.0,,,0,,
821,"ERG Buyer, LLC",LLC units,No Value,,No Value,No Value,0.0,,370,,,0.0,,,195,,
822,Eyecare Services Partners Holdings LLC,LLC units,No Value,,No Value,No Value,0.0,,133,,,0.0,,,70,,
823,Eyecare Services Partners Holdings LLC,LLC units,No Value,,No Value,No Value,0.0,,1,,,0.0,,,0,,
824,"G & H Wire Company, Inc.",LLC interest,No Value,,No Value,No Value,148.0,,148,,,0.0,,,91,,
825,"IntegraMed America, Inc.",LLC interest,No Value,,No Value,No Value,0.0,,417,,,0.0,,,122,,
826,"Katena Holdings, Inc.",LLC units,No Value,,No Value,No Value,0.0,,387,,,0.0,,,350,,
827,"Krueger-Gilbert Health Physics, LLC",LLC interest,No Value,,No Value,No Value,54.0,,54,,,0.0,,,54,,
828,"Lombart Brothers, Inc.",Common stock,No Value,,No Value,No Value,1.0,,157,,,0.0,,,332,,
829,"MD Now Holdings, Inc.",LLC units,No Value,,No Value,No Value,7.0,,68,,,0.0,,,74,,
830,"MWD Management, LLC & MWD Services, Inc.",LLC interest,No Value,,No Value,No Value,182.0,,182,,,0.0,,,100,,
831,"Oliver Street Dermatology Holdings, LLC",LLC units,No Value,,No Value,No Value,234.0,,234,,,0.0,,,0,,
832,"Pentec Acquisition Sub, Inc.",Preferred stock,No Value,,No Value,No Value,1.0,,116,,,0.0,,,99,,
833,"Pinnacle Treatment Centers, Inc.",Common stock,No Value,,No Value,No Value,2.0,,2,,,0.0,,,100,,
834,"Pinnacle Treatment Centers, Inc.",Preferred stock,No Value,,No Value,No Value,0.0,,231,,,0.0,,,284,,
835,"Radiology Partners, Inc.",LLC units,No Value,,No Value,No Value,43.0,,85,,,0.0,,,235,,
836,"Healthcare, Education, and Childcare - (continued)",,,,,,,,,,,,,,,,
837,"Radiology Partners, Inc.",LLC units,No Value,,No Value,No Value,11.0,,,76.0,,,0.0,,,59.0,
838,RXH Buyer Corporation,LP interest,No Value,,No Value,No Value,7.0,,683,,,0.1,,,468,,
839,"Sage Dental Management, LLC",LLC units,No Value,,No Value,No Value,3.0,,3,,,0.0,,,0,,
840,"Sage Dental Management, LLC",LLC units,No Value,,No Value,No Value,0.0,,249,,,0.0,,,10,,
841,"SLMP, LLC",LLC interest,No Value,,No Value,No Value,289.0,,290,,,0.0,,,356,,
842,"Spear Education, LLC",LLC units,No Value,,No Value,No Value,1.0,,1,,,0.0,,,36,,
843,"Spear Education, LLC",LLC units,No Value,,No Value,No Value,0.0,,62,,,0.0,,,80,,
844,SSH Corporation,Common stock,No Value,,No Value,No Value,0.0,,40,,,0.0,,,178,,
845,"Summit Behavioral Healthcare, LLC",LLC interest,No Value,,No Value,No Value,1.0,,68,,,0.0,,,33,,
846,"Summit Behavioral Healthcare, LLC",LLC interest,No Value,,No Value,No Value,1.0,,0,,,0.0,,,0,,
847,"Surgical Information Systems, LLC",Common stock,No Value,,No Value,No Value,4.0,,414,,,0.1,,,459,,
848,"WHCG Management, LLC",LLC interest,No Value,,No Value,No Value,0.0,,246,,,0.0,,,66,,
849,Insurance,,,,,,,,,,,,,,,,
850,"Captive Resources Midco, LLC  (16)",LLC units,No Value,,No Value,No Value,1.0,,0,,,0.1,,,388,,
851,"Internet Pipeline, Inc.",Common stock,No Value,,No Value,No Value,44.0,,1,,,0.0,,,246,,
852,"Internet Pipeline, Inc.",Preferred stock,No Value,,No Value,No Value,0.0,,72,,,0.0,,,109,,
853,"Orchid Underwriters Agency, LLC",LP interest,No Value,,No Value,No Value,37.0,,37,,,0.0,,,41,,
854,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,
855,"LMP TR Holdings, LLC",LLC units,No Value,,No Value,No Value,712.0,,712,,,0.1,,,1002,,
856,"PADI Holdco, Inc.",LLC units,No Value,,No Value,No Value,0.0,,414,,,0.1,,,466,,
857,WBZ Investment LLC,LLC interest,No Value,,No Value,No Value,31.0,,49,,,0.0,,,50,,
858,WBZ Investment LLC,LLC interest,No Value,,No Value,No Value,21.0,,33,,,0.0,,,34,,
859,WBZ Investment LLC,LLC interest,No Value,,No Value,No Value,18.0,,27,,,0.0,,,28,,
860,WBZ Investment LLC,LLC interest,No Value,,No Value,No Value,15.0,,24,,,0.0,,,24,,
861,WBZ Investment LLC,LLC interest,No Value,,No Value,No Value,7.0,,10,,,0.0,,,10,,
862,WBZ Investment LLC,LLC interest,No Value,,No Value,No Value,1.0,,1,,,0.0,,,1,,
863,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,
864,"Georgica Pine Clothiers, LLC  (16)",LLC units,No Value,,No Value,No Value,11.0,,106,,,0.0,,,183,,
865,"Massage Envy, LLC",LLC interest,No Value,,No Value,No Value,749.0,,210,,,0.2,,,1741,,
866,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,
867,"Captain D's, LLC",LLC interest,No Value,,No Value,No Value,70.0,,70,,,0.0,,,48,,
868,"Community Veterinary Partners, LLC",Common stock,No Value,,No Value,No Value,2.0,,244,,,0.0,,,344,,
869,"PPV Intermediate Holdings II, LLC",LLC interest,No Value,,No Value,No Value,13.0,,13,,,0.0,,,13,,
870,R.G. Barry Corporation,Preferred stock,No Value,,No Value,No Value,0.0,,161,,,0.0,,,135,,
871,"Ruby Slipper Cafe LLC, The",LLC units,No Value,,No Value,No Value,12.0,,124,,,0.0,,,157,,
872,"Southern Veterinary Partners, LLC",LLC units,No Value,,No Value,No Value,64.0,,2,,,0.0,,,72,,
873,"Southern Veterinary Partners, LLC",LLC units,No Value,,No Value,No Value,0.0,,216,,,0.1,,,358,,
874,"Wetzel's Pretzels, LLC",Common stock,No Value,,No Value,No Value,0.0,,160,,,0.0,,,250,,
875,Printing and Publishing,,,,,,,,,,,,,,,,
876,"Brandmuscle, Inc.",LLC interest,No Value,,No Value,No Value,0.0,,240,,,0.0,,,93,,
877,Retail Stores,,,,,,,,,,,,,,,,
878,Batteries Plus Holding Corporation,LP interest,No Value,,No Value,No Value,5.0,,,529.0,,,0.1,,,783.0,
879,"Cycle Gear, Inc.",LLC units,No Value,,No Value,No Value,19.0,,248,,,0.1,,,405,,
880,"DTLR, Inc.",LLC interest,No Value,,No Value,No Value,4.0,,411,,,0.1,,,821,,
881,"Elite Sportswear, L.P.",LLC interest,No Value,,No Value,No Value,0.0,,165,,,0.0,,,0,,
882,"Feeders Supply Company, LLC",Preferred stock,No Value,,No Value,No Value,2.0,,192,,,0.0,,,199,,
883,"Feeders Supply Company, LLC",Common stock,No Value,,No Value,No Value,0.0,,0,,,0.0,,,0,,
884,Jet Equipment & Tools Ltd.  (8)(9)(12),LLC units,No Value,,No Value,No Value,0.0,,339,,,0.1,,,536,,
885,"Marshall Retail Group LLC, The",LLC units,No Value,,No Value,No Value,15.0,,154,,,0.0,,,138,,
886,"Paper Source, Inc.",Common stock,No Value,,No Value,No Value,8.0,,1387,,,0.1,,,499,,
887,Pet Holdings ULC  (8)(12),LP interest,No Value,,No Value,No Value,455.0,,386,,,0.0,,,177,,
888,"Pet Supplies Plus, LLC",LLC units,No Value,,No Value,No Value,67.0,,67,,,0.0,,,92,,
889,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,,No Value,No Value,2.0,,180,,,0.0,,,259,,
890,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,,No Value,No Value,0.0,,36,,,0.0,,,54,,
891,Non-controlled affiliate company investments  (17),,,,,,,,,,,,,,,,
892,Debt investments,,,,,,,,,,,,,,,,
893,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,
894,Uinta Brewing Company  (7)(8),One stop,L + 4.00,(a),6.40,08/2021,154.0,,,154.0,,,0.0,,,134.0,
895,Uinta Brewing Company  ^(7)(8),One stop,L + 4.00,(a),6.40,08/2021,771.0,,768,,,0.1,,,628,,
896,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,
897,Switchfly LLC  (8),One stop,L + 3.00,(c),5.59,10/2023,2296.0,,2251,,,0.2,,,2066,,
898,Switchfly LLC  (8),One stop,L + 3.00,(c),5.59,10/2023,192.0,,189,,,0.0,,,173,,
899,Switchfly LLC  (8),One stop,L + 3.00,(c),5.59,10/2023,17.0,,17,,,0.0,,,15,,
900,Switchfly LLC  (8),One stop,L + 8.50,,N/A  (6),10/2023,0.0,,0,,,0.0,,,0,,
901,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,
902,"Benetech, Inc.  (8)",One stop,L + 11.00,(a),11.40 cash/2.00 PIK,05/2020,4118.0,,4118,,,0.4,,,3912,,
903,"Benetech, Inc.  (8)",One stop,P + 9.75,(a)(f),13.07 cash/2.00 PIK,05/2020,452.0,,452,,,0.1,,,395,,
904,Equity Investments  (14)(15),,,,,,,,,,,,,,,,
905,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,
906,Uinta Brewing Company  (8),Common stock,No Value,,No Value,No Value,123.0,,,0.0,,,0.0,,,130.0,
907,Uinta Brewing Company  (8),LP interest,No Value,,No Value,No Value,462.0,,462,,,0.0,,,0,,
908,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,
909,Switchfly LLC  (8),LLC units,No Value,,No Value,No Value,1467.0,,815,,,0.1,,,1068,,
910,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,
911,"Benetech, Inc.  (8)",LLC interest,No Value,,No Value,No Value,56.0,,,0.0,,,0.0,,,8.0,
912,"Benetech, Inc.  (8)",LLC interest,No Value,,No Value,No Value,56.0,,0,,,0.0,,,0,,
913,Controlled affiliate company investments  (18),,,,,,,,,,,,,,,,
914,Equity Investments  (14)(15),,,,,,,,,,,,,,,,
915,Investment Funds and Vehicles,,,,,,,,,,,,,,,,
916,Senior Loan Fund LLC  (8)(19),LLC interest,No Value,,No Value,No Value,74882.0,,,74882.0,,,7.4,,,71742.0,
