,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
528,"Healthcare, Education, and Childcare - (continued)","ONsite Mammography, LLC",One stop,L + 6.75(a),8.79,11/2023,1031.0,1075,,,0.1,,,1031,,,
529,"Healthcare, Education, and Childcare - (continued)","ONsite Mammography, LLC",One stop,L + 6.75(a),8.79,11/2023,100.0,102,,,0.0,,,100,,,
530,"Healthcare, Education, and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 5.75(c),8.01,08/2021,19329.0,19650,,,0.9,,,19329,,,
531,"Healthcare, Education, and Childcare - (continued)","Pinnacle Treatment Centers, Inc.  #+!~",One stop,L + 5.75(c),8.01,08/2021,716.0,730,,,0.0,,,716,,,
532,"Healthcare, Education, and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 5.75(c),8.01,08/2021,347.0,360,,,0.0,,,347,,,
533,"Healthcare, Education, and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 5.75(c),8.01,08/2021,188.0,193,,,0.0,,,188,,,
534,"Healthcare, Education, and Childcare - (continued)","Pinnacle Treatment Centers, Inc.  ^",One stop,L + 5.75(c),8.01,08/2021,108.0,111,,,0.0,,,108,,,
535,"Healthcare, Education, and Childcare - (continued)","Pinnacle Treatment Centers, Inc.",One stop,L + 5.75(c)(f),8.53,08/2021,102.0,103,,,0.0,,,102,,,
536,"Healthcare, Education, and Childcare - (continued)","PPT Management Holdings, LLC  +One stop",One stop,L + 6.75(a)(c),8.10 cash/0.75 PIK,12/2022,24533.0,22536,,,0.9,,,20846,,,
537,"Healthcare, Education, and Childcare - (continued)","PPT Management Holdings, LLC",One stop,L + 6.75(a)(c),8.10 cash/0.75 PIK,12/2022,302.0,285,,,0.0,,,256,,,
538,"Healthcare, Education, and Childcare - (continued)","PPT Management Holdings, LLC",One stop,L + 6.75(a)(c),8.10 cash/0.75 PIK,12/2022,178.0,168,,,0.0,,,152,,,
539,"Healthcare, Education, and Childcare - (continued)","PPT Management Holdings, LLC",One stop,L + 6.75(a)(c),8.10 cash/0.75 PIK,12/2022,86.0,76,,,0.0,,,74,,,
540,"Healthcare, Education, and Childcare - (continued)","PPT Management Holdings, LLC  (5)",One stop,L + 6.75(a)(c),8.10 cash/0.75 PIK,12/2022,16.0,(17,,,0.0,,,(46,,,
541,"Healthcare, Education, and Childcare - (continued)","Pyramid Healthcare, Inc.  *+One stop",One stop,L + 6.50(c),8.78,08/2020,1459.0,1467,,,0.1,,,1459,,,
542,"Healthcare, Education, and Childcare - (continued)","Pyramid Healthcare, Inc.",One stop,L + 6.50(c)(f),8.78,08/2020,337.0,347,,,0.0,,,337,,,
543,"Healthcare, Education, and Childcare - (continued)","Pyramid Healthcare, Inc.",One stop,L + 6.50(c),8.62,08/2020,113.0,117,,,0.0,,,113,,,
544,"Healthcare, Education, and Childcare - (continued)","Riverchase MSO, LLC  *",Senior loan,L + 5.75(c),7.85,10/2022,9720.0,9901,,,0.4,,,9720,,,
545,"Healthcare, Education, and Childcare - (continued)","Riverchase MSO, LLC",Senior loan,P + 4.75(f),9.75,10/2022,26.0,26,,,0.0,,,26,,,
546,"Healthcare, Education, and Childcare - (continued)",RXH Buyer Corporation  ^*,One stop,L + 5.75(c),7.85,09/2021,27814.0,28193,,,1.3,,,27814,,,
547,"Healthcare, Education, and Childcare - (continued)",RXH Buyer Corporation  *,One stop,L + 5.75(c),7.85,09/2021,3147.0,3192,,,0.1,,,3147,,,
548,"Healthcare, Education, and Childcare - (continued)",RXH Buyer Corporation,One stop,L + 5.75(c)(f),8.78,09/2021,158.0,159,,,0.0,,,158,,,
549,"Healthcare, Education, and Childcare - (continued)","SLMP, LLC  ^",One stop,L + 6.00(a),8.04,05/2023,12073.0,12176,,,0.5,,,12073,,,
550,"Healthcare, Education, and Childcare - (continued)","SLMP, LLC  ^",One stop,L + 6.00(a),8.04,05/2023,5813.0,6060,,,0.3,,,5813,,,
551,"Healthcare, Education, and Childcare - (continued)","SLMP, LLC",Subordinated debt,No Value,7.50 PIK,05/2027,223.0,229,,,0.0,,,223,,,
552,"Healthcare, Education, and Childcare - (continued)","SLMP, LLC  (5)",One stop,L + 6.00,N/A  (6),05/2023,0.0,(1,,,0.0,,,0,,,
553,"Healthcare, Education, and Childcare - (continued)","SLMP, LLC  (5)",One stop,L + 6.00,N/A  (6),05/2023,0,,,(1,,,0.0,,,0,
554,"Healthcare, Education, and Childcare - (continued)","Spear Education, LLC  ^",One stop,L + 5.75(c),8.07,12/2019,7964.0,8098,,,0.4,,,7964,,,
555,"Healthcare, Education, and Childcare - (continued)","Spear Education, LLC  *",One stop,L + 5.75(c),8.07,12/2019,249.0,256,,,0.0,,,249,,,
556,"Healthcare, Education, and Childcare - (continued)","Spear Education, LLC",One stop,L + 5.75,N/A  (6),12/2019,0.0,0,,,0.0,,,0,,,
557,"Healthcare, Education, and Childcare - (continued)","Summit Behavioral Healthcare, LLC  ^",Senior loan,L + 4.75(c),6.87,10/2023,11065.0,10961,,,0.5,,,10512,,,
558,"Healthcare, Education, and Childcare - (continued)","Summit Behavioral Healthcare, LLC",Senior loan,L + 4.75(c),6.87,10/2023,180.0,178,,,0.0,,,171,,,
559,"Healthcare, Education, and Childcare - (continued)","Summit Behavioral Healthcare, LLC",Senior loan,L + 4.75(c),6.87,10/2023,144.0,141,,,0.0,,,136,,,
560,"Healthcare, Education, and Childcare - (continued)","WHCG Management, LLC  *",Senior loan,L + 6.00(c),8.10,03/2023,6256.0,6405,,,0.3,,,6256,,,
561,"Healthcare, Education, and Childcare - (continued)","WHCG Management, LLC",Senior loan,L + 6.00(c),8.11,03/2023,200.0,204,,,0.0,,,200,,,
562,"Healthcare, Education, and Childcare - (continued)","WHCG Management, LLC  (5)",Senior loan,L + 6.00,N/A  (6),03/2023,0.0,(4,,,0.0,,,0,,,
563,"Healthcare, Education, and Childcare - (continued)","WIRB-Copernicus Group, Inc.  ^*#!~",Senior loan,L + 4.25(c),6.35,08/2022,24583.0,25145,,,1.1,,,24583,,,
564,"Healthcare, Education, and Childcare - (continued)","WIRB-Copernicus Group, Inc.  (5)",Senior loan,L + 4.25,N/A  (6),08/2022,0.0,(1,,,0.0,,,0,,,
565,"Healthcare, Education, and Childcare - (continued)","WIRB-Copernicus Group, Inc.  (5)",Senior loan,L + 4.25,N/A  (6),08/2022,0.0,(1,,,0.0,,,0,,,
566,"Home and Office Furnishings, Housewares, and Durable Consumer",1A Smart Start LLC  #+!~,Senior loan,L + 4.50(a),6.54,02/2022,1389.0,1412,,,0.1,,,1389,,,
567,"Home and Office Furnishings, Housewares, and Durable Consumer",CST Buyer Company  ^,One stop,L + 5.00(a),7.04,03/2023,5347.0,5441,,,0.2,,,5347,,,
568,"Home and Office Furnishings, Housewares, and Durable Consumer",CST Buyer Company,One stop,L + 5.00,N/A  (6),03/2023,0.0,0,,,0.0,,,0,,,
569,"Home and Office Furnishings, Housewares, and Durable Consumer","Plano Molding Company, LLC  ^+One stop",One stop,L + 7.00(a),9.04,05/2021,14748.0,14698,,,0.6,,,14158,,,
570,"Hotels, Motels, Inns, and Gaming","Davidson Hotel Company, LLC  +One stop",One stop,L + 5.25(a)(c),7.29,07/2024,8544.0,8476,,,0.4,,,8459,,,
571,"Hotels, Motels, Inns, and Gaming","Davidson Hotel Company, LLC  (5)",One stop,L + 5.25,N/A  (6),07/2024,0.0,(13,,,0.0,,,(27,,,
572,"Hotels, Motels, Inns, and Gaming","Davidson Hotel Company, LLC  (5)",One stop,L + 5.25,N/A  (6),07/2024,0.0,0,,,0.0,,,(11,,,
573,"Hotels, Motels, Inns, and Gaming","Davidson Hotel Company, LLC  (5)",One stop,L + 5.25,N/A  (6),07/2024,0.0,0,,,0.0,,,(2,,,
574,Insurance,"Captive Resources Midco, LLC  ^*#+!~",One stop,L + 6.00(c),8.20,05/2025,54907.0,55075,,,2.5,,,54907,,,
575,Insurance,"Captive Resources Midco, LLC  (5)",One stop,L + 6.00,N/A  (6),05/2025,0.0,(28,,,0.0,,,0,,,
576,Insurance,"Captive Resources Midco, LLC  (5)",One stop,L + 6.00,N/A  (6),05/2025,0.0,(27,,,0.0,,,0,,,
577,Insurance,"Integrity Marketing Acquisition, LLC  #+!~",Senior loan,L + 5.75(c),7.88,08/2025,2489.0,2490,,,0.1,,,2452,,,
578,Insurance,"Integrity Marketing Acquisition, LLC",Senior loan,L + 5.75,N/A  (6),08/2025,0.0,0,,,0.0,,,0,,,
579,Insurance,"Integrity Marketing Acquisition, LLC  (5)",Senior loan,L + 5.75,N/A  (6),08/2025,0.0,(5,,,0.0,,,(12,,,
580,Insurance,"Integrity Marketing Acquisition, LLC  (5)",Senior loan,L + 5.75,N/A  (6),08/2025,0.0,(3,,,0.0,,,(8,,,
581,Insurance,"J.S. Held Holdings, LLC  #+!~",One stop,L + 6.00(c),8.10,07/2025,2930.0,2944,,,0.1,,,2930,,,
582,Insurance,"J.S. Held Holdings, LLC",One stop,P + 5.00(f),10.00,07/2025,28.0,21,,,0.0,,,28,,,
583,Insurance,"J.S. Held Holdings, LLC  (5)",One stop,L + 6.00,N/A  (6),07/2025,0.0,(38,,,0.0,,,0,,,
584,Insurance,"Orchid Underwriters Agency, LLC  #+!~",Senior loan,L + 4.50(c),6.70,12/2024,4231.0,4295,,,0.2,,,4231,,,
585,Insurance,"Orchid Underwriters Agency, LLC",Senior loan,L + 4.50,N/A  (6),12/2024,0.0,0,,,0.0,,,0,,,
586,Insurance,"Orchid Underwriters Agency, LLC  (5)",Senior loan,L + 4.50,N/A  (6),12/2024,0.0,(1,,,0.0,,,0,,,
587,Insurance,"RSC Acquisition, Inc.  #+!~",Senior loan,L + 4.25(a)(b)(c)(f),6.40,11/2022,36746.0,38166,,,1.7,,,36746,,,
588,Insurance,"RSC Acquisition, Inc.  *",Senior loan,L + 4.25(b),6.40,11/2022,2280.0,2261,,,0.1,,,2280,,,
589,Insurance,"RSC Acquisition, Inc.",Senior loan,L + 4.25,N/A  (6),11/2021,0.0,0,,,0.0,,,0,,,
590,Insurance,"RSC Acquisition, Inc.  (5)",Senior loan,L + 4.25,N/A  (6),11/2022,0.0,(2,,,0.0,,,0,,,
591,"Leisure, Amusement, Motion Pictures, Entertainment","CR Fitness Holdings, LLC  #+!~",Senior loan,L + 4.25(a),6.29,07/2025,2019.0,2033,,,0.1,,,2019,,,
592,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","CR Fitness Holdings, LLC",Senior loan,L + 4.25(c),6.55,07/2025,67,,,61,,,0.0,,,67,
593,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","CR Fitness Holdings, LLC",Senior loan,L + 4.25,N/A  (6),07/2025,0.0,0,,,0.0,,,0,,,
594,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","EOS Fitness Opco Holdings, LLC  *",One stop,L + 4.75(c),6.85,01/2025,8763.0,8904,,,0.4,,,8763,,,
595,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","EOS Fitness Opco Holdings, LLC",One stop,L + 4.75(c),6.86,01/2025,334.0,347,,,0.0,,,334,,,
596,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","EOS Fitness Opco Holdings, LLC",One stop,P + 3.75(f),8.75,01/2025,12.0,11,,,0.0,,,12,,,
597,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","PADI Holdco, Inc.  *",One stop,L + 5.75(c),7.86,04/2023,21989.0,22385,,,1.0,,,21989,,,
598,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","PADI Holdco, Inc.  #+!~(8)(9)",One stop,E + 5.75(g),5.75,04/2023,20870.0,21387,,,0.9,,,19859,,,
599,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","PADI Holdco, Inc.",One stop,L + 5.75(c),7.96,04/2022,182.0,185,,,0.0,,,182,,,
600,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)",Planet Fit Indy 10 LLC+One stop,One stop,L + 5.25(c),7.35,07/2025,16828.0,16721,,,0.8,,,16828,,,
601,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)",Planet Fit Indy 10 LLC,One stop,L + 5.25(c),7.46,07/2025,2337.0,2396,,,0.1,,,2337,,,
602,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)",Planet Fit Indy 10 LLC,One stop,L + 5.25(c),7.35,07/2025,30.0,29,,,0.0,,,30,,,
603,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)",Planet Fit Indy 10 LLC  (5),One stop,L + 5.25,N/A  (6),07/2025,0.0,(8,,,0.0,,,0,,,
604,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Self Esteem Brands, LLC  ^*",Senior loan,L + 4.25(a),6.29,02/2022,30835.0,31428,,,1.4,,,30835,,,
605,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Self Esteem Brands, LLC",Senior loan,P + 3.25(f),8.25,02/2022,490.0,485,,,0.0,,,490,,,
606,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Sunshine Sub, LLC  #!~",One stop,L + 4.75(a),6.79,05/2024,13057.0,13184,,,0.6,,,13057,,,
607,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Sunshine Sub, LLC",One stop,L + 4.75(a),6.79,05/2024,5711.0,5946,,,0.3,,,5711,,,
608,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Sunshine Sub, LLC  (5)",One stop,L + 4.75,N/A  (6),05/2024,0.0,(1,,,0.0,,,0,,,
609,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Teaching Company, The  *",One stop,L + 4.75(c),6.93,07/2023,17878.0,18119,,,0.8,,,17878,,,
610,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Teaching Company, The",One stop,L + 4.75(a)(f),6.77,07/2023,24.0,24,,,0.0,,,24,,,
611,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Titan Fitness, LLC  *",One stop,L + 4.75(a)(c),6.88,02/2025,30625.0,31165,,,1.4,,,30625,,,
612,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Titan Fitness, LLC  (5)",One stop,L + 4.75,N/A  (6),02/2025,0.0,(2,,,0.0,,,0,,,
613,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)","Titan Fitness, LLC  (5)",One stop,L + 4.75,N/A  (6),02/2025,0.0,(2,,,0.0,,,0,,,
614,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)",WBZ Investment LLC,One stop,L + 5.50(a),7.54,09/2024,8525.0,8597,,,0.4,,,8525,,,
615,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)",WBZ Investment LLC,One stop,L + 5.50(a),7.54,09/2024,849.0,884,,,0.0,,,849,,,
616,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)",WBZ Investment LLC,One stop,L + 5.50(a),7.54,09/2024,457.0,475,,,0.0,,,457,,,
617,"Leisure, Amusement, Motion Pictures, Entertainment - (continued)",WBZ Investment LLC,One stop,P + 4.50(f),9.50,09/2024,10.0,10,,,0.0,,,10,,,
618,Oil and Gas,"Drilling Info Holdings, Inc.  *#+!~",Senior loan,L + 4.25(a),6.29,07/2025,35612.0,36252,,,1.6,,,35612,,,
619,Oil and Gas,"Drilling Info Holdings, Inc.  (5)",Senior loan,L + 4.25,N/A  (6),07/2023,0.0,(2,,,0.0,,,0,,,
620,Oil and Gas,"Drilling Info Holdings, Inc.  (5)",Senior loan,L + 4.25,N/A  (6),07/2025,0.0,(13,,,0.0,,,0,,,
621,Personal and Non Durable Consumer Products (Mfg. Only),"Georgica Pine Clothiers, LLC",One stop,L + 5.50(c),7.60,11/2022,10337.0,10503,,,0.5,,,10337,,,
622,Personal and Non Durable Consumer Products (Mfg. Only),"Georgica Pine Clothiers, LLC  *",One stop,L + 5.50(c),7.60,11/2022,6479.0,6587,,,0.3,,,6479,,,
623,Personal and Non Durable Consumer Products (Mfg. Only),"Georgica Pine Clothiers, LLC  ^",One stop,L + 5.50(c),7.60,11/2022,902.0,918,,,0.0,,,902,,,
624,Personal and Non Durable Consumer Products (Mfg. Only),"Georgica Pine Clothiers, LLC  *",One stop,L + 5.50(c),7.60,11/2022,633.0,645,,,0.0,,,633,,,
625,Personal and Non Durable Consumer Products (Mfg. Only),"Georgica Pine Clothiers, LLC",One stop,L + 5.50(c),7.73,11/2022,50.0,50,,,0.0,,,50,,,
626,Personal and Non Durable Consumer Products (Mfg. Only),"IMPLUS Footwear, LLC  #+!~",One stop,L + 6.25(c),8.35,04/2024,30462.0,30970,,,1.4,,,30462,,,
627,Personal and Non Durable Consumer Products (Mfg. Only),"IMPLUS Footwear, LLC  #+!~",One stop,L + 6.25(c),8.41,04/2024,5202.0,5288,,,0.2,,,5202,,,
628,Personal and Non Durable Consumer Products (Mfg. Only),"IMPLUS Footwear, LLC",One stop,L + 6.25(c),8.35,04/2024,750.0,781,,,0.0,,,750,,,
629,Personal and Non Durable Consumer Products (Mfg. Only),"Orthotics Holdings, Inc.  *(8)",One stop,L + 6.00(a),8.04,05/2020,11738.0,11799,,,0.5,,,11504,,,
630,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),"Orthotics Holdings, Inc.  *(8)(9)",One stop,L + 6.00(a),8.04,05/2020,1924,,,1934,,,0.1,,,1886,
631,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),"Orthotics Holdings, Inc.  (5)",One stop,L + 6.00,N/A  (6),05/2020,0.0,(1,,,0.0,,,0,,,
632,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),"WU Holdco, Inc.  #!~",One stop,L + 5.50(c),7.60,03/2026,3016.0,3110,,,0.1,,,3016,,,
633,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),"WU Holdco, Inc.",One stop,L + 5.50(c),7.62,03/2026,58.0,61,,,0.0,,,58,,,
634,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),"WU Holdco, Inc.",One stop,L + 5.50,N/A  (6),03/2025,0.0,0,,,0.0,,,0,,,
635,"Personal, Food and Miscellaneous Services","Blue River Pet Care, LLC  +One stop",One stop,L + 5.00(c)(d),7.04,07/2026,25636.0,25716,,,1.1,,,25379,,,
636,"Personal, Food and Miscellaneous Services","Blue River Pet Care, LLC  (5)",One stop,L + 5.00,N/A  (6),07/2026,0.0,(129,,,0.0,,,(129,,,
637,"Personal, Food and Miscellaneous Services","Blue River Pet Care, LLC  (5)",One stop,L + 5.00,N/A  (6),08/2025,0.0,(4,,,0.0,,,(4,,,
638,"Personal, Food and Miscellaneous Services","Captain D's, LLC  ^",Senior loan,L + 4.50(a)(c),6.54,12/2023,6021.0,6078,,,0.3,,,6021,,,
639,"Personal, Food and Miscellaneous Services","Captain D's, LLC",Senior loan,L + 4.50(a)(c)(f),7.48,12/2023,40.0,40,,,0.0,,,40,,,
640,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC  *+One stop,Senior loan,L + 6.25(c),8.35,04/2021,52934.0,54106,,,2.3,,,51875,,,
641,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC  #+!~,One stop,L + 6.25(c),8.37,04/2021,6703.0,6778,,,0.3,,,6569,,,
642,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC,One stop,L + 6.25(c),8.38,04/2021,1512.0,1496,,,0.1,,,1430,,,
643,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC,One stop,L + 6.25(c),8.35,04/2021,1236.0,1266,,,0.1,,,1211,,,
644,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC  #!~,One stop,L + 6.25(c),8.39,04/2021,150.0,147,,,0.0,,,147,,,
645,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC,One stop,L + 6.25(c),8.35,04/2021,37.0,36,,,0.0,,,36,,,
646,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC,One stop,L + 6.25(c),8.35,04/2021,32.0,31,,,0.0,,,31,,,
647,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC,One stop,L + 6.25(c)(f),8.38,04/2021,32.0,32,,,0.0,,,31,,,
648,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC  (5),One stop,L + 6.25,N/A  (6),04/2021,0.0,(14,,,0.0,,,(15,,,
649,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC  ^",One stop,L + 5.50(a),7.54,10/2021,2205.0,2290,,,0.1,,,2205,,,
650,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC",One stop,L + 5.50(a),7.54,10/2021,1101.0,1143,,,0.1,,,1101,,,
651,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC  #!~",One stop,L + 5.50(a),7.54,10/2021,873.0,906,,,0.0,,,873,,,
652,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC",One stop,L + 5.50(a),7.54,10/2021,741.0,770,,,0.0,,,741,,,
653,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC  #!~",One stop,L + 5.50(a),7.54,10/2021,657.0,683,,,0.0,,,657,,,
654,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC  #!~",One stop,L + 5.50(a),7.54,10/2021,585.0,608,,,0.0,,,585,,,
655,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC",One stop,L + 5.50(a),7.54,10/2021,315.0,310,,,0.0,,,315,,,
656,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC  *",One stop,L + 5.50(a),7.54,10/2021,196.0,200,,,0.0,,,196,,,
657,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC",One stop,L + 5.50(a),7.54,10/2021,50.0,49,,,0.0,,,50,,,
658,"Personal, Food and Miscellaneous Services",Imperial Optical Midco Inc.,One stop,L + 4.75(b)(c),6.87,08/2023,3650.0,3710,,,0.2,,,3614,,,
659,"Personal, Food and Miscellaneous Services",Imperial Optical Midco Inc.  *,One stop,L + 4.75(b),6.84,08/2023,2846.0,2820,,,0.1,,,2817,,,
660,"Personal, Food and Miscellaneous Services",Imperial Optical Midco Inc.,One stop,L + 4.75(b)(c),6.86,08/2023,1934.0,1996,,,0.1,,,1915,,,
661,"Personal, Food and Miscellaneous Services",Imperial Optical Midco Inc.,One stop,L + 4.75(b),6.84,08/2023,1260.0,1300,,,0.1,,,1247,,,
662,"Personal, Food and Miscellaneous Services",Imperial Optical Midco Inc.,One stop,L + 4.75(b)(c),6.90,08/2023,1147.0,1183,,,0.1,,,1135,,,
663,"Personal, Food and Miscellaneous Services",Imperial Optical Midco Inc.,One stop,L + 4.75(b),6.84,08/2023,125.0,118,,,0.0,,,118,,,
664,"Personal, Food and Miscellaneous Services",Imperial Optical Midco Inc.,One stop,L + 4.75,N/A  (6),08/2023,0.0,0,,,0.0,,,0,,,
665,"Personal, Food and Miscellaneous Services","Midwest Veterinary Partners, LLC  +One stop",One stop,L + 4.75(a),6.79,07/2025,4317.0,4238,,,0.2,,,4274,,,
666,"Personal, Food and Miscellaneous Services","Midwest Veterinary Partners, LLC",One stop,L + 4.75(a)(b)(c),6.81,07/2025,136.0,135,,,0.0,,,134,,,
667,"Personal, Food and Miscellaneous Services","Midwest Veterinary Partners, LLC  (5)",One stop,L + 4.75,N/A  (6),07/2025,0.0,(51,,,0.0,,,(52,,,
668,"Personal, Food and Miscellaneous Services","PPV Intermediate Holdings II, LLC",One stop,L + 5.00(c),7.56,05/2020,2309.0,2398,,,0.1,,,2309,,,
669,"Personal, Food and Miscellaneous Services","PPV Intermediate Holdings II, LLC",One stop,No Value,7.90 PIK,05/2023,22.0,23,,,0.0,,,22,,,
670,"Personal, Food and Miscellaneous Services","PPV Intermediate Holdings II, LLC",One stop,P + 4.00(f),9.00,05/2023,18.0,17,,,0.0,,,18,,,
671,"Personal, Food and Miscellaneous Services","Ruby Slipper Cafe LLC, The  *",One stop,L + 7.50(c),9.60,01/2023,1084.0,1080,,,0.1,,,1084,,,
672,"Personal, Food and Miscellaneous Services","Ruby Slipper Cafe LLC, The",One stop,L + 7.50(c),9.60,01/2023,602.0,620,,,0.0,,,602,,,
673,"Personal, Food and Miscellaneous Services","Ruby Slipper Cafe LLC, The",One stop,L + 7.50(c),9.60,01/2023,10.0,10,,,0.0,,,10,,,
674,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  *",One stop,L + 5.50(a),7.54,05/2025,5388,,,5410,,,0.2,,,5388,
675,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  *",One stop,L + 5.50(a),7.54,05/2025,3799.0,3959,,,0.2,,,3799,,,
676,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  #!~",One stop,L + 5.50(a),7.54,05/2025,2358.0,2454,,,0.1,,,2358,,,
677,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC",One stop,L + 5.50(c),7.54,05/2025,2207.0,2205,,,0.1,,,2207,,,
678,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  *",One stop,L + 5.50(a),7.54,05/2025,2068.0,2152,,,0.1,,,2068,,,
679,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC",One stop,L + 5.50(a),7.54,05/2025,1626.0,1693,,,0.1,,,1626,,,
680,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC",One stop,L + 5.50(a),7.54,05/2025,1518.0,1581,,,0.1,,,1518,,,
681,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC",One stop,L + 5.50(a),7.54,05/2025,1514.0,1576,,,0.1,,,1514,,,
682,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  #!~",One stop,L + 5.50(a),7.54,05/2025,1291.0,1344,,,0.1,,,1291,,,
683,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  *",One stop,L + 5.50(a),7.54,05/2025,1198.0,1246,,,0.1,,,1198,,,
684,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  *",One stop,L + 5.50(a),7.54,05/2025,1094.0,1140,,,0.1,,,1094,,,
685,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  *",One stop,L + 5.50(a),7.54,05/2025,920.0,958,,,0.0,,,920,,,
686,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  *",One stop,L + 5.50(a),7.54,05/2025,818.0,853,,,0.0,,,818,,,
687,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  (5)",One stop,L + 5.50,N/A  (6),05/2023,0.0,(1,,,0.0,,,0,,,
688,"Personal, Food and Miscellaneous Services - (continued)","Southern Veterinary Partners, LLC  (5)",One stop,L + 5.50,N/A  (6),05/2025,0.0,(1,,,0.0,,,0,,,
689,"Personal, Food and Miscellaneous Services - (continued)","Veterinary Specialists of North America, LLC  *",Senior loan,L + 4.25(a),6.29,04/2025,42076.0,43803,,,1.9,,,42076,,,
690,"Personal, Food and Miscellaneous Services - (continued)","Veterinary Specialists of North America, LLC",Senior loan,L + 4.25(a),6.29,04/2025,1459.0,1522,,,0.1,,,1459,,,
691,"Personal, Food and Miscellaneous Services - (continued)","Veterinary Specialists of North America, LLC  (5)",Senior loan,L + 4.25,N/A  (6),04/2025,0.0,(3,,,0.0,,,0,,,
692,"Personal, Food and Miscellaneous Services - (continued)","Veterinary Specialists of North America, LLC  (5)",Senior loan,L + 4.25,N/A  (6),04/2025,0.0,(7,,,0.0,,,0,,,
693,"Personal, Food and Miscellaneous Services - (continued)","Wetzel's Pretzels, LLC  *",One stop,L + 6.75(a),8.79,09/2021,17023.0,17316,,,0.8,,,17023,,,
