,Company(1),Business Description,Investment,Interest(5)(10),Acquisition  Date,Amortized  Cost,Fair  Value
582,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($1.6 par due 4/2022),5.09% (Libor + 2.63%/M),4/5/2017,1.6,1.6
584,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($4.4 par due 4/2022),9.65% (Libor + 7.19%/M),11/16/2018,4.4,4.4
585,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($10.5 par due 4/2022),9.61% (Libor + 7.14%/M),4/5/2017,10.5,10.5
586,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($5.2 par due 4/2022),9.61% (Libor + 7.14%/M),4/5/2017,5.2,5.2
587,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,"Class A units (13,292 units)",0,9/21/2018,1.1,1.4
589,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (19)",Manufacturer and supplier for the power utility and automotive markets worldwide,First lien senior secured loan ($206.0 par due 12/2025),7.55% (Libor + 4.75%/Q),12/21/2018,205.0,204.0
590,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (19)",Manufacturer and supplier for the power utility and automotive markets worldwide,"Preferred units (70,183 units)","4.50% Cash, 9.25% PIK",10/9/2015,79.2,79.2
592,Nordco Inc. (19),Railroad maintenance-of-way machinery,First lien senior secured revolving loan ($1.3 par due 8/2020),11.00% (Base Rate + 5.50%/M),8/26/2015,1.3,1.2
593,"Pelican Products, Inc.",Flashlights,Second lien senior secured loan ($27.3 par due 5/2026),10.13% (Libor + 7.75%/M),5/4/2018,27.1,27.1
594,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (19)","Elastomeric parts, mid-sized composite structures, and composite tooling",First lien senior secured loan ($50.2 par due 5/2020),8.90% (Libor + 6.50%/Q),7/21/2017,50.2,50.2
595,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (19)","Elastomeric parts, mid-sized composite structures, and composite tooling",First lien senior secured loan ($13.1 par due 5/2020),8.90% (Libor + 6.50%/Q),7/21/2017,13.1,13.1
596,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (19)","Elastomeric parts, mid-sized composite structures, and composite tooling","Common stock (1,500 shares)",0,5/30/2014,1.5,1.8
598,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",0,1/30/2007,1.0,0.0
599,"Sonny's Enterprises, LLC (19)","Manufacturer and supplier of car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured revolving loan ($0.2 par due 12/2022),6.77% (Libor + 4.25%/M),11/30/2017,0.2,0.2
600,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (19)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan ($2.4 par due 10/2022),7.55% (Libor + 4.75%/Q),10/31/2017,2.4,2.4
601,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (19)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured loan ($11.3 par due 10/2023),7.55% (Libor + 4.75%/Q),10/31/2017,11.3,11.3
602,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (19)","Manufacturer of metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured loan ($12.4 par due 10/2023),7.55% (Libor + 4.75%/Q),10/31/2017,12.4,12.4
604,TPTM Merger Corp. (19),Time temperature indicator products,First lien senior secured loan ($13.3 par due 9/2020),9.02% (Libor + 6.50%/Q),12/11/2014,13.3,13.3
605,TPTM Merger Corp. (19),Time temperature indicator products,First lien senior secured loan ($9.9 par due 9/2020),9.02% (Libor + 6.50%/Q),12/11/2014,9.9,9.9
609,"1A Smart Start, LLC (19)",Provider of ignition interlock devices,First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
610,"AMCP Clean Intermediate, LLC (19)",Provider of janitorial and facilities management services,First lien senior secured revolving loan,0,10/1/2018,0.0,0.0
611,"AMCP Clean Intermediate, LLC (19)",Provider of janitorial and facilities management services,First lien senior secured loan ($7.6 par due 10/2024),8.30% (Libor + 5.50%/Q),10/1/2018,7.6,7.5
613,American Residential Services L.L.C.,"Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($67.0 par due 12/2022),10.52% (Libor + 8.00%/M),6/30/2014,66.8,66.3
615,American Residential Services L.L.C.,"Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($3.8 par due 12/2022),10.47% (Libor + 8.00%/M),6/30/2014,3.7,3.7
617,"Capstone Logistics Acquisition, Inc. (19)",Outsourced supply chain solutions provider to operators of distribution centers,First lien senior secured revolving loan ($0.2 par due 4/2021),9.00% (Base Rate + 3.50%/Q),2/8/2018,0.2,0.2
618,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured revolving loan,0,3/13/2014,0.0,0.0
619,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($11.9 par due 12/2021),9.27% (Libor + 6.75%/M),4/6/2017,11.9,11.9
620,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($12.0 par due 12/2021),9.27% (Libor + 6.75%/M),6/12/2018,12.0,12.0
621,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($10.1 par due 12/2021),9.27% (Libor + 6.75%/M),3/13/2014,10.1,10.1
622,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,"Class A preferred units (3,393,973 units)",0,3/13/2014,4.0,2.9
623,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,"Class B common units (377,108 units)",0,3/13/2014,0.4,2.2
625,"IMIA Holdings, Inc. (19)",Marine preservation maintenance company,First lien senior secured revolving loan,0,10/26/2018,0.0,0.0
626,"IMIA Holdings, Inc. (19)",Marine preservation maintenance company,First lien senior secured loan ($2.8 par due 10/2024),7.30% (Libor + 4.50%/Q),10/26/2018,2.8,2.8
627,"IMIA Holdings, Inc. (19)",Marine preservation maintenance company,First lien senior secured loan ($18.0 par due 10/2024),7.30% (Libor + 4.50%/Q),10/26/2018,17.9,17.9
629,"Magento, Inc. (19)",eCommerce platform provider for the retail industry,First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
630,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($1.0 par due 12/2024),9.40% (Libor + 6.75%/M),1/24/2018,1.0,1.0
631,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.5 par due 12/2024),9.49% (Libor + 6.75%/M),1/24/2018,0.5,0.5
632,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.3 par due 12/2024),9.52% (Libor + 6.75%/Q),1/24/2018,0.3,0.3
633,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($1.7 par due 12/2024),9.53% (Libor + 6.75%/Q),1/24/2018,1.7,1.7
634,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.4 par due 12/2024),9.46% (Libor + 6.75%/Q),1/24/2018,0.4,0.4
635,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.7 par due 12/2024),9.44% (Libor + 6.75%/Q),1/24/2018,0.7,0.7
636,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.7 par due 12/2024),9.55% (Libor + 6.75%/Q),1/24/2018,0.7,0.7
637,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.4 par due 7/2020),9.53% (Libor + 6.75%/Q),7/20/2018,0.4,0.4
638,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.6 par due 9/2020),9.49% (Libor + 6.75%/Q),7/27/2017,0.6,0.6
639,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.5 par due 9/2020),9.49% (Libor + 6.75%/Q),7/27/2017,0.5,0.5
640,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.3 par due 9/2020),9.44% (Libor + 6.75%/Q),7/27/2017,0.3,0.3
641,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.3 par due 9/2020),9.49% (Libor + 6.75%/Q),4/12/2017,0.3,0.3
642,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($0.1 par due 9/2020),9.55% (Libor + 6.75%/Q),4/12/2017,0.1,0.1
643,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($1.0 par due 9/2020),9.50% (Libor + 6.75%/Q),4/12/2017,1.0,1.0
644,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($38.1 par due 9/2020),9.46% (Libor + 6.75%/Q),9/27/2012,38.1,38.1
645,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,First lien senior secured loan ($18.5 par due 9/2020),9.46% (Libor + 6.75%/Q),9/27/2012,18.5,18.5
646,"Massage Envy, LLC and ME Equity LLC (19)",Franchisor in the massage industry,"Common stock (3,000,000 shares)",0,9/27/2012,3.0,6.2
649,"Mckenzie Sports Products, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured revolving loan ($2.2 par due 9/2020),6.27% (Libor + 3.75%/M),9/18/2014,2.2,2.2
650,"Mckenzie Sports Products, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured revolving loan ($0.7 par due 9/2020),8.25% (Base Rate + 2.75%/M),9/18/2014,0.7,0.7
651,"Mckenzie Sports Products, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($5.5 par due 9/2020),8.27% (Libor + 5.75%/M),9/18/2014,5.5,5.5
652,"Mckenzie Sports Products, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($84.5 par due 9/2020),9.61% (Libor + 7.09%/M),9/18/2014,84.5,84.5
654,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",First lien senior secured revolving loan ($1.6 par due 7/2022),8.75% (Base Rate + 3.25%/Q),7/31/2017,1.6,1.6
655,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",First lien senior secured loan ($1.0 par due 7/2023),6.89% (Libor + 4.25%/Q),7/31/2017,1.0,1.0
656,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($7.9 par due 7/2024),10.78% (Libor + 8.25%/Q),6/27/2018,7.9,7.9
657,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($9.8 par due 7/2024),10.96% (Libor + 8.25%/Q),6/27/2018,9.8,9.8
658,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($4.8 par due 7/2024),11.05% (Libor + 8.25%/Q),7/31/2017,4.8,4.8
659,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($46.0 par due 7/2024),11.05% (Libor + 8.25%/Q),7/31/2017,46.0,46.0
661,"Osmose Utilities Services, Inc. (19)",Provider of structural integrity management services to transmission and distribution infrastructure,First lien senior secured revolving loan ($1.5 par due 8/2020),10.50% (Base Rate + 5.00%/Q),1/3/2017,1.5,1.5
662,"Osmose Utilities Services, Inc. (19)",Provider of structural integrity management services to transmission and distribution infrastructure,Second lien senior secured loan ($51.4 par due 8/2023),10.55% (Libor + 7.75%/Q),9/3/2015,50.7,51.4
663,"Osmose Utilities Services, Inc. (19)",Provider of structural integrity management services to transmission and distribution infrastructure,Second lien senior secured loan ($34.0 par due 8/2023),10.55% (Libor + 7.75%/Q),1/3/2017,33.5,34.0
665,"SecurAmerica, LLC, ERMC LLC, ERMC Of America, LLC, SecurAmerica Corporation, ERMC Aviation LLC, American Security Programs, Inc., USI LLC and Argenbright Holdings IV, LLC (19)","Provider of outsourced manned security guard services, outsourced facilities management and outsourced aviation services",First lien senior secured loan ($26.1 par due 12/2023),9.23% (Libor + 6.75%/M),12/21/2018,26.1,25.8
666,"Siteworx Holdings, LLC & Siteworx LLC (19)","Provider of design, web content management, eCommerce solutions and system integration",First lien senior secured revolving loan ($1.5 par due 1/2020),6.75% (Base Rate + 1.25%/Q),2/16/2018,1.5,1.5
667,"Siteworx Holdings, LLC & Siteworx LLC (19)","Provider of design, web content management, eCommerce solutions and system integration",First lien senior secured loan ($2.4 par due 1/2020),8.31% (Libor + 5.50%/Q),2/16/2018,2.4,2.4
669,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",0,1/13/2016,0.0,0.0
670,SoundCloud Limited (8),"Platform for receiving, sending, and distributing music","Common stock (73,422 shares)",0,8/15/2017,0.4,0.7
671,Spin HoldCo Inc.,Laundry service and equipment provider,Second lien senior secured loan ($154.2 par due 5/2023),10.19% (Libor + 7.50%/Q),5/14/2013,154.2,152.6
672,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,First lien senior secured revolving loan ($0.0 par due 5/2024),8.02% (Libor + 5.50%/M),5/31/2018,0.0,0.0
673,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,First lien senior secured loan ($3.2 par due 5/2024),8.30% (Libor + 5.50%/Q),5/31/2018,3.2,3.2
674,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,First lien senior secured loan ($9.3 par due 5/2024),8.30% (Libor + 5.50%/Q),5/31/2018,9.3,9.2
675,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Preferred units (2,871,000 units)",0,5/31/2018,2.9,2.9
677,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Common units (29,000 units)",0,5/31/2018,0.0,0.0
679,Tyden Group Holding Corp. (8),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Preferred stock (46,276 shares)",0,1/3/2017,0.4,0.4
680,Tyden Group Holding Corp. (8),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Common stock (5,521,203 shares)",0,1/3/2017,2.0,5.6
682,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan ($0.5 par due 10/2023),8.46% (Libor + 6.00%/M),10/17/2017,0.5,0.5
683,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan ($1.1 par due 10/2023),8.47% (Libor + 6.00%/M),10/17/2017,1.1,1.1
684,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan ($1.1 par due 10/2023),8.38% (Libor + 6.00%/M),10/17/2017,1.1,1.1
685,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan ($0.5 par due 10/2023),8.40% (Libor + 6.00%/M),10/17/2017,0.5,0.5
686,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($5.1 par due 10/2023),8.47% (Libor + 6.00%/M),10/17/2017,5.1,5.1
687,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($6.8 par due 10/2023),8.46% (Libor + 6.00%/M),10/17/2017,6.8,6.8
689,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($3.7 par due 5/2023),9.52% (Libor + 7.00%/M),5/14/2015,3.7,3.6
690,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($21.3 par due 5/2023),9.52% (Libor + 7.00%/M),5/14/2015,21.0,20.6
694,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,First lien senior secured loan ($3.5 par due 8/2017),0,12/16/2013,2.9,0.0
695,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Series 1B preferred stock (12,976 shares)",0,6/21/2016,0.2,0.0
696,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,"Warrant to purchase up to 125,000 shares of Series 2 preferred stock (expires 12/2023)",0,6/30/2016,0.1,0.0
698,"Apex Clean Energy Holdings, LLC (19)","Developer, builder and owner of utility-scale wind and solar power facilities",First lien senior secured revolving loan,0,12/12/2018,0.0,0.0
699,"Apex Clean Energy Holdings, LLC (19)","Developer, builder and owner of utility-scale wind and solar power facilities",First lien senior secured loan ($95.4 par due 9/2022),9.55% (Libor + 6.75%/Q),9/24/2018,95.4,94.5
701,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($51.4 par due 12/2020),"6.00% Cash, 5.00% PIK",8/8/2014,51.4,46.8
702,DGH Borrower LLC (19),"Developer, owner and operator of quick start, small-scale natural gas-fired power generation projects",First lien senior secured loan ($47.2 par due 6/2023),9.30% (Libor + 6.50%/Q),6/8/2018,47.2,47.2
703,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($24.7 par due 11/2021),8.30% (Libor + 5.50%/Q),11/13/2014,24.6,24.2
704,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($21.2 par due 12/2021),"8.00% Cash, 5.25% PIK",11/13/2014,21.2,20.4
706,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($99.0 par due 12/2021),"8.00% Cash, 5.25% PIK",11/13/2014,99.0,95.3
708,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($7.8 par due 10/2018),0,3/31/2015,5.8,0.0
709,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock (expires 7/2023)",0,7/25/2013,0.0,0.0
711,Moxie Patriot LLC,Gas turbine power generation facilities operator,First lien senior secured loan ($32.5 par due 12/2020),8.55% (Libor + 5.75%/Q),12/19/2013,32.4,31.9
712,Navisun LLC and Navisun Holdings LLC (7)(19),Owner and operater of commercial and industrial solar projects,First lien senior secured loan ($25.0 par due 11/2023),8.00% PIK,11/15/2017,25.0,25.0
713,Navisun LLC and Navisun Holdings LLC (7)(19),Owner and operater of commercial and industrial solar projects,Series A preferred units,10.50% PIK,11/15/2017,2.9,2.9
714,Navisun LLC and Navisun Holdings LLC (7)(19),Owner and operater of commercial and industrial solar projects,Class A units (550 units),0,11/15/2017,0.0,0.0
716,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($49.6 par due 8/2020),9.30% (Libor + 6.50%/Q),4/6/2018,47.0,44.7
717,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($34.0 par due 8/2020),9.30% (Libor + 6.50%/Q),8/21/2013,33.9,30.6
719,"Panda Temple Power, LLC and T1 Power Holdings LLC (6)",Gas turbine power generation facilities operator,Second lien senior secured loan ($9.0 par due 2/2023),10.46% (Libor + 8.00%/M),3/6/2015,9.0,9.0
720,"Panda Temple Power, LLC and T1 Power Holdings LLC (6)",Gas turbine power generation facilities operator,"Class A Common units (616,122 shares)",0,3/6/2015,15.0,13.0
722,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",0,10/20/2014,21.7,34.7
723,Riverview Power LLC,Operator of natural gas and oil fired power generation facilities,First lien senior secured loan ($81.2 par due 12/2022),10.80% (Libor + 8.00%/Q),12/29/2016,79.7,81.2
726,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,First lien senior secured loan ($4.3 par due 12/2018),20.32% PIK (Libor + 18.00%/Q),12/22/2016,4.3,4.3
727,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,First lien senior secured loan ($56.6 par due 12/2018),0,11/27/2006,39.9,1.2
728,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,Promissory note ($31.8 par due 12/2023),0,11/27/2006,13.8,0.0
729,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(19)",Restaurant owner and operator,Warrant to purchase up to 0.95 units of Series D common stock (expires 12/2023),0,12/18/2013,0.0,0.0
731,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($3.0 par due 5/2023),10.34% (Libor + 8.00%/M),8/20/2018,3.0,3.0
732,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($12.0 par due 5/2023),10.35% (Libor + 8.00%/M),11/5/2018,12.0,11.9
733,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($3.0 par due 5/2023),10.38% (Libor + 8.00%/M),11/5/2018,3.0,3.0
734,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($67.8 par due 5/2023),10.34% (Libor + 8.00%/M),5/30/2018,67.8,67.1
737,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured revolving loan ($1.5 par due 3/2023),8.02% (Libor + 5.50%/M),3/10/2017,1.5,1.5
738,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($6.6 par due 3/2023),8.02% (Libor + 5.50%/M),3/10/2017,6.6,6.6
739,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured loan ($11.6 par due 3/2023),8.02% (Libor + 5.50%/M),3/10/2017,11.6,11.6
740,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (19)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,"Common units (2,950,000 units)",0,3/10/2017,3.0,3.4
742,FWR Holding Corporation (19),"Restaurant owner, operator, and franchisor",First lien senior secured revolving loan ($0.8 par due 8/2023),10.25% (Base Rate + 4.75%/Q),8/21/2017,0.8,0.8
743,FWR Holding Corporation (19),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.5 par due 8/2023),8.26% (Libor + 5.75%/M),8/21/2017,0.5,0.5
744,FWR Holding Corporation (19),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($0.8 par due 8/2023),8.26% (Libor + 5.75%/M),8/21/2017,0.8,0.8
745,FWR Holding Corporation (19),"Restaurant owner, operator, and franchisor",First lien senior secured loan ($4.0 par due 8/2023),8.26% (Libor + 5.75%/M),8/21/2017,4.0,4.0
747,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (19),Restaurant owner and operator,First lien senior secured revolving loan,0,2/1/2017,0.0,0.0
748,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (19),Restaurant owner and operator,First lien senior secured loan ($23.9 par due 2/2022),10.39% (Libor + 8.00%/S),10/3/2013,23.9,23.9
750,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,Second lien senior secured loan ($31.6 par due 10/2022),11.00% (Libor + 8.50%/S),10/20/2015,31.6,31.6
751,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,"Preferred units (3,000,000 units)",0,10/20/2015,3.0,4.5
753,"Jim N Nicks Management, LLC (19)",Restaurant owner and operator,First lien senior secured revolving loan ($2.8 par due 7/2023),8.05% (Libor + 5.25%/Q),7/10/2017,2.8,2.7
754,"Jim N Nicks Management, LLC (19)",Restaurant owner and operator,First lien senior secured loan ($1.2 par due 7/2023),8.05% (Libor + 5.25%/Q),7/10/2017,1.2,1.1
755,"Jim N Nicks Management, LLC (19)",Restaurant owner and operator,First lien senior secured loan ($14.0 par due 7/2023),8.05% (Libor + 5.25%/Q),7/10/2017,14.0,13.5
757,"Orion Foods, LLC (7)",Convenience food service retailer,First lien senior secured loan ($1.2 par due 9/2015),0,4/1/2010,1.2,0.5
758,"Orion Foods, LLC (7)",Convenience food service retailer,Second lien senior secured loan ($19.4 par due 9/2015),0,4/1/2010,0.0,0.0
759,"Orion Foods, LLC (7)",Convenience food service retailer,"Preferred units (10,000 units)",0,10/28/2010,0.0,0.0
760,"Orion Foods, LLC (7)",Convenience food service retailer,"Class A common units (25,001 units)",0,4/1/2010,0.0,0.0
761,"Orion Foods, LLC (7)",Convenience food service retailer,"Class B common units (1,122,452 units)",0,4/1/2010,0.0,0.0
763,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured revolving loan ($1.6 par due 8/2021),9.65% (Libor + 7.00%/Q),8/26/2016,1.6,1.6
764,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured revolving loan ($8.4 par due 8/2021),9.41% (Libor + 7.00%/Q),8/26/2016,8.4,8.4
765,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($4.7 par due 8/2021),9.61% (Libor + 7.00%/Q),8/26/2016,4.7,4.7
766,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($2.2 par due 8/2021),9.60% (Libor + 7.00%/Q),8/26/2016,2.2,2.2
767,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($2.2 par due 8/2021),9.71% (Libor + 7.00%/Q),8/26/2016,2.2,2.2
768,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($6.1 par due 8/2021),9.51% (Libor + 7.00%/Q),8/26/2016,6.1,6.1
769,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($4.9 par due 8/2021),9.54% (Libor + 7.00%/Q),8/26/2016,4.9,4.9
771,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($0.7 par due 8/2021),9.41% (Libor + 7.00%/Q),8/26/2016,0.7,0.7
772,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($1.8 par due 8/2021),9.78% (Libor + 7.00%/Q),8/26/2016,1.8,1.8
773,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($1.0 par due 8/2021),9.43% (Libor + 7.00%/Q),8/26/2016,1.0,1.0
774,"OTG Management, LLC (19)",Airport restaurant operator,First lien senior secured loan ($1.9 par due 8/2021),9.41% (Libor + 7.00%/Q),10/10/2018,1.9,1.9
