,Company(1),Business Description,Investment,Interest(5)(9),Acquisition  Date,Amortized  Cost,,Fair  Value,,Percentage  of Net  Assets,,,
685,,,"Series CC preferred stock (1,683,265 shares)",,9/7/2017,0.7,,,0,,(2),,
686,,,"Warrant to purchase up to 30,256 shares of Series BB preferred stock (expires 8/2026)",,8/24/2016,0,,,0,,(2),,
687,,,"Warrant to purchase up to 8,416,326 shares of Series CC preferred stock (expires 1/2027)",,1/27/2017,0,,,0,,(2),,
688,,,"Warrant to purchase up to 75,968 shares of common stock (expires 1/2026)",,1/28/2016,0,,,0,,(2),,
690,KPS Global LLC and Cool Group LLC,Walk-in cooler and freezer systems,First lien senior secured loan ($1.6 par due 4/2022),5.11% (Libor + 2.63%/M),4/5/2017,1.6,,,1.6,,(2)(14),,
691,,,First lien senior secured loan ($4.3 par due 4/2022),9.67% (Libor + 7.19%/M),11/16/2018,4.3,,,4.3,,(2)(14),,
692,,,First lien senior secured loan ($10.5 par due 4/2022),9.62% (Libor + 7.14%/M),4/5/2017,10.5,,,10.5,,(2)(14),,
693,,,First lien senior secured loan ($5.2 par due 4/2022),9.62% (Libor + 7.14%/M),4/5/2017,5.2,,,5.2,,(4)(14),,
694,,,"Class A units (13,292 units)",,9/21/2018,1.1,,,1.5,,,,
696,"Mac Lean-Fogg Company and MacLean-Fogg Holdings, L.L.C. (18)",Manufacturer and supplier for the power utility and automotive markets worldwide,First lien senior secured loan ($12.6 par due 12/2025),7.24% (Libor + 4.75%/M),12/21/2018,12.6,,,12.5,,(2)(14),,
697,,,First lien senior secured loan ($166.7 par due 12/2025),7.25% (Libor + 4.75%/M),12/21/2018,165.9,,,165.0,,(2)(14),,
698,,,First lien senior secured loan ($12.5 par due 12/2025),7.25% (Libor + 4.75%/M),12/21/2018,12.4,,,12.4,,(2)(14),,
699,,,"Preferred units (70,183 units)","4.50% Cash, 9.25% PIK",10/9/2015,79.9,,,81.0,,,,
701,Nordco Inc. (18),Railroad maintenance-of-way machinery,First lien senior secured revolving loan ($2.6 par due 8/2020),11.00% (Base Rate + 5.50%/Q),8/26/2015,2.6,,,2.5,,(2)(14)(17),,
702,"Pelican Products, Inc.",Flashlights,Second lien senior secured loan ($27.3 par due 5/2026),10.23% (Libor + 7.75%/M),5/4/2018,27.1,,,27.3,,(2)(14),,
703,"Sanders Industries Holdings, Inc. and SI Holdings, Inc. (18)","Elastomeric parts, mid-sized composite structures, and composite tooling",First lien senior secured loan ($40.2 par due 5/2020),9.30% (Libor + 6.50%/Q),7/21/2017,40.2,,,40.2,,(2)(14),,
704,,,First lien senior secured loan ($23.1 par due 5/2020),9.30% (Libor + 6.50%/Q),7/21/2017,23.1,,,23.1,,(4)(14),,
705,,,"Common stock (1,500 shares)",,5/30/2014,1.5,,,2.1,,(2),,
707,Saw Mill PCG Partners LLC,Metal precision engineered components,"Common units (1,000 units)",,1/30/2007,1.0,,,0,,(2),,
708,"Sonny's Enterprises, LLC (18)","Car wash equipment, parts and supplies to the conveyorized car wash market",First lien senior secured revolving loan ($0.5 par due 12/2022),6.75% (Libor + 4.25%/M),11/30/2017,0.5,,,0.5,,(2)(14),,
709,,,First lien senior secured revolving loan ($1.2 par due 12/2022),6.75% (Libor + 4.25%/M),11/30/2017,1.2,,,1.2,,(2)(14),,
712,"Sunk Rock Foundry Partners LP, Hatteras Electrical Manufacturing Holding Company and Sigma Electric Manufacturing Corporation (18)","Metal castings, precision machined components and sub-assemblies in the electrical products, power transmission and distribution and general industrial markets",First lien senior secured revolving loan ($2.4 par due 10/2022),7.35% (Libor + 4.75%/Q),10/31/2017,2.4,,,2.4,,(2)(14)(17),,
713,,,First lien senior secured loan ($1.6 par due 10/2023),7.35% (Libor + 4.75%/Q),10/31/2017,1.6,,,1.6,,(2)(14),,
714,,,First lien senior secured loan ($1.7 par due 10/2023),7.35% (Libor + 4.75%/Q),10/31/2017,1.7,,,1.7,,(2)(14),,
716,,,,,,696.7,,,694.2,,,9.46,%
718,"Alphabet Energy, Inc.",Technology developer to convert waste-heat into electricity,First lien senior secured loan ($3.4 par due 8/2017),,12/16/2013,2.8,,,0,,(2)(13),,
719,,,First lien senior secured loan ($0.1 par due 8/2017),,12/16/2013,0.1,,,0,,(2)(13),,
720,,,"Series 1B preferred stock (12,976 shares)",,6/21/2016,0.2,,,0,,(2),,
721,,,"Warrant to purchase up to 125,000 shares of Series 2 preferred stock (expires 12/2023)",,6/30/2016,0.1,,,0,,(2),,
723,"Apex Clean Energy Holdings, LLC (18)","Developer, builder and owner of utility-scale wind and solar power facilities",First lien senior secured revolving loan,0,12/12/2018,0,,,0,,(16),,
724,,,First lien senior secured loan ($94.7 par due 9/2022),9.35% (Libor + 6.75%/Q),9/24/2018,94.7,,,94.7,,(2)(14),,
726,Beacon RNG LLC,Owner of natural gas facilities,"Class B units (35,000,000 units)",,3/11/2019,35.0,,,35.0,,(2),,
727,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($52.9 par due 12/2020),12.00% PIK,8/8/2014,52.9,,,49.5,,(2),,
728,DGH Borrower LLC (18),"Developer, owner and operator of quick start, small-scale natural gas-fired power generation projects",First lien senior secured loan ($52.3 par due 6/2023),9.10% (Libor + 6.50%/Q),6/8/2018,52.3,,,52.3,,(2)(14),,
729,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($24.6 par due 11/2021),8.10% (Libor + 5.50%/Q),11/13/2014,24.5,,,24.6,,(2)(14),,
730,,,Senior subordinated loan ($21.2 par due 12/2021),13.25%,11/13/2014,21.2,,,20.6,,(2),,
731,,,Senior subordinated loan ($99.0 par due 12/2021),13.25%,11/13/2014,99.0,,,96.5,,(2),,
733,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($0.1 par due 10/2018),,3/31/2015,0.1,,,0,,(2)(13),,
734,,,First lien senior secured loan ($7.7 par due 10/2018),,3/31/2015,5.8,,,0,,(2)(13),,
735,,,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock (expires 7/2023)",,7/25/2013,0,,,0,,(2)(8),,
737,Moxie Patriot LLC,Gas turbine power generation facilities operator,First lien senior secured loan ($32.4 par due 12/2020),8.55% (Libor + 5.75%/Q),12/19/2013,32.3,,,31.5,,(2)(14),,
738,Navisun LLC and Navisun Holdings LLC (7)(18),Owner and operater of commercial and industrial solar projects,First lien senior secured loan ($43.9 par due 11/2023),8.00% PIK,11/15/2017,43.9,,,43.9,,(2),,
739,,,"Series A preferred units (1,000 units)",10.50% PIK,11/15/2017,5.0,,,5.0,,(2),,
741,,,Class A units (550 units),,11/15/2017,0,,,0.2,,,,
743,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($49.5 par due 8/2020),9.10% (Libor + 6.50%/Q),4/6/2018,47.3,,,42.8,,(2)(14),,
744,,,First lien senior secured loan ($33.9 par due 8/2020),9.30% (Libor + 6.50%/Q),8/21/2013,33.8,,,29.3,,(2)(14),,
746,"Panda Temple Power, LLC and T1 Power Holdings LLC (6)",Gas turbine power generation facilities operator,Second lien senior secured loan ($9.2 par due 2/2023),10.48% PIK (Libor + 8.00%/Q),3/6/2015,9.2,,,9.2,,(2)(14),,
747,,,"Class A Common units (616,122 shares)",,3/6/2015,15.0,,,12.3,,(2),,
749,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",,10/20/2014,8.8,,,21.8,,(2),,
750,Riverview Power LLC,Operator of natural gas and oil fired power generation facilities,First lien senior secured loan ($81.2 par due 12/2022),10.60% (Libor + 8.00%/Q),12/29/2016,79.6,,,81.2,,(2)(14),,
751,,,,,,663.6,,,650.4,,,8.86,%
753,A.U.L. Corp. (18),Provider of vehicle service contracts and limited warranties for passenger vehicles,First lien senior secured loan ($7.0 par due 6/2023),7.00% (Libor + 4.50%/M),6/7/2017,7.0,,,7.0,,(2)(14),,
754,"AEP Holdings, Inc. and Arrowhead Holdco Company","Distributor of non-discretionary, mission-critical aftermarket replacement parts",First lien senior secured loan ($0.1 par due 8/2021),8.62% (EURIBOR + 6.00%/Q),6/28/2018,0.1,,,0.1,,(2)(14),,
755,,,First lien senior secured loan ($26.7 par due 8/2021),8.74% (EURIBOR + 6.00%/Q),6/28/2018,27.2,,,25.4,,(2)(14),,
756,,,"Common stock (3,467 shares)",,8/31/2015,3.5,,,2.0,,(2),,
758,"ChargePoint, Inc.",Developer and operator of electric vehicle charging stations,"Warrant to purchase up to 809,126 shares of Series E preferred stock (expires 12/2024)",,12/30/2014,0.3,,,3.0,,(2),,
759,"Dent Wizard International Corporation and DWH Equity Investors, L.P.",Automotive reconditioning services,Second lien senior secured loan ($45.0 par due 10/2020),10.50% (Libor + 8.00%/M),4/7/2015,45.0,,,45.0,,(3)(14),,
760,,,"Class A common stock (10,000 shares)",,4/7/2015,0.2,,,0.7,,(2),,
761,,,"Class B common stock (20,000 shares)",,4/7/2015,0.4,,,1.5,,(2),,
763,"Eckler Industries, Inc. and Eckler Purchaser LLC (7)(18)",Restoration parts and accessories provider for classic automobiles,First lien senior secured revolving loan ($2.8 par due 5/2022),12.00% PIK,7/12/2012,2.8,,,2.8,,(2),,
764,,,First lien senior secured loan ($18.8 par due 5/2022),12.00% PIK,7/12/2012,18.6,,,18.8,,(2),,
765,,,"Class A preferred units (67,972 units)",,7/12/2012,15.9,,,0.6,,(2),,
766,,,"Class A common units (67,972 units)",,7/12/2012,0.5,,,0,,(2),,
768,"ESCP PPG Holdings, LLC (6)",Distributor of new equipment and aftermarket parts to the heavy-duty truck industry,"Class A units (3,500,000 units)",,12/14/2016,3.5,,,2.8,,(2),,
769,"GB Auto Service Holdings, LLC (18)",Automotive parts and repair services retailer,First lien senior secured loan ($22.3 par due 10/2024),8.49% (Libor + 6.00%/M),10/19/2018,22.3,,,22.1,,(3)(14),,
770,,,"Common units (3,700,000 units)",,10/19/2018,4.6,,,4.6,,(2),,
773,"Mavis Tire Express Services Corp. and Mavis Tire Express Services TopCo, L.P. (18)",Auto parts retailer,Second lien senior secured loan ($0.7 par due 3/2026),9.98% (Libor + 7.50%/M),3/20/2018,0.7,,,0.7,,(2)(14),,
774,,,Second lien senior secured loan ($0.3 par due 3/2026),9.98% (Libor + 7.50%/M),3/20/2018,0.3,,,0.3,,(2)(14),,
775,,,Second lien senior secured loan ($0.3 par due 3/2026),9.98% (Libor + 7.50%/M),3/20/2018,0.3,,,0.3,,(2)(14),,
776,,,Second lien senior secured loan ($153.9 par due 3/2026),9.98% (Libor + 7.50%/M),3/20/2018,151.8,,,152.4,,(2)(14),,
777,,,"Class A units (12,400,000 units)",,3/20/2018,12.4,,,13.0,,(2),,
779,"Simpson Performance Products, Inc.",Provider of motorsports safety equipment,First lien senior secured loan ($28.3 par due 2/2020),10.08% (Libor + 7.48%/Q),2/20/2015,28.3,,,28.3,,(3)(14),,
780,"SK SPV IV, LLC",Collision repair site operator,"Series A common stock (12,500 units)",,8/18/2014,0.6,,,2.1,,(2),,
781,,,"Series B common stock (12,500 units)",,8/18/2014,0.6,,,2.1,,(2),,
783,"Wand Newco 3, Inc. (dba Caliber Collision)",Collision repair company,Second lien senior secured loan ($180.2 par due 2/2027),9.73% (Libor + 7.25%/M),2/5/2019,177.1,,,178.4,,(2)(14),,
784,,,,,,524.0,,,514.0,,,7.0,%
786,"ADF Capital, Inc., ADF Restaurant Group, LLC, and ARG Restaurant Holdings, Inc. (7)(18)",Restaurant owner and operator,First lien senior secured loan ($4.8 par due 12/2018),20.61% PIK (Libor + 18.00%/Q),12/22/2016,4.7,,,4.1,,(2)(14),,
787,,,First lien senior secured loan ($56.6 par due 12/2018),,11/27/2006,39.9,,,0,,(2)(13),,
788,,,Promissory note ($31.8 par due 12/2023),,11/27/2006,13.8,,,0,,(2),,
789,,,Warrant to purchase up to 0.95 units of Series D common stock (expires 12/2023),,12/18/2013,0,,,0,,(2),,
791,"Cipriani USA, Inc.","Manager and operator of banquet facilities, restaurants, hotels and other leisure properties",First lien senior secured loan ($3.0 par due 5/2023),"10.50% (Libor + 6.00% Cash, 2.00% PIK/Q)",8/20/2018,3.0,,,3.0,,(2)(14),,
792,,,First lien senior secured loan ($12.1 par due 5/2023),"10.50% (Libor + 6.00% Cash, 2.00% PIK/Q)",11/5/2018,12.1,,,12.1,,(2)(14),,
793,,,First lien senior secured loan ($3.0 par due 5/2023),"10.50% (Libor + 6.00% Cash, 2.00% PIK/Q)",11/5/2018,3.0,,,3.0,,(2)(14),,
794,,,First lien senior secured loan ($68.1 par due 5/2023),"10.50% (Libor + 6.00% Cash, 2.00% PIK/Q)",5/30/2018,68.1,,,68.1,,(2)(14),,
796,"Cozzini Bros., Inc. and BH-Sharp Holdings LP (18)",Provider of commercial knife sharpening and cutlery services in the restaurant industry,First lien senior secured revolving loan ($2.0 par due 3/2023),8.06% (Libor + 5.50%/Q),3/10/2017,2.0,,,2.0,,(2)(14),,
797,,,First lien senior secured revolving loan ($1.5 par due 3/2023),10.00% (Base Rate + 4.50%/Q),3/10/2017,1.5,,,1.5,,(2)(14),,
799,,,First lien senior secured loan ($11.6 par due 3/2023),8.06% (Libor + 5.50%/Q),3/10/2017,11.6,,,11.6,,(4)(14),,
800,,,"Common units (2,950,000 units)",,3/10/2017,3.0,,,3.7,,(2),,
802,FWR Holding Corporation (18),"Restaurant owner, operator, and franchisor",First lien senior secured revolving loan ($0.5 par due 8/2023),8.00% (Libor + 5.50%/M),8/21/2017,0.5,,,0.5,,(2)(14)(17),,
803,,,First lien senior secured loan ($0.8 par due 8/2023),8.00% (Libor + 5.50%/M),2/28/2019,0.8,,,0.8,,(2)(14),,
804,,,First lien senior secured loan ($0.5 par due 8/2023),7.99% (Libor + 5.50%/M),2/28/2019,0.5,,,0.5,,(2)(14),,
805,,,First lien senior secured loan ($0.5 par due 8/2023),8.00% (Libor + 5.50%/M),8/21/2017,0.5,,,0.5,,(2)(14),,
806,,,First lien senior secured loan ($4.0 par due 8/2023),8.00% (Libor + 5.50%/M),8/21/2017,4.0,,,4.0,,(2)(14),,
808,Garden Fresh Restaurant Corp. and GFRC Holdings LLC (18),Restaurant owner and operator,First lien senior secured revolving loan,0,2/1/2017,0,,,0,,(16),,
809,,,First lien senior secured loan ($23.4 par due 2/2022),10.63% (Libor + 8.00%/Q),10/3/2013,23.4,,,23.4,,(2)(14),,
811,"Heritage Food Service Group, Inc. and WCI-HFG Holdings, LLC",Distributor of repair and replacement parts for commercial kitchen equipment,Second lien senior secured loan ($31.6 par due 10/2022),11.06% (Libor + 8.50%/Q),10/20/2015,31.6,,,31.6,,(2)(14),,
812,,,"Preferred units (3,000,000 units)",8.00% PIK,10/20/2015,3.0,,,4.6,,(2),,
814,"Jim N Nicks Management, LLC (18)",Restaurant owner and operator,First lien senior secured revolving loan ($2.8 par due 7/2023),7.85% (Libor + 5.25%/Q),7/10/2017,2.8,,,2.7,,(2)(14),,
815,,,First lien senior secured loan ($1.2 par due 7/2023),7.85% (Libor + 5.25%/Q),7/10/2017,1.2,,,1.1,,(2)(14),,
816,,,First lien senior secured loan ($13.9 par due 7/2023),7.85% (Libor + 5.25%/Q),7/10/2017,13.9,,,13.5,,(4)(14),,
818,"Orion Foods, LLC (7)",Convenience food service retailer,First lien senior secured loan ($1.2 par due 9/2015),,4/1/2010,1.2,,,0.4,,(2)(13),,
819,,,Second lien senior secured loan ($19.4 par due 9/2015),,4/1/2010,0,,,0,,(2)(13),,
820,,,"Preferred units (10,000 units)",,10/28/2010,0,,,0,,(2),,
821,,,"Class A common units (25,001 units)",,4/1/2010,0,,,0,,(2),,
822,,,"Class B common units (1,122,452 units)",,4/1/2010,0,,,0,,(2),,
824,"OTG Management, LLC (18)",Airport restaurant operator,First lien senior secured revolving loan ($1.6 par due 8/2021),9.64% (Libor + 7.00%/Q),8/26/2016,1.6,,,1.6,,(2)(14),,
825,,,First lien senior secured revolving loan ($8.4 par due 8/2021),9.60% (Libor + 7.00%/Q),8/26/2016,8.4,,,8.4,,(2)(14),,
826,,,First lien senior secured loan ($2.5 par due 8/2021),9.69% (Libor + 7.00%/Q),8/26/2016,2.5,,,2.5,,(2)(14),,
827,,,First lien senior secured loan ($1.6 par due 8/2021),9.69% (Libor + 7.00%/Q),8/26/2016,1.6,,,1.6,,(2)(14),,
828,,,First lien senior secured loan ($2.2 par due 8/2021),9.74% (Libor + 7.00%/Q),8/26/2016,2.2,,,2.2,,(2)(14),,
829,,,First lien senior secured loan ($2.2 par due 8/2021),9.69% (Libor + 7.00%/Q),8/26/2016,2.2,,,2.2,,(2)(14),,
830,,,First lien senior secured loan ($3.6 par due 8/2021),9.60% (Libor + 7.00%/Q),8/26/2016,3.6,,,3.6,,(2)(14),,
832,,,First lien senior secured loan ($2.6 par due 8/2021),9.60% (Libor + 7.00%/Q),8/26/2016,2.6,,,2.6,,(2)(14),,
833,,,First lien senior secured loan ($4.9 par due 8/2021),9.74% (Libor + 7.00%/Q),8/26/2016,4.9,,,4.9,,(2)(14),,
834,,,First lien senior secured loan ($0.6 par due 8/2021),9.69% (Libor + 7.00%/Q),8/26/2016,0.6,,,0.6,,(2)(14),,
835,,,First lien senior secured loan ($0.7 par due 8/2021),9.60% (Libor + 7.00%/Q),8/26/2016,0.7,,,0.7,,(2)(14),,
836,,,First lien senior secured loan ($1.8 par due 8/2021),9.61% (Libor + 7.00%/Q),8/26/2016,1.8,,,1.8,,(2)(14),,
837,,,First lien senior secured loan ($1.0 par due 8/2021),9.60% (Libor + 7.00%/Q),8/26/2016,1.0,,,1.0,,(2)(14),,
838,,,First lien senior secured loan ($0.3 par due 8/2021),9.80% (Libor + 7.00%/Q),10/10/2018,0.3,,,0.3,,(2)(14),,
839,,,First lien senior secured loan ($0.7 par due 8/2021),9.69% (Libor + 7.00%/Q),10/10/2018,0.7,,,0.7,,(2)(14),,
840,,,First lien senior secured loan ($1.9 par due 8/2021),9.60% (Libor + 7.00%/Q),10/10/2018,1.9,,,1.9,,(2)(14),,
841,,,First lien senior secured loan ($0.7 par due 8/2021),9.61% (Libor + 7.00%/Q),10/10/2018,0.7,,,0.7,,(2)(14),,
842,,,First lien senior secured loan ($48.9 par due 8/2021),9.74% (Libor + 7.00%/Q),8/26/2016,48.9,,,48.9,,(3)(14),,
843,,,First lien senior secured loan ($48.9 par due 8/2021),9.80% (Libor + 7.00%/Q),8/26/2016,48.9,,,48.9,,(3)(14),,
844,,,Senior subordinated loan ($30.7 par due 2/2022),13.00% PIK,8/26/2016,30.6,,,30.7,,(2),,
845,,,"Class A preferred units (3,000,000 units)",14.50% PIK,8/26/2016,31.1,,,40.8,,(2),,
846,,,"Common units (3,000,000 units)",,1/5/2011,3.0,,,8.7,,(2),,
847,,,Warrant to purchase up to 7.73% of common units,,6/19/2008,0.1,,,19.2,,(2),,
849,SFE Intermediate Holdco LLC (18),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($10.7 par due 7/2024),7.35% (Libor + 4.75%/Q),9/5/2018,10.7,,,10.7,,(4)(14),,
850,,,First lien senior secured loan ($6.7 par due 7/2024),7.49% (Libor + 4.75%/Q),7/31/2017,6.7,,,6.7,,(4)(14),,
852,"Spectra Finance, LLC (18)",Venue management and food and beverage provider,First lien senior secured revolving loan ($4.8 par due 4/2023),6.49% (Libor + 4.00%/M),4/2/2018,4.8,,,4.8,,(2)(14)(17),,
853,,,First lien senior secured loan ($19.0 par due 4/2024),6.85% (Libor + 4.25%/Q),4/2/2018,19.0,,,19.0,,(2)(14),,
855,,,,,,487.2,,,468.4,,,6.38,%
857,American Seafoods Group LLC and American Seafoods Partners LLC,Harvester and processor of seafood,"Class A units (77,922 units)",,8/19/2015,0.1,,,0.2,,(2),,
858,,,"Warrant to purchase up to 7,422,078 Class A units (expires 8/2035)",,8/19/2015,7.4,,,15.6,,(2),,
860,"Bragg Live Food Products, LLC and SPC Investment Co., L.P. (6)(18)",Health food company,First lien senior secured loan ($37.0 par due 3/2024),8.35% (Libor + 5.75%/Q),3/11/2019,37.0,,,36.6,,(2)(14),,
861,,,"Common units (14,850 units)",,3/11/2019,14.9,,,14.9,,(2),,
863,CHG PPC Parent LLC,Diversified food products manufacturer,Second lien senior secured loan ($34.1 par due 3/2026),10.25% (Libor + 7.75%/M),1/31/2019,34.1,,,33.8,,(2)(14),,
864,,,Second lien senior secured loan ($60.5 par due 3/2026),10.00% (Libor + 7.50%/M),3/30/2018,60.5,,,59.6,,(2)(14),,
867,"Edward Don & Company, LLC and VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,"Membership units (2,970,000 units)",,6/9/2017,3.0,,,4.3,,,,
868,Ferraro Fine Foods Corp. and Italian Fine Foods Holdings L.P. (18),Specialty Italian food distributor,First lien senior secured revolving loan ($0.3 par due 5/2023),6.95% (Libor + 4.25%/Q),5/9/2018,0.3,,,0.3,,(2)(14),,
869,,,First lien senior secured revolving loan ($0.5 par due 5/2023),8.75% (Base Rate + 3.25%/Q),5/9/2018,0.5,,,0.5,,(2)(14),,
870,,,First lien senior secured loan ($0.7 par due 5/2024),6.85% (Libor + 4.25%/Q),12/7/2018,0.7,,,0.7,,(2)(14),,
871,,,First lien senior secured loan ($9.4 par due 5/2024),6.95% (Libor + 4.25%/Q),5/9/2018,9.4,,,9.4,,(4)(14),,
872,,,"Class A common units (2,724,000 units)",,5/9/2018,2.7,,,3.5,,(2),,
874,"FS Squared Holding Corp. and FS Squared, LLC (18)",Provider of on-site vending and micro market solutions,First lien senior secured loan ($4.3 par due 3/2025),9.75% (Base Rate + 4.25%/Q),3/28/2019,4.3,,,4.3,,(2)(14),,
875,,,First lien senior secured loan ($0.1 par due 3/2025),9.75% (Base Rate + 4.25%/Q),3/28/2019,0.1,,,0.1,,(2)(14),,
876,,,"Class A units (99,500 units)",,3/28/2019,10.0,,,10.0,,(2),,
878,"Gehl Foods, LLC and GF Parent LLC","Producer of low-acid, aseptic food and beverage products","Class A preferred units (2,940 units)",,5/13/2015,2.9,,,0,,(2),,
879,,,"Class A common units (60,000 units)",,5/13/2015,0.1,,,0,,(2),,
880,,,Class B common units (0.26 units),,5/13/2015,0,,,0,,(2),,
882,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food Contract Manufacturer,First lien senior secured loan ($20.2 par due 5/2025),6.50% (Libor + 4.00%/M),11/25/2018,20.0,,,19.6,,(2)(14),,
883,,,Second lien senior secured loan ($73.0 par due 3/2026),9.50% (Libor + 7.00%/M),11/25/2018,73.0,,,71.6,,(2)(14),,
884,,,"Common units (5,827 units)",,11/25/2018,5.8,,,5.8,,,,
886,Hometown Food Company (18),Food distributor,First lien senior secured revolving loan ($0.2 par due 8/2023),7.75% (Libor + 5.25%/M),8/31/2018,0.2,,,0.2,,(2)(14),,
887,,,First lien senior secured loan ($9.0 par due 8/2023),7.75% (Libor + 5.25%/M),8/31/2018,8.8,,,9.0,,(2)(14),,
889,"JWC/KI Holdings, LLC",Foodservice sales and marketing agency,"Membership units (5,000 units)",,11/16/2015,5.0,,,7.1,,(2),,
890,"KC Culinarte Intermediate, LLC",Manufacturer of fresh refrigerated and frozen food products,Second lien senior secured loan ($35.7 par due 8/2026),10.25% (Libor + 7.75%/M),8/24/2018,35.7,,,35.3,,(2)(14),,
891,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(18)",Producer and supplier of candy,First lien senior secured revolving loan ($19.9 par due 1/2018),,1/3/2017,7.9,,,2.9,,(13),,
892,,,First lien senior secured loan ($2.2 par due 8/2018),,11/20/2017,2.1,,,0,,(13),,
893,,,First lien senior secured loan ($11.6 par due 1/2018),,1/3/2017,0.9,,,1.6,,(13),,
894,,,First lien senior secured loan ($0.7 par due 11/2018),,11/20/2017,0.7,,,0.1,,(13),,
895,,,"Common stock (860,189 shares)",,1/3/2017,0,,,0,,,,
897,"RF HP SCF Investor, LLC (8)",Branded specialty food company,Membership interest (10.08% interest),,12/22/2016,12.5,,,16.7,,(2),,
898,"Sovos Brands Intermediate, Inc. (18)",Food and beverage platform,First lien senior secured loan ($10.0 par due 11/2025),7.50% (Libor + 5.00%/M),11/20/2018,9.9,,,9.9,,(2)(14),,
900,,,First lien senior secured loan ($6.9 par due 11/2025),7.50% (Libor + 5.00%/M),11/20/2018,6.8,,,6.8,,(4)(14),,
902,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (18)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.1 par due 10/2020),8.24% (Libor + 5.75%/M),6/30/2017,0.1,,,0.1,,(2)(14),,
903,,,First lien senior secured revolving loan ($0.1 par due 10/2020),8.24% (Libor + 5.75%/M),6/30/2017,0.1,,,0.1,,(2)(14),,
904,,,First lien senior secured loan ($0.6 par due 10/2020),8.55% (Libor + 5.25%/Q),6/26/2018,0.6,,,0.6,,(2)(14),,
905,,,Second lien senior secured loan ($33.0 par due 10/2022),12.56% PIK (Libor + 10.00%/Q),1/3/2017,33.0,,,26.8,,(2)(14),,
906,,,Second lien senior secured loan ($22.4 par due 10/2022),12.56% PIK (Libor + 10.00%/Q),1/3/2017,22.4,,,18.1,,(2)(14),,
907,,,Second lien senior secured loan ($35.2 par due 10/2022),12.56% PIK (Libor + 10.00%/Q),1/3/2017,35.2,,,28.6,,(2)(14),,
908,,,"Warrant to purchase up to 57,827 shares of common stock (expires 2/2034)",,2/4/2019,0,,,0,,(2),,
910,,,,,,468.7,,,454.7,,,6.2,%
912,"Murchison Oil and Gas, LLC and Murchison Holdings, LLC (18)",Exploration and production company,First lien senior secured loan ($5.0 par due 10/2023),10.60% (Libor + 8.00%/Q),10/26/2018,5.0,,,5.0,,(2)(14),,
913,,,First lien senior secured loan ($5.0 par due 10/2023),10.60% (Libor + 8.00%/Q),10/26/2018,5.0,,,5.0,,(2)(14),,
914,,,First lien senior secured loan ($5.0 par due 10/2023),10.60% (Libor + 8.00%/Q),10/26/2018,5.0,,,5.0,,(2)(14),,
915,,,First lien senior secured loan ($21.7 par due 10/2023),10.60% (Libor + 8.00%/Q),10/26/2018,21.2,,,21.5,,(2)(14),,
916,,,"Preferred units (21,667 units)",8.00% PIK,10/26/2018,22.1,,,22.1,,,,
918,Penn Virginia Holding Corp. (8),Exploration and production company,Second lien senior secured loan ($90.1 par due 9/2022),9.50% (Libor + 7.00%/M),9/28/2017,90.1,,,90.1,,(2)(14),,
919,Petroflow Energy Corporation and TexOak Petro Holdings LLC (6),Oil and gas exploration and production company,First lien senior secured loan ($2.4 par due 6/2019),,6/29/2016,0.4,,,0,,(2)(13),,
920,,,Second lien senior secured loan ($4.2 par due 12/2019),,6/29/2016,3.3,,,0,,(2)(13),,
921,,,Second lien senior secured loan ($23.0 par due 12/2019),,6/29/2016,18.6,,,0,,(2)(13),,
922,,,"Common units (202,000 units)",,6/29/2016,11.1,,,0,,,,
924,"Sundance Energy, Inc.",Oil and gas producer,Second lien senior secured loan ($60.7 par due 4/2023),10.61% (Libor + 8.00%/Q),4/23/2018,59.7,,,60.7,,(2)(14),,
925,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($28.1 par due 8/2021),"12.13% (Libor + 8.50% Cash, 1.00% PIK/Q)",8/1/2017,28.0,,,28.1,,(2)(14),,
926,,,First lien senior secured loan ($35.1 par due 8/2021),"12.13% (Libor + 8.50% Cash, 1.00% PIK/Q)",11/9/2017,35.1,,,35.1,,(2)(14),,
