,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
1189,,"Titan Fitness, LLC+(22)",One stop,,L +,6.75,(c),,8.94,cash/,2.00,PIK,,02/2025,,1929,,,1921,,,0.1,,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,,"Titan Fitness, LLC+(22)",One stop,,L +,6.75,(b)(c),,8.94,cash/,2.00,PIK,,02/2025,,494,,,493,,,-,,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,,Vermont Aus Pty Ltd+(8)(11),One stop,,SF +,5.50,(m),,10.55,,,,,03/2028,,8300,,,8197,,,0.3,,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,,Vermont Aus Pty Ltd+(8)(9)(11),One stop,,A +,5.75,(g),,9.52,,,,,03/2028,,7566,,,8344,,,0.3,,7566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,,"VSG Acquisition Corp. and Sherrill, Inc.+",One stop,,SF +,5.50,(m),,10.66,,,,,04/2028,,8267,,,8163,,,0.3,,8101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,,"VSG Acquisition Corp. and Sherrill, Inc.+(5)",One stop,,P +,4.50,(d),,12.50,,,,,04/2028,,1,,,-,,,-,,(  1  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,,"VSG Acquisition Corp. and Sherrill, Inc.+",One stop,,SF +,5.50,(l)(m),,10.59,,,,,04/2028,,106,,,102,,,-,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,,,,,,,,,,,,,,,,308361,,,307245,,,11.9,,,297741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,,"Technology Hardware, Storage & Peripherals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,,Agility Recovery Solutions Inc.+(22),One stop,,L +,6.75,(b),,11.16,cash/,0.75,PIK,,12/2024,,,22116,,,,22198,,,0.9,,,21479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,,Agility Recovery Solutions Inc.+(22),One stop,,P +,5.50,(b)(d),,11.99,cash/,0.75,PIK,,12/2024,,703,,,703,,,-,,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,,,,,,,,,,,,,,,,22819,,,22901,,,0.9,,22150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,,"Textiles, Apparel & Luxury Goods",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,,"Dollfus Mieg Company, Inc.+(8)(10)",One stop,,L +,6.00,(c),,11.01,,,,,03/2028,,1954,,,1934,,,0.1,,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,,"Dollfus Mieg Company, Inc.+(8)(10)",One stop,,L +,6.00,(c),,11.01,,,,,03/2028,,974,,,964,,,0.1,,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,,"Dollfus Mieg Company, Inc.+(8)(10)",One stop,,L +,6.00,(c),,11.01,,,,,03/2028,,855,,,847,,,-,,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,,"Dollfus Mieg Company, Inc.+(5)(8)(9)(10)",One stop,,E +,6.00,,,N/A(6),,,,,03/2028,,-,,,(  1  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,,"Elite Sportswear, L.P.+(22)",Senior secured,,L +,7.00,(b),,11.41,cash/,0.75,PIK,,09/2025,,9963,,,9867,,,0.4,,9366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,,"Elite Sportswear, L.P.+(22)",Senior secured,,L +,7.00,(b),,11.41,cash/,0.75,PIK,,09/2025,,4004,,,3965,,,0.2,,3764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,,"Elite Sportswear, L.P.+(22)",Senior secured,,L +,7.00,(b),,11.41,cash/,0.75,PIK,,09/2025,,2061,,,2041,,,0.1,,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,,"Elite Sportswear, L.P.+(22)",Senior secured,,L +,7.00,(b),,11.30,cash/,0.75,PIK,,09/2025,,618,,,607,,,-,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,,"Elite Sportswear, L.P.*+(22)",Senior secured,,L +,7.00,(b),,11.41,cash/,0.75,PIK,,09/2025,,684,,,677,,,-,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,,"Elite Sportswear, L.P.+(22)",Senior secured,,L +,7.00,(b),,11.41,cash/,0.75,PIK,,09/2025,,312,,,309,,,-,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,,"Elite Sportswear, L.P.*+(22)",Senior secured,,L +,7.00,(b),,11.41,cash/,0.75,PIK,,09/2025,,300,,,297,,,-,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,,"Elite Sportswear, L.P.+(22)",Senior secured,,L +,7.00,(b),,11.30,cash/,0.75,PIK,,09/2025,,21,,,21,,,-,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,,"Georgica Pine Clothiers, LLC+",One stop,,L +,5.50,(b),,10.66,,,,,11/2023,,9583,,,9545,,,0.4,,9608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,,"Georgica Pine Clothiers, LLC+",One stop,,L +,5.50,(b),,10.66,,,,,11/2023,,6473,,,6442,,,0.3,,6490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,,"Georgica Pine Clothiers, LLC+",One stop,,L +,5.50,(b),,10.66,,,,,11/2023,,1002,,,997,,,-,,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,,"Georgica Pine Clothiers, LLC+",One stop,,L +,5.50,(b),,10.66,,,,,11/2023,,900,,,897,,,-,,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,,"Georgica Pine Clothiers, LLC+",One stop,,L +,5.50,(b),,10.66,,,,,11/2023,,632,,,629,,,-,,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,,"Georgica Pine Clothiers, LLC+",One stop,,L +,5.50,(b),,10.66,,,,,11/2023,,2,,,2,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,,"QF Holdings, Inc.+",One stop,,SF +,6.25,(l),,11.16,,,,,12/2027,,626,,,618,,,-,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,,SHO Holding I Corporation+,Senior secured,,L +,5.25,(b),,10.08,,,,,04/2024,,3940,,,3942,,,0.1,,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,,SHO Holding I Corporation+,Senior secured,,L +,5.23,(b),,10.06,,,,,04/2024,,67,,,67,,,-,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,,SHO Holding I Corporation+,Senior secured,,L +,5.00,(b),,9.88,,,,,04/2024,,84,,,84,,,-,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,,SHO Holding I Corporation+,Senior secured,,L +,4.00,(b),,8.90,,,,,04/2024,,50,,,50,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,,SHO Holding I Corporation+,Senior secured,,L +,4.00,(b),,8.96,,,,,04/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,,SHO Holding I Corporation+,Senior secured,,L +,5.23,(b),,10.08,,,,,04/2024,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,,,,,,,,,,,,,,,,45105,,,44801,,,1.7,,43493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,,Trading Companies and Distributors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,,Marcone Yellowstone Buyer Inc.+,One stop,,SF +,6.25,(m),,11.29,,,,,06/2028,,19021,,,18736,,,0.7,,18263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,,Marcone Yellowstone Buyer Inc.+,One stop,,SF +,6.25,(m),,11.29,,,,,06/2028,,15170,,,14923,,,0.6,,14565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,,Marcone Yellowstone Buyer Inc.+,One stop,,SF +,6.25,(m),,11.16,,,,,06/2028,,453,,,446,,,-,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,,Marcone Yellowstone Buyer Inc.+,One stop,,SF +,6.25,(m),,11.28,,,,,06/2028,,455,,,449,,,-,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,,Marcone Yellowstone Buyer Inc.+,One stop,,SF +,6.50,(m),,11.54,,,,,06/2028,,4134,,,4019,,,0.2,,4010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,,Marcone Yellowstone Buyer Inc.+(5),One stop,,SF +,6.50,,,N/A(6),,,,,06/2028,,-,,,(  40  ),,,-,,(  43  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,,,,,,,,,,,,,,,,39233,,,38533,,,1.5,,37667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,,Water Utilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,,"S.J. Electro Systems, LLC+",Senior secured,,L +,4.50,(b),,9.45,,,,,06/2027,,16922,,,16803,,,0.6,,15653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,,"S.J. Electro Systems, LLC+(5)",Senior secured,,SF +,4.50,,,N/A(6),,,,,06/2027,,-,,,(  2  ),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,,"S.J. Electro Systems, LLC+",Senior secured,,L +,4.50,(b),,9.45,,,,,06/2027,,200,,,199,,,-,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,,"S.J. Electro Systems, LLC+",Senior secured,,L +,4.50,(b),,9.45,,,,,06/2027,,79,,,79,,,-,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,,"Vessco Midco Holdings, LLC+",Senior secured,,L +,4.50,(c),,9.62,,,,,11/2026,,878,,,851,,,0.1,,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,,"Vessco Midco Holdings, LLC+",Senior secured,,L +,4.50,(a),,9.34,,,,,11/2026,,207,,,205,,,-,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,,"Vessco Midco Holdings, LLC+",Senior secured,,P +,3.50,(c)(d),,10.88,,,,,10/2026,,6,,,6,,,-,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,,,,,,,,,,,,,,,,18292,,,18141,,,0.7,,,16944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,,Total non-controlled/non-affiliate company debt investments,,,,,,,,,,,,,,5348293,,,,5297617,,,206.1,,,5164271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,,Equity Investments  (19)(20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,,Aerospace and Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,,"PPW Aero Buyer, Inc.+",LP units,,No Value,,,,No Value,,,,,No Value,,66,,,,664,,,-,,,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,,"Tronair Parent, Inc.+",LLC units,,No Value,,,,No Value,,,,,No Value,,-,,,40,,,-,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,,,,,,,,,,,,,,,,,,704,,,-,,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,,Auto Components,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,,Polk Acquisition Corp.+,LP Interest,,No Value,,,,No Value,,,,,No Value,,5,,,314,,,-,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,,Automobiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,,"CG Group Holdings, LLC+",LP units,,No Value,,,,No Value,,,,,No Value,,1,,,730,,,-,,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,,"Go Car Wash Parent, Corp.+(21)",Preferred Stock,,No Value,,,,13.00,Non-Cash,,,,No Value,,-,,,142,,,-,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,,"Go Car Wash Parent, Corp.+",Common Stock,,No Value,,,,No Value,,,,,No Value,,-,,,29,,,-,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,,"MOP GM Holding, LLC+",LP units,,No Value,,,,No Value,,,,,No Value,,-,,,330,,,-,,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,,"National Express Wash Parent Holdco, LLC+",LP units,,No Value,,,,No Value,,,,,No Value,,1,,,61,,,-,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,,"POY Holdings, LLC+",LLC units,,No Value,,,,No Value,,,,,No Value,,141,,,141,,,-,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,,"Quick Quack Car Wash Holdings, LLC",LLC interest,,No Value,,,,No Value,,,,,No Value,,-,,,508,,,0.1,,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,,,,,,,,,,,,,,,,,,1941,,,0.1,,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,,Biotechnology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,,"Cobepa BlueSky Aggregator, SCSp+",LP Interest,,No Value,,,,No Value,,,,,No Value,,177,,,1769,,,-,,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,,Building Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,,"BECO Holding Company, Inc.+(21)",Preferred Stock,,No Value,,,,11.75,Non-Cash,,,,No Value,,10,,,1016,,,0.1,,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,,"BECO Holding Company, Inc.+",LP Interest,,No Value,,,,No Value,,,,,No Value,,2,,,196,,,-,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,,,,,,,,,,,,,,,,,,1212,,,0.1,,,1271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,,Chemicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,,Inhance Technologies Holdings LLC+,Preferred Stock,,No Value,,,,No Value,,,,,No Value,,2,,,1960,,,0.1,,2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,Inhance Technologies Holdings LLC+,LLC units,,No Value,,,,No Value,,,,,No Value,,-,,,124,,,-,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,,,,,,,,,,,,,,,,,,2084,,,0.1,,,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,,Commercial Services & Supplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,,"CI (Quercus) Intermediate Holdings, LLC+",LP Interest,,No Value,,,,No Value,,,,,No Value,,540,,,540,,,-,,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,,"EGD Security Systems, LLC +",Common Stock,,No Value,,,,No Value,,,,,No Value,,855,,,772,,,0.1,,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,,Hydraulic Authority III Limited+(8)(9)(10),Preferred Stock,,No Value,,,,No Value,,,,,No Value,,284,,,384,,,-,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,,Hydraulic Authority III Limited+(8)(9)(10),Common Stock,,No Value,,,,No Value,,,,,No Value,,6,,,43,,,-,,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,,"North Haven Stack Buyer, LLC",LLC units,,No Value,,,,No Value,,,,,No Value,,359,,,360,,,-,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,,"PT Intermediate Holdings III, LLC+",LLC units,,No Value,,,,No Value,,,,,No Value,,8,,,767,,,0.1,,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,,"Radwell Parent, LLC+(21)",LP units,,No Value,,,,No Value,,,,,No Value,,2,,,233,,,-,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,,,,,,,,,,,,,,,,,,3099,,,0.2,,,4724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,,Containers and Packaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,,Chase Intermediate+,LP units,,No Value,,,,No Value,,,,,No Value,,49,,,49,,,-,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,,Diversified Consumer Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,,"CHHJ Midco, LLC+(21)",LLC units,,No Value,,,,No Value,,,,,No Value,,19,,,193,,,-,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,,"DP Flores Holdings, LLC+",LLC units,,No Value,,,,No Value,,,,,No Value,,70,,,70,,,-,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,,"EMS LINQ, LLC+",LP Interest,,No Value,,,,No Value,,,,,No Value,,525,,,525,,,-,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,,EWC Growth Partners LLC+,LLC interest,,No Value,,,,No Value,,,,,No Value,,-,,,12,,,-,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,,"HS Spa Holdings, Inc.+",Common Stock,,No Value,,,,No Value,,,,,No Value,,479,,,,479,,,-,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,,"Liminex, Inc.+",Common Stock,,No Value,,,,No Value,,,,,No Value,,12,,,434,,,-,,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,,"NSG Buyer, Inc. +",LP units,,No Value,,,,No Value,,,,,No Value,,2,,,1860,,,0.1,,1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,,"PADI Holdco, Inc.+",LLC interest,,No Value,,,,No Value,,,,,No Value,,1,,,987,,,0.1,,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,4560,,,0.2,,,4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,,"Electronic Equipment, Instruments & Components",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,,"Inventus Power, Inc.+",Preferred Stock,,No Value,,,,No Value,,,,,No Value,,-,,,372,,,-,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,,"Inventus Power, Inc.+",LLC units,,No Value,,,,No Value,,,,,No Value,,-,,,88,,,-,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,,"Inventus Power, Inc.+",LP Interest,,No Value,,,,No Value,,,,,No Value,,-,,,20,,,-,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,,"Inventus Power, Inc.+",Common Stock,,No Value,,,,No Value,,,,,No Value,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,,,,,,,,,,,,,,,,,,480,,,-,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,,Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,,"Benihana, Inc.+",LLC units,,No Value,,,,No Value,,,,,No Value,,43,,,,699,,,-,,,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,,"Cafe Rio Holding, Inc.+",Common Stock,,No Value,,,,No Value,,,,,No Value,,5,,,603,,,-,,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,,"Hopdoddy Holdings, LLC+",LLC units,,No Value,,,,No Value,,,,,No Value,,44,,,217,,,-,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,,"Hopdoddy Holdings, LLC+",LLC units,,No Value,,,,No Value,,,,,No Value,,20,,,61,,,-,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,,"Mendocino Farms, LLC+",Common Stock,,No Value,,,,No Value,,,,,No Value,,168,,,770,,,0.1,,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,,"Ruby Slipper Cafe LLC, The+",LLC interest,,No Value,,,,No Value,,,,,No Value,,32,,,389,,,-,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,,"Ruby Slipper Cafe LLC, The+",LLC interest,,No Value,,,,No Value,,,,,No Value,,2,,,20,,,-,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
