,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
446,"Shock Doctor, Inc. and Shock Doctor Holdings, LLC (6)(19)","Developer, marketer and distributor of sports protection equipment and accessories","Preferred units (14,591 units)",13.00% PIK,5/14/2019,1.5,1.5
447,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,First lien senior secured revolving loan ($1.0 par due 3/2023),11.21% (Libor + 9.00%/Q),7/26/2017,1.0,1.0
448,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,First lien senior secured revolving loan ($0.5 par due 3/2023),11.15% (Libor + 9.00%/Q),7/26/2017,0.5,0.5
449,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,First lien senior secured revolving loan ($78.4 par due 3/2023),11.32% (Libor + 9.00%/Q),7/26/2017,78.4,78.4
450,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,First lien senior secured revolving loan ($3.0 par due 3/2023),13.00% (Base Rate + 8.00%/Q),7/26/2017,3.0,3.0
451,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,First lien senior secured loan ($190.2 par due 3/2023),5.00% (Libor + 2.91%/Q),7/26/2017,174.6,150.9
452,"Singer Sewing Company, SVP-Singer Holdings, LLC and SVP-Singer Holdings LP (7)(19)",Manufacturer of consumer sewing machines,"Class A common units (6,500,000 units)",0,7/26/2017,0.0,0.0
453,"Touchstone Acquisition, Inc. and Touchstone Holding, L.P. (19)","Manufacturer of consumable products in the dental, medical, cosmetic and CPG/industrial end-markets",First lien senior secured loan ($25.5 par due 11/2025),6.86% (Libor + 4.75%/M),11/15/2018,25.5,25.3
454,"Touchstone Acquisition, Inc. and Touchstone Holding, L.P. (19)","Manufacturer of consumable products in the dental, medical, cosmetic and CPG/industrial end-markets","Class A preferred units (2,149 units)",8.00% PIK,11/15/2018,2.3,2.2
455,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($21.1 par due 12/2025),10.29% (Libor + 8.25%/M),7/30/2018,21.1,21.1
456,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($47.7 par due 12/2025),10.29% (Libor + 8.25%/M),12/15/2017,47.7,47.7
457,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods",Second lien senior secured loan ($75.0 par due 12/2025),10.29% (Libor + 8.25%/M),12/15/2017,75.0,75.0
458,"Varsity Brands Holding Co., Inc. and BCPE Hercules Holdings, LP","Leading manufacturer and distributor of textiles, apparel & luxury goods","Class A units (1,400 units)",0,7/30/2018,1.4,1.2
459,"Woodstream Group, Inc. and Woodstream Corporation (19)",Manufacturer of natural solution pest and animal control products,First lien senior secured loan ($11.8 par due 5/2022),8.16% (Libor + 6.00%/Q),6/21/2017,11.8,11.8
460,Amynta Agency Borrower Inc. and Amynta Warranty Borrower Inc.,Insurance service provider,First lien senior secured loan ($5.4 par due 2/2025),6.54% (Libor + 4.50%/M),12/21/2018,5.4,5.2
461,Amynta Agency Borrower Inc. and Amynta Warranty Borrower Inc.,Insurance service provider,First lien senior secured loan ($8.1 par due 2/2025),6.54% (Libor + 4.50%/M),12/21/2018,8.1,7.9
462,"Commercial Credit Group, Inc.",Commercial equipment finance and leasing company,Senior subordinated loan ($23.8 par due 8/2022),11.85% (Libor + 9.75%/M),5/10/2012,23.8,23.8
463,DFC Global Facility Borrower III LLC (8)(19),Non-bank provider of alternative financial services,First lien senior secured revolving loan ($112.5 par due 9/2024),12.86% (Libor + 10.75%/M),8/9/2019,112.5,111.7
464,"Financial Asset Management Systems, Inc. and FAMS Holdings, Inc. (6)",Debt collection services provider,Common stock (180 shares),0,1/11/2017,0.0,0.0
465,"Gordian Group, LLC","Provider of products, services and software to organizations pursuing efficient and effective procurement and information solutions",Common stock (526 shares),0,11/30/2012,0.0,0.0
466,"Green Street Parent, LLC and Green Street Intermediate Holdings, LLC (19)",Provider of REIT research data and analytics,First lien senior secured loan ($3.5 par due 8/2026),7.29% (Libor + 5.25%/M),8/27/2019,3.5,3.5
467,"Ivy Hill Asset Management, L.P. (7)(8)",Asset management services,Member interest (100.00% interest),0,6/15/2009,444.0,504.6
468,"Javlin Three LLC, Javlin Four LLC, and Javlin Five LLC (8)",Asset-backed financial services company,First lien senior secured loan ($16.0 par due 6/2017),0,6/24/2014,13.6,4.9
469,Joyce Lane Capital LLC and Joyce Lane Financing SPV LLC (fka Ciena Capital LLC) (7)(8)(19),Specialty finance company,First lien senior secured loan ($0.6 par due 12/2022),6.10% (Libor + 4.00%/Q),12/27/2018,0.6,0.6
470,Joyce Lane Capital LLC and Joyce Lane Financing SPV LLC (fka Ciena Capital LLC) (7)(8)(19),Specialty finance company,Equity interests,0,11/29/2010,12.7,3.0
471,LS DE LLC and LM LSQ Investors LLC (8),Asset based lender,Senior subordinated loan ($3.0 par due 6/2021),10.50%,6/15/2017,3.0,3.0
472,LS DE LLC and LM LSQ Investors LLC (8),Asset based lender,Senior subordinated loan ($37.0 par due 3/2024),10.50%,6/25/2015,37.0,37.0
473,LS DE LLC and LM LSQ Investors LLC (8),Asset based lender,"Membership units (3,275,000 units)",0,6/25/2015,3.3,4.6
474,"NM GRC HOLDCO, LLC (19)",Regulatory compliance services provider to financial institutions,First lien senior secured loan ($9.5 par due 2/2024),8.10% (Libor + 6.00%/Q),2/9/2018,9.5,9.3
475,"NM GRC HOLDCO, LLC (19)",Regulatory compliance services provider to financial institutions,First lien senior secured loan ($35.7 par due 2/2024),8.10% (Libor + 6.00%/Q),2/9/2018,35.4,34.9
476,"Rialto Management Group, LLC (8)(19)",Investment and asset management platform focused on real estate,First lien senior secured revolving loan,0,11/30/2018,0.0,0.0
477,"Rialto Management Group, LLC (8)(19)",Investment and asset management platform focused on real estate,First lien senior secured loan ($0.9 par due 12/2024),6.54% (Libor + 4.50%/M),11/30/2018,0.9,0.9
478,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (19)",Provider of asset-servicing capabilities for fund managers,First lien senior secured loan ($38.7 par due 2/2026),6.54% (Libor + 4.50%/M),2/1/2019,38.7,38.7
479,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (19)",Provider of asset-servicing capabilities for fund managers,Class A units (245 units),0,2/1/2019,0.2,0.0
480,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (19)",Provider of asset-servicing capabilities for fund managers,"Class A units (1,443 units)",8.00% PIK,2/1/2019,1.5,1.5
481,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (19)",Provider of asset-servicing capabilities for fund managers,"Class B units (245,194 units)",0,2/1/2019,0.0,0.0
482,"The Ultimus Group Midco, LLC, The Ultimus Group, LLC, and The Ultimus Group Aggregator, LP (19)",Provider of asset-servicing capabilities for fund managers,"Class B units (2,167,424 units)",0,2/1/2019,0.0,0.0
483,"Vela Trading Technologies, LLC (19)",Provider of market data software and content to global financial services clients,First lien senior secured revolving loan ($2.0 par due 6/2022),9.00% (Base Rate + 4.00%/Q),2/8/2018,2.0,2.0
484,"Vela Trading Technologies, LLC (19)",Provider of market data software and content to global financial services clients,First lien senior secured loan ($4.8 par due 6/2022),7.31% (Libor + 5.00%/Q),4/17/2018,4.8,4.7
485,"1A Smart Start, LLC (19)",Provider of ignition interlock devices,First lien senior secured revolving loan ($0.5 par due 8/2020),6.54% (Libor + 4.50%/M),2/8/2018,0.5,0.5
486,"AMCP Clean Intermediate, LLC (19)",Provider of janitorial and facilities management services,First lien senior secured revolving loan,0,10/1/2018,0.0,0.0
487,"AMCP Clean Intermediate, LLC (19)",Provider of janitorial and facilities management services,First lien senior secured loan ($1.3 par due 10/2024),7.60% (Libor + 5.50%/Q),1/4/2019,1.3,1.3
488,"AMCP Clean Intermediate, LLC (19)",Provider of janitorial and facilities management services,First lien senior secured loan ($1.3 par due 10/2024),7.71% (Libor + 5.50%/Q),8/7/2019,1.3,1.3
489,American Residential Services L.L.C.,"Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($70.8 par due 12/2022),10.04% (Libor + 8.00%/M),6/30/2014,70.6,70.8
490,"Belfor Holdings, Inc. (19)",Disaster recovery services provider,First lien senior secured revolving loan ($2.7 par due 4/2024),7.75% (Base Rate + 2.75%/Q),4/4/2019,2.7,2.7
491,"Belfor Holdings, Inc. (19)",Disaster recovery services provider,First lien senior secured revolving loan ($2.0 par due 4/2024),7.75% (Base Rate + 2.75%/Q),4/4/2019,2.0,2.0
492,"Capstone Logistics Acquisition, Inc. (19)",Outsourced supply chain solutions provider to operators of distribution centers,First lien senior secured revolving loan,0,2/8/2018,0.0,0.0
493,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured revolving loan,0,3/13/2014,0.0,0.0
494,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($11.8 par due 12/2021),8.29% (Libor + 6.25%/M),4/6/2017,11.8,11.8
495,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($11.9 par due 12/2021),8.29% (Libor + 6.25%/M),6/12/2018,11.9,11.9
496,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($10.9 par due 12/2021),8.29% (Libor + 6.25%/M),3/13/2014,10.9,10.9
497,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,First lien senior secured loan ($10.1 par due 12/2021),8.29% (Libor + 6.25%/M),3/13/2014,10.1,10.1
498,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,"Class A preferred units (3,393,973 units)",0,3/13/2014,4.0,6.0
499,"Crown Health Care Laundry Services, LLC and Crown Laundry Holdings, LLC (6)(19)",Provider of outsourced healthcare linen management solutions,"Class B common units (377,108 units)",0,3/13/2014,0.4,0.0
500,"IMIA Holdings, Inc. (19)",Marine preservation maintenance company,First lien senior secured revolving loan,0,10/26/2018,0.0,0.0
501,"IMIA Holdings, Inc. (19)",Marine preservation maintenance company,First lien senior secured loan ($17.9 par due 10/2024),6.60% (Libor + 4.50%/Q),10/26/2018,17.8,17.9
502,"Kellermeyer Bergensons Services, LLC",Provider of janitorial and facilities management services,First lien senior secured loan ($3.6 par due 10/2021),6.79% (Libor + 4.75%/M),6/21/2019,3.6,3.6
503,"Kellermeyer Bergensons Services, LLC",Provider of janitorial and facilities management services,First lien senior secured loan ($21.7 par due 10/2021),6.79% (Libor + 4.75%/M),6/21/2019,21.7,21.7
504,"Kellermeyer Bergensons Services, LLC",Provider of janitorial and facilities management services,First lien senior secured loan ($1.8 par due 10/2021),6.79% (Libor + 4.75%/M),6/21/2019,1.8,1.8
505,"Kellermeyer Bergensons Services, LLC",Provider of janitorial and facilities management services,First lien senior secured loan ($2.7 par due 10/2021),6.85% (Libor + 4.75%/M),6/21/2019,2.7,2.7
506,"Massage Envy, LLC and ME Equity LLC",Franchisor in the massage industry,"Common stock (3,000,000 shares)",0,9/27/2012,3.0,5.8
507,"McKenzie Creative Brands, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured revolving loan ($0.5 par due 9/2023),6.01% (Libor + 3.75%/Q),9/18/2014,0.5,0.5
508,"McKenzie Creative Brands, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured revolving loan ($0.2 par due 9/2023),6.01% (Libor + 3.75%/Q),9/18/2014,0.2,0.2
509,"McKenzie Creative Brands, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured revolving loan ($0.2 par due 9/2023),6.02% (Libor + 3.75%/Q),9/18/2014,0.2,0.2
510,"McKenzie Creative Brands, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured revolving loan ($0.9 par due 9/2023),5.95% (Libor + 3.75%/Q),9/18/2014,0.9,0.9
511,"McKenzie Creative Brands, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($1.5 par due 9/2023),7.95% (Libor + 5.75%/Q),9/18/2014,1.5,1.5
512,"McKenzie Creative Brands, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($4.0 par due 9/2023),7.95% (Libor + 5.75%/Q),9/18/2014,4.0,4.0
513,"McKenzie Creative Brands, LLC (19)","Designer, manufacturer and distributor of hunting-related supplies",First lien senior secured loan ($84.5 par due 9/2023),7.95% (Libor + 5.75%/Q),9/18/2014,84.5,84.5
514,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",First lien senior secured revolving loan ($1.0 par due 12/2024),6.29% (Libor + 4.25%/M),7/31/2017,1.0,1.0
515,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",First lien senior secured revolving loan ($0.3 par due 12/2024),8.25% (Base Rate + 3.25%/M),7/31/2017,0.3,0.3
516,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",First lien senior secured loan ($2.4 par due 12/2024),6.29% (Libor + 4.25%/M),11/20/2018,2.4,2.4
517,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($2.8 par due 12/2025),10.29% (Libor + 8.25%/M),11/20/2018,2.8,2.8
518,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($8.6 par due 12/2025),10.29% (Libor + 8.25%/M),6/27/2018,8.6,8.6
519,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($7.9 par due 12/2025),10.51% (Libor + 8.25%/M),6/27/2018,7.9,7.9
520,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($9.8 par due 12/2025),10.37% (Libor + 8.25%/M),6/27/2018,9.8,9.8
521,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($4.8 par due 12/2025),10.29% (Libor + 8.25%/M),7/31/2017,4.8,4.8
522,"MSHC, Inc. (19)","Heating, ventilation and air conditioning services provider",Second lien senior secured loan ($46.0 par due 12/2025),10.29% (Libor + 8.25%/M),7/31/2017,46.0,46.0
523,"Research Now Group, LLC and Survey Sampling International, LLC",Provider of outsourced data collection to the market research industry,First lien senior secured loan ($41.6 par due 12/2024),7.75% (Libor + 5.50%/Q),2/14/2019,41.1,41.6
524,"SecurAmerica, LLC, ERMC LLC, ERMC Of America, LLC, SecurAmerica Corporation, ERMC Aviation LLC, American Security Programs, Inc., USI LLC and Argenbright Holdings IV, LLC (19)","Provider of outsourced manned security guard services, outsourced facilities management and outsourced aviation services",First lien senior secured loan ($2.2 par due 12/2023),8.79% (Libor + 6.75%/M),12/21/2018,2.2,2.2
525,"SecurAmerica, LLC, ERMC LLC, ERMC Of America, LLC, SecurAmerica Corporation, ERMC Aviation LLC, American Security Programs, Inc., USI LLC and Argenbright Holdings IV, LLC (19)","Provider of outsourced manned security guard services, outsourced facilities management and outsourced aviation services",First lien senior secured loan ($1.8 par due 12/2023),8.80% (Libor + 6.75%/M),12/21/2018,1.8,1.8
526,"SecurAmerica, LLC, ERMC LLC, ERMC Of America, LLC, SecurAmerica Corporation, ERMC Aviation LLC, American Security Programs, Inc., USI LLC and Argenbright Holdings IV, LLC (19)","Provider of outsourced manned security guard services, outsourced facilities management and outsourced aviation services",First lien senior secured loan ($25.9 par due 12/2023),8.80% (Libor + 6.75%/M),12/21/2018,25.9,25.9
527,"Siteworx Holdings, LLC & Siteworx LLC (19)","Provider of design, web content management, eCommerce solutions and system integration",First lien senior secured revolving loan ($0.7 par due 11/2019),6.25% (Base Rate + 1.25%/M),2/16/2018,0.7,0.7
528,"Siteworx Holdings, LLC & Siteworx LLC (19)","Provider of design, web content management, eCommerce solutions and system integration",First lien senior secured revolving loan ($0.7 par due 11/2019),6.25% (Base Rate + 1.25%/M),2/16/2018,0.7,0.7
529,"Siteworx Holdings, LLC & Siteworx LLC (19)","Provider of design, web content management, eCommerce solutions and system integration",First lien senior secured loan ($0.9 par due 11/2019),5.50%,2/16/2018,0.9,0.9
530,"Siteworx Holdings, LLC & Siteworx LLC (19)","Provider of design, web content management, eCommerce solutions and system integration",First lien senior secured loan ($0.9 par due 11/2019),5.50%,2/16/2018,0.9,0.9
531,"SocialFlow, Inc.",Social media optimization platform provider,"Warrant to purchase up to 215,331 shares of Series C preferred stock (expires 1/2026)",0,1/13/2016,0.0,0.0
532,"SOS Security Holdings LLC and SOS Co-Investment Vehicle, L.P. (19)",Provider of manned security guard services,First lien senior secured revolving loan ($0.0 par due 4/2025),10.50% (Base Rate + 5.50%/Q),4/30/2019,0.0,0.0
533,"SOS Security Holdings LLC and SOS Co-Investment Vehicle, L.P. (19)",Provider of manned security guard services,First lien senior secured loan ($2.1 par due 4/2025),8.61% (Libor + 6.50%/Q),4/30/2019,2.1,2.0
534,"SOS Security Holdings LLC and SOS Co-Investment Vehicle, L.P. (19)",Provider of manned security guard services,First lien senior secured loan ($1.0 par due 4/2025),8.80% (Libor + 6.50%/Q),4/30/2019,1.0,1.0
535,"SOS Security Holdings LLC and SOS Co-Investment Vehicle, L.P. (19)",Provider of manned security guard services,First lien senior secured loan ($0.5 par due 4/2025),8.56% (Libor + 6.50%/Q),4/30/2019,0.5,0.5
536,"SOS Security Holdings LLC and SOS Co-Investment Vehicle, L.P. (19)",Provider of manned security guard services,First lien senior secured loan ($35.6 par due 4/2025),8.76% (Libor + 6.50%/Q),4/30/2019,35.6,35.2
537,"SOS Security Holdings LLC and SOS Co-Investment Vehicle, L.P. (19)",Provider of manned security guard services,"Limited partnership interests (4,698,000 interests)",0,4/30/2019,4.7,5.2
538,SoundCloud Limited (8),"Platform for receiving, sending, and distributing music","Common stock (73,422 shares)",0,8/15/2017,0.4,0.7
539,Spin HoldCo Inc.,Laundry service and equipment provider,Second lien senior secured loan ($154.2 par due 5/2023),9.64% (Libor + 7.50%/Q),5/14/2013,154.2,152.6
540,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,First lien senior secured revolving loan,0,5/31/2018,0.0,0.0
541,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,First lien senior secured loan ($6.1 par due 5/2024),7.60% (Libor + 5.50%/Q),8/24/2018,6.1,6.1
542,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,First lien senior secured loan ($9.3 par due 5/2024),7.60% (Libor + 5.50%/Q),5/31/2018,9.3,9.3
543,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Preferred units (2,871,000 units)",0,5/31/2018,2.9,3.2
544,"TDG Group Holding Company and TDG Co-Invest, LP (19)",Operator of multiple franchise concepts primarily related to home maintenance or repairs,"Common units (29,000 units)",0,5/31/2018,0.0,0.2
545,Tyden Group Holding Corp. (8),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Preferred stock (46,276 shares)",0,1/3/2017,0.4,0.4
546,Tyden Group Holding Corp. (8),"Producer and marketer of global cargo security, product identification and traceability products and utility meter products","Common stock (5,521,203 shares)",0,1/3/2017,2.0,3.9
547,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured revolving loan,0,10/17/2017,0.0,0.0
548,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($7.8 par due 10/2023),8.09% (Libor + 6.00%/M),10/26/2018,7.8,7.8
549,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($0.7 par due 10/2023),8.09% (Libor + 6.00%/M),10/26/2018,0.7,0.7
550,"VLS Recovery Services, LLC (19)",Provider of commercial and industrial waste processing and disposal services,First lien senior secured loan ($6.1 par due 10/2023),8.09% (Libor + 6.00%/M),10/17/2017,6.1,6.1
551,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,First lien senior secured loan ($107.2 par due 5/2022),7.01% (Libor + 4.75%/Q),8/1/2019,107.2,105.6
552,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($3.7 par due 5/2023),9.04% (Libor + 7.00%/M),5/14/2015,3.7,3.6
553,WASH Multifamily Acquisition Inc. and Coinamatic Canada Inc.,Laundry service and equipment provider,Second lien senior secured loan ($21.3 par due 5/2023),9.04% (Libor + 7.00%/M),5/14/2015,21.1,20.6
554,"Apex Clean Energy Holdings, LLC (19)","Developer, builder and owner of utility-scale wind and solar power facilities",First lien senior secured revolving loan,0,12/12/2018,0.0,0.0
555,"Apex Clean Energy Holdings, LLC (19)","Developer, builder and owner of utility-scale wind and solar power facilities",First lien senior secured loan ($86.7 par due 9/2022),8.85% (Libor + 6.75%/Q),9/24/2018,86.7,85.8
556,"Apex Clean Energy Holdings, LLC (19)","Developer, builder and owner of utility-scale wind and solar power facilities",First lien senior secured loan ($9.8 par due 9/2022),8.88% (Libor + 6.75%/Q),6/10/2019,9.8,9.7
557,"Apex Clean Energy Holdings, LLC (19)","Developer, builder and owner of utility-scale wind and solar power facilities",First lien senior secured loan ($3.0 par due 9/2022),9.02% (Libor + 6.75%/Q),6/10/2019,3.0,3.0
558,"Apex Clean Energy Holdings, LLC (19)","Developer, builder and owner of utility-scale wind and solar power facilities",First lien senior secured loan ($3.9 par due 9/2022),8.90% (Libor + 6.75%/Q),6/10/2019,3.9,3.8
559,Beacon RNG LLC,Owner of natural gas facilities,"Class B units (35,000,000 units)",0,3/11/2019,35.0,38.9
560,"CPV Maryland Holding Company II, LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($56.2 par due 12/2020),13.00% PIK,8/8/2014,56.2,53.4
561,DGH Borrower LLC (19),"Developer, owner and operator of quick start, small-scale natural gas-fired power generation projects",First lien senior secured loan ($60.7 par due 6/2023),8.60% (Libor + 6.50%/Q),6/8/2018,60.7,60.1
562,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,First lien senior secured loan ($14.6 par due 11/2021),7.60% (Libor + 5.50%/Q),11/13/2014,14.5,14.0
563,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($21.9 par due 12/2021),13.25%,11/13/2014,21.9,20.8
564,"Green Energy Partners, Stonewall LLC and Panda Stonewall Intermediate Holdings II LLC",Gas turbine power generation facilities operator,Senior subordinated loan ($102.2 par due 12/2021),13.25%,11/13/2014,102.2,97.3
565,"Heelstone Energy Holdings, LLC and Heelstone Renewable Energy, LLC (7)",Solar power generation facility developer and operator,"Preferred units (111,181 units)",0,6/28/2019,50.6,50.6
566,"Heelstone Energy Holdings, LLC and Heelstone Renewable Energy, LLC (7)",Solar power generation facility developer and operator,"Preferred units (2,700,000 units)",0,6/28/2019,2.5,2.5
567,"Heelstone Energy Holdings, LLC and Heelstone Renewable Energy, LLC (7)",Solar power generation facility developer and operator,"Common units (19,119 units)",0,6/28/2019,0.0,0.0
568,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($0.1 par due 10/2018),0,3/31/2015,0.1,0.0
569,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,First lien senior secured loan ($7.7 par due 10/2018),0,3/31/2015,5.8,0.0
570,"Joule Unlimited Technologies, Inc. and Stichting Joule Global Foundation",Renewable fuel and chemical production developer,"Warrant to purchase up to 32,051 shares of Series C-2 preferred stock (expires 7/2023)",0,7/25/2013,0.0,0.0
571,Moxie Patriot LLC,Gas turbine power generation facilities operator,First lien senior secured loan ($32.3 par due 12/2020),7.85% (Libor + 5.75%/Q),12/19/2013,32.2,29.4
572,Navisun LLC and Navisun Holdings LLC (7)(19),Owner and operater of commercial and industrial solar projects,First lien senior secured loan ($48.7 par due 11/2023),8.00% PIK,11/15/2017,48.7,48.7
573,Navisun LLC and Navisun Holdings LLC (7)(19),Owner and operater of commercial and industrial solar projects,First lien senior secured loan ($2.9 par due 11/2023),9.00%,3/7/2019,2.9,2.9
574,Navisun LLC and Navisun Holdings LLC (7)(19),Owner and operater of commercial and industrial solar projects,Series A preferred units,10.50% PIK,11/15/2017,5.9,5.9
575,Navisun LLC and Navisun Holdings LLC (7)(19),Owner and operater of commercial and industrial solar projects,Class A units (550 units),0,11/15/2017,0.0,0.5
576,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($49.2 par due 8/2020),8.60% (Libor + 6.50%/Q),4/6/2018,47.8,42.6
577,Panda Liberty LLC (fka Moxie Liberty LLC),Gas turbine power generation facilities operator,First lien senior secured loan ($33.7 par due 8/2020),8.60% (Libor + 6.50%/Q),8/21/2013,33.7,29.2
578,"Panda Temple Power, LLC and T1 Power Holdings LLC (6)",Gas turbine power generation facilities operator,Second lien senior secured loan ($9.7 par due 2/2023),10.05% PIK (Libor + 8.00%/M),3/6/2015,9.7,9.7
579,"Panda Temple Power, LLC and T1 Power Holdings LLC (6)",Gas turbine power generation facilities operator,"Class A common units (616,122 shares)",0,3/6/2015,15.0,12.2
580,PERC Holdings 1 LLC,"Operator of recycled energy, combined heat and power, and energy efficiency facilities","Class B common units (21,653,543 units)",0,10/20/2014,8.8,21.9
581,Riverview Power LLC,Operator of natural gas and oil fired power generation facilities,First lien senior secured loan ($81.2 par due 12/2022),10.10% (Libor + 8.00%/Q),12/29/2016,79.8,81.2
582,"Sunrun Xanadu Issuer 2019-1, LLC and Sunrun Xanadu Holdings 2019-1, LLC",Residential solar energy provider,First lien senior secured loan ($0.5 par due 6/2054),3.98%,6/7/2019,0.5,0.5
583,"Sunrun Xanadu Issuer 2019-1, LLC and Sunrun Xanadu Holdings 2019-1, LLC",Residential solar energy provider,Second lien senior secured loan ($64.6 par due 7/2030),8.85% (Libor + 6.75%/Q),6/27/2019,64.6,63.3
584,"Chariot Acquisition, LLC (19)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($17.7 par due 9/2021),8.60% (Libor + 6.50%/Q),1/3/2017,17.6,17.5
585,"Chariot Acquisition, LLC (19)",Aftermarket golf cart parts and accessories,First lien senior secured loan ($9.0 par due 9/2021),8.60% (Libor + 6.50%/Q),1/3/2017,9.0,8.9
586,Creation Holdings Inc. (8)(19),Manufacturer of electrical systems,First lien senior secured revolving loan ($2.2 par due 8/2024),7.78% (Libor + 5.75%/M),8/15/2019,2.2,2.2
587,Creation Holdings Inc. (8)(19),Manufacturer of electrical systems,First lien senior secured loan ($35.9 par due 8/2025),7.78% (Libor + 5.75%/M),8/15/2019,35.5,35.5
588,"ECI Purchaser Company, LLC",Manufacturer of equipment to safely control pressurized gases,First lien senior secured loan ($21.8 par due 12/2019),8.45% (Libor + 6.25%/Q),7/26/2017,21.8,21.8
