,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
385,"Titan Fitness, LLC  *",One stop,,L + 7.00,,8.25,,09/2019,,13122,,,13007,,,1.4,,,13122,,,,
386,"Titan Fitness, LLC",One stop,,L + 7.00,,8.25,,09/2019,,1975,,,1964,,,0.2,,,1975,,,,
387,"Titan Fitness, LLC  *",One stop,,L + 7.00,,8.25,,09/2019,,1738,,,1728,,,0.2,,,1738,,,,
388,"Titan Fitness, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,09/2019,,0,,,(10,,,0,,,0,,,,
389,"Titan Fitness, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,09/2019,,0,,,(16,,,0,,,0,,,,
390,,,,,,,,,,76015,,,75251,,,7.9,,,74962,,,,
391,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,
392,"Benetech, Inc.  *",One stop,,L + 11.00,,10.25 cash/2.00 PIK,08/2018,,4483,,,4477,,,0.4,,,3587,,,,,
393,"Benetech, Inc.",One stop,,P + 9.75,,11.97 cash/2.00 PIK,08/2018,,368,,,367,,,0,,,144,,,,,
=======
377,"NFD Operating, LLC",One stop,,L + 7.00,,N/A  (5),,06/2021,,-,,,-,,,-,,,-,,,,
378,"NFD Operating, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,06/2021,,-,,,(1,,,-,,,-,,,,
379,"PADI Holdco, Inc.  #",One stop,,L + 6.50,,7.80,,04/2023,,19599,,,19314,,,2.0,,,19305,,,,
380,"PADI Holdco, Inc.",One stop,,L + 6.50,,7.80,,04/2022,,53,,,51,,,-,,,51,,,,
381,"Self Esteem Brands, LLC  *^#",Senior loan,,L + 4.75,,5.98,,02/2020,,18301,,,18197,,,1.9,,,18301,,,,
382,"Self Esteem Brands, LLC  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2020,,-,,,(4,,,-,,,-,,,,
383,"Teaching Company, The",One stop,,L + 6.25,,7.37,,08/2020,,18783,,,18606,,,1.9,,,18032,,,,
384,"Teaching Company, The",One stop,,L + 6.25,,7.73,,08/2020,,113,,,112,,,-,,,107,,,,
385,"Titan Fitness, LLC  *",One stop,,L + 7.00,,8.25,,09/2019,,13122,,,13007,,,1.4,,,13122,,,,
386,"Titan Fitness, LLC",One stop,,L + 7.00,,8.25,,09/2019,,1975,,,1964,,,0.2,,,1975,,,,
387,"Titan Fitness, LLC  *",One stop,,L + 7.00,,8.25,,09/2019,,1738,,,1728,,,0.2,,,1738,,,,
388,"Titan Fitness, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,09/2019,,-,,,(10,,,-,,,-,,,,
389,"Titan Fitness, LLC  (4)",One stop,,L + 7.00,,N/A  (5),,09/2019,,-,,,(16,,,-,,,-,,,,
390,,,,,,,,,,76015,,,75251,,,7.9,,,74962,,,,
391,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,
392,"Benetech, Inc.  *",One stop,,L + 11.00,,10.25 cash/2.00 PIK,08/2018,,4483,,,4477,,,0.4,,,3587,,,,,
393,"Benetech, Inc.",One stop,,P + 9.75,,11.97 cash/2.00 PIK,08/2018,,368,,,367,,,-,,,144,,,,,
>>>>>>> GSBD
394,,,,,,,,,,4851,,,4844,,,0.4,,,3731,,,,
395,Oil and Gas,,,,,,,,,,,,,,,,,,,,,,
396,"Drilling Info, Inc.  ^#(8)",One stop,,L + 5.25,,6.55,,06/2020,,1700,,,1683,,,0.2,,,1700,,,,
397,"Drilling Info, Inc.  *(8)",One stop,,L + 5.25,,6.55,,06/2020,,482,,,473,,,0.1,,,482,,,,
<<<<<<< HEAD
398,"Drilling Info, Inc.  (8)",One stop,,L + 5.25,,N/A  (5),,06/2020,,0,,,0,,,0,,,0,,,,
=======
398,"Drilling Info, Inc.  (8)",One stop,,L + 5.25,,N/A  (5),,06/2020,,-,,,-,,,-,,,-,,,,
>>>>>>> GSBD
399,,,,,,,,,,2182,,,2156,,,0.3,,,2182,,,,
400,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,
401,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,,6.80,,11/2021,,5693,,,5610,,,0.6,,,5693,,,,
402,"Georgica Pine Clothiers, LLC  ^",One stop,,L + 5.50,,6.80,,11/2021,,496,,,492,,,0.1,,,496,,,,
<<<<<<< HEAD
403,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,,6.80,,11/2021,,348,,,345,,,0,,,348,,,,
404,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,,6.80,,11/2021,,38,,,37,,,0,,,38,,,,
405,"IMPLUS Footwear, LLC",One stop,,L + 6.75,,8.04,,04/2021,,10615,,,10459,,,1.1,,,10615,,,,
406,"IMPLUS Footwear, LLC",One stop,,L + 6.75,,7.91,,04/2021,,1869,,,1841,,,0.2,,,1869,,,,
407,"Massage Envy, LLC  *^#",One stop,,L + 6.75,,8.05,,09/2020,,35279,,,34927,,,3.7,,,35279,,,,
408,"Massage Envy, LLC",One stop,,L + 6.75,,7.97,,09/2020,,316,,,305,,,0,,,316,,,,
409,"Massage Envy, LLC",One stop,,L + 6.75,,7.93,,09/2020,,100,,,99,,,0,,,100,,,,
410,"Massage Envy, LLC",One stop,,L + 6.75,,7.97,,09/2020,,35,,,35,,,0,,,35,,,,
411,"Massage Envy, LLC",One stop,,L + 6.75,,8.01,,09/2020,,5,,,5,,,0,,,5,,,,
412,"Orthotics Holdings, Inc.  *#",One stop,,L + 6.00,,7.23,,02/2020,,8311,,,8236,,,0.9,,,8311,,,,
413,"Orthotics Holdings, Inc.  *#(7)",One stop,,L + 6.00,,7.23,,02/2020,,1362,,,1350,,,0.1,,,1362,,,,
414,"Orthotics Holdings, Inc.  (4)(7)",One stop,,L + 6.00,,N/A  (5),,02/2020,,0,,,(1,,,0,,,0,,,,
415,"Orthotics Holdings, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,02/2020,,0,,,(11,,,0,,,0,,,,
416,Team Technologies Acquisition Company  ^,Senior loan,,L + 5.00,,6.25,,12/2017,,4421,,,4415,,,0.5,,,4413,,,,
417,Team Technologies Acquisition Company  #,Senior loan,,L + 5.50,,6.75,,12/2017,,815,,,813,,,0.1,,,824,,,,
418,Team Technologies Acquisition Company  (4),Senior loan,,L + 5.00,,N/A  (5),,12/2017,,0,,,0,,,0,,,(1,,,,
419,,,,,,,,,,69703,,,68957,,,7.3,,,69703,,,,
420,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,
421,"Community Veterinary Partners, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,10/2021,,0,,,(1,,,0,,,0,,,,
422,"Ignite Restaurant Group, Inc  .^(6)",One stop,,P + 6.00,,10.25,,02/2019,,4312,,,4285,,,0.2,,,1638,,,,
423,PetVet Care Centers LLC  #,One stop,,L + 6.00,,7.22,,06/2023,,16822,,,16655,,,1.8,,,16654,,,,
424,PetVet Care Centers LLC,One stop,,L + 6.00,,7.22,,06/2023,,14,,,11,,,0,,,11,,,,
425,PetVet Care Centers LLC  (4),One stop,,L + 6.00,,N/A  (5),,06/2023,,0,,,(10,,,0,,,(10,,,,
426,"Southern Veterinary Partners, LLC  #",One stop,,L + 5.00,,6.13,,06/2020,,3900,,,3871,,,0.4,,,3880,,,,
427,"Southern Veterinary Partners, LLC",One stop,,L + 5.00,,N/A  (5),,06/2020,,0,,,0,,,0,,,0,,,,
428,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
429,"Personal, Food and Miscellaneous Services - (continued)",,,,,,,,,,,,,,,,,,,,,,
430,"Southern Veterinary Partners, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,06/2020,,,0,,,,(1,,,0,,,,0,
=======
403,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,,6.80,,11/2021,,348,,,345,,,-,,,348,,,,
404,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,,6.80,,11/2021,,38,,,37,,,-,,,38,,,,
405,"IMPLUS Footwear, LLC",One stop,,L + 6.75,,8.04,,04/2021,,10615,,,10459,,,1.1,,,10615,,,,
406,"IMPLUS Footwear, LLC",One stop,,L + 6.75,,7.91,,04/2021,,1869,,,1841,,,0.2,,,1869,,,,
407,"Massage Envy, LLC  *^#",One stop,,L + 6.75,,8.05,,09/2020,,35279,,,34927,,,3.7,,,35279,,,,
408,"Massage Envy, LLC",One stop,,L + 6.75,,7.97,,09/2020,,316,,,305,,,-,,,316,,,,
409,"Massage Envy, LLC",One stop,,L + 6.75,,7.93,,09/2020,,100,,,99,,,-,,,100,,,,
410,"Massage Envy, LLC",One stop,,L + 6.75,,7.97,,09/2020,,35,,,35,,,-,,,35,,,,
411,"Massage Envy, LLC",One stop,,L + 6.75,,8.01,,09/2020,,5,,,5,,,-,,,5,,,,
412,"Orthotics Holdings, Inc.  *#",One stop,,L + 6.00,,7.23,,02/2020,,8311,,,8236,,,0.9,,,8311,,,,
413,"Orthotics Holdings, Inc.  *#(7)",One stop,,L + 6.00,,7.23,,02/2020,,1362,,,1350,,,0.1,,,1362,,,,
414,"Orthotics Holdings, Inc.  (4)(7)",One stop,,L + 6.00,,N/A  (5),,02/2020,,-,,,(1,,,-,,,-,,,,
415,"Orthotics Holdings, Inc.  (4)",One stop,,L + 6.00,,N/A  (5),,02/2020,,-,,,(11,,,-,,,-,,,,
416,Team Technologies Acquisition Company  ^,Senior loan,,L + 5.00,,6.25,,12/2017,,4421,,,4415,,,0.5,,,4413,,,,
417,Team Technologies Acquisition Company  #,Senior loan,,L + 5.50,,6.75,,12/2017,,815,,,813,,,0.1,,,824,,,,
418,Team Technologies Acquisition Company  (4),Senior loan,,L + 5.00,,N/A  (5),,12/2017,,-,,,-,,,-,,,(1,,,,
419,,,,,,,,,,69703,,,68957,,,7.3,,,69703,,,,
420,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,
421,"Community Veterinary Partners, LLC  (4)",One stop,,L + 5.50,,N/A  (5),,10/2021,,-,,,(1,,,-,,,-,,,,
422,"Ignite Restaurant Group, Inc  .^(6)",One stop,,P + 6.00,,10.25,,02/2019,,4312,,,4285,,,0.2,,,1638,,,,
423,PetVet Care Centers LLC  #,One stop,,L + 6.00,,7.22,,06/2023,,16822,,,16655,,,1.8,,,16654,,,,
424,PetVet Care Centers LLC,One stop,,L + 6.00,,7.22,,06/2023,,14,,,11,,,-,,,11,,,,
425,PetVet Care Centers LLC  (4),One stop,,L + 6.00,,N/A  (5),,06/2023,,-,,,(10,,,-,,,(10,,,,
426,"Southern Veterinary Partners, LLC  #",One stop,,L + 5.00,,6.13,,06/2020,,3900,,,3871,,,0.4,,,3880,,,,
427,"Southern Veterinary Partners, LLC",One stop,,L + 5.00,,N/A  (5),,06/2020,,-,,,-,,,-,,,-,,,,
428,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
429,"Personal, Food and Miscellaneous Services - (continued)",,,,,,,,,,,,,,,,,,,,,,
430,"Southern Veterinary Partners, LLC  (4)",One stop,,L + 5.00,,N/A  (5),,06/2020,,,-,,,,(1,,,-,,,,-,
>>>>>>> GSBD
431,Vetcor Professional Practices LLC  *^#,One stop,,L + 6.25,,7.55,,04/2021,,28822,,,28392,,,3.0,,,28822,,,,
432,Vetcor Professional Practices LLC  *,One stop,,L + 6.25,,7.55,,04/2021,,959,,,951,,,0.1,,,959,,,,
433,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,950,,,936,,,0.1,,,950,,,,
434,Vetcor Professional Practices LLC,One stop,,L + 6.25,,7.55,,04/2021,,864,,,850,,,0.1,,,864,,,,
435,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,746,,,746,,,0.1,,,746,,,,
436,Vetcor Professional Practices LLC  ^,One stop,,L + 6.25,,7.55,,04/2021,,727,,,716,,,0.1,,,727,,,,
<<<<<<< HEAD
437,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,286,,,284,,,0,,,286,,,,
438,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,234,,,232,,,0,,,234,,,,
439,Vetcor Professional Practices LLC,One stop,,L + 6.25,,7.55,,04/2021,,119,,,110,,,0,,,119,,,,
440,Vetcor Professional Practices LLC  (4),One stop,,L + 6.25,,N/A  (5),,04/2021,,0,,,(4,,,0,,,0,,,,
441,"Veterinary Specialists of North America, LLC  #",One stop,,L + 5.25,,6.42,,07/2021,,7424,,,7348,,,0.8,,,7424,,,,
442,"Veterinary Specialists of North America, LLC",One stop,,L + 5.25,,6.55,,07/2021,,90,,,74,,,0,,,90,,,,
443,"Veterinary Specialists of North America, LLC  #",One stop,,L + 5.25,,6.43,,07/2021,,63,,,63,,,0,,,63,,,,
444,"Veterinary Specialists of North America, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,0,,,(3,,,0,,,0,,,,
445,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,,7.83,,09/2021,,6707,,,6554,,,0.7,,,6707,,,,
446,"Wetzel's Pretzels, LLC  (4)",One stop,,L + 6.75,,N/A  (5),,09/2021,,0,,,(1,,,0,,,0,,,,
=======
437,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,286,,,284,,,-,,,286,,,,
438,Vetcor Professional Practices LLC  #,One stop,,L + 6.25,,7.55,,04/2021,,234,,,232,,,-,,,234,,,,
439,Vetcor Professional Practices LLC,One stop,,L + 6.25,,7.55,,04/2021,,119,,,110,,,-,,,119,,,,
440,Vetcor Professional Practices LLC  (4),One stop,,L + 6.25,,N/A  (5),,04/2021,,-,,,(4,,,-,,,-,,,,
441,"Veterinary Specialists of North America, LLC  #",One stop,,L + 5.25,,6.42,,07/2021,,7424,,,7348,,,0.8,,,7424,,,,
442,"Veterinary Specialists of North America, LLC",One stop,,L + 5.25,,6.55,,07/2021,,90,,,74,,,-,,,90,,,,
443,"Veterinary Specialists of North America, LLC  #",One stop,,L + 5.25,,6.43,,07/2021,,63,,,63,,,-,,,63,,,,
444,"Veterinary Specialists of North America, LLC  (4)",One stop,,L + 5.25,,N/A  (5),,07/2021,,-,,,(3,,,-,,,-,,,,
445,"Wetzel's Pretzels, LLC",One stop,,L + 6.75,,7.83,,09/2021,,6707,,,6554,,,0.7,,,6707,,,,
446,"Wetzel's Pretzels, LLC  (4)",One stop,,L + 6.75,,N/A  (5),,09/2021,,-,,,(1,,,-,,,-,,,,
>>>>>>> GSBD
447,,,,,,,,,,73039,,,72058,,,7.4,,,70164,,,,
448,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,
449,"Brandmuscle, Inc.  #",Senior loan,,L + 5.00,,6.30,,12/2021,,626,,,621,,,0.1,,,631,,,,
450,"Marketo, Inc.",One stop,,L + 9.50,,10.80,,08/2021,,9940,,,9694,,,1.0,,,9940,,,,
<<<<<<< HEAD
451,"Marketo, Inc.  (4)",One stop,,L + 9.50,,N/A  (5),,08/2021,,0,,,(1,,,0,,,0,,,,
452,,,,,,,,,,10566,,,10314,,,1.1,,,10571,,,,
453,Retail Stores,,,,,,,,,,,,,,,,,,,,,,
454,Batteries Plus Holding Corporation,One stop,,L + 6.75,,7.98,,07/2022,,13757,,,13459,,,1.5,,,13757,,,,
455,Batteries Plus Holding Corporation  (4),One stop,,L + 6.75,,N/A  (5),,07/2022,,0,,,(2,,,0,,,0,,,,
456,"CVS Holdings I, LP  *^#",One stop,,L + 6.25,,7.48,,08/2021,,22114,,,21809,,,2.3,,,22114,,,,
457,"CVS Holdings I, LP  *",One stop,,L + 6.25,,7.48,,08/2021,,318,,,313,,,0,,,318,,,,
458,"CVS Holdings I, LP  (4)",One stop,,L + 6.25,,N/A  (5),,08/2020,,0,,,(2,,,0,,,0,,,,
459,"CVS Holdings I, LP  (4)",One stop,,L + 6.25,,N/A  (5),,08/2021,,0,,,(7,,,0,,,0,,,,
460,"Cycle Gear, Inc.  ^",One stop,,L + 6.50,,7.65,,01/2020,,10453,,,10336,,,1.1,,,10453,,,,
461,"Cycle Gear, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,01/2020,,0,,,(6,,,0,,,0,,,,
462,"Cycle Gear, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,01/2020,,0,,,(13,,,0,,,0,,,,
=======
451,"Marketo, Inc.  (4)",One stop,,L + 9.50,,N/A  (5),,08/2021,,-,,,(1,,,-,,,-,,,,
452,,,,,,,,,,10566,,,10314,,,1.1,,,10571,,,,
453,Retail Stores,,,,,,,,,,,,,,,,,,,,,,
454,Batteries Plus Holding Corporation,One stop,,L + 6.75,,7.98,,07/2022,,13757,,,13459,,,1.5,,,13757,,,,
455,Batteries Plus Holding Corporation  (4),One stop,,L + 6.75,,N/A  (5),,07/2022,,-,,,(2,,,-,,,-,,,,
456,"CVS Holdings I, LP  *^#",One stop,,L + 6.25,,7.48,,08/2021,,22114,,,21809,,,2.3,,,22114,,,,
457,"CVS Holdings I, LP  *",One stop,,L + 6.25,,7.48,,08/2021,,318,,,313,,,-,,,318,,,,
458,"CVS Holdings I, LP  (4)",One stop,,L + 6.25,,N/A  (5),,08/2020,,-,,,(2,,,-,,,-,,,,
459,"CVS Holdings I, LP  (4)",One stop,,L + 6.25,,N/A  (5),,08/2021,,-,,,(7,,,-,,,-,,,,
460,"Cycle Gear, Inc.  ^",One stop,,L + 6.50,,7.65,,01/2020,,10453,,,10336,,,1.1,,,10453,,,,
461,"Cycle Gear, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,01/2020,,-,,,(6,,,-,,,-,,,,
462,"Cycle Gear, Inc.  (4)",One stop,,L + 6.50,,N/A  (5),,01/2020,,-,,,(13,,,-,,,-,,,,
>>>>>>> GSBD
463,"DTLR, Inc.  *^",One stop,,L + 6.50,,7.67,,10/2020,,11309,,,11234,,,1.2,,,11309,,,,
464,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.55,,03/2020,,6959,,,6863,,,0.7,,,6975,,,,
465,"Elite Sportswear, L.P.",Senior loan,,L + 5.00,,6.30,,03/2020,,2799,,,2760,,,0.3,,,2787,,,,
466,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.55,,03/2020,,1440,,,1425,,,0.2,,,1443,,,,
467,"Elite Sportswear, L.P.",Senior loan,,P + 3.75,,8.00,,03/2020,,686,,,680,,,0.1,,,683,,,,
<<<<<<< HEAD
468,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.55,,03/2020,,219,,,216,,,0,,,219,,,,
469,"Elite Sportswear, L.P.  #",Senior loan,,L + 5.25,,6.49,,03/2020,,209,,,207,,,0,,,209,,,,
470,"Elite Sportswear, L.P.",One stop,,L + 5.00,,6.62,,06/2018,,18,,,17,,,0,,,17,,,,
471,"Feeders Supply Company, LLC",One stop,,L + 5.75,,6.98,,04/2021,,5181,,,5091,,,0.5,,,5181,,,,
472,"Feeders Supply Company, LLC",Subordinated debt,,No Value,,12.50 cash/7.00 PIK,,04/2021,,58,,,58,,,0,,,58,,,,
473,"Feeders Supply Company, LLC",One stop,,L + 5.75,,N/A  (5),,04/2021,,0,,,0,,,0,,,0,,,,
474,"Marshall Retail Group LLC, The  ^#",One stop,,L + 6.00,,7.15,,08/2020,,12023,,,11944,,,1.3,,,12023,,,,
475,"Marshall Retail Group LLC, The",One stop,,P + 4.75,,9.00,,08/2019,,439,,,424,,,0,,,439,,,,
476,Mills Fleet Farm Group LLC  *^,One stop,,L + 5.50,,6.73,,02/2022,,1815,,,1717,,,0.2,,,1815,,,,
477,"Paper Source, Inc.  ^#",One stop,,L + 6.25,,7.55,,09/2018,,12658,,,12610,,,1.3,,,12658,,,,
478,"Paper Source, Inc.  *",One stop,,L + 6.25,,7.55,,09/2018,,1681,,,1672,,,0.2,,,1681,,,,
479,"Paper Source, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,09/2018,,0,,,(5,,,0,,,0,,,,
480,Pet Holdings ULC  *^(7)(9),One stop,,L + 5.50,,6.65,,07/2022,,14664,,,14418,,,1.6,,,14664,,,,
481,Pet Holdings ULC  (7)(9),One stop,,P + 4.50,,8.75,,07/2022,,120,,,117,,,0,,,120,,,,
482,Pet Holdings ULC  (7)(9),One stop,,L + 5.50,,6.62,,07/2022,,28,,,27,,,0,,,28,,,,
=======
468,"Elite Sportswear, L.P.",Senior loan,,L + 5.25,,6.55,,03/2020,,219,,,216,,,-,,,219,,,,
469,"Elite Sportswear, L.P.  #",Senior loan,,L + 5.25,,6.49,,03/2020,,209,,,207,,,-,,,209,,,,
470,"Elite Sportswear, L.P.",One stop,,L + 5.00,,6.62,,06/2018,,18,,,17,,,-,,,17,,,,
471,"Feeders Supply Company, LLC",One stop,,L + 5.75,,6.98,,04/2021,,5181,,,5091,,,0.5,,,5181,,,,
472,"Feeders Supply Company, LLC",Subordinated debt,,N/A,,12.50 cash/7.00 PIK,,04/2021,,58,,,58,,,-,,,58,,,,
473,"Feeders Supply Company, LLC",One stop,,L + 5.75,,N/A  (5),,04/2021,,-,,,-,,,-,,,-,,,,
474,"Marshall Retail Group LLC, The  ^#",One stop,,L + 6.00,,7.15,,08/2020,,12023,,,11944,,,1.3,,,12023,,,,
475,"Marshall Retail Group LLC, The",One stop,,P + 4.75,,9.00,,08/2019,,439,,,424,,,-,,,439,,,,
476,Mills Fleet Farm Group LLC  *^,One stop,,L + 5.50,,6.73,,02/2022,,1815,,,1717,,,0.2,,,1815,,,,
477,"Paper Source, Inc.  ^#",One stop,,L + 6.25,,7.55,,09/2018,,12658,,,12610,,,1.3,,,12658,,,,
478,"Paper Source, Inc.  *",One stop,,L + 6.25,,7.55,,09/2018,,1681,,,1672,,,0.2,,,1681,,,,
479,"Paper Source, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,09/2018,,-,,,(5,,,-,,,-,,,,
480,Pet Holdings ULC  *^(7)(9),One stop,,L + 5.50,,6.65,,07/2022,,14664,,,14418,,,1.6,,,14664,,,,
481,Pet Holdings ULC  (7)(9),One stop,,P + 4.50,,8.75,,07/2022,,120,,,117,,,-,,,120,,,,
482,Pet Holdings ULC  (7)(9),One stop,,L + 5.50,,6.62,,07/2022,,28,,,27,,,-,,,28,,,,
>>>>>>> GSBD
483,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
484,Retail Stores - (continued),,,,,,,,,,,,,,,,,,,,,,
485,"Sneaker Villa, Inc.  *#",One stop,,L + 7.75,,8.98,,12/2020,,,12373,,,,12286,,,1.3,,,,12373,
486,,,,,,,,,,131321,,,129648,,,13.8,,,131324,,,,
487,Telecommunications,,,,,,,,,,,,,,,,,,,,,,
488,"Arise Virtual Solutions, Inc.  ^",One stop,,L + 6.50,,7.80,,12/2018,,1270,,,1264,,,0.1,,,1270,,,,
<<<<<<< HEAD
489,"Arise Virtual Solutions, Inc.",One stop,,L + 6.50,,N/A  (5),,12/2018,,0,,,0,,,0,,,0,,,,
490,"NetMotion Wireless Holdings, Inc.  *^#",One stop,,L + 6.25,,7.55,,10/2021,,7357,,,7262,,,0.8,,,7357,,,,
491,"NetMotion Wireless Holdings, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,10/2021,,0,,,(1,,,0,,,0,,,,
492,,,,,,,,,,8627,,,8525,,,0.9,,,8627,,,,
493,Textile and Leather,,,,,,,,,,,,,,,,,,,,,,
494,SHO Holding I Corporation  *,Senior loan,,L + 5.00,,6.23,,10/2022,,2239,,,2198,,,0.3,,,2239,,,,
495,SHO Holding I Corporation,Senior loan,,L + 4.00,,5.15,,10/2021,,16,,,15,,,0,,,15,,,,
496,,,,,,,,,,2255,,,2213,,,0.3,,,2254,,,,
497,Utilities,,,,,,,,,,,,,,,,,,,,,,
498,"Arcos, LLC",One stop,,L + 6.00,,7.30,,02/2021,,3679,,,3626,,,0.4,,,3679,,,,
499,"Arcos, LLC",One stop,,L + 6.00,,N/A  (5),,02/2021,,0,,,0,,,0,,,0,,,,
500,"Power Plan Holdings, Inc.  *^",Senior loan,,L + 4.75,,5.98,,02/2022,,6434,,,6340,,,0.7,,,6434,,,,
501,"PowerPlan Holdings, Inc.  *",Senior loan,,L + 4.75,,6.05,,02/2022,,5673,,,5617,,,0.6,,,5673,,,,
502,"PowerPlan Holdings, Inc.  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2021,,0,,,(6,,,0,,,0,,,,
=======
489,"Arise Virtual Solutions, Inc.",One stop,,L + 6.50,,N/A  (5),,12/2018,,-,,,-,,,-,,,-,,,,
490,"NetMotion Wireless Holdings, Inc.  *^#",One stop,,L + 6.25,,7.55,,10/2021,,7357,,,7262,,,0.8,,,7357,,,,
491,"NetMotion Wireless Holdings, Inc.  (4)",One stop,,L + 6.25,,N/A  (5),,10/2021,,-,,,(1,,,-,,,-,,,,
492,,,,,,,,,,8627,,,8525,,,0.9,,,8627,,,,
493,Textile and Leather,,,,,,,,,,,,,,,,,,,,,,
494,SHO Holding I Corporation  *,Senior loan,,L + 5.00,,6.23,,10/2022,,2239,,,2198,,,0.3,,,2239,,,,
495,SHO Holding I Corporation,Senior loan,,L + 4.00,,5.15,,10/2021,,16,,,15,,,-,,,15,,,,
496,,,,,,,,,,2255,,,2213,,,0.3,,,2254,,,,
497,Utilities,,,,,,,,,,,,,,,,,,,,,,
498,"Arcos, LLC",One stop,,L + 6.00,,7.30,,02/2021,,3679,,,3626,,,0.4,,,3679,,,,
499,"Arcos, LLC",One stop,,L + 6.00,,N/A  (5),,02/2021,,-,,,-,,,-,,,-,,,,
500,"Power Plan Holdings, Inc.  *^",Senior loan,,L + 4.75,,5.98,,02/2022,,6434,,,6340,,,0.7,,,6434,,,,
501,"PowerPlan Holdings, Inc.  *",Senior loan,,L + 4.75,,6.05,,02/2022,,5673,,,5617,,,0.6,,,5673,,,,
502,"PowerPlan Holdings, Inc.  (4)",Senior loan,,L + 4.75,,N/A  (5),,02/2021,,-,,,(6,,,-,,,-,,,,
>>>>>>> GSBD
503,,,,,,,,,,15786,,,15577,,,1.7,,,15786,,,,
504,Total non-controlled/non-affiliate company debt investments,,,,,,,1647552,,,,1626613,,,172.1,,,,1631532,,,,
505,Equity investments  (10)(11),,,,,,,,,,,,,,,,,,,,,,
506,Aerospace and Defense,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
507,NTS Technical Systems,Common stock,,No Value,,No Value,,No Value,,2,,,,1506,,,0.1,,,,706,,
508,NTS Technical Systems,Preferred stock B,No Value,,No Value,,No Value,,0,,,256,,,0,,,264,,,,,
509,NTS Technical Systems,Preferred stock A,No Value,,No Value,,No Value,,0,,,128,,,0,,,143,,,,,
510,"Tresys Technology Holdings, Inc.",Common stock,,No Value,,No Value,,No Value,,295,,,295,,,0,,,0,,,,
511,Whitcraft LLC,Common stock,,No Value,,No Value,,No Value,,0,,,375,,,0.1,,,375,,,,
512,,,,,,,,,,,,2560,,,0.2,,,1488,,,,,
513,Automobile,,,,,,,,,,,,,,,,,,,,,,
514,Polk Acquisition Corp.,LP interest,,No Value,,No Value,,No Value,,1,,,144,,,0,,,122,,,,
515,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,
516,"Atkins Nutritionals, Inc",LLC interest,,No Value,,No Value,,No Value,,57,,,746,,,0.3,,,2415,,,,
