,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
387,,"Krueger-Gilbert Health Physics, LLC!",Senior loan,,L + 5.25,(a),,6.25,,05/2025,,1113,,,1151,,,0.1,,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,"Krueger-Gilbert Health Physics, LLC",Senior loan,,L + 5.25,(a),,6.25,,05/2025,,920,,,918,,,-,,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,"Krueger-Gilbert Health Physics, LLC",Senior loan,,L + 5.25,(a),,6.25,,05/2025,,50,,,50,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,"MD Now Holdings, Inc.+!",One stop,,L + 5.25,(c),,6.25,,08/2024,,14544,,,14699,,,0.6,,14252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,"MD Now Holdings, Inc.",One stop,,L + 5.25,(c),,6.25,,08/2024,,622,,,622,,,-,,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,"MD Now Holdings, Inc.(5)",One stop,,L + 5.25,,,N/A(6),,08/2024,,-,,,(1),,,-,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,"Midwest Veterinary Partners, LLC^",One stop,,L + 5.75,(c),,6.75,,07/2025,,4274,,,4209,,,0.2,,4220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,"Midwest Veterinary Partners, LLC",One stop,,L + 5.75,(c)(d),,6.75,,07/2025,,4120,,,4086,,,0.2,,4069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,"Midwest Veterinary Partners, LLC",One stop,,L + 6.50,(c),,7.50,,07/2025,,2510,,,2347,,,0.1,,2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,"Midwest Veterinary Partners, LLC#",One stop,,L + 5.75,(c),,6.75,,07/2025,,1025,,,1017,,,0.1,,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,,"Midwest Veterinary Partners, LLC",One stop,,P + 4.75,(c)(f),,8.00,,07/2025,,,200,,,,200,,,-,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,,"MWD Management, LLC & MWD Services, Inc.#+",One stop,,L + 5.25,(c),,6.25,,06/2023,,7016,,,7005,,,0.3,,6945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,"MWD Management, LLC & MWD Services, Inc.#",One stop,,L + 5.25,(c),,6.25,,06/2023,,4517,,,4596,,,0.2,,4472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,"MWD Management, LLC & MWD Services, Inc.(5)",One stop,,L + 5.25,,,N/A(6),,06/2022,,-,,,(1),,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,"NVA Holdings, Inc.~",Senior loan,,L + 3.50,(a),,3.69,,02/2026,,2914,,,2887,,,0.1,,2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,"Oliver Street Dermatology Holdings, LLC#(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,19296,,,17670,,,0.4,,10448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,"Oliver Street Dermatology Holdings, LLC*#(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,2239,,,1913,,,0.1,,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,"Oliver Street Dermatology Holdings, LLC(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,2122,,,1933,,,0.1,,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,"Oliver Street Dermatology Holdings, LLC(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1606,,,1372,,,-,,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,"Oliver Street Dermatology Holdings, LLC*(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1419,,,1212,,,-,,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,,"Oliver Street Dermatology Holdings, LLC*(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,1235,,,1055,,,-,,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,"Oliver Street Dermatology Holdings, LLC(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,962,,,822,,,-,,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,"Oliver Street Dermatology Holdings, LLC*(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,834,,,712,,,-,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,"Oliver Street Dermatology Holdings, LLC(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,514,,,439,,,-,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,"Oliver Street Dermatology Holdings, LLC(7)",One stop,,L + 6.25,(c)(f),,7.25,,05/2022,,291,,,267,,,-,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,,"Oliver Street Dermatology Holdings, LLC#(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,98,,,89,,,-,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,"Oliver Street Dermatology Holdings, LLC*#(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,88,,,81,,,-,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,"Oliver Street Dermatology Holdings, LLC#(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,70,,,63,,,-,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,"Oliver Street Dermatology Holdings, LLC#(7)",One stop,,L + 6.25,(c),,7.25,,05/2022,,64,,,59,,,-,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,"Pinnacle Treatment Centers, Inc.#",One stop,,L + 6.25,(c),,7.25,,1/1/2023,,19130,,,19257,,,0.8,,19130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,"Pinnacle Treatment Centers, Inc.*",One stop,,L + 6.25,(c),,7.25,,1/1/2023,,7793,,,7735,,,0.3,,7793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,"Pinnacle Treatment Centers, Inc.#",One stop,,L + 6.25,(c),,7.25,,01/2023,,1571,,,1575,,,0.1,,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,"Pinnacle Treatment Centers, Inc.^",One stop,,L + 6.25,(c),,7.25,,01/2023,,709,,,715,,,-,,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,(c),,7.25,,01/2023,,186,,,188,,,-,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,"Pinnacle Treatment Centers, Inc.^",One stop,,L + 6.25,(c),,7.25,,01/2023,,108,,,108,,,-,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,(c),,7.25,,01/2023,,38,,,37,,,-,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,,,N/A(6),,01/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,,,N/A(6),,01/2023,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(c)(d),,7.08 cash/2.50 PIK,,12/2022,,25002,,,23695,,,0.9,,20993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,"PPT Management Holdings, LLC",One stop,,L + 8.50,(c)(d),,7.08 cash/2.50 PIK,,12/2022,,304,,,291,,,-,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,"PPT Management Holdings, LLC",One stop,,L + 8.50,(c)(d),,7.08 cash/2.50 PIK,,12/2022,,180,,,172,,,-,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,"PPT Management Holdings, LLC",One stop,,L + 8.50,(c)(d),,7.08 cash/2.50 PIK,,12/2022,,88,,,77,,,-,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,,"PPT Management Holdings, LLC(5)",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,18,,,(6),,,-,,(48),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,"Pyramid Healthcare, Inc.*+",One stop,,L + 6.50,(c),,7.50,,08/2022,,14982,,,14840,,,0.6,,14982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,(c),,7.50,,08/2022,,461,,,457,,,-,,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,(c),,7.50,,08/2022,,333,,,330,,,-,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,(c),,7.50,,08/2022,,290,,,288,,,-,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,(c),,7.50,,08/2022,,112,,,111,,,-,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,"Pyramid Healthcare, Inc.",One stop,,L + 6.50,(c),,7.50,,08/2022,,45,,,44,,,-,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,"Pyramid Healthcare, Inc.(5)",One stop,,L + 6.50,,,N/A(6),,08/2022,,-,,,(8),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,,"Riverchase MSO, LLC*#",Senior loan,,L + 6.75,(c),,6.75 cash/1.00 PIK,,10/2022,,9624,,,9722,,,0.4,,9432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,"Riverchase MSO, LLC",Senior loan,,L + 6.75,(c),,6.75 cash/1.00 PIK,,10/2022,,130,,,130,,,-,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,Health Care Providers & Services - (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,RXH Buyer Corporation*#!,One stop,,L + 5.75,(c),,6.75,,09/2021,,,27525,,,,27705,,,1.2,,,27525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,RXH Buyer Corporation*#,One stop,,L + 5.75,(c),,6.75,,09/2021,,3116,,,3136,,,0.1,,3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,RXH Buyer Corporation,One stop,,L + 5.75,,,N/A(6),,09/2021,,-,,,1,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,"Summit Behavioral Healthcare, LLC#",Senior loan,,L + 4.75,(c),,5.75,,10/2023,,20597,,,20372,,,0.9,,20597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,"Summit Behavioral Healthcare, LLC",Senior loan,,L + 4.75,(c),,5.75,,10/2023,,430,,,431,,,-,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,"Summit Behavioral Healthcare, LLC",Senior loan,,L + 4.75,(c),,5.75,,10/2023,,160,,,156,,,-,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,"Veterinary Specialists of North America, LLC*#!",Senior loan,,L + 4.50,(a),,4.65,,04/2025,,41653,,,43066,,,1.7,,41653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,"Veterinary Specialists of North America, LLC",Senior loan,,L + 4.50,(a),,4.65,,04/2025,,10262,,,10258,,,0.4,,10262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,"Veterinary Specialists of North America, LLC#",Senior loan,,L + 4.50,(a),,4.65,,04/2025,,2871,,,2851,,,0.1,,2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,"Veterinary Specialists of North America, LLC*",Senior loan,,L + 4.50,(a),,4.65,,04/2025,,1445,,,1496,,,0.1,,1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,"Veterinary Specialists of North America, LLC",Senior loan,,L + 4.50,(a),,4.65,,04/2025,,835,,,832,,,-,,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,"WHCG Management, LLC*#",Senior loan,,L + 4.50,(d),,5.50,,03/2023,,16067,,,16161,,,0.7,,16067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,"WHCG Management, LLC",Senior loan,,L + 4.50,(d),,5.50,,03/2023,,5627,,,5590,,,0.2,,5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,"WHCG Management, LLC",Senior loan,,L + 4.50,(d),,5.50,,03/2023,,1983,,,1978,,,0.1,,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,"WHCG Management, LLC",Senior loan,,L + 4.50,(d),,5.50,,03/2023,,338,,,336,,,-,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,"WHCG Management, LLC",Senior loan,,L + 4.50,(d),,5.50,,03/2023,,116,,,118,,,-,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,599751,,,589723,,,22.9,,549440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,"Hotels, Restaurants & Leisure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,BJH Holdings III Corp.+~,One stop,,L + 5.50,(c),,6.50,,08/2025,,,45936,,,,47269,,,1.9,,,45936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,BJH Holdings III Corp.(5),One stop,,L + 5.50,,,N/A(6),,08/2025,,-,,,(7),,,-,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,"CR Fitness Holdings, LLC+~",Senior loan,,L + 4.25,(a),,5.25,,07/2025,,1999,,,2011,,,0.1,,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,"CR Fitness Holdings, LLC",Senior loan,,L + 4.25,(a),,5.25,,07/2025,,268,,,263,,,-,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,"CR Fitness Holdings, LLC",Senior loan,,L + 4.25,(a)(c),,5.25,,07/2025,,74,,,74,,,-,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,"Davidson Hotel Company, LLC+",One stop,,L + 6.75,(a)(c),,6.25 cash/1.50 PIK,,07/2024,,6981,,,6923,,,0.2,,4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,"Davidson Hotel Company, LLC",One stop,,L + 6.75,(a)(c),,6.25 cash/1.50 PIK,,07/2024,,1073,,,1068,,,-,,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,"Davidson Hotel Company, LLC(5)",One stop,,L + 6.75,,,N/A(6),,07/2024,,-,,,(2),,,-,,(30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,"Davidson Hotel Company, LLC(5)",One stop,,L + 6.75,,,N/A(6),,07/2024,,-,,,(19),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,"EOS Fitness Opco Holdings, LLC*#",One stop,,L + 5.25,(c),,6.25,,01/2025,,8675,,,8789,,,0.3,,7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,"EOS Fitness Opco Holdings, LLC",One stop,,L + 5.25,(c),,6.25,,01/2025,,914,,,925,,,-,,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,"EOS Fitness Opco Holdings, LLC",One stop,,L + 5.25,(c),,6.25,,01/2025,,120,,,120,,,-,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,Planet Fit Indy 10 LLC+,One stop,,L + 5.25,(c),,6.25,,07/2025,,17386,,,17173,,,0.7,,15647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,Planet Fit Indy 10 LLC#,One stop,,L + 5.25,(c),,6.25,,07/2025,,2319,,,2369,,,0.1,,2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,Planet Fit Indy 10 LLC#,One stop,,L + 5.25,(c),,6.25,,07/2025,,1259,,,1242,,,0.1,,1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,Planet Fit Indy 10 LLC,One stop,,L + 5.25,(c),,6.25,,07/2025,,200,,,199,,,-,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,"Self Esteem Brands, LLC*#",Senior loan,,L + 4.25,(c),,5.25,,02/2022,,45841,,,46193,,,1.8,,44007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,"Self Esteem Brands, LLC",Senior loan,,P + 3.25,(f),,6.50,,02/2022,,2338,,,2335,,,0.1,,2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,"SSRG Holdings, LLC",One stop,,L + 5.25,(a),,6.25,,11/2025,,918,,,902,,,0.1,,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,"SSRG Holdings, LLC",One stop,,L + 5.25,(a)(c),,6.25,,11/2025,,75,,,74,,,-,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,"Sunshine Sub, LLC#~",One stop,,L + 5.25,(a),,6.25,,05/2024,,12925,,,13024,,,0.5,,12149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,"Sunshine Sub, LLC#",One stop,,L + 5.25,(a),,6.25,,05/2024,,5654,,,5838,,,0.2,,5315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,"Sunshine Sub, LLC",One stop,,L + 5.25,(a),,6.25,,05/2024,,20,,,19,,,-,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,"Tropical Smoothie Cafe Holdings, LLC",Senior loan,,L + 5.50,(a)(c),,6.50,,09/2026,,17374,,,17202,,,0.7,,17200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,"Tropical Smoothie Cafe Holdings, LLC(5)",Senior loan,,L + 5.50,,,N/A(6),,09/2026,,-,,,(1),,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,"Velvet Taco Holdings, Inc.~",One stop,,L + 7.00,(e),,8.00,,03/2026,,1769,,,1753,,,0.1,,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,"Velvet Taco Holdings, Inc.",One stop,,L + 7.00,,,N/A(6),,03/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,"Velvet Taco Holdings, Inc.(5)",One stop,,L + 7.00,,,N/A(6),,03/2026,,-,,,(1),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,,,,,174118,,,175735,,,6.9,,165040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,Household Durables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,Groundworks LLC^,Senior loan,,L + 7.00,(a),,8.00,,01/2026,,4709,,,4657,,,0.2,,4709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,Groundworks LLC,Senior loan,,L + 7.00,(a),,8.00,,01/2026,,84,,,83,,,-,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,Groundworks LLC,Senior loan,,L + 7.00,,,N/A(6),,01/2026,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,4793,,,4740,,,0.2,,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,Household Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,"WU Holdco, Inc. #^",One stop,,L + 5.25,(c),,6.25,,03/2026,,3427,,,3504,,,0.2,,3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,"WU Holdco, Inc.",One stop,,L + 5.25,(c),,6.25,,03/2026,,392,,,392,,,-,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,"WU Holdco, Inc. (5)",One stop,,L + 5.25,,,N/A(6),,03/2025,,-,,,-,,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,3819,,,3896,,,0.2,,3817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,Industrial Conglomerates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,Arch Global CCT Holdings Corp.#^,Senior loan,,L + 4.75,(c),,4.97,,04/2026,,,4162,,,,4197,,,0.2,,,4080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,Arch Global CCT Holdings Corp.(5),Senior loan,,L + 4.75,,,N/A(6),,04/2025,,-,,,-,,,-,,(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,Arch Global CCT Holdings Corp.(5),Senior loan,,L + 4.75,,,N/A(6),,04/2026,,-,,,-,,,-,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,Madison Safety & Flow LLC^,Senior loan,,L + 4.50,(a),,4.66,,03/2025,,495,,,494,,,-,,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,Madison Safety & Flow LLC,Senior loan,,L + 4.50,,,N/A(6),,03/2025,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,4657,,,4691,,,0.2,,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,"Captive Resources Midco, LLC*#+~^",One stop,,L + 6.00,(a),,7.00,,05/2025,,55016,,,55162,,,2.3,,55016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,"Captive Resources Midco, LLC#",One stop,,L + 6.00,(a),,7.00,,05/2025,,1440,,,1427,,,0.1,,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,"Captive Resources Midco, LLC(5)",One stop,,L + 6.00,,,N/A(6),,05/2025,,-,,,(18),,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,"High Street Insurance Partners, Inc.+",Senior loan,,L + 6.25,(c),,7.25,,12/2025,,873,,,851,,,-,,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,"High Street Insurance Partners, Inc.(5)",Senior loan,,L + 6.25,,,N/A(6),,12/2025,,-,,,(7),,,-,,(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,"Integrity Marketing Acquisition, LLC^",Senior loan,,L + 5.50,(c),,6.50,,08/2025,,2471,,,2471,,,0.1,,2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
