,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
1423,,"Electrical Source Holdings, LLC+",LP interest,,N/A,,,,N/A,,,,,N/A,,-,,,-,,,-,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,,"Inventus Power, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,-,,,372,,,-,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,,"Inventus Power, Inc.+",LLC units,,N/A,,,,N/A,,,,,N/A,,-,,,88,,,-,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,,"Inventus Power, Inc.+",LP interest,,N/A,,,,N/A,,,,,N/A,,-,,,20,,,-,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,,"Inventus Power, Inc.+",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,,,,,,,,,,,,,,,,,,480,,,-,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,,Food & Staples Retailing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,,"Benihana, Inc.+",LLC units,,N/A,,,,N/A,,,,,N/A,,43,,,,699,,,0.1,,,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,,"Cafe Rio Holding, Inc.+",Common Stock,,N/A,,,,N/A,,,,,N/A,,5,,,603,,,-,,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,,"Feeders Supply Company, LLC+(21)",Preferred stock,,N/A,,,,N/A,,,,,N/A,,4,,,401,,,-,,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,,"Feeders Supply Company, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,-,,,-,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,,"Hopdoddy Holdings, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,44,,,217,,,-,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,,"Hopdoddy Holdings, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,20,,,61,,,-,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,,"Mendocino Farms, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,168,,,770,,,0.1,,1738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,,"Ruby Slipper Cafe LLC, The+",LLC interest,,N/A,,,,N/A,,,,,N/A,,32,,,389,,,-,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,,"Ruby Slipper Cafe LLC, The+",LLC interest,,N/A,,,,N/A,,,,,N/A,,2,,,20,,,-,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,,"Wetzel's Pretzels, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,416,,,-,,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,,Wood Fired Holding Corp.+,LLC units,,N/A,,,,N/A,,,,,N/A,,437,,,444,,,-,,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,,Wood Fired Holding Corp.+,Common Stock,,N/A,,,,N/A,,,,,N/A,,437,,,-,,,0.1,,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,,,,,,,,,,,,,,,,,,4020,,,0.3,,7593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,,Food Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,,"Borrower R365 Holdings, LLC+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,77,,,102,,,-,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,,"Borrower R365 Holdings, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,3,,,5,,,-,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,,"Borrower R365 Holdings, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,1,,,2,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,,"Borrower R365 Holdings, LLC+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,1,,,2,,,-,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,,"C. J. Foods, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,-,,,75,,,-,,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,,"Kodiak Cakes, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,281,,,-,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,,"Kodiak Cakes, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,191,,,191,,,-,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,,"Louisiana Fish Fry Products, Ltd.+",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,483,,,-,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,,"Louisiana Fish Fry Products, Ltd.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,-,,,13,,,-,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,,"P&P Food Safety Holdings, Inc.+",Common Stock,,N/A,,,,N/A,,,,,N/A,,4,,,356,,,-,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,,"Purfoods, LLC+",LLC interest,,N/A,,,,N/A,,,,,N/A,,-,,,946,,,0.2,,4657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,,,,,,,,,,,,,,,,,,2456,,,0.2,,6059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,,Health Care Equipment & Supplies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,,"Aspen Medical Products, LLC+",LP interest,,N/A,,,,N/A,,,,,N/A,,-,,,77,,,-,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,,"Blue River Pet Care, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,76,,,-,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,,"CCSL Holdings, LLC+",LP interest,,N/A,,,,N/A,,,,,N/A,,-,,,336,,,-,,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,,CMI Parent Inc.+(21),Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,132,,,-,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,,CMI Parent Inc.+,Common Stock,,N/A,,,,N/A,,,,,N/A,,3,,,3,,,-,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,,"G & H Wire Company, Inc.+",LLC interest,,N/A,,,,N/A,,,,,N/A,,335,,,269,,,-,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,,"Joerns Healthcare, LLC*+",Common Stock,,N/A,,,,N/A,,,,,N/A,,432,,,4329,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,,,,,,,,,,,,,,,,,,5222,,,-,,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,,Health Care Providers & Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,,"Active Day, Inc.+",LLC interest,,N/A,,,,N/A,,,,,N/A,,2,,,,1099,,,-,,,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,,"Acuity Eyecare Holdings, LLC+",LLC interest,,N/A,,,,N/A,,,,,N/A,,1632,,,2235,,,0.2,,3719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,,"Acuity Eyecare Holdings, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,889,,,1023,,,0.1,,2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,,"ADCS Clinics Intermediate Holdings, LLC+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,2,,,1119,,,0.1,,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,,"ADCS Clinics Intermediate Holdings, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,6,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,,AVG Intermediate Holdings & AVG Subsidiary Holdings LLC+,LLC units,,N/A,,,,N/A,,,,,N/A,,129,,,132,,,-,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,,"CRH Healthcare Purchaser, Inc.+",LP interest,,N/A,,,,N/A,,,,,N/A,,429,,,327,,,0.1,,1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,,"DCA Investment Holding, LLC",LLC interest,,N/A,,,,N/A,,,,,N/A,,13890,,,1025,,,0.1,,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,,"DCA Investment Holding, LLC",LLC units,,N/A,,,,N/A,,,,,N/A,,140,,,218,,,0.1,,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,,"Emerge Intermediate, Inc.+",LLC units,,N/A,,,,N/A,,,,,N/A,,-,,,648,,,-,,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,,"Emerge Intermediate, Inc.+",LLC units,,N/A,,,,N/A,,,,,N/A,,-,,,61,,,-,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,,"Emerge Intermediate, Inc.+",LLC units,,N/A,,,,N/A,,,,,N/A,,9,,,4,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,,"Encore GC Acquisition, LLC+",LLC interest,,N/A,,,,N/A,,,,,N/A,,26,,,272,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,,"Encore GC Acquisition, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,26,,,52,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,,Encorevet Group LLC+,Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,15,,,-,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,,Encorevet Group LLC+,LLC units,,N/A,,,,N/A,,,,,N/A,,-,,,11,,,-,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,,Eyecare Services Partners Holdings LLC+,LLC units,,N/A,,,,N/A,,,,,N/A,,-,,,262,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,,Eyecare Services Partners Holdings LLC+,LLC units,,N/A,,,,N/A,,,,,N/A,,-,,,1,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,,"Krueger-Gilbert Health Physics, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,177,,,199,,,-,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,,"Midwest Veterinary Partners, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,1,,,1019,,,-,,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,,"Midwest Veterinary Partners, LLC+",Warrant,,N/A,,,,N/A,,,,,N/A,,6,,,-,,,-,,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,,"Midwest Veterinary Partners, LLC+",Warrant,,N/A,,,,N/A,,,,,N/A,,-,,,29,,,-,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,,"MWD Management, LLC & MWD Services, Inc.+",LLC interest,,N/A,,,,N/A,,,,,N/A,,412,,,335,,,-,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,,"NDX Parent, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,272,,,-,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,304,,,-,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,,"Oliver Street Dermatology Holdings, LLC+",LLC interest,,N/A,,,,N/A,,,,,N/A,,452,,,234,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,,"Pinnacle Treatment Centers, Inc.+",LLC interest,,N/A,,,,N/A,,,,,N/A,,-,,,528,,,-,,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,,"Pinnacle Treatment Centers, Inc.+",LLC interest,,N/A,,,,N/A,,,,,N/A,,4,,,74,,,-,,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,,"Radiology Partners, Inc.+",LLC units,,N/A,,,,N/A,,,,,N/A,,11,,,68,,,-,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,,"Radiology Partners, Inc.+",LLC interest,,N/A,,,,N/A,,,,,N/A,,43,,,55,,,-,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,,"Sage Dental Management, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,-,,,249,,,-,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,,"Sage Dental Management, LLC+",LLC units,,N/A,,,,N/A,,,,,N/A,,3,,,3,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,,SSH Corporation+,Common Stock,,N/A,,,,N/A,,,,,N/A,,-,,,40,,,-,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,,"Suveto Buyer, LLC+",Common Stock,,N/A,,,,N/A,,,,,N/A,,6,,,562,,,-,,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,,,,,,,,,,,,,,,,,,12481,,,0.7,,18134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,,Health Care Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,,"Connexin Software, Inc.+",LLC interest,,N/A,,,,N/A,,,,,N/A,,154,,,,193,,,-,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,,"HSI Halo Acquisition, Inc.+",LP interest,,N/A,,,,N/A,,,,,N/A,,-,,,288,,,-,,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,,"HSI Halo Acquisition, Inc.+",LP interest,,N/A,,,,N/A,,,,,N/A,,-,,,-,,,-,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,,"Symplr Software, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,12,,,11807,,,0.5,,12515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,,"Symplr Software, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,2,,,2734,,,0.2,,4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,,"Symplr Software, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,2,,,1427,,,0.1,,1661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,,"Symplr Software, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,1,,,880,,,0.1,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,,"Symplr Software, Inc.+",LLC units,,N/A,,,,N/A,,,,,N/A,,-,,,161,,,-,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,,"Symplr Software, Inc.+",Common Stock,,N/A,,,,N/A,,,,,N/A,,177,,,-,,,-,,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,,"Tebra Technologies, Inc.+",Warrant,,N/A,,,,N/A,,,,,N/A,,169,,,871,,,-,,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,,"Tebra Technologies, Inc.+",Warrant,,N/A,,,,N/A,,,,,N/A,,53,,,162,,,-,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,,"Tebra Technologies, Inc.+",LLC interest,,N/A,,,,N/A,,,,,N/A,,348,,,2824,,,0.1,,2958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,,"Tebra Technologies, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,1,,,8,,,-,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,,,,,,,,,,,,,,,,,,21355,,,1.0,,24520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,,"Hotels, Restaurants & Leisure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,,Freddy's Frozen Custard LLC+,LP interest,,N/A,,,,N/A,,,,,N/A,,206,,,206,,,-,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,,Harri US LLC+,LLC units,,N/A,,,,N/A,,,,,N/A,,83,,,658,,,-,,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,,Harri US LLC+,Preferred stock,,N/A,,,,N/A,,,,,N/A,,71,,,455,,,-,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,,Harri US LLC+,Warrant,,N/A,,,,N/A,,,,,N/A,,18,,,106,,,-,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,,"LMP TR Holdings, LLC(21)",LLC units,,N/A,,,,N/A,,,,,N/A,,712,,,712,,,0.1,,2956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,,"SSRG Holdings, LLC+",LP interest,,N/A,,,,N/A,,,,,N/A,,6,,,61,,,-,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,,"Tropical Smoothie Cafe Holdings, LLC+(21)",LP interest,,N/A,,,,N/A,,,,,N/A,,5,,,246,,,0.1,,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,,,,,,,,,,,,,,,,,,2444,,,0.2,,5565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,,Household Durables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,,Groundworks LLC+,LLC interest,,N/A,,,,N/A,,,,,N/A,,-,,,155,,,-,,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,,Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,,Majesco+,LP interest,,N/A,,,,N/A,,,,,N/A,,-,,,307,,,-,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,,Majesco+,LP interest,,N/A,,,,N/A,,,,,N/A,,69,,,-,,,-,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,,,,,,,,,,,,,,,,,,307,,,-,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,,Internet and Catalog Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,,"Revalize, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,17,,,17025,,,0.7,,17564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,,"Revalize, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,10,,,10219,,,0.4,,10542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,,"Revalize, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,1,,,1104,,,-,,1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,,,,,,,,,,,,,,,,,,28348,,,1.1,,,29202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,,IT Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,,"Appriss Health Intermediate Holdings, Inc+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,2,,,1994,,,0.1,,2172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,,"Arctic Wolf Networks, Inc. and Arctic Wolf Networks Canada, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,587,,,462,,,0.2,,4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,,"Arctic Wolf Networks, Inc. and Arctic Wolf Networks Canada, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,154,,,423,,,0.1,,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,,"Arctic Wolf Networks, Inc. and Arctic Wolf Networks Canada, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,35,,,291,,,-,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,,"Arctic Wolf Networks, Inc. and Arctic Wolf Networks Canada, Inc.+",Warrant,,N/A,,,,N/A,,,,,N/A,,202,,,159,,,0.1,,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,,"Critical Start, Inc.+",Common Stock,,N/A,,,,N/A,,,,,N/A,,225,,,225,,,-,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,,"Episerver, Inc.+",Common Stock,,N/A,,,,N/A,,,,,N/A,,75,,,807,,,-,,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,,"Kentik Technologies, Inc.+",Preferred stock,,N/A,,,,N/A,,,,,N/A,,192,,,1103,,,-,,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
