,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
379,RXH Buyer Corporation  *^,One stop,,L + 5.75,(c),,8.06,,09/2021,,17171,,,16973,,,1.8,,,17171,,,,,
380,RXH Buyer Corporation  *,One stop,,L + 5.75,(c),,8.06,,09/2021,,1943,,,1921,,,0.2,,,1943,,,,,
381,RXH Buyer Corporation,One stop,,L + 5.75,(c)(e),,8.75,,09/2021,,77,,,75,,,0,,,77,,,,,
382,"SLMP, LLC  #",One stop,,L + 6.00,(a),,7.89,,05/2023,,7582,,,7430,,,0.8,,,7582,,,,,
383,"SLMP, LLC",One stop,,L + 6.00,(a),,7.89,,05/2023,,299,,,295,,,0,,,299,,,,,
384,"SLMP, LLC",One stop,,No Value,,,7.50 PIK,,05/2027,,83,,,83,,,0,,,89,,,,,
385,"SLMP, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2023,,0,,,(1,,,0,,,0,,,,,
386,"SLMP, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2023,,0,,,(1,,,0,,,0,,,,,
387,"Spear Education, LLC  ^",One stop,,L + 6.25,(c),,7.94,,08/2019,,4621,,,4604,,,0.5,,,4621,,,,,
388,"Spear Education, LLC",One stop,,L + 6.25,(c),,7.94,,08/2019,,74,,,74,,,0,,,74,,,,,
389,"Spear Education, LLC",One stop,,L + 6.25,,,N/A  (6),,08/2019,,0,,,0,,,0,,,0,,,,,
390,"Summit Behavioral Healthcare, LLC  ^#",Senior loan,,L + 4.75,(c),,6.73,,10/2023,,8822,,,8699,,,0.9,,,8822,,,,,
391,"Summit Behavioral Healthcare, LLC",Senior loan,,L + 4.75,(c),,6.78,,10/2023,,45,,,43,,,0,,,45,,,,,
392,"Summit Behavioral Healthcare, LLC  (5)",Senior loan,,L + 4.75,,,N/A  (6),,10/2023,,0,,,(3,,,0,,,0,,,,,
393,"WHCG Management, LLC  #",Senior loan,,L + 4.75,(c),,7.06,,03/2023,,2382,,,2357,,,0.2,,,2382,,,,,
394,"WHCG Management, LLC",Senior loan,,L + 4.75,(c),,6.71,,03/2023,,30,,,29,,,0,,,30,,,,,
395,"WHCG Management, LLC  (5)",Senior loan,,L + 4.75,,,N/A  (6),,03/2023,,0,,,(2,,,0,,,0,,,,,
396,"WIRB-Copernicus Group, Inc.  *^#",Senior loan,,L + 4.25,(a),,6.14,,08/2022,,10956,,,10879,,,1.1,,,10901,,,,,
397,"WIRB-Copernicus Group, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,08/2022,,0,,,(1,,,0,,,(2,,,,,
398,"WIRB-Copernicus Group, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,08/2022,,0,,,(2,,,0,,,(2,,,,,
=======
320,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.56,,05/2023,,,357,,,,354,,,-,,,,357,,
321,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.03,,05/2023,,173,,,172,,,-,,,173,,,,,
322,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(b),,8.14,,05/2023,,58,,,57,,,-,,,58,,,,,
323,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.03,,05/2023,,51,,,51,,,-,,,51,,,,,
324,Eyecare Services Partners Holdings LLC,One stop,,L + 6.25,(c),,8.56,,05/2023,,33,,,28,,,-,,,33,,,,,
325,Eyecare Services Partners Holdings LLC  (5),One stop,,L + 6.25,,,N/A  (6),,05/2023,,-,,,(3,,,-,,,-,,,,,
326,Eyecare Services Partners Holdings LLC  (5),One stop,,L + 6.25,,,N/A  (6),,05/2023,,-,,,(5,,,-,,,-,,,,,
327,Eyecare Services Partners Holdings LLC  (5),One stop,,L + 6.25,,,N/A  (6),,05/2023,,-,,,(6,,,-,,,-,,,,,
328,"G & H Wire Company, Inc.  #",One stop,,L + 5.50,(a),,7.39,,09/2023,,5614,,,5550,,,0.6,,,5614,,,,,
329,"G & H Wire Company, Inc.  (5)",One stop,,L + 5.50,,,N/A  (6),,09/2023,,-,,,(1,,,-,,,-,,,,,
330,"Immucor, Inc.  #",Senior loan,,L + 5.00,(c),,7.30,,06/2021,,1605,,,1596,,,0.2,,,1647,,,,,
331,"Joerns Healthcare, LLC  *^",One stop,,L + 6.00,(c),,7.98,,05/2020,,3497,,,3469,,,0.3,,,3249,,,,,
332,"Kareo, Inc.",One stop,,L + 9.00,(b),,10.99,,06/2022,,4518,,,4325,,,0.5,,,4518,,,,,
333,"Kareo, Inc.",One stop,,L + 9.00,,,N/A  (6),,06/2022,,-,,,-,,,-,,,-,,,,,
334,"Katena Holdings, Inc.  ^",One stop,,L + 6.75,(c),,9.06,,06/2021,,8567,,,8500,,,0.9,,,8396,,,,,
335,"Katena Holdings, Inc.  ^",One stop,,L + 6.75,(c),,9.06,,06/2021,,837,,,830,,,0.1,,,820,,,,,
336,"Katena Holdings, Inc.  #",One stop,,L + 6.75,(c),,9.06,,06/2021,,571,,,563,,,0.1,,,559,,,,,
337,"Katena Holdings, Inc.",One stop,,P + 5.75,(e),,10.50,,06/2021,,100,,,99,,,-,,,98,,,,,
338,"Lombart Brothers, Inc.  ^",One stop,,L + 6.75,(c),,9.06,,04/2022,,3612,,,3530,,,0.4,,,3612,,,,,
339,"Lombart Brothers, Inc.  ^(8)",One stop,,L + 6.75,(c),,9.06,,04/2022,,1656,,,1629,,,0.2,,,1656,,,,,
340,"Lombart Brothers, Inc.",One stop,,P + 5.50,(e),,10.25,,04/2022,,16,,,16,,,-,,,16,,,,,
341,"Lombart Brothers, Inc.  (8)",One stop,,L + 6.75,,,N/A  (6),,04/2022,,-,,,-,,,-,,,-,,,,,
342,"Maverick Healthcare Group, LLC  *",Senior loan,,L + 7.50,(a),,7.38 cash/2.00 PIK,,12/2017,,1380,,,1380,,,0.1,,,1380,,,,,
343,"MWD Management, LLC & MWD Services  #",One stop,,L + 5.25,(c),,7.56,,06/2023,,5895,,,5831,,,0.6,,,5895,,,,,
344,"MWD Management, LLC & MWD Services  (5)",One stop,,L + 5.25,,,N/A  (6),,06/2022,,-,,,(1,,,-,,,-,,,,,
345,"MWD Management, LLC & MWD Services  (5)",One stop,,L + 5.25,,,N/A  (6),,06/2023,,-,,,(3,,,-,,,-,,,,,
346,"MWD Management, LLC & MWD Services",One stop,,L + 2.25,(c),,4.56,,06/2023,,230,,,229,,,-,,,230,,,,,
347,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,9386,,,9178,,,1.0,,,9386,,,,,
348,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,947,,,932,,,0.1,,,947,,,,,
349,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.00,(c),,8.31,,05/2022,,211,,,209,,,-,,,211,,,,,
350,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(a),,7.77,,05/2022,,91,,,90,,,-,,,91,,,,,
351,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,46,,,45,,,-,,,46,,,,,
352,"Oliver Street Dermatology Holdings, LLC  *",One stop,,L + 6.00,(c),,8.31,,05/2022,,42,,,41,,,-,,,42,,,,,
353,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,32,,,32,,,-,,,32,,,,,
354,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.31,,05/2022,,30,,,30,,,-,,,30,,,,,
355,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(c),,8.30,,05/2022,,17,,,15,,,-,,,15,,,,,
356,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(a)(b)(c),7.79,,05/2022,,151,,,150,,,-,,,151,,,,,,
357,"Oliver Street Dermatology Holdings, LLC",One stop,,L + 6.00,(a)(b),,7.89,,05/2022,,39,,,35,,,-,,,35,,,,,
358,"ONsite Mammography, LLC",One stop,,L + 6.75,(a),,8.64,,11/2023,,3079,,,3014,,,0.3,,,3079,,,,,
359,"ONsite Mammography, LLC",One stop,,L + 6.75,(d),,8.93,,11/2023,,16,,,15,,,-,,,16,,,,,
360,"ONsite Mammography, LLC  (5)",One stop,,L + 6.75,,,N/A  (6),,11/2023,,-,,,(1,,,-,,,-,,,,,
361,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,(b),,8.04,,08/2021,,9930,,,9746,,,1.0,,,9930,,,,,
362,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,(a),,8.07,,08/2021,,55,,,53,,,-,,,55,,,,,
363,"Pinnacle Treatment Centers, Inc.",One stop,,L + 6.25,(b),,8.04,,08/2021,,30,,,29,,,-,,,30,,,,,
364,"PPT Management Holdings, LLC  ^",One stop,,L + 6.00,(c),,7.70,,12/2022,,10171,,,9990,,,0.9,,,8645,,,,,
365,"PPT Management Holdings, LLC",One stop,,L + 6.00,(a),,7.89,,12/2022,,200,,,196,,,-,,,170,,,,,
366,"PPT Management Holdings, LLC  *",One stop,,L + 6.00,(c),,7.75,,12/2022,,134,,,134,,,-,,,114,,,,,
367,"PPT Management Holdings, LLC",One stop,,L + 6.00,(c),,8.10,,12/2022,,80,,,81,,,-,,,68,,,,,
368,"PPT Management Holdings, LLC  (5)",One stop,,L + 6.00,(c),,8.31,,12/2022,,38,,,29,,,-,,,(4,,,,,
369,Premise Health Holding Corp.  *^#,One stop,,L + 4.50,(c),,6.81,,06/2020,,14738,,,14689,,,1.5,,,14738,,,,,
370,Premise Health Holding Corp.  (5),One stop,,L + 4.50,,,N/A  (6),,06/2020,,-,,,(10,,,-,,,-,,,,,
371,"Radiology Partners, Inc.  ^#",One stop,,L + 5.75,(c)(d),,7.61,,12/2023,,29053,,,28939,,,3.0,,,29053,,,,,
372,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
373,"Healthcare, Education and Childcare - (continued)",,,,,,,,,,,,,,,,,,,,,,,,
374,"Radiology Partners, Inc.  (5)",One stop,,L + 5.75,,,N/A  (6),,12/2023,,,-,,,,(4,,,-,,,,-,,
375,"Reliant Pro ReHab, LLC  *",Senior loan,,L + 5.00,(a),,6.88,,12/2018,,2435,,,2432,,,0.3,,,2435,,,,,
376,"Reliant Pro ReHab, LLC",Senior loan,,P + 4.00,(e),,8.75,,12/2018,,454,,,453,,,-,,,454,,,,,
377,"Riverchase MSO, LLC  #",Senior loan,,L + 5.75,(c),,8.06,,10/2022,,4956,,,4898,,,0.5,,,4956,,,,,
378,"Riverchase MSO, LLC",Senior loan,,L + 5.75,(c),,7.96,,10/2022,,54,,,53,,,-,,,54,,,,,
379,RXH Buyer Corporation  *^,One stop,,L + 5.75,(c),,8.06,,09/2021,,17171,,,16973,,,1.8,,,17171,,,,,
380,RXH Buyer Corporation  *,One stop,,L + 5.75,(c),,8.06,,09/2021,,1943,,,1921,,,0.2,,,1943,,,,,
381,RXH Buyer Corporation,One stop,,L + 5.75,(c)(e),,8.75,,09/2021,,77,,,75,,,-,,,77,,,,,
382,"SLMP, LLC  #",One stop,,L + 6.00,(a),,7.89,,05/2023,,7582,,,7430,,,0.8,,,7582,,,,,
383,"SLMP, LLC",One stop,,L + 6.00,(a),,7.89,,05/2023,,299,,,295,,,-,,,299,,,,,
384,"SLMP, LLC",One stop,,N/A,,,7.50 PIK,,05/2027,,83,,,83,,,-,,,89,,,,,
385,"SLMP, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2023,,-,,,(1,,,-,,,-,,,,,
386,"SLMP, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,05/2023,,-,,,(1,,,-,,,-,,,,,
387,"Spear Education, LLC  ^",One stop,,L + 6.25,(c),,7.94,,08/2019,,4621,,,4604,,,0.5,,,4621,,,,,
388,"Spear Education, LLC",One stop,,L + 6.25,(c),,7.94,,08/2019,,74,,,74,,,-,,,74,,,,,
389,"Spear Education, LLC",One stop,,L + 6.25,,,N/A  (6),,08/2019,,-,,,-,,,-,,,-,,,,,
390,"Summit Behavioral Healthcare, LLC  ^#",Senior loan,,L + 4.75,(c),,6.73,,10/2023,,8822,,,8699,,,0.9,,,8822,,,,,
391,"Summit Behavioral Healthcare, LLC",Senior loan,,L + 4.75,(c),,6.78,,10/2023,,45,,,43,,,-,,,45,,,,,
392,"Summit Behavioral Healthcare, LLC  (5)",Senior loan,,L + 4.75,,,N/A  (6),,10/2023,,-,,,(3,,,-,,,-,,,,,
393,"WHCG Management, LLC  #",Senior loan,,L + 4.75,(c),,7.06,,03/2023,,2382,,,2357,,,0.2,,,2382,,,,,
394,"WHCG Management, LLC",Senior loan,,L + 4.75,(c),,6.71,,03/2023,,30,,,29,,,-,,,30,,,,,
395,"WHCG Management, LLC  (5)",Senior loan,,L + 4.75,,,N/A  (6),,03/2023,,-,,,(2,,,-,,,-,,,,,
396,"WIRB-Copernicus Group, Inc.  *^#",Senior loan,,L + 4.25,(a),,6.14,,08/2022,,10956,,,10879,,,1.1,,,10901,,,,,
397,"WIRB-Copernicus Group, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,08/2022,,-,,,(1,,,-,,,(2,,,,,
398,"WIRB-Copernicus Group, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,08/2022,,-,,,(2,,,-,,,(2,,,,,
>>>>>>> GSBD
399,,,,,,,,,,,339646,,,335346,,,34.8,,,335783,,,,,
400,"Home and Office Furnishings, Housewares, and Durable Consumer",,,,,,,,,,,,,,,,,,,,,,,,
401,1A Smart Start LLC  *,Senior loan,,L + 4.50,(a),,6.38,,02/2022,,550,,,549,,,0.1,,,551,,,,,
402,CST Buyer Company  ^,One stop,,L + 5.00,(c),,7.45,,03/2023,,2515,,,2452,,,0.2,,,2515,,,,,
<<<<<<< HEAD
403,CST Buyer Company  (5),One stop,,L + 5.00,,,N/A  (6),,03/2023,,0,,,(1,,,0,,,0,,,,,
=======
403,CST Buyer Company  (5),One stop,,L + 5.00,,,N/A  (6),,03/2023,,-,,,(1,,,-,,,-,,,,,
>>>>>>> GSBD
404,"Plano Molding Company, LLC  *^#",One stop,,L + 8.00,(a),,9.82,,05/2021,,13098,,,12955,,,1.2,,,11526,,,,,
405,,,,,,,,,,,16163,,,15955,,,1.5,,,14592,,,,,
406,"Hotels, Motels, Inns, and Gaming",,,,,,,,,,,,,,,,,,,,,,,,
407,"Aimbridge Hospitality, LLC  *^",One stop,,L + 5.50,(a),,7.39,,06/2022,,9991,,,9843,,,1.0,,,9991,,,,,
<<<<<<< HEAD
408,"Aimbridge Hospitality, LLC",One stop,,L + 5.50,(a),,7.39,,06/2022,,16,,,15,,,0,,,16,,,,,
409,"Aimbridge Hospitality, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,06/2022,,0,,,(1,,,0,,,0,,,,,
410,,,,,,,,,,,10007,,,9857,,,1.0,,,10007,,,,,
411,Insurance,,,,,,,,,,,,,,,,,,,,,,,,
412,"Captive Resources Midco, LLC  *^#",One stop,,L + 6.00,(a),,7.89,,12/2021,,35114,,,34633,,,3.7,,,35114,,,,,
413,"Captive Resources Midco, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2021,,0,,,(22,,,0,,,0,,,,,
414,"Captive Resources Midco, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2021,,0,,,(26,,,0,,,0,,,,,
415,"Internet Pipeline, Inc.",One stop,,L + 7.25,(a),,9.14,,08/2022,,4836,,,4743,,,0.5,,,4911,,,,,
416,"Internet Pipeline, Inc.  *",One stop,,L + 6.25,(a),,8.06,,08/2022,,2087,,,2070,,,0.2,,,2045,,,,,
417,"Internet Pipeline, Inc.  *",One stop,,L + 6.25,(a),,8.04,,08/2022,,790,,,783,,,0.1,,,774,,,,,
418,"Internet Pipeline, Inc.",One stop,,L + 7.25,,,N/A  (6),,08/2021,,0,,,0,,,0,,,1,,,,,
419,"RSC Acquisition, Inc.  #",Senior loan,,L + 4.25,(c)(e),,6.56,,11/2022,,1263,,,1255,,,0.1,,,1263,,,,,
420,"RSC Acquisition, Inc.",Senior loan,,L + 4.25,(c),,6.02,,11/2021,,31,,,31,,,0,,,31,,,,,
421,"RSC Acquisition, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,11/2022,,0,,,(2,,,0,,,0,,,,,
422,"RSC Acquisition, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,11/2022,,0,,,(3,,,0,,,0,,,,,
=======
408,"Aimbridge Hospitality, LLC",One stop,,L + 5.50,(a),,7.39,,06/2022,,16,,,15,,,-,,,16,,,,,
409,"Aimbridge Hospitality, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,06/2022,,-,,,(1,,,-,,,-,,,,,
410,,,,,,,,,,,10007,,,9857,,,1.0,,,10007,,,,,
411,Insurance,,,,,,,,,,,,,,,,,,,,,,,,
412,"Captive Resources Midco, LLC  *^#",One stop,,L + 6.00,(a),,7.89,,12/2021,,35114,,,34633,,,3.7,,,35114,,,,,
413,"Captive Resources Midco, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2021,,-,,,(22,,,-,,,-,,,,,
414,"Captive Resources Midco, LLC  (5)",One stop,,L + 6.00,,,N/A  (6),,12/2021,,-,,,(26,,,-,,,-,,,,,
415,"Internet Pipeline, Inc.",One stop,,L + 7.25,(a),,9.14,,08/2022,,4836,,,4743,,,0.5,,,4911,,,,,
416,"Internet Pipeline, Inc.  *",One stop,,L + 6.25,(a),,8.06,,08/2022,,2087,,,2070,,,0.2,,,2045,,,,,
417,"Internet Pipeline, Inc.  *",One stop,,L + 6.25,(a),,8.04,,08/2022,,790,,,783,,,0.1,,,774,,,,,
418,"Internet Pipeline, Inc.",One stop,,L + 7.25,,,N/A  (6),,08/2021,,-,,,-,,,-,,,1,,,,,
419,"RSC Acquisition, Inc.  #",Senior loan,,L + 4.25,(c)(e),,6.56,,11/2022,,1263,,,1255,,,0.1,,,1263,,,,,
420,"RSC Acquisition, Inc.",Senior loan,,L + 4.25,(c),,6.02,,11/2021,,31,,,31,,,-,,,31,,,,,
421,"RSC Acquisition, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,11/2022,,-,,,(2,,,-,,,-,,,,,
422,"RSC Acquisition, Inc.  (5)",Senior loan,,L + 4.25,,,N/A  (6),,11/2022,,-,,,(3,,,-,,,-,,,,,
>>>>>>> GSBD
423,,,,,,,,,,,44121,,,43462,,,4.6,,,44139,,,,,
424,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
425,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,,,
426,"NFD Operating, LLC  #",One stop,,L + 7.00,(a),,8.66,,06/2021,,,2313,,,,2291,,,0.2,,,,2313,,
<<<<<<< HEAD
427,"NFD Operating, LLC",One stop,,L + 7.00,,,N/A  (6),,06/2021,,0,,,0,,,0,,,0,,,,,
428,"NFD Operating, LLC  (5)",One stop,,L + 7.00,,,N/A  (6),,06/2021,,0,,,(1,,,0,,,0,,,,,
429,"PADI Holdco, Inc.  *^#",One stop,,L + 6.50,(c),,8.81,,04/2023,,19452,,,19205,,,2.0,,,19452,,,,,
430,"PADI Holdco, Inc.",One stop,,L + 6.50,(c),,8.81,,04/2022,,64,,,63,,,0,,,64,,,,,
431,"Self Esteem Brands, LLC  *^#",Senior loan,,L + 4.75,(a),,6.64,,02/2020,,17132,,,17059,,,1.8,,,17132,,,,,
432,"Self Esteem Brands, LLC  (5)",Senior loan,,L + 4.75,,,N/A  (6),,02/2020,,0,,,(4,,,0,,,0,,,,,
433,"Teaching Company, The",One stop,,L + 7.00,(a)(c),,8.98,,08/2020,,18739,,,18605,,,1.9,,,18739,,,,,
434,"Teaching Company, The",One stop,,L + 7.00,(c),,8.75,,08/2020,,80,,,79,,,0,,,80,,,,,
=======
427,"NFD Operating, LLC",One stop,,L + 7.00,,,N/A  (6),,06/2021,,-,,,-,,,-,,,-,,,,,
428,"NFD Operating, LLC  (5)",One stop,,L + 7.00,,,N/A  (6),,06/2021,,-,,,(1,,,-,,,-,,,,,
429,"PADI Holdco, Inc.  *^#",One stop,,L + 6.50,(c),,8.81,,04/2023,,19452,,,19205,,,2.0,,,19452,,,,,
430,"PADI Holdco, Inc.",One stop,,L + 6.50,(c),,8.81,,04/2022,,64,,,63,,,-,,,64,,,,,
431,"Self Esteem Brands, LLC  *^#",Senior loan,,L + 4.75,(a),,6.64,,02/2020,,17132,,,17059,,,1.8,,,17132,,,,,
432,"Self Esteem Brands, LLC  (5)",Senior loan,,L + 4.75,,,N/A  (6),,02/2020,,-,,,(4,,,-,,,-,,,,,
433,"Teaching Company, The",One stop,,L + 7.00,(a)(c),,8.98,,08/2020,,18739,,,18605,,,1.9,,,18739,,,,,
434,"Teaching Company, The",One stop,,L + 7.00,(c),,8.75,,08/2020,,80,,,79,,,-,,,80,,,,,
>>>>>>> GSBD
435,"Titan Fitness, LLC  *",One stop,,L + 7.00,(a),,8.66,,09/2019,,13019,,,12944,,,1.4,,,13019,,,,,
436,"Titan Fitness, LLC  *",One stop,,L + 7.00,(a),,8.66,,09/2019,,1964,,,1957,,,0.2,,,1964,,,,,
437,"Titan Fitness, LLC  *",One stop,,L + 7.00,(a),,8.66,,09/2019,,1725,,,1718,,,0.2,,,1725,,,,,
438,"Titan Fitness, LLC  ^",One stop,,L + 7.00,(a),,8.66,,09/2019,,932,,,921,,,0.1,,,932,,,,,
<<<<<<< HEAD
439,"Titan Fitness, LLC  (5)",One stop,,L + 7.00,,,N/A  (6),,09/2019,,0,,,(7,,,0,,,0,,,,,
440,,,,,,,,,,,75420,,,74830,,,7.8,,,75420,,,,,
441,Oil and Gas,,,,,,,,,,,,,,,,,,,,,,,,
442,"Drilling Info, Inc.  *^",One stop,,L + 5.75,(c),,8.06,,06/2020,,9958,,,9884,,,1.0,,,9958,,,,,
443,"Drilling Info, Inc.",One stop,,L + 5.75,,,N/A  (6),,06/2020,,0,,,0,,,0,,,0,,,,,
=======
439,"Titan Fitness, LLC  (5)",One stop,,L + 7.00,,,N/A  (6),,09/2019,,-,,,(7,,,-,,,-,,,,,
440,,,,,,,,,,,75420,,,74830,,,7.8,,,75420,,,,,
441,Oil and Gas,,,,,,,,,,,,,,,,,,,,,,,,
442,"Drilling Info, Inc.  *^",One stop,,L + 5.75,(c),,8.06,,06/2020,,9958,,,9884,,,1.0,,,9958,,,,,
443,"Drilling Info, Inc.",One stop,,L + 5.75,,,N/A  (6),,06/2020,,-,,,-,,,-,,,-,,,,,
>>>>>>> GSBD
444,,,,,,,,,,,9958,,,9884,,,1.0,,,9958,,,,,
445,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,,,
446,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,(c),,7.81,,11/2021,,5649,,,5581,,,0.6,,,5649,,,,,
447,"Georgica Pine Clothiers, LLC  ^",One stop,,L + 5.50,(c),,7.81,,11/2021,,492,,,489,,,0.1,,,492,,,,,
448,"Georgica Pine Clothiers, LLC  *",One stop,,L + 5.50,(c),,7.81,,11/2021,,345,,,343,,,0.1,,,345,,,,,
<<<<<<< HEAD
449,"Georgica Pine Clothiers, LLC",One stop,,L + 5.50,(c),,7.81,,11/2021,,38,,,37,,,0,,,38,,,,,
450,"IMPLUS Footwear, LLC",One stop,,L + 6.75,(b)(c),,8.45,,04/2021,,10253,,,10131,,,1.1,,,10253,,,,,
451,"IMPLUS Footwear, LLC",One stop,,L + 6.75,(c)(e),,8.93,,04/2021,,1805,,,1784,,,0.2,,,1805,,,,,
452,"Massage Envy, LLC  *^#",One stop,,L + 6.75,(c)(e),,8.73,,09/2020,,35013,,,34750,,,3.6,,,35013,,,,,
453,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c),,8.62,,09/2020,,99,,,98,,,0,,,99,,,,,
454,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c),,8.45,,09/2020,,48,,,48,,,0,,,48,,,,,
455,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c)(e),,8.76,,09/2020,,40,,,40,,,0,,,40,,,,,
456,"Massage Envy, LLC",One stop,,L + 6.75,(c),,8.86,,09/2020,,38,,,37,,,0,,,37,,,,,
457,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c)(e),,8.78,,09/2020,,35,,,34,,,0,,,35,,,,,
458,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c)(e),,8.68,,09/2020,,19,,,19,,,0,,,19,,,,,
459,"Massage Envy, LLC  ^",One stop,,L + 6.75,(c)(e),,8.89,,09/2020,,15,,,15,,,0,,,15,,,,,
460,"Massage Envy, LLC  (5)",One stop,,L + 6.75,,,N/A  (6),,09/2020,,0,,,(8,,,0,,,0,,,,,
461,"Orthotics Holdings, Inc.  *#",One stop,,L + 6.00,(a),,7.89,,02/2020,,8248,,,8194,,,0.8,,,8083,,,,,
462,"Orthotics Holdings, Inc.  *#(8)",One stop,,L + 6.00,(a),,7.89,,02/2020,,1352,,,1344,,,0.1,,,1325,,,,,
463,"Orthotics Holdings, Inc.  (5)(8)",One stop,,L + 6.00,,,N/A  (6),,02/2020,,0,,,(1,,,0,,,0,,,,,
464,"Orthotics Holdings, Inc.  (5)",One stop,,L + 6.00,,,N/A  (6),,02/2020,,0,,,(8,,,0,,,(4,,,,,
465,Team Technologies Acquisition Company  ^,Senior loan,,L + 5.00,(c)(e),,6.75,,12/2018,,4264,,,4262,,,0.4,,,4255,,,,,
466,Team Technologies Acquisition Company  *,Senior loan,,L + 5.50,(c)(e),,7.25,,12/2018,,786,,,784,,,0.1,,,795,,,,,
467,Team Technologies Acquisition Company  (5),Senior loan,,L + 5.00,,,N/A  (6),,12/2018,,0,,,0,,,0,,,(1,,,,,
468,,,,,,,,,,,68539,,,67973,,,7.1,,,68341,,,,,
469,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,,,
470,"Captain D's, LLC  ^",Senior loan,,L + 4.50,(a),,6.37,,12/2023,,3990,,,3933,,,0.4,,,3990,,,,,
471,"Captain D's, LLC",Senior loan,,L + 4.50,(a)(e),,7.13,,12/2023,,14,,,13,,,0,,,14,,,,,
472,"Community Veterinary Partners, LLC",One stop,,L + 5.50,(b),,7.50,,10/2021,,284,,,283,,,0,,,284,,,,,
473,"Community Veterinary Partners, LLC  *",One stop,,L + 5.50,(b),,7.50,,10/2021,,100,,,98,,,0,,,100,,,,,
474,"Community Veterinary Partners, LLC  (5)",One stop,,L + 5.50,,,N/A  (6),,10/2021,,0,,,(3,,,0,,,0,,,,,
475,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,9.24,,01/2023,,1041,,,1031,,,0.1,,,1030,,,,,
476,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,(c),,9.27,,01/2023,,5,,,4,,,0,,,4,,,,,
477,"Ruby Slipper Cafe LLC, The",One stop,,L + 7.50,,,N/A  (6),,01/2023,,0,,,0,,,0,,,0,,,,,
478,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
479,"Personal, Food and Miscellaneous Services - (continued)",,,,,,,,,,,,,,,,,,,,,,,,
