,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
492,,,First Lien Secured Debt - Revolver,,8.50% (P+525),,01/12/27,,535,,,535,,,,530,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/12/27,,76,,,(11),,,,(1),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,01/12/27,,1070,,,(34),,,,(11),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,8649,,,,8724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,Orchard Therapeutics plc,,First Lien Secured Debt,,"6.95% (1M L+595, 1.00% Floor)",,05/28/26,,11000,,,10962,,,,11000,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,05/28/26,,22333,,,(77),,,,-,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,10885,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Ovation Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,"FPG Services, LLC",,First Lien Secured Debt,,"6.50% (3M L+550, 1.00% Floor)",,06/13/25,,13866,,,13655,,,,13791,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/13/24,,2105,,,(25),,,,(11),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,06/13/25,,5275,,,(39),,,,(28),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,,,,,,,,,,13591,,,,13752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Paragon 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"Paragon 28, Inc.",,First Lien Secured Debt,,"7.00% (1M L+600, 1.00% Floor)",,05/01/26,,2500,,,2488,,,,2488,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,,First Lien Secured Debt - Revolver,,"4.00% (1M L+300, 1.00% Floor)",,05/01/26,,1000,,,1000,,,,995,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,05/01/26,,1000,,,(10),,,,(5),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,05/01/26,,7500,,,-,,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,,,,3478,,,,3478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"Partner Therapeutics, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,"Partner Therapeutics, Inc",,First Lien Secured Debt,,"7.65% (1M L+665, 1.00% Floor)",,01/01/23,,10000,,,9943,,,,9975,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,First Lien Secured Debt - Unfunded Revolver,,0.25% Unfunded,,04/01/26,,1000,,,(2),,,,(3),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"55,556 Shares",,333,,,,349,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,,Warrants,,N/A,,N/A,,"33,333 Shares",,135,,,,113,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,,,,,,,,,10409,,,,10434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"PHS Buyer, Inc.",,First Lien Secured Debt,,"6.25% (3M L+525, 1.00% Floor)",,01/31/25,,10203,,,10065,,,,9948,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/31/25,,2000,,,(27),,,,(50),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,10038,,,,9898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (27),,,Fair Value  (1)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Radius Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,"Radius Health, Inc.",,First Lien Secured Debt,,"7.75% (1M L+575, 2.00% Floor)",,06/01/24,,29000,,,28664,,,,28652,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/01/24,,1000,,,(2),,,,-,,,(9)(17)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,06/01/24,,4833,,,-,,,,(58),,,(8)(9)  (17)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,,,,,,,,,,28662,,,,28594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,RHA Health Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"Pace Health Companies, LLC",,First Lien Secured Debt,,"5.50% (3M L+450, 1.00% Floor)",,08/02/24,,3905,,,3870,,,,3897,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,08/02/24,,395,,,(6),,,,(1),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,08/02/24,,575,,,(25),,,,(1),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,First Lien Secured Debt - Letter of Credit,,4.50%,,12/10/21,,105,,,-,,,,-,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,,,,,,,,,,,3839,,,,3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Rigel Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,"Rigel Pharmaceuticals, Inc.",,First Lien Secured Debt,,"7.15% (1M L+565, 1.50% Floor)",,09/01/24,,6000,,,6017,,,,6048,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,"RiteDose Holdings I, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,"RiteDose Holdings I, Inc.",,First Lien Secured Debt,,"7.50% (3M L+650, 1.00% Floor)",,09/13/23,,13293,,,13133,,,,13293,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,09/13/23,,2000,,,(24),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,13109,,,,13293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,,Total Healthcare & Pharmaceuticals,,,404076,,,,,409157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,High Tech Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,Acronis AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Acronis AG,,First Lien Secured Debt,,"7.85% (1M L+635, 1.50% Floor)",,12/18/24,,,21000,,,,20927,,,,,21000,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,American Megatrends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,AMI US Holdings Inc.,,First Lien Secured Debt,,"6.50% (1M L+550, 1.00% Floor)",,04/01/25,,21596,,,21325,,,,21596,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,First Lien Secured Debt - Revolver,,5.59% (1M L+550),,04/01/24,,581,,,581,,,,581,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,,,First Lien Secured Debt - Revolver,,5.63% (2M L+550),,04/01/24,,581,,,581,,,,581,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,04/01/24,,1744,,,(32),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,,,,,,,,,,22455,,,,22758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,"Calero Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,"Telesoft Holdings, LLC",,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,12/16/25,,22443,,,22066,,,,22185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/16/25,,2273,,,(38),,,,(26),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,,,,,,,,,,,22028,,,,22159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,ChyronHego Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,ChyronHego Corporation (5),,First Lien Secured Debt,,"6.00% (3M L+350 Cash plus 1.50% PIK, 1.00% Floor)",,12/31/22,,84311,,,82120,,,,81781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,,,First Lien Secured Debt - Revolver,,"6.00% (3M L+500, 1.00% Floor)",,12/31/22,,2406,,,2406,,,,2334,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/31/22,,3594,,,-,,,,(108),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,,,Preferred Equity - Preferred Equity,,N/A,,N/A,,"7,800 Shares",,6000,,,,6084,,,(13)(25)  (25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,,,,,,,,,,,90526,,,,90091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (27),,,Fair Value  (1)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Dairy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Momentx Corporation,,First Lien Secured Debt,,"6.50% (1M L+550, 1.00% Floor)",,06/24/27,,13743,,,13469,,,,13468,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,06/24/27,,1257,,,(25),,,,(25),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,,,,,,,,,,,13444,,,,13443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Digital.ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,"Digital.ai Software Holdings, Inc.",,First Lien Secured Debt,,"8.00% (3M L+700, 1.00% Floor)",,02/10/27,,22524,,,21892,,,,22186,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,02/10/27,,2419,,,(68),,,,(36),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,,,,,,,,,,21824,,,,22150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,GoHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,"Norvax, LLC",,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,09/13/24,,3182,,,(51),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,"International Cruise & Excursion Gallery, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,"International Cruise & Excursion Gallery, Inc.",,First Lien Secured Debt,,"6.25% (3M L+525, 1.00% Floor)",,06/06/25,,14550,,,14385,,,,13613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,LabVantage Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,LabVantage Solutions Inc.,,First Lien Secured Debt,,"8.50% (1M L+750, 1.00% Floor)",,09/30/21,,3165,,,3161,,,,3165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,LabVantage Solutions Limited,,First Lien Secured Debt,,"8.50% (1M E+750, 1.00% Floor)",,09/30/21,,€,5763,,,6193,,,,6834,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,9354,,,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Magnitude Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,New Amsterdam Software BidCo LLC,,First Lien Secured Debt,,"5.75% (3M E+475, 1.00% Floor)",,05/01/26,,€,728,,,805,,,,855,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,,,First Lien Secured Debt,,"5.75% (3M L+475, 1.00% Floor)",,05/01/26,,6778,,,6684,,,,6711,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,05/01/26,,-,,,-,,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,,,,,,,,,,,7489,,,,7566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Modern Campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,"Destiny Solutions U.S., Inc.",,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,06/08/26,,15733,,,15376,,,,15372,,,(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.50% Unfunded,,06/08/26,,4267,,,(97),,,,(98),,,(8)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,"RMCF IV CIV XXXV, L.P.",,Common Equity - Common Stock,,N/A,,N/A,,482 Shares,,1000,,,,1000,,,(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,,,,,,,,,,,16279,,,,16274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,MYCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Magnate Holding Corp.,,First Lien Secured Debt,,"7.75% (3M L+625 Cash plus 1% PIK, 0.50% Floor)",,12/16/24,,18467,,,18324,,,,16139,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,,,First Lien Secured Debt - Revolver,,"7.75% (3M L+625 Cash plus 1% PIK, 0.50% Floor)",,12/14/23,,3029,,,3005,,,,2648,,,(9)(17)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,,,First Lien Secured Debt - Letter of Credit,,6.25%,,04/22/22,,42,,,-,,,,(5),,,(8)(9)  (17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,,,,,,,,,,,21329,,,,18782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,"New Era Technology, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,"New Era Technology, Inc.",,First Lien Secured Debt,,"7.25% (3M L+625, 1.00% Floor)",,10/31/26,,15420,,,15129,,,,15119,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,10/31/26,,1049,,,(21),,,,(21),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,10/31/26,,8531,,,(91),,,,(85),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,,,,,,,,,,,15017,,,,15013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (27),,,Fair Value  (1)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,Pro Vigil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,"Pro-Vigil Holding Company, LLC",,First Lien Secured Debt,,"9.50% (1M L+850, 1.00% Floor)",,01/13/25,,7980,,,7769,,,,7870,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,01/13/25,,2000,,,(17),,,,(28),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,,,,,,,,,,,7752,,,,7842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Schlesinger Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,"Schlesinger Global, LLC",,First Lien Secured Debt,,"8.00% (3M L+600 Cash plus 1.00% PIK, 1.00% Floor)",,07/12/25,,9906,,,9722,,,,9696,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Simeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,"Simeio Group Holdings, Inc.",,First Lien Secured Debt,,"6.25% (1M L+525, 1.00% Floor)",,01/30/26,,8546,,,8448,,,,8410,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,01/30/26,,1731,,,(20),,,,(28),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.75% Unfunded,,01/30/26,,4615,,,(26),,,,(79),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,,,,,,,,,,,8402,,,,8303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Sirsi Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Sirsi Corporation,,First Lien Secured Debt,,"5.75% (3M L+475, 1.00% Floor)",,03/15/24,,6142,,,6092,,,,6065,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/15/24,,429,,,(3),,,,(5),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,,,,,,,,,,,6089,,,,6060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,"Sontiq, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,"Sontiq, Inc.",,First Lien Secured Debt,,"8.50% (3M L+750, 1.00% Floor)",,03/02/26,,14131,,,13867,,,,13881,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/02/26,,833,,,(9),,,,(15),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,,,,,,,,,,,13858,,,,13866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Springbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,"Springbrook Holding Company, LLC",,First Lien Secured Debt,,"6.75% (3M L+575, 1.00% Floor)",,12/23/26,,9729,,,9599,,,,9615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/23/26,,1463,,,(20),,,,(17),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,12/23/26,,3659,,,(28),,,,(43),,,(8)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,,,,,,,,,,,9551,,,,9555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Tax Slayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,"MEP-TS Midco, LLC",,First Lien Secured Debt,,"7.50% (3M L+650, 1.00% Floor)",,12/31/26,,34,,,33,,,,34,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,,,First Lien Secured Debt,,"7.50% (6M L+650, 1.00% Floor)",,12/31/26,,13447,,,13200,,,,13312,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/31/26,,1452,,,(27),,,,(15),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,,,,,,,,,,,13206,,,,13331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Telnyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Telnyx LLC,,First Lien Secured Debt,,"7.75% (1M L+625, 1.50% Floor)",,10/21/25,,5250,,,5226,,,,5382,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,,First Lien Secured Debt - Unfunded Delayed Draw,,0.00% Unfunded,,10/21/25,,4750,,,(41),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,,,,,,,,,,,5185,,,,5382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,,,,Total High Tech Industries,,,348771,,,,,346883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,High Street Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,"High Street Buyer, Inc.",,First Lien Secured Debt,,"6.75% (6M L+600, 0.75% Floor)",,04/14/28,,,16476,,,,16214,,,,,16146,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,04/16/27,,2203,,,(43),,,,(44),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,04/14/28,,13821,,,(165),,,,(138),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,,,,,,,,,,,16006,,,,15964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (27),,,Fair Value  (1)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PGM Holdings Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,"Turbo Buyer, Inc.",,First Lien Secured Debt,,"7.00% (3M L+600, 1.00% Floor)",,12/02/25,,19377,,,19011,,,,18989,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,12/02/25,,923,,,(17),,,,(18),,,(8)(9)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,18994,,,,18971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Relation Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,"AQ Sunshine, Inc.",,First Lien Secured Debt,,"7.00% (3M L+600, 1.00% Floor)",,04/15/25,,26019,,,25583,,,,26060,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,,,First Lien Secured Debt - Revolver,,"7.00% (3M L+600, 1.00% Floor)",,04/15/24,,365,,,365,,,,365,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,04/15/24,,974,,,(17),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,,First Lien Secured Debt - Unfunded Delayed Draw,,1.00% Unfunded,,04/15/25,,4481,,,(90),,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,,First Lien Secured Debt - Letter of Credit,,6.00%,,05/02/22,,30,,,-,,,,-,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,,,,,,,,,,,25841,,,,26425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,,,,,Total Insurance,,,60841,,,,,61360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,"Manufacturing, Capital Equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,"AVAD, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,"AVAD, LLC",,First Lien Secured Debt - Revolver,,N/A,,10/02/23,,,2060,,,,869,,,,,-,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,"Surf Opco, LLC",,First Lien Secured Debt - Revolver,,"5.00% (1M L+400, 1.00% Floor)",,03/16/26,,8886,,,8886,,,,8886,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,,First Lien Secured Debt - Unfunded Revolver,,0.50% Unfunded,,03/16/26,,7781,,,-,,,,-,,,(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
