,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
482,"LSCS Holdings, Inc",,,Second Lien Secured Debt,,,9.70% (3M L+825),,03/16/26,,19818,,,19473,,,,18901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Emmes Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,"Emmes Blocker, Inc.",,,Common Equity/Interests - Common Stock,,,N/A,,N/A,,,306 Shares,,,306,,,,314,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"The Emmes Company, LLC",,,First Lien Secured Debt,,,"6.58% (1M L+500, 1.00% Floor)",,03/03/25,,12122,,,11973,,,,11819,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,First Lien Secured Debt - Revolver,,,"6.00% (1M L+500, 1.00% Floor)",,03/03/25,,2449,,,2419,,,,2388,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,14698,,,,14521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,"Genesis Healthcare, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"Genesis Healthcare, Inc.",,,First Lien Secured Debt,,,"12.58% (1M L+1100, 1.00% Floor)",,03/06/23,,8370,,,8370,,,,8197,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,First Lien Secured Debt,,,"7.58% (1M L+600, 0.50% Floor)",,03/06/23,,25000,,,24780,,,,24237,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,First Lien Secured Debt - Revolver,,,"7.58% (1M L+600, 0.50% Floor)",,03/08/23,,14069,,,14069,,,,13605,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,03/08/23,,46801,,,(462),,,,"(1,542)",,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,46757,,,,44497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Gossamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,"GB001, Inc.",,,First Lien Secured Debt,,,"8.15% (1M L+615, 2.00% Floor)",,05/01/24,,6000,,,5970,,,,6049,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,05/01/24,,24000,,,(196),,,,-,,,(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,5774,,,,6049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Health & Safety Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,"HSI Halo Acquisition, Inc.",,,First Lien Secured Debt,,,"6.75% (1M L+575, 1.00% Floor)",,08/31/26,,25288,,,25053,,,,24360,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,First Lien Secured Debt - Revolver,,,8.00% (P+475),,08/30/25,,2049,,,2049,,,,1983,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,08/30/25,,410,,,(22),,,,(13),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,08/31/26,,2131,,,(38),,,,(78),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,Common Equity/Interests - Common Stock,,,N/A,,N/A,,,500 Shares,,,500,,,,398,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,,,,,,,,,,27542,,,,26650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,IMA Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,"IMA Group Management Company, LLC",,,First Lien Secured Debt,,,"6.57% (6M L+550, 1.00% Floor)",,05/30/24,,5126,,,5083,,,,4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,IM Acquirer LLC,,,First Lien Secured Debt - Revolver,,,"6.50% (1M L+550, 1.00% Floor)",,05/30/24,,289,,,287,,,,277,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,5370,,,,5198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,KureSmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,,Common Equity/Interests - Partnership Interests,,,N/A,,N/A,,,133 Shares,,,133,,,,120,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,"Kure Pain Holdings, Inc.",,,First Lien Secured Debt,,,"6.50% (1M L+550, 1.00% Floor)",,08/27/24,,22102,,,21810,,,,21015,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,First Lien Secured Debt - Revolver,,,"6.50% (1M L+550, 1.00% Floor)",,08/27/24,,2654,,,2619,,,,2522,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,,,,,,,,,,24562,,,,23657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,"Lanai Holdings III, Inc. (Patterson Medical)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,"Lanai Holdings III, Inc.",,,Second Lien Secured Debt,,,"10.28% (3M L+1050 PIK, 1.00% Floor)",,08/28/23,,17391,,,17138,,,,14383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Mannkind Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Mannkind Corporation,,,First Lien Secured Debt,,,"8.75% (1M L+675, 2.00% Floor)",,08/01/24,,13867,,,13806,,,,13639,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,08/01/24,,12133,,,(53),,,,(199),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,13753,,,,13440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,"Maxor National Pharmacy Services, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,"Maxor National Pharmacy Services, LLC",,,First Lien Secured Debt,,,"6.95% (3M L+550, 1.00% Floor)",,11/22/23,,24476,,,24107,,,,23754,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,,First Lien Secured Debt - Revolver,,,7.75% (P+450),,11/22/22,,779,,,779,,,,760,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,11/22/22,,779,,,(21),,,,(19),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,,,,,,,,24865,,,,24495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Medical Guardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,"Medical Guardian, LLC",,,First Lien Secured Debt,,,"9.50% (1M L+850, 1.00% Floor)",,12/31/24,,34286,,,33635,,,,33600,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,,First Lien Secured Debt - Revolver,,,"9.50% (1M L+850, 1.00% Floor)",,12/31/24,,381,,,381,,,,373,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,12/31/24,,5333,,,(108),,,,(107),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,,,,,,,,,33908,,,,33866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Orchard Therapeutics plc,,,First Lien Secured Debt,,,"7.58% (1M L+600, 1.00% Floor)",,05/24/24,,8333,,,8299,,,,8257,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,05/24/24,,16667,,,(69),,,,(153),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,,,,,,,,,,,8230,,,,8104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Ovation Fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,"FPG Services, LLC",,,First Lien Secured Debt,,,"6.95% (3M L+550, 1.00% Floor)",,06/13/25,,12537,,,12319,,,,11820,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,,First Lien Secured Debt - Revolver,,,"6.50% (6M L+550, 1.00% Floor)",,06/13/24,,2105,,,2070,,,,1985,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,First Lien Secured Debt - Unfunded Delayed Draw,,,1.00% Unfunded,,06/13/25,,5263,,,(46),,,,(301),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,,,,,,,,14343,,,,13504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,"Partner Therapeutics, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,"Partner Therapeutics, Inc",,,First Lien Secured Debt,,,"8.23% (1M L+665, 1.00% Floor)",,01/01/23,,10000,,,9896,,,,9945,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,,,Preferred Equity - Preferred Stock,,,N/A,,N/A,,,"55,556 Shares",,,333,,,,333,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,,,Warrants,,,N/A,,N/A,,,"33,333 Shares",,,135,,,,88,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,,,,,,,,,,,10364,,,,10366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,"PHS Buyer, Inc.",,,First Lien Secured Debt,,,"6.70% (3M L+525, 1.00% Floor)",,01/31/25,,12870,,,12636,,,,12548,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,01/31/25,,2000,,,(36),,,,(50),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,,,,,,,,,,12600,,,,12498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,ProPharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,"ProPharma Group Intermediate, LLC",,,First Lien Secured Debt,,,"6.74% (1M L+575, 0.50% Floor)",,07/12/23,,€,6357,,,7196,,,,6835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,,,First Lien Secured Debt,,,"6.74% (1M L+575, 0.50% Floor)",,07/12/23,,£,4220,,,5490,,,,5128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,,,First Lien Secured Debt,,,"6.74% (1M L+575, 0.50% Floor)",,07/12/23,,11358,,,11276,,,,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,,,First Lien Secured Debt - Revolver,,,"7.20% (1M L+575, 0.50% Floor)",,07/12/23,,1032,,,1025,,,,1012,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,,,,,,,,,,,24987,,,,24107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,"PTC Therapeutics, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,"PTC Therapeutics, Inc",,,First Lien Secured Debt,,,"7.73% (1M L+615, 1.00% Floor)",,05/01/21,,7389,,,7379,,,,7463,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Radius Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,"Radius Health, Inc.",,,First Lien Secured Debt,,,"7.75% (1M L+575, 2.00% Floor)",,06/01/24,,3000,,,2993,,,,2993,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,,,First Lien Secured Debt - Unfunded Revolver,,,0.00% Unfunded,,06/01/24,,2000,,,(5),,,,(5),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,06/01/24,,13500,,,-,,,,(33),,,(8)(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,,,,,,,,2988,,,,2955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,RHA Health Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,"Pace Health Companies, LLC",,,First Lien Secured Debt,,,"5.95% (3M L+450, 1.00% Floor)",,08/02/24,,547,,,538,,,,525,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,,,First Lien Secured Debt - Revolver,,,"5.50% (1M L+450, 1.00% Floor)",,08/02/24,,433,,,424,,,,415,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,,,First Lien Secured Debt - Letter of Credit,,,4.50%,,12/10/20,,68,,,-,,,,(3),,,(8)(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,08/02/24,,3950,,,(35),,,,(163),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,927,,,,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Rigel Pharmaceuticals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,"Rigel Pharmaceuticals, Inc.",,,First Lien Secured Debt,,,"7.23% (1M L+565, 1.50% Floor)",,09/01/24,,3000,,,3001,,,,2959,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,09/01/24,,3000,,,-,,,,(41),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,,,,,,,,,,,3001,,,,2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,"RiteDose Holdings I, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,"RiteDose Holdings I, Inc.",,,First Lien Secured Debt,,,"8.41% (3M L+650, 1.00% Floor)",,09/13/23,,14662,,,14387,,,,14114,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,09/13/22,,2000,,,(32),,,,(57),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,,,,,,,,,,,14355,,,,14057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,"Teladoc, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,"Teladoc, Inc.",,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,07/14/20,,1306,,,(6),,,,-,,,(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,,,First Lien Secured Debt - Letters of Credit,,,7.25%,,05/11/20 - 07/14/20,,,360,,,-,,,,-,,,(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,,,,,,,,,,,(6),,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,"Wright Medical Group, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,"Wright Medical Group, Inc.",,,First Lien Secured Debt,,,"9.43% (1M L+785, 1.00% Floor)",,12/23/21,,6667,,,6603,,,,6733,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,,,First Lien Secured Debt - Revolver,,,"5.83% (1M L+425, 0.75% Floor)",,12/23/21,,7666,,,7666,,,,7724,,,(9)(17)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,12/23/21,,50667,,,(224),,,,-,,,(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,12/23/21,,11667,,,(63),,,,-,,,(9)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,,,,,,,,,,,13982,,,,14457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Total Healthcare & Pharmaceuticals,,,,,,,,,,,,479239,,,,,464964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,High Tech Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Acronis AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Acronis AG,,,First Lien Secured Debt,,,"7.43% (1M L+585, 1.50% Floor)",,12/18/24,,,21000,,,,20901,,,,,20217,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,
592,American Megatrends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,AMI US Holdings Inc.,,,First Lien Secured Debt,,,"6.83% (1M L+525, 1.00% Floor)",,04/01/25,,21872,,,21507,,,,21216,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,,,First Lien Secured Debt - Revolver,,,6.25% (1M L+525),,04/01/24,,1395,,,1395,,,,1351,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,,,First Lien Secured Debt - Revolver,,,6.32% (6M L+525),,04/01/24,,698,,,698,,,,675,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,,,First Lien Secured Debt - Revolver,,,6.83% (1M L+525),,04/01/24,,581,,,581,,,,563,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,04/01/24,,233,,,(46),,,,(7),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,,,,,,,,,,,24135,,,,23798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,"Calero Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,"Telesoft Holdings, LLC",,,First Lien Secured Debt,,,"7.20% (3M L+575, 1.00% Floor)",,12/16/25,,22727,,,22240,,,,21723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,,,First Lien Secured Debt - Revolver,,,"6.75% (1M L+575, 1.00% Floor)",,12/16/25,,1515,,,1515,,,,1448,,,(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,12/16/25,,758,,,(49),,,,(33),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,,,,,,,,,,,23706,,,,23138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,ChargePoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,"ChargePoint, Inc.",,,First Lien Secured Debt,,,"8.13% (1M L+655, 1.25% Floor)",,06/01/23,,10500,,,10432,,,,10321,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,ChyronHego Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,ChyronHego Corporation,,,First Lien Secured Debt,,,7.43% (P+468),,3/9/20,,3725,,,3725,,,,3650,,,(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,,,First Lien Secured Debt,,,7.43% (P+468),,3/9/20,,34579,,,34382,,,,29738,,,(18)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,,,First Lien Secured Debt,,,"5.54% (1M L+390, 1.00% Floor)",,3/9/20,,34753,,,30630,,,,31625,,,(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,,,First Lien Secured Debt - Revolver,,,"5.54% (1M L+390, 1.00% Floor)",,3/9/20,,5050,,,5050,,,,4848,,,(23)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,,,First Lien Secured Debt - Unfunded Revolver,,,0.375% Unfunded,,3/9/20,,700,,,(678),,,,(28),,,(8)(21)(23)(27),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,,,,,,,,,,,73109,,,,69833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Digital Reasoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,"Digital Reasoning Systems, Inc.",,,First Lien Secured Debt,,,"8.25% (1M L+625, 2.00% Floor)",,08/01/24,,3750,,,3721,,,,3630,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.00% Unfunded,,08/01/24,,1250,,,(11),,,,(40),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,,,Warrants,,,N/A,,N/A,,,"48,596 Shares",,,-,,,,48,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,,,,,,,,,,,3710,,,,3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,FiscalNote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,"FiscalNote, Inc.",,,First Lien Secured Debt,,,"9.00% (1M L+800, 1.00% Floor)",,08/21/23,,28431,,,27905,,,,27075,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,,,First Lien Secured Debt - Revolver,,,"9.00% (1M L+800, 1.00% Floor)",,08/21/23,,3867,,,3867,,,,3654,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,08/21/23,,2508,,,(79),,,,(138),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,,Preferred Equity - Series F Preferred Stock,,,N/A,,N/A,,,"259,565 Shares",,,1500,,,,1500,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,,,,,,,,,,,33193,,,,32091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Industry / Company,,Investment Type,,Interest Rate (20),,Maturity Date,,Par/Shares (12),,Cost (28),,,Fair Value (1)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,GoHealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,"Norvax, LLC",,,First Lien Secured Debt,,,"7.96% (3M L+650, 1.00% Floor)",,09/15/25,,31659,,,30939,,,,30222,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,09/13/24,,3182,,,(71),,,,(129),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,,,,,,,,,,30868,,,,30093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,"International Cruise & Excursion Gallery, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,"International Cruise & Excursion Gallery, Inc.",,,First Lien Secured Debt,,,"6.32% (3M L+525, 1.00% Floor)",,06/06/25,,14737,,,14517,,,,13439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,LabVantage Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,LabVantage Solutions Inc.,,,First Lien Secured Debt,,,"9.15% (1M L+750, 1.00% Floor)",,12/29/20,,10324,,,10274,,,,10221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,LabVantage Solutions Limited,,,First Lien Secured Debt,,,"8.50% (1M E+750, 1.00% Floor)",,12/29/20,,€,10513,,,11262,,,,11420,,,(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,,,First Lien Secured Debt - Unfunded Revolver,,,0.50% Unfunded,,12/29/20,,€,3435,,,(11),,,,(38),,,(8)(17)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,,,,,,,,,,,21525,,,,21603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Magnitude Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,New Amsterdam Software BidCo LLC,,,First Lien Secured Debt,,,"5.00% (3M E+500, 1.00% Floor)",,05/01/26,,€,743,,,819,,,,783,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,,,First Lien Secured Debt,,,"6.77% (3M L+500, 1.00% Floor)",,05/01/26,,6865,,,6745,,,,6590,,,(9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,,,First Lien Secured Debt - Unfunded Delayed Draw,,,0.50% Unfunded,,05/01/26,,2250,,,(20),,,,(90),,,(8)(9)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,,,,,,,,,,,7544,,,,7283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,MYCOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Magnate Holding Corp.,,,First Lien Secured Debt,,,"7.32% (6M L+625, 1.00% Floor)",,12/16/24,,16587,,,16392,,,,10597,,,(9)(17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
