,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
505,Magnate Holding Corp.,,First Lien Secured Debt,,"L+625, 0.50 Floor",,12/16/24,,18833,,,18701,,,,17057,,,(9)(17)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,,First Lien Secured Debt - Revolver,,"L+625, 0.50 Floor",,12/14/23,,3089,,,3068,,,,2798,,,(9)(17)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,,,,,,,,,,21769,,,,19855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,"New Era Technology, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,"New Era Technology, Inc.",,First Lien Secured Debt,,"L+625, 1.00 Floor",,10/31/26,,14561,,,14288,,,,14270,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,First Lien Secured Debt,,"L+625, 1.00 Floor",,10/31/26,,9340,,,5045,,,,4993,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,First Lien Secured Debt - Revolver,,"L+625, 1.00 Floor",,10/30/26,,1049,,,(20),,,,(21),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,,,,,,,,,,19313,,,,19242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Pro Vigil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,"Pro-Vigil Holding Company, LLC",,First Lien Secured Debt,,"L+850, 1.00 Floor",,01/11/25,,7960,,,7761,,,,7850,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,,First Lien Secured Debt,,"L+850, 1.00 Floor",,01/11/25,,1999,,,916,,,,904,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,,,,,,,,,8677,,,,8754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Schlesinger Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,"Schlesinger Global, LLC",,First Lien Secured Debt,,"L+600 Cash plus 1.00 PIK, 1.00 Floor",,07/12/25,,9862,,,9690,,,,9725,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Simeio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,"Simeio Group Holdings, Inc.",,First Lien Secured Debt,,"L+550, 1.00 Floor",,02/02/26,,8524,,,8431,,,,8379,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,,First Lien Secured Debt,,"L+525, 1.00 Floor",,02/02/26,,4615,,,(25),,,,(84),,,(8)(9)(21) (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,,First Lien Secured Debt - Revolver,,"L+525, 1.00 Floor",,02/02/26,,1731,,,(19),,,,(30),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,,,,,,,,,,8387,,,,8265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Sirsi Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Sirsi Corporation,,First Lien Secured Debt,,"L+475, 1.00 Floor",,03/15/24,,5971,,,5925,,,,5896,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,,First Lien Secured Debt - Revolver,,"L+475, 1.00 Floor",,03/15/24,,429,,,(3),,,,(5),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,,,,,,,,,,5922,,,,5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"Sontiq, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,"Sontiq, Inc.",,First Lien Secured Debt,,"L+750, 1.00 Floor",,03/01/26,,14096,,,13848,,,,13890,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,First Lien Secured Debt - Revolver,,"L+750, 1.00 Floor",,03/01/26,,833,,,(8),,,,(12),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,,,,,,,,,13840,,,,13878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (36),,,Fair Value (1)(37),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Springbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,"Springbrook Holding Company, LLC",,First Lien Secured Debt,,"L+550, 1.00 Floor",,12/23/26,,9274,,,9151,,,,9174,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,,,First Lien Secured Debt,,"L+550, 1.00 Floor",,12/23/26,,4090,,,1562,,,,1558,,,(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,12/23/26,,1463,,,(19),,,,(16),,,(8)(21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,,,,,,,,,,10694,,,,10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,Tax Slayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,"MEP-TS Midco, LLC",,First Lien Secured Debt,,"L+600, 1.00 Floor",,12/31/26,,13447,,,13203,,,,13312,,,(9)(28)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,12/31/26,,1452,,,(25),,,,(15),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,,,,,13178,,,,13297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Telnyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Telnyx LLC,,First Lien Secured Debt,,"L+625, 1.50 Floor",,10/21/25,,5250,,,5226,,,,5277,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,,,First Lien Secured Debt,,"L+625, 1.50 Floor",,10/21/25,,3333,,,(27),,,,0,,,(9)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,5199,,,,5277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,UpStack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Upstack Holdco Inc.,,First Lien Secured Debt,,"L+600, 1.00 Floor",,08/20/27,,12000,,,11674,,,,11670,,,(9)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,,First Lien Secured Debt,,"L+600, 1.00 Floor",,08/20/27,,15000,,,(199),,,,(206),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,08/20/27,,3000,,,(81),,,,(83),,,(8)(9)(20)  (21)(23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,,,,,,,,,,,11394,,,,11381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,,,,,Total High Tech Industries,,,362242,,,,,361398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,"Hotel, Gaming, Leisure, Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Taco Cabana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,"YTC Enterprises, LLC",,First Lien Secured Debt,,"L+625, 1.00 Floor",,08/16/26,,,9992,,,,9871,,,,,9867,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,,,,,"Total Hotel, Gaming, Leisure, Restaurants",,,9871,,,,,9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,High Street Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,"High Street Buyer, Inc.",,First Lien Secured Debt,,"L+600, 0.75 Floor",,04/14/28,,,16484,,,,16174,,,,,16154,,,(9)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,,First Lien Secured Debt,,"L+600, 0.75 Floor",,04/14/28,,13771,,,10073,,,,9998,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,,,First Lien Secured Debt - Revolver,,"L+600, 0.75 Floor",,04/16/27,,2203,,,(41),,,,(44),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,,,,,,,,,,,26206,,,,26108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PGM Holdings Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,"Turbo Buyer, Inc.",,First Lien Secured Debt,,"L+575, 1.00 Floor",,12/02/25,,19327,,,18988,,,,19005,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,12/02/25,,923,,,(16),,,,(15),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,,,,,,,,,,,18972,,,,18990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Relation Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,"AQ Sunshine, Inc.",,First Lien Secured Debt,,"L+600, 1.00 Floor",,04/15/25,,27434,,,26982,,,,27417,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,,,First Lien Secured Debt,,"L+600, 1.00 Floor",,04/15/25,,2996,,,(56),,,,(20),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,04/15/24,,1369,,,350,,,,365,,,(9)(20)(21)  (23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,,27276,,,,27762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,,,,,Total Insurance,,,72454,,,,,72860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (36),,,Fair Value (1)(37),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,"Manufacturing, Capital Equipment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,"AVAD, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,"AVAD, LLC",,First Lien Secured Debt - Revolver,,"L+400, 1.00 Floor",,10/02/23,,,2060,,,,902,,,,,0,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,"Surf Opco, LLC",,First Lien Secured Debt - Revolver,,"L+400, 1.00 Floor",,03/17/26,,16667,,,10646,,,,10646,,,(9)(20)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,,,Preferred Equity - Class P-1 Preferred,,N/A,,N/A,,"33,333 Shares",,3333,,,,6667,,,(9)(13)  (16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,,,Preferred Equity - Class P-2 Preferred,,N/A,,N/A,,"85,164 Shares",,8516,,,,3195,,,(9)(13)  (16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,,,Common Equity - Class A-1 Common,,N/A,,N/A,,"3,333 Shares",,0,,,,210,,,(9)(13)  (16)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,,,,,,,,,,,23397,,,,20718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Kauffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,"Kauffman Holdco, LLC",,Common Equity - Common Stock,,N/A,,N/A,,"250,000 Shares",,250,,,,55,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,"Kauffman Intermediate, LLC",,First Lien Secured Debt,,"L+650, 1.00 Floor",,05/08/25,,16414,,,16215,,,,15932,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,,,First Lien Secured Debt - Revolver,,"L+650, 1.00 Floor",,05/08/25,,1243,,,75,,,,88,,,(9)(20)(21)  (23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,,,,,,,,,,,16540,,,,16075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,MedPlast Holdings Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,"Viant Medical Holdings, Inc. (fka MedPlast Holdings, Inc.)",,Second Lien Secured Debt,,"L+775, 0.00 Floor",,07/02/26,,8000,,,7952,,,,7546,,,(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,,,,,"Total Manufacturing, Capital Equipment",,,47889,,,,,44339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,Media – Diversified & Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,New Wave Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,"NW Entertainment, Inc.",,First Lien Secured Debt,,"L+700 Cash plus 2.00 PIK, 1.00 Floor",,08/16/24,,,27774,,,,27471,,,,,27255,,,(9)(28)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,,,First Lien Secured Debt - Revolver,,"L+700 Cash plus 2.00 PIK, 1.00 Floor",,08/16/24,,3078,,,3043,,,,3039,,,(9)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,,,,,,,,,,,30514,,,,30294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,Nitro World Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,NWE OPCO LP,,First Lien Secured Debt,,"L+650, 2.00 Floor",,12/19/22,,4695,,,4685,,,,4695,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Sonar Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,"Sonar Entertainment, Inc.",,First Lien Secured Debt,,"L+760, 1.25 Floor",,11/15/21,,3611,,,3607,,,,2954,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,,,First Lien Secured Debt - Revolver,,"L+760, 1.25 Floor",,11/15/21,,2142,,,2099,,,,1752,,,(9)(23)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,,,,,,,,,,,5706,,,,4706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,,,,,Total Media – Diversified & Production,,,40905,,,,,39695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,"SI Holdings, Inc.",,First Lien Secured Debt,,"L+600, 1.00 Floor",,07/25/25,,,31165,,,,30750,,,,,30619,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,,,First Lien Secured Debt - Revolver,,"L+600, 1.00 Floor",,07/25/24,,3413,,,815,,,,812,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,,,,,Total Retail,,,31565,,,,,31431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Telecommunications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,IPC Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,IPC Corporation,,First Lien Secured Debt,,"P+400, 0.00 Floor",,08/15/21,,,10000,,,,9995,,,,,10000,,,(9)(11)(19)  (34),,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,IPC Information Systems UK Holdings Limited,,First Lien Secured Debt,,"L+650, 1.50 Floor",,10/07/21,,1405,,,1405,,,,1405,,,(9)(17)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,,,,,,,,,,,11400,,,,11405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,"Securus Technologies Holdings, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,"Securus Technologies Holdings, Inc.",,Second Lien Secured Debt,,"L+825, 1.00 Floor",,11/01/25,,12878,,,12808,,,,11590,,,(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,Total Telecommunications,,,24208,,,,,22995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Industry / Company,,Investment Type,,Interest Rate,,Maturity Date,,Par/Shares (12),,Cost (36),,,Fair Value (1)(37),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,"Transportation – Cargo, Distribution",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Beacon Mobility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Beacon Mobility Corp.,,First Lien Secured Debt,,"L+550, 1.00 Floor",,05/22/24,,,14023,,,,10222,,,,,10229,,,(9)(21)(23)  (28),,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,,,First Lien Secured Debt - Revolver,,"L+550, 1.00 Floor",,05/22/24,,957,,,(17),,,,(17),,,(8)(9)(21)  (23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,,,,,,,,,,,10205,,,,10212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,"Dynamic Product Tankers (Prime), LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,"Dynamic Product Tankers, LLC (5)",,Unsecured Debt,,"L+500, 0.00 Floor",,07/31/24,,22000,,,22000,,,,22000,,,(17)(29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,,Common Equity - Class A Units,,N/A,,N/A,,N/A,,49806,,,,16125,,,(13)(17)  (24)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,,,,,,,,,,,71806,,,,38125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Heniff and Superior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,"Heniff Holdco, LLC",,First Lien Secured Debt,,"L+575, 1.00 Floor",,12/03/26,,30609,,,30105,,,,29556,,,(9)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,12/03/24,,3925,,,1389,,,,1354,,,(9)(20)(21)  (23)(28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,,,,,,,,,,,31494,,,,30910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,MSEA Tankers LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,MSEA Tankers LLC (5),,Common Equity - Class A Units,,N/A,,N/A,,N/A,,53739,,,,50604,,,(17)(18)(25),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,,,,"Total Transportation – Cargo, Distribution",,,167244,,,,,129851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Banner Solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,"Banner Buyer, LLC",,First Lien Secured Debt,,"L+575, 1.00 Floor",,10/31/25,,,12360,,,,12211,,,,,12262,,,(9)(26),,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,,,First Lien Secured Debt,,"L+575, 1.00 Floor",,10/31/25,,5468,,,2953,,,,2973,,,(9)(21)(23) (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,,,First Lien Secured Debt - Revolver,,"L+575, 1.00 Floor",,10/31/25,,1935,,,104,,,,114,,,(9)(21)(23)  (26),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,"Banner Parent Holdings, Inc.",,Common Equity - Common Stock,,N/A,,N/A,,"6,125 Shares",,613,,,,604,,,(9)(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,,,,,Total Wholesale,,,15881,,,,,15953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Total Investments before Cash Equivalents,,,,,,,,,2808718,,,,,2612308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,J.P. Morgan U.S. Government Money Market Fund,,,,,,,23556,,,,23556,,,,,23556,,,(22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Total Investments after Cash Equivalents,,,,,,,,,2832274,,,,,2635864,,,(6)(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Name of Issuer,"Fair Value at March 31, 2021",Gross Additions ●,Gross Reductions ■,Net Change in Unrealized Gains (Losses),"Fair Value at September 30, 2021",Net Realized Gains (Losses),Interest/Dividend/Other Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,"1244311 B.C. Ltd., Common Stock",,1719,,,0,,,0,,,(623),,,1096,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,"1244311 B.C. Ltd., Term Loan",3822,,30,,(15),,(53),,3784,,0,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,"9357-5991 Quebec Inc., Term Loan",0,,0,,(215),,0,,0,,215,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,"AIC SPV Holdings II, LLC, Preferred Equity",498,,0,,0,,(59),,439,,0,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,"Carbonfree Chemicals Holdings LLC, Common Stock",25424,,904,,0,,18906,,45234,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,"Carbonfree Chemicals SA LLC, Class B Units",0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,"Golden Bear 2016-R, LLC, Membership Interests",11289,,25,,0,,(519),,10795,,0,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,"GSC Technologies Inc., Term Loan",0,,216,,0,,(14),,202,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,"KLO Acquisition LLC, Term Loan",0,,0,,(327),,1,,0,,326,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,"Pelican Energy, LLC, Common Stock",2170,,0,,0,,0,,2170,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series B Preferred Stock",42,,0,,0,,(42),,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series D Preferred Stock",28,,0,,0,,(28),,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,"Renew Financial LLC (f/k/a Renewable Funding, LLC), Series E Preferred Stock",5106,,0,,0,,(112),,4994,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,"Renew JV LLC, Membership Interests",776,,0,,(123),,(24),,629,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,,,50874,,,1175,,,(680),,,17433,,,69343,,,541,,,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Name of Issuer,"Fair Value at March 31, 2021",Gross Additions ●,Gross Reductions ■,Net Change in Unrealized Losses,"Fair Value at September 30, 2021",Net Realized Losses,Interest/Dividend/Other Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Majority Owned Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,"ChyronHego Corporation, Preferred Equity",,6151,,,1,,,0,,,312,,,6464,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,"ChyronHego Corporation, Revolver",2226,,3550,,0,,60,,5836,,0,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,"ChyronHego Corporation, Term Loan",81676,,642,,504,,119,,82941,,0,,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,"Dynamic Product Tankers, LLC, Common Stock",25528,,0,,0,,"(9,403)",,16125,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,"Dynamic Product Tankers, LLC, Unsecured Term Loan",22000,,0,,0,,0,,22000,,0,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.), Common Stock",0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.), Term Loan",8111,,0,,(998),,18736,,4922,,"(20,927)",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,"Merx Aviation Finance, LLC, Letter of Credit",0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,"Merx Aviation Finance, LLC, Membership Interests",125061,,0,,"(84,500)",,(741),,39820,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,"Merx Aviation Finance, LLC, Revolver",190500,,84500,,0,,0,,275000,,0,,11681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,"MSEA Tankers LLC, Class A Units",57028,,0,,"(3,922)",,"(2,502)",,50604,,,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Controlled Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,"SHD Oil & Gas, LLC, Series C Units",0,,44065,,0,,"(37,325)",,6740,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,"SHD Oil & Gas, LLC, Series A Units",0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
