,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
589,LCM XIV CLO Ltd.  (22),Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Subordinated Notes (Residual Interest),50000.0,"$ 26,500",18000.0,25838,17731,25838,,1.0%,,
590,LHC Holdings Corp.,Minnesota / Consumer Services,Florida / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Revolving Line of Credit - $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)  (4), (25), (26)",50000.0,-,18000.0,-,17731,-,,0.0%,,
591,LHC Holdings Corp.,Minnesota / Consumer Services,Florida / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Subordinated Debt (10.50%, due 5/31/2015)  (3)",50000.0,2865,18000.0,2865,17731,2865,,0.1%,,
592,LHC Holdings Corp.,Minnesota / Consumer Services,Florida / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Membership Interest (125 units),50000.0,2865,18000.0,216,17731,245,,0.0%,,
593,LHC Holdings Corp.,Minnesota / Consumer Services,Florida / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Membership Interest (125 units),50000.0,2865,18000.0,3081,17731,3110,,0.1%,,
594,"Madison Park Funding IX, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Income Notes (Residual Interest),50000.0,31110,18000.0,26401,17731,26596,,1.0%,,
595,"Madison Park Funding IX, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)",Income Notes (Residual Interest),50000.0,31110,18000.0,26401,17731,26596,,1.0%,,
596,"Material Handling Services, LLC  (4)",Minnesota / Consumer Services,Ohio / Business Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 7/5/2017)  (3)",50000.0,27580,18000.0,27580,17731,27199,,1.0%,,
597,"Material Handling Services, LLC  (4)",Minnesota / Consumer Services,Ohio / Business Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)",50000.0,37959,18000.0,37959,17731,37035,,1.4%,,
598,"Material Handling Services, LLC  (4)",Minnesota / Consumer Services,Ohio / Business Services,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)",50000.0,37959,18000.0,65539,17731,64234,,2.4%,,
599,"Maverick Healthcare, LLC",Minnesota / Consumer Services,Arizona / Healthcare,"Second Lien Term Loan (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)","Preferred Units (1,250,000 units)",50000.0,37959,18000.0,1252,17731,780,,0.0%,,
600,"Maverick Healthcare, LLC",Minnesota / Consumer Services,Arizona / Healthcare,"Common Units (1,250,000 units)","Preferred Units (1,250,000 units)",50000.0,37959,-,1252,-,780,0.0%,,,
601,"Maverick Healthcare, LLC",Minnesota / Consumer Services,Arizona / Healthcare,"Common Units (1,250,000 units)","Preferred Units (1,250,000 units)",50000.0,37959,-,1252,-,780,,0.0%,,
602,Mountain View CLO 2013-I Ltd.  (22),Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Common Units (1,250,000 units)",Subordinated Notes (Residual Interest),50000.0,43650,-,44235,-,43192,,1.6%,,
603,Mountain View CLO 2013-I Ltd.  (22),Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Common Units (1,250,000 units)",Subordinated Notes (Residual Interest),50000.0,43650,-,44235,-,43192,,1.6%,,
604,"Medical Security Card Company, LLC  (4)",Minnesota / Consumer Services,Arizona / Healthcare,"Common Units (1,250,000 units)","Revolving Line of Credit - $1,500 Commitment (9.50% (LIBOR + 7.00% with 2.50% LIBOR floor), due 2/1/2016)  (25)",50000.0,-,-,-,-,-,,0.0%,,
605,"Medical Security Card Company, LLC  (4)",Minnesota / Consumer Services,Arizona / Healthcare,"Common Units (1,250,000 units)","First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",50000.0,13427,-,13427,-,13427,,0.5%,,
606,"Medical Security Card Company, LLC  (4)",Minnesota / Consumer Services,Arizona / Healthcare,"Common Units (1,250,000 units)","First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",50000.0,13427,-,13427,-,13427,,0.5%,,
607,"National Bankruptcy Services, LLC  (3), (4)",Minnesota / Consumer Services,Texas / Diversified Financial Services,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/17/2017)",50000.0,18683,-,18683,-,16883,,0.6%,,
608,"National Bankruptcy Services, LLC  (3), (4)",Minnesota / Consumer Services,Texas / Diversified Financial Services,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/17/2017)",50000.0,18683,-,18683,-,16883,,0.6%,,
609,"Naylor, LLC  (4)",Minnesota / Consumer Services,Florida / Media,"Common Units (1,250,000 units)","Revolving Line of Credit - $2,500 Commitment (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (25)",50000.0,-,-,-,-,-,,0.0%,,
610,"Naylor, LLC  (4)",Minnesota / Consumer Services,Florida / Media,"Common Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",50000.0,46170,-,46170,-,46170,,1.7%,,
611,"Naylor, LLC  (4)",Minnesota / Consumer Services,Florida / Media,"Common Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",50000.0,46170,-,46170,-,46170,,1.7%,,
612,Portfolio  Company,Minnesota / Consumer Services,Locale / Industry,"Common Units (1,250,000 units)",Investments  (1),50000.0,Principal  Value,-,Cost,-,Fair  Value  (2),,% of Net  Assets,,
613,"New Century Transportation, Inc.",Minnesota / Consumer Services,New Jersey / Transportation,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 3.00% PIK, due 2/3/2018)  (3), (4)",50000.0,"$ 45,120",-,"$ 45,120",-,"$ 44,166",,1.7%,,
614,"New Century Transportation, Inc.",Minnesota / Consumer Services,New Jersey / Transportation,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 3.00% PIK, due 2/3/2018)  (3), (4)",50000.0,"$ 45,120",-,45120,-,44166,,1.7%,,
615,"New Star Metals, Inc.",Minnesota / Consumer Services,Indiana / Metal Services & Minerals,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK, due 2/2/2018)  (4)",50000.0,50274,-,50274,-,50274,,1.9%,,
616,"New Star Metals, Inc.",Minnesota / Consumer Services,Indiana / Metal Services & Minerals,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK, due 2/2/2018)  (4)",50000.0,50274,-,50274,-,50274,,1.9%,,
617,"Nixon, Inc.",Minnesota / Consumer Services,California / Durable Consumer Products,"Common Units (1,250,000 units)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)",50000.0,15509,-,15252,-,14992,,0.6%,,
618,"Nixon, Inc.",Minnesota / Consumer Services,California / Durable Consumer Products,"Common Units (1,250,000 units)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)",50000.0,15509,-,15252,-,14992,,0.6%,,
619,"NRG Manufacturing, Inc.",Minnesota / Consumer Services,Texas / Manufacturing,"Common Units (1,250,000 units)",Escrow Receivable,50000.0,15509,-,-,-,3618,,0.1%,,
620,"NRG Manufacturing, Inc.",Minnesota / Consumer Services,Texas / Manufacturing,"Common Units (1,250,000 units)",Escrow Receivable,50000.0,15509,-,-,-,3618,,0.1%,,
621,"Pegasus Business Intelligence, LP  (4)",Minnesota / Consumer Services,Texas / Diversified Financial Services,"Common Units (1,250,000 units)","Revolving Line of Credit - $2,500 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 4/18/2014)  (25)",50000.0,-,-,-,-,-,,0.0%,,
622,"Pegasus Business Intelligence, LP  (4)",Minnesota / Consumer Services,Texas / Diversified Financial Services,"Common Units (1,250,000 units)","Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)",50000.0,15938,-,15938,-,15938,,0.6%,,
623,"Pegasus Business Intelligence, LP  (4)",Minnesota / Consumer Services,Texas / Diversified Financial Services,"Common Units (1,250,000 units)","Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)",50000.0,15938,-,15938,-,15938,,0.6%,,
624,"Pegasus Business Intelligence, LP  (4)",Minnesota / Consumer Services,Texas / Diversified Financial Services,"Common Units (1,250,000 units)","Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)",50000.0,15938,-,31876,-,31876,,1.2%,,
625,"Octagon Investment Partners XV, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Common Units (1,250,000 units)",Income Notes (Residual Interest),50000.0,26901,-,26919,-,25515,,1.0%,,
626,"Octagon Investment Partners XV, Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Common Units (1,250,000 units)",Income Notes (Residual Interest),50000.0,26901,-,26919,-,25515,,1.0%,,
627,"Pelican Products, Inc.  (16)",Minnesota / Consumer Services,California / Durable Consumer Products,"Common Units (1,250,000 units)","Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3), (4)",50000.0,15000,-,14729,-,15000,,0.6%,,
628,"Pelican Products, Inc.  (16)",Minnesota / Consumer Services,California / Durable Consumer Products,"Common Units (1,250,000 units)","Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3), (4)",50000.0,15000,-,14729,-,15000,,0.6%,,
629,Pinnacle (US) Acquisition Co Limited  (16),Minnesota / Consumer Services,Texas / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",50000.0,10000,-,9815,-,10000,,0.4%,,
630,Pinnacle (US) Acquisition Co Limited  (16),Minnesota / Consumer Services,Texas / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",50000.0,10000,-,9815,-,10000,,0.4%,,
631,"Pre-Paid Legal Services, Inc.  (16)",Minnesota / Consumer Services,Oklahoma / Consumer Services,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)  (3), (4)",50000.0,5000,-,5000,-,5000,,0.2%,,
632,"Pre-Paid Legal Services, Inc.  (16)",Minnesota / Consumer Services,Oklahoma / Consumer Services,"Common Units (1,250,000 units)","Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)  (3), (4)",50000.0,5000,-,5000,-,5000,,0.2%,,
633,Prince Mineral Holding Corp.,Minnesota / Consumer Services,New York / Metal Services & Minerals,"Common Units (1,250,000 units)","Senior Secured Term Loan (11.50%, due 12/15/2019)",50000.0,10000,-,9888,-,10000,,0.4%,,
634,Prince Mineral Holding Corp.,Minnesota / Consumer Services,New York / Metal Services & Minerals,"Common Units (1,250,000 units)","Senior Secured Term Loan (11.50%, due 12/15/2019)",50000.0,10000,-,9888,-,10000,,0.4%,,
635,Portfolio  Company,Minnesota / Consumer Services,Locale / Industry,"Common Units (1,250,000 units)",Investments  (1),50000.0,Principal  Value,-,Cost,-,Fair  Value  (2),,% of  Net  Assets,,
636,"Progrexion Holdings, Inc.  (4), (28)",Minnesota / Consumer Services,Utah / Consumer Services,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",50000.0,"$ 241,033",-,"$ 241,033",-,"$ 241,033",,9.1%,,
637,"Progrexion Holdings, Inc.  (4), (28)",Minnesota / Consumer Services,Utah / Consumer Services,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",50000.0,"$ 241,033",-,241033,-,241033,,9.1%,,
638,"Rocket Software, Inc.  (3), (4)",Minnesota / Consumer Services,Massachusetts / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",50000.0,20000,-,19719,-,20000,,0.8%,,
639,"Rocket Software, Inc.  (3), (4)",Minnesota / Consumer Services,Massachusetts / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",50000.0,20000,-,19719,-,20000,,0.8%,,
640,"Royal Adhesives & Sealants, LLC",Minnesota / Consumer Services,Indiana / Chemicals,"Common Units (1,250,000 units)","Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK, due 11/29/2016)",50000.0,28364,-,28364,-,28648,,1.1%,,
641,"Royal Adhesives & Sealants, LLC",Minnesota / Consumer Services,Indiana / Chemicals,"Common Units (1,250,000 units)","Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK, due 11/29/2016)",50000.0,28364,-,28364,-,28648,,1.1%,,
642,"Ryan, LLC  (4)",Minnesota / Consumer Services,Texas / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",50000.0,70000,-,70000,-,70000,,2.6%,,
643,"Ryan, LLC  (4)",Minnesota / Consumer Services,Texas / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",50000.0,70000,-,70000,-,70000,,2.6%,,
644,"Sandow Media, LLC",Minnesota / Consumer Services,Florida / Media,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)  (4)",50000.0,24900,-,24900,-,24900,,0.9%,,
645,"Sandow Media, LLC",Minnesota / Consumer Services,Florida / Media,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)  (4)",50000.0,24900,-,24900,-,24900,,0.9%,,
646,"Seaton Corp.  (3), (4)",Minnesota / Consumer Services,Illinois / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2014)",50000.0,3305,-,3249,-,3305,,0.1%,,
647,"Seaton Corp.  (3), (4)",Minnesota / Consumer Services,Illinois / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)",50000.0,10005,-,10005,-,10005,,0.4%,,
648,"Seaton Corp.  (3), (4)",Minnesota / Consumer Services,Illinois / Business Services,"Common Units (1,250,000 units)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)",50000.0,10005,-,13254,-,13310,,0.5%,,
649,SESAC Holdco II LLC  (16),Minnesota / Consumer Services,Tennessee / Media,"Common Units (1,250,000 units)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4)",50000.0,6000,-,5914,-,6000,,0.2%,,
650,SESAC Holdco II LLC  (16),Minnesota / Consumer Services,Tennessee / Media,"Common Units (1,250,000 units)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4)",50000.0,6000,-,5914,-,6000,,0.2%,,
651,Skillsoft Public Limited Company  (22),Minnesota / Consumer Services,Ireland / Software & Computer Services,"Common Units (1,250,000 units)","Senior Unsecured (11.125%, due 6/1/2018)",50000.0,15000,-,14927,-,15000,,0.6%,,
652,Skillsoft Public Limited Company  (22),Minnesota / Consumer Services,Ireland / Software & Computer Services,"Common Units (1,250,000 units)","Senior Unsecured (11.125%, due 6/1/2018)",50000.0,15000,-,14927,-,15000,,0.6%,,
653,Snacks Holding Corporation,Minnesota / Consumer Services,Minnesota / Food Products,"Common Units (1,250,000 units)","Series A Preferred Stock (4,021.45 shares)",50000.0,15000,-,56,-,56,,0.0%,,
654,Snacks Holding Corporation,Minnesota / Consumer Services,Minnesota / Food Products,"Common Units (1,250,000 units)","Series B Preferred Stock (1,866.10 shares)",50000.0,15000,-,56,-,56,,0.0%,,
655,Snacks Holding Corporation,Minnesota / Consumer Services,Minnesota / Food Products,"Common Units (1,250,000 units)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",50000.0,15000,-,479,-,484,,0.0%,,
656,Snacks Holding Corporation,Minnesota / Consumer Services,Minnesota / Food Products,"Common Units (1,250,000 units)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",50000.0,15000,-,591,-,596,,0.0%,,
657,"Southern Management Corporation  (22), (30)",Minnesota / Consumer Services,South Carolina / Consumer Finance,"Common Units (1,250,000 units)","Second Lien Term Loan (12.00% plus 5.00% PIK, due 5/31/2017)",50000.0,17565,-,17565,-,18267,,0.7%,,
658,"Southern Management Corporation  (22), (30)",Minnesota / Consumer Services,South Carolina / Consumer Finance,"Common Units (1,250,000 units)","Second Lien Term Loan (12.00% plus 5.00% PIK, due 5/31/2017)",50000.0,17565,-,17565,-,18267,,0.7%,,
659,Portfolio Company,Minnesota / Consumer Services,Locale / Industry,"Common Units (1,250,000 units)",Investments  (1),50000.0,Principal  Value,-,Cost,-,Fair  Value  (2),,% of Net  Assets,,
660,"Spartan Energy Services, Inc.  (3), (4)",Minnesota / Consumer Services,Louisiana / Energy,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)",50000.0,"$ 29,625",-,"$ 29,625",-,"$ 29,625",,1.1%,,
661,"Spartan Energy Services, Inc.  (3), (4)",Minnesota / Consumer Services,Louisiana / Energy,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)",50000.0,"$ 29,625",-,29625,-,29625,,1.1%,,
662,Speedy Group Holdings Corp.,Minnesota / Consumer Services,Canada / Consumer Finance,"Common Units (1,250,000 units)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",50000.0,15000,-,15000,-,15000,,0.6%,,
663,Speedy Group Holdings Corp.,Minnesota / Consumer Services,Canada / Consumer Finance,"Common Units (1,250,000 units)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",50000.0,15000,-,15000,-,15000,,0.6%,,
664,"Sport Helmets Holdings, LLC  (14)",Minnesota / Consumer Services,New York / Personal & Nondurable Consumer Products,"Common Units (1,250,000 units)",Escrow Receivable,50000.0,15000,-,-,-,389,,0.0%,,
665,"Sport Helmets Holdings, LLC  (14)",Minnesota / Consumer Services,New York / Personal & Nondurable Consumer Products,"Common Units (1,250,000 units)",Escrow Receivable,50000.0,15000,-,-,-,389,,0.0%,,
666,"Stauber Performance Ingredients, Inc.  (3), (4)",Minnesota / Consumer Services,California / Food Products,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",50000.0,16594,-,16594,-,16594,,0.6%,,
667,"Stauber Performance Ingredients, Inc.  (3), (4)",Minnesota / Consumer Services,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",10238.0,16594,10238.0,16594,10238.0,16594,0.4%,,,
668,"Stauber Performance Ingredients, Inc.  (3), (4)",Minnesota / Consumer Services,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",10238.0,16594,10238.0,26832,10238.0,26832,,1.0%,,
669,"Stryker Energy, LLC",Minnesota / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Subordinated Secured Revolving Credit Facility - $50,300 Commitment (8.50% (LIBOR + 7.00% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)  (4), (25)",10238.0,34738,10238.0,32711,10238.0,-,,0.0%,,
670,"Stryker Energy, LLC",Minnesota / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Overriding Royalty Interests  (18),10238.0,34738,10238.0,-,10238.0,-,,0.0%,,
671,"Stryker Energy, LLC",Minnesota / Consumer Services,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Overriding Royalty Interests  (18),10238.0,34738,10238.0,32711,10238.0,-,,0.0%,,
672,"Symphony CLO, IX Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",LP Certificates (Residual Interest),10238.0,45500,10238.0,42289,10238.0,43980,,1.7%,,
673,"Symphony CLO, IX Ltd.  (22)",Minnesota / Consumer Services,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",LP Certificates (Residual Interest),10238.0,45500,10238.0,42289,10238.0,43980,,1.7%,,
674,"System One Holdings, LLC  (3), (4)",Minnesota / Consumer Services,Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",10238.0,32000,10238.0,32000,10238.0,32000,,1.2%,,
675,"System One Holdings, LLC  (3), (4)",Minnesota / Consumer Services,Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",10238.0,32000,10238.0,32000,10238.0,32000,,1.2%,,
676,TB Corp.  (3),Minnesota / Consumer Services,Texas / Consumer Service,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",10238.0,23361,10238.0,23361,10238.0,23361,,0.9%,,
677,TB Corp.  (3),Minnesota / Consumer Services,Texas / Consumer Service,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",10238.0,23361,10238.0,23361,10238.0,23361,,0.9%,,
678,"Targus Group International, Inc.  (16)",Minnesota / Consumer Services,California / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3), (4)",10238.0,23520,10238.0,23209,10238.0,23520,,0.9%,,
679,"Targus Group International, Inc.  (16)",Minnesota / Consumer Services,California / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3), (4)",10238.0,23520,10238.0,23209,10238.0,23520,,0.9%,,
680,"TGG Medical Transitory, Inc.",Minnesota / Consumer Services,New Jersey / Healthcare,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4), (16)",10238.0,8000,10238.0,7773,10238.0,8000,,0.3%,,
681,"TGG Medical Transitory, Inc.",Minnesota / Consumer Services,New Jersey / Healthcare,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4), (16)",10238.0,8000,10238.0,7773,10238.0,8000,,0.3%,,
682,Portfolio Company,Minnesota / Consumer Services,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Investments  (1),10238.0,Principal  Value,10238.0,Cost,10238.0,Fair  Value  (2),,% of Net  Assets,,
683,"The Petroleum Place, Inc.",Minnesota / Consumer Services,Colorado / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)",10238.0,"$ 22,000",10238.0,"$ 21,690",10238.0,"$ 22,000",,0.8%,,
684,"The Petroleum Place, Inc.",Minnesota / Consumer Services,Colorado / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)",10238.0,"$ 22,000",10238.0,21690,10238.0,22000,,0.8%,,
685,Totes Isotoner Corporation,Minnesota / Consumer Services,Ohio / Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",10238.0,39000,10238.0,39000,10238.0,39000,,1.5%,,
686,Totes Isotoner Corporation,Minnesota / Consumer Services,Ohio / Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",10238.0,39000,10238.0,39000,10238.0,39000,,1.5%,,
