,0,1,2,3,4,5,6,7,8,9,10,11
734,Totes Isotoner Corporation,Ohio / Personal & Nondurable Consumer Products,"Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)(3)(4)",39000,,39000,,39000,,1.5%,,
735,,,,,39000,,39000,,1.5%,,,
736,Traeger Pellet  Grills LLC(4),Oregon /  Durable Consumer Products,"Revolving Line of Credit - $10,000 Commitment (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 6/18/2014)(25)",6143,,6143,,6143,,0.3%,,
737,"Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)",30000,,30000,,30000,,1.1%,,,,
738,"Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)",30000,,30000,,30000,,1.1%,,,,
739,,,,,66143,,66143,,2.5%,,,
740,"TransFirst  Holdings, Inc.(4)",New York / Software & Computer Services,"Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",5000,,4860,,5000,,0.2%,,
741,,,,,4860,,5000,,0.2%,,,
742,"United Sporting Companies, Inc.(5)",South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)(4)",160000,,160000,,160000,,6.0%,,
743,,,,,160000,,160000,,6.0%,,,
744,Wind River Resources Corporation,Utah /  Oil & Gas Production,"Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)(4)",15000,,14750,,-,,-%,,
745,Net Profits Interest (5% of Equity Distributions)(7),,-,,-,,-%,,,,,
746,,,,,14750,,-,,-%,,,
747,Total Non-Control/Non-Affiliate Investments (Level 3),,,3376375,,,3318663,,124.9%,,,
748,Total Level 3 Portfolio Investments,,,4255715,,,4172740,,157.1%,,,
749,Portfolio Company,Locale / Industry,Investments(1),Principal Value,Cost,Fair  Value(2),% of Net Assets,,,,,
750,LEVEL 1 PORTFOLIO INVESTMENTS:,,,,,,,,,,,
751,Non-Control/Non-Affiliate Investments (less than 5.00% voting control),,,,,,,,,,,
752,"Dover Saddlery, Inc.",Massachusetts / Retail,"Common Stock (30,974 shares)",,,63,,,112,,-%,
753,,,,,63,,112,,-%,,,
754,Total Non-Control/Non-Affiliate Investments (Level 1),,63,,,112,,-%,,,,
755,Total Non-Control/Non-Affiliate Investments,,3376438,,,3318775,,124.9%,,,,
756,Total Portfolio Investments,,4255778,,,4172852,,157.1%,,,,
