,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
322,"Senior Secured Term Loan B (13.84% (LIBOR + 11.75% with 1.00% LIBOR floor), due 8/24/2022)(3)(13)",20741,"Revolving Line of Credit – $2,500 Commitment (11.34% (LIBOR + 9.25% with 1.00% LIBOR floor), due 8/24/2018)(13)(15)",20741,63863,20741,56199,0.6%,1.6%,0.1%,2959.0,,0.1%,%,,,,
323,Equity(16),20741,1,20741,-,20741,-%,0.6%,1.6%,0.1%,2959.0,,0.1%,%,,,,
324,Equity(16),20741,1,20741,34627,20741,34626,0.6%,1.0%,0.1%,2959.0,,0.1%,%,,,,
325,"UTZ Quality Foods, LLC",Pennsylvania / Food Products,"Second Lien Term Loan (9.34% (LIBOR + 7.25%, due 11/21/2025)(8)(13)",10000,34627,9884,34626,9886,1.0%,0.3%,2959.0,,0.1%,%,,,,
326,"UTZ Quality Foods, LLC",Pennsylvania / Food Products,"Second Lien Term Loan (9.34% (LIBOR + 7.25%, due 11/21/2025)(8)(13)",10000,34627,9884,34626,9886,1.0%,0.3%,2959.0,,0.1%,%,,,,
327,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,9886,1.0%,0.3%,2959.0,,0.1%,%,,,,
328,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (10.09% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",Principal Value,16000,Fair  Value(2),% of Net Assets,15750.0,1.0%,0.3%,16000.0,,0.5%,%,,,,
329,"VC GB Holdings, Inc.",Illinois / Household Durables,"Subordinated Secured Term Loan (10.09% (LIBOR + 8.00% with 1.00% LIBOR floor), due 2/28/2025)(3)(8)(13)",Principal Value,15750,Fair  Value(2),16000,15750.0,0.5%,0.3%,16000.0,,0.5%,%,,,,
330,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (4.00% plus PIK 10.00% (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",22048,15750,18066,16000,20001.0,0.5%,0.6%,16000.0,,0.5%,%,,,,
331,Venio LLC,Pennsylvania / Professional Services,"Second Lien Term Loan (4.00% plus PIK 10.00% (LIBOR + 7.50% with 2.50% LIBOR floor), due 2/19/2020)(11)(46)",22048,18066,18066,20001,20001.0,0.6%,0.6%,16000.0,,0.5%,%,,,,
332,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",38070,18066,450,20001,595.0,0.6%,-%,16000.0,,0.5%,%,,,,
333,"Voya CLO 2012-2, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",38070,450,450,595,595.0,-%,-%,16000.0,,0.5%,%,,,,
334,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",46632,450,-,595,585.0,-%,-%,16000.0,,0.5%,%,,,,
335,"Voya CLO 2012-3, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 0.00%, due 10/15/2022)(5)(14)(17)",46632,-,-,585,585.0,-%,-%,16000.0,,0.5%,%,,,,
336,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 11.96%, due 10/16/2028)(5)(14)",40613,-,30893,585,28264.0,-%,0.8%,16000.0,,0.5%,%,,,,
337,"Voya CLO 2012-4, Ltd.",Cayman Islands / Structured Finance,"Income Notes (Residual Interest, current yield 11.96%, due 10/16/2028)(5)(14)",40613,30893,30893,28264,28264.0,0.8%,0.8%,16000.0,,0.5%,%,,,,
338,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.47%, due 4/18/2031)(5)(6)(14)",40773,30893,28205,28264,26931.0,0.8%,0.8%,16000.0,,0.5%,%,,,,
339,"Voya CLO 2014-1, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 16.47%, due 4/18/2031)(5)(6)(14)",40773,28205,28205,26931,26931.0,0.8%,0.8%,16000.0,,0.5%,%,,,,
340,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.68%, due 10/18/2027)(5)(6)(14)",28100,28205,27180,26931,22912.0,0.8%,0.7%,16000.0,,0.5%,%,,,,
341,"Voya CLO 2016-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.68%, due 10/18/2027)(5)(6)(14)",28100,27180,27180,22912,22912.0,0.7%,0.7%,16000.0,,0.5%,%,,,,
342,"Voya CLO 2017-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.26%, due 7/20/2030)(5)(6)(14)",44885,27180,47400,22912,43351.0,0.7%,1.3%,16000.0,,0.5%,%,,,,
343,"Voya CLO 2017-3, Ltd.",Cayman Islands / Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.26%, due 7/20/2030)(5)(6)(14)",44885,47400,47400,43351,43351.0,1.3%,1.3%,16000.0,,0.5%,%,,,,
344,"Wink Holdco, Inc.",Texas / Insurance,"Second Lien Term Loan (8.85% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(8)(13)",3000,47400,2986,43351,2986.0,1.3%,0.1%,16000.0,,0.5%,%,,,,
345,"Wink Holdco, Inc.",Texas / Insurance,"Second Lien Term Loan (8.85% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(8)(13)",3000,2986,2986,2986,2986.0,0.1%,0.1%,16000.0,,0.5%,%,,,,
346,"Textiles, Apparel & Luxury Goods",-,"Second Lien Term Loan (8.85% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(8)(13)",-,2986,-,2986,-,0.1%,9878,16000.0,9878,0.5%,%,,,,
347,Auto Components,-,-,-,2986,12681,2986,-,-,9878,16000.0,-,0.5%,%,-,12681.0,,
348,Building Products,-,-,9905,2986,-,2986,-,-,-,16000.0,9905,0.5%,%,,,,
349,Capital Markets,-,-,19799,2986,-,2986,-,-,-,16000.0,19799,0.5%,%,,,,
350,Commercial Services & Supplies,90364,-,163913,2986,-,2986,-,-,-,16000.0,254277,0.5%,%,,,,
351,Communications Equipment,-,-,39860,2986,-,2986,-,-,-,16000.0,39860,0.5%,%,,,,
352,Consumer Finance,30570,-,-,2986,-,2986,-,-,-,16000.0,30570,0.5%,%,,,,
353,Distributors,343659,-,127091,2986,-,2986,-,-,-,16000.0,470750,0.5%,%,,,,
354,Diversified Consumer Services,9647,-,118289,2986,-,2986,-,-,-,16000.0,127936,0.5%,%,,,,
355,"Electronic Equipment, Instruments & Components",12490,-,14856,2986,-,2986,-,-,-,16000.0,27346,0.5%,%,,,,
356,Energy Equipment & Services,30511,-,-,2986,-,2986,-,-,-,16000.0,30511,0.5%,%,,,,
357,Food Products,-,-,9884,2986,-,2986,-,-,-,16000.0,9884,0.5%,%,,,,
358,Health Care Equipment & Supplies,35815,-,7464,2986,-,2986,-,-,-,16000.0,43279,0.5%,%,,,,
359,Health Care Providers & Services,145336,-,61909,2986,-,2986,-,-,1252,16000.0,208497,0.5%,%,,,,
360,"Hotels, Restaurants & Leisure",29813,-,7482,2986,-,2986,-,-,-,16000.0,37295,0.5%,%,,,,
361,Household & Personal Products,24938,-,-,2986,-,2986,-,-,-,16000.0,24938,0.5%,%,,,,
362,Household Durables,16894,-,25645,2986,-,2986,-,-,-,16000.0,42539,0.5%,%,,,,
363,Insurance,-,-,2986,2986,-,2986,-,-,-,16000.0,2986,0.5%,%,,,,
364,Internet & Direct Marketing Retail,4813,-,35000,2986,-,2986,-,-,-,16000.0,39813,0.5%,%,,,,
365,Internet Software & Services,215791,-,13926,2986,-,2986,-,-,-,16000.0,229717,0.5%,%,,,,
366,IT Services,160588,-,21595,2986,-,2986,-,-,-,16000.0,182183,0.5%,%,,,,
367,Leisure Products,34626,-,10904,2986,-,2986,-,-,1,16000.0,45531,0.5%,%,,,,
368,Media,118605,-,2975,2986,-,2986,-,-,-,16000.0,121580,0.5%,%,,,,
369,Online Lending,-,-,-,2986,-,2986,30,-,-,16000.0,30,0.5%,%,,,,
370,Paper & Forest Products,-,-,11328,2986,-,2986,-,-,-,16000.0,11328,0.5%,%,,,,
371,Pharmaceuticals,-,-,11882,2986,-,2986,-,-,-,16000.0,11882,0.5%,%,,,,
372,Professional Services,9468,-,64804,2986,-,2986,-,-,-,16000.0,74272,0.5%,%,,,,
373,Real Estate Management & Development,41860,-,-,2986,-,2986,-,-,-,16000.0,41860,0.5%,%,,,,
374,Software,-,-,66435,2986,-,2986,-,-,-,16000.0,66435,0.5%,%,,,,
375,"Technology Hardware, Storage & Peripherals",-,-,12384,2986,-,2986,-,-,-,16000.0,12384,0.5%,%,,,,
376,"Textiles, Apparel & Luxury Goods",-,-,36551,2986,-,2986,-,-,-,16000.0,36551,0.5%,%,,,,
377,Tobacco,-,-,14392,2986,-,2986,-,-,-,16000.0,14392,0.5%,%,,,,
378,Trading Companies & Distributors,63863,-,-,2986,-,2986,-,-,-,16000.0,63863,0.5%,%,,,,
379,Transportation Infrastructure,-,-,27494,2986,-,2986,-,-,-,16000.0,27494,0.5%,%,,,,
380,Structured Finance (A),-,-,-,2986,1102927,2986,-,-,-,16000.0,1102927,0.5%,%,,,,
381,Construction & Engineering,38211,-,-,2986,-,2986,-,-,12586,16000.0,50797,0.5%,1.5,%,,,
382,Consumer Finance,-,-,342331,2986,-,2986,-,-,211209,16000.0,553540,0.5%,16.2,%,,,
383,"Electronic Equipment, Instruments & Components",20700,-,-,2986,-,2986,-,-,15056,16000.0,35756,0.5%,1.1,%,,,
384,Energy Equipment & Services,35048,-,-,2986,-,2986,-,-,103456,16000.0,138504,0.5%,4.1,%,,,
385,Equity Real Estate Investment Trusts (REITs),293203,-,-,2986,-,2986,-,-,518712,16000.0,811915,0.5%,23.8,%,,,
386,Health Care Providers & Services,197621,-,-,2986,-,2986,-,-,-,16000.0,197621,0.5%,5.8,%,,,
387,Machinery,-,-,28622,2986,-,2986,-,-,3264,16000.0,31886,0.5%,0.9,%,,,
388,Media,8614,-,-,2986,-,2986,-,-,10121,16000.0,18735,0.5%,0.6,%,,,
389,Online Lending,226180,-,-,2986,-,2986,-,-,16881,16000.0,243061,0.5%,7.1,%,,,
390,Personal Products,165020,-,-,2986,-,2986,-,-,-,16000.0,165020,0.5%,4.9,%,,,
391,Fair Value % of Net Assets,32.2,%,10.9,%,-,%,0.2,%,27.3,%,70.6,%,4.9,,,,
392,Diversified Consumer Services,-,%,7834,%,-,%,27382,%,-,%,35216,%,1.0,%,,,
393,"Textiles, Apparel & Luxury Goods",-,%,-,%,-,%,27382,23220,-,23220,35216,0.7,%,,,,
394,Fair Value % of Net Assets,-,%,0.2,%,-,%,0.8,%,0.7,%,1.7,%,%,,,,
395,Auto Components,-,-,0.2,%,12887,%,0.8,-,0.7,%,-,%,%,-,12887.0,0.4,%
396,Building Products,-,-,10000,%,-,%,-,-,-,%,10000,%,0.3,%,,,
397,Capital Markets,-,-,20000,%,-,%,-,-,-,%,20000,%,0.6,%,,,
398,Commercial Services & Supplies,89658,-,164236,%,-,%,-,-,917,%,254811,%,7.5,%,,,
399,Communications Equipment,-,-,40000,%,-,%,-,-,-,%,40000,%,1.2,%,,,
400,Consumer Finance,33438,-,-,%,-,%,-,-,-,%,33438,%,1.0,%,,,
401,Distributors,343659,-,58806,%,-,%,-,-,-,%,402465,%,11.8,%,,,
402,Diversified Consumer Services,9647,-,118289,%,-,%,-,-,-,%,127936,%,3.8,%,,,
403,"Electronic Equipment, Instruments & Components",12335,-,14873,%,-,%,-,-,-,%,27208,%,0.8,%,,,
404,Energy Equipment & Services,32070,-,-,%,-,%,-,-,-,%,32070,%,0.9,%,,,
405,Food Products,-,-,9886,%,-,%,-,-,-,%,9886,%,0.3,%,,,
406,Health Care Equipment & Supplies,35815,-,7464,%,-,%,-,-,-,%,43279,%,1.3,%,,,
407,Health Care Providers & Services,144130,-,61933,%,-,%,-,-,446,%,206509,%,6.0,%,,,
408,"Hotels, Restaurants & Leisure",29813,-,7482,%,-,%,-,-,-,%,37295,%,1.1,%,,,
409,Household & Personal Products,24938,-,-,%,-,%,-,-,-,%,24938,%,0.7,%,,,
410,Household Durables,15728,-,25895,%,-,%,-,-,-,%,41623,%,1.2,%,,,
411,Insurance,-,-,2986,%,-,%,-,-,-,%,2986,%,0.1,%,,,
412,Internet & Direct Marketing Retail,4813,-,35000,%,-,%,-,-,-,%,39813,%,1.2,%,,,
413,Internet Software & Services,215791,-,14000,%,-,%,-,-,-,%,229791,%,6.7,%,,,
414,IT Services,160588,-,21990,%,-,%,-,-,-,%,182578,%,5.4,%,,,
415,Leisure Products,34626,-,11000,%,-,%,-,-,-,%,45626,%,1.3,%,,,
416,Media,118655,-,2975,%,-,%,-,-,-,%,121630,%,3.6,%,,,
417,Online Lending,-,-,-,%,-,%,17,-,-,%,17,%,-,%,,,
418,Paper & Forest Products,-,-,11226,%,-,%,-,-,-,%,11226,%,0.3,%,,,
419,Pharmaceuticals,-,-,12000,%,-,%,-,-,-,%,12000,%,0.3,%,,,
420,Professional Services,9608,-,67383,%,-,%,-,-,-,%,76991,%,2.3,%,,,
421,Real Estate Management & Development,41860,-,-,%,-,%,-,-,-,%,41860,%,1.2,%,,,
422,Software,-,-,67265,%,-,%,-,-,-,%,67265,%,2.0,%,,,
423,"Technology Hardware, Storage & Peripherals",-,-,12500,%,-,%,-,-,-,%,12500.0,%,0.4,%,,,
424,"Textiles, Apparel & Luxury Goods",-,-,37000,%,-,%,-,-,-,%,37000.0,%,1.1,%,,,
425,Tobacco,-,-,14392,%,-,%,-,-,-,%,14392.0,%,0.4,%,,,
426,Trading Companies & Distributors,56199,-,-,%,-,%,-,-,-,%,56199.0,%,1.6,%,,,
427,Transportation Infrastructure,-,-,28104,%,-,%,-,-,-,%,28104.0,%,0.8,%,,,
428,Structured Finance (A),-,-,-,%,960194,%,-,-,-,%,960194.0,%,28.2,%,,,
429,Fair Value % of Net Assets,41.5,%,26.1,%,28.2,%,-,%,-,%,95.8,%,28.2,,,,
430,Fair Value % of Net Assets,73.7,%,37.2,%,28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
431,Diversified Telecommunication Services,-,%,4395,%,-,%,-,%,-,%,4395.0,%,28.2,,,,
432,"Electronic Equipment, Instruments & Components",9755,%,-,%,-,%,-,%,-,%,9755.0,%,28.2,,,,
433,Energy Equipment & Services,27232,%,-,%,-,%,-,%,-,%,27232.0,%,28.2,,,,
434,Health Care Providers & Services,356468,%,65199,%,-,%,-,%,1252,%,422919.0,%,28.2,,,,
435,"Hotels, Restaurants & Leisure",127638,%,-,%,-,%,-,%,-,%,127638.0,%,28.2,,,,
436,Household Durables,126319,%,19712,%,-,%,-,%,-,%,146031.0,%,28.2,,,,
437,Internet Software & Services,205441,%,13907,%,-,%,-,%,-,%,219348.0,%,28.2,,,,
438,IT Services,-,%,19531,%,-,%,-,%,-,%,19531.0,%,28.2,,,,
439,Leisure Products,33204,%,10880,%,-,%,-,%,1,%,44085.0,%,28.2,,,,
440,Marine,-,%,8919,%,-,%,-,%,-,%,8919.0,%,28.2,,,,
441,Media,442654,%,2971,%,-,%,-,%,-,%,445625.0,%,28.2,,,,
442,Metals & Mining,9953,%,-,%,-,%,-,%,-,%,9953.0,%,28.2,,,,
443,Online Lending,-,%,-,%,-,%,8434,%,-,%,8434.0,%,28.2,,,,
444,Paper & Forest Products,-,%,11295,%,-,%,-,%,-,%,11295.0,%,28.2,,,,
445,Personal Products,209225,%,13473,%,-,%,-,%,-,%,222698.0,%,28.2,,,,
446,Pharmaceuticals,117989,%,-,%,-,%,-,%,-,%,117989.0,%,28.2,,,,
447,Professional Services,48131,%,16111,%,-,%,-,%,-,%,64242.0,%,28.2,,,,
448,Software,-,%,56041,%,-,%,-,%,-,%,56041.0,%,28.2,,,,
449,"Textiles, Apparel & Luxury Goods",225777,%,36446,%,-,%,-,%,-,%,262223.0,%,28.2,,,,
450,Tobacco,-,%,14365,%,-,%,-,%,-,%,14365.0,%,28.2,,,,
451,Trading Companies & Distributors,64513,%,-,%,-,%,-,%,-,%,64513.0,%,28.2,,,,
452,Structured Finance (B),-,%,-,%,1150006,%,-,%,-,%,1150006.0,%,28.2,,,,
453,Air Freight & Logistics,-,51952,-,%,-,%,-,-,-,%,-,%,28.2,-,51952.0,1.5,%
454,Auto Components,-,51952,30460,%,-,%,-,-,-,%,30460,%,0.9,%,,,
455,Capital Markets,-,51952,15000,%,-,%,-,-,-,%,15000,%,0.4,%,,,
456,Chemicals,-,51952,16699,%,-,%,-,-,-,%,16699,%,0.5,%,,,
457,Commercial Services & Supplies,83884,51952,138857,%,-,%,-,-,864,%,223605,%,6.7,%,,,
458,Consumer Finance,10000,51952,25973,%,-,%,-,-,-,%,35973,%,1.1,%,,,
459,Distributors,-,51952,83225,%,-,%,-,-,-,%,83225,%,2.5,%,,,
460,Diversified Consumer Services,-,51952,143767,%,-,%,-,-,-,%,143767,%,4.3,%,,,
461,Diversified Telecommunication Services,-,51952,4410,%,-,%,-,-,-,%,4410,%,0.1,%,,,
462,"Electronic Equipment, Instruments & Components",8794,51952,-,%,-,%,-,-,-,%,8794,%,0.3,%,,,
463,Energy Equipment & Services,10463,51952,-,%,-,%,-,-,-,%,10463,%,0.3,%,,,
464,Health Care Providers & Services,355200,51952,65407,%,-,%,-,-,782,%,421389,%,12.6,%,,,
465,"Hotels, Restaurants & Leisure",103897,51952,-,%,-,%,-,-,-,%,103897,%,3.1,%,,,
466,Household Durables,126191,51952,19992,%,-,%,-,-,-,%,146183,%,4.4,%,,,
467,Internet Software & Services,205441,51952,13907,%,-,%,-,-,-,%,219348,%,6.5,%,,,
468,IT Services,-,51952,20000,%,-,%,-,-,-,%,20000,%,0.6,%,,,
469,Leisure Products,33204,51952,11000,%,-,%,-,-,-,%,44204,%,1.3,%,,,
470,Marine (A),-,51952,8800,%,-,%,-,-,-,%,8800,%,0.3,%,,,
471,Media,442704,51952,2971,%,-,%,-,-,-,%,445675,%,13.3,%,,,
472,Metals & Mining,10000,51952,-,%,-,%,-,-,-,%,10000,%,0.3,%,,,
473,Online Lending,-,51952,-,%,-,%,7964,-,-,%,7964,%,0.2,%,,,
474,Paper & Forest Products,-,51952,11500,%,-,%,-,-,-,%,11500,%,0.3,%,,,
475,Personal Products,179009,51952,13739,%,-,%,-,-,-,%,192748,%,5.7,%,,,
476,Pharmaceuticals,117989,51952,-,%,-,%,-,-,-,%,117989,%,3.5,%,,,
477,Professional Services,48131,51952,16342,%,-,%,-,-,-,%,64473,%,1.9,%,,,
478,Software,-,51952,55150,%,-,%,-,-,-,%,55150,%,1.6,%,,,
479,"Textiles, Apparel & Luxury Goods",225777,51952,37000,%,-,%,-,-,-,%,262777,%,7.8,%,,,
480,Tobacco,-,51952,14431,%,-,%,-,-,-,%,14431,%,0.4,%,,,
481,Trading Companies & Distributors,64513,51952,-,%,-,%,-,-,-,%,64513,%,1.9,%,,,
482,Structured Finance (B),-,51952,-,%,1079712,%,-,-,-,%,1079712,%,32.2,%,,,
483,Fair Value % of Net Assets,61.9,%,22.3,%,32.2,%,0.2,%,-,%,116.7,%,32.2,,,,
484,Fair Value % of Net Assets,84.0,%,33.2,%,32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
485,CCPI Inc.,-%,7.00%,7.00%,%,32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
486,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,%,32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
487,Credit Central Loan Company,-%,10.00%,10.00%,%,32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
488,Echelon Aviation LLC,-%,10.00%,2.25%,(C),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
489,Echelon Aviation LLC,-%,10.00%,1.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
490,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
491,First Tower Finance Company LLC,3.92%,3.08%,7.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
492,"MITY, Inc.",-%,10.00%,10.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
493,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
494,National Property REIT Corp. - Senior Secured Term Loan E,-%,5.00%,5.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
495,"National Property REIT Corp. - Senior Secured Term Loan C to ACL Loan Holdings, Inc.",-%,5.00%,5.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
496,National Property REIT Corp. - Senior Secured Term Loan C to American Consumer Lending Limited,-%,5.00%,5.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
497,Nationwide Loan Company LLC,-%,10.00%,10.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
498,"Targus International, LLC - Senior Secured Term Loan A",15.00%,-%,15.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
499,"Targus International, LLC - Senior Secured Term Loan B",15.00%,-%,15.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
500,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
501,"Valley Electric Company, Inc.",8.50%,-%,8.50%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
