,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
326,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(11)",5460,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(11)",5460,46010,5460,43562,0.2%,1.3%,0.5%,29080.0,,0.9%,,,,,
327,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(11)",5460,"Senior Subordinated Secured Note (11.00% (LIBOR + 7.00% with 4.00% LIBOR floor), due 6/29/2020)(3)(11)",5460,20760,5460,20760,0.2%,0.7%,0.5%,29080.0,,0.9%,,,,,
328,Portfolio Company,Locale / Industry,Investments(1)(44),Principal Value,Amortized Cost,Fair  Value(2),% of Net Assets,0.2%,0.7%,0.5%,29080.0,,0.9%,,,,,
329,"Wink Holdco, Inc.",Texas / Insurance,"Second Lien Term Loan (8.24% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(8)(13)",Principal Value,3000,Fair  Value(2),% of Net Assets,2986,0.7%,0.5%,2986,,0.1%,,,,,
330,"Wink Holdco, Inc.",Texas / Insurance,"Second Lien Term Loan (8.24% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(8)(13)",Principal Value,2986,Fair  Value(2),2986,2986,0.1%,0.5%,2986,,0.1%,,,,,
331,"Wink Holdco, Inc.",Total Non-Control/Non-Affiliate Investments (Level 3),"Second Lien Term Loan (8.24% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(8)(13)",Principal Value,3951787,Fair  Value(2),2986,3680532,0.1%,110.0%,2986,,0.1%,,,,,
332,"Wink Holdco, Inc.",Total Non-Control/Non-Affiliate Investments (Level 3),Total Portfolio Investments (Level 3),Principal Value,3951787,5864967,2986,3680532,5719804,110.0%,170.9%,,0.1%,,,,,
333,Air Freight & Logistics,Total Non-Control/Non-Affiliate Investments (Level 3),-,Principal Value,3951787,-,2986,3680532,-,110.0%,170.9%,-,0.1%,,-,-,,
334,Auto Components,-,-,33546,3951787,-,2986,-,-,-,170.9%,33546,0.1%,,,,,
335,Building Products,-,-,9902,3951787,-,2986,-,-,-,170.9%,9902,0.1%,,,,,
336,Capital Markets,-,-,19792,3951787,-,2986,-,-,-,170.9%,19792,0.1%,,,,,
337,Chemicals,-,-,17491,3951787,-,2986,-,-,-,170.9%,17491,0.1%,,,,,
338,Commercial Services & Supplies,107576,-,164342,3951787,-,2986,-,-,-,170.9%,271918,0.1%,,,,,
339,Communications Equipment,-,-,39855,3951787,-,2986,-,-,-,170.9%,39855,0.1%,,,,,
340,Consumer Finance,30550,-,-,3951787,-,2986,-,-,-,170.9%,30550,0.1%,,,,,
341,Distributors,525400,-,131699,3951787,-,2986,-,-,-,170.9%,657099,0.1%,,,,,
342,Diversified Consumer Services,10000,-,118289,3951787,-,2986,-,-,-,170.9%,128289,0.1%,,,,,
343,"Electronic Equipment, Instruments & Components",12407,-,14851,3951787,-,2986,-,-,-,170.9%,27258,0.1%,,,,,
344,Energy Equipment & Services,28992,-,14851,-,-,-,-,-,-,28992,27258,0.1%,,,,,
345,Food Products,28992,9880,14851,-,-,-,-,-,-,9880,27258,0.1%,,,,,
346,Health Care Equipment & Supplies,31250,9880,7463,-,-,-,-,-,-,9880,38713,0.1%,,,,,
347,Health Care Providers & Services,359977,9880,77134,-,-,-,-,-,1252,9880,438363,0.1%,,,,,
348,Health Care Technology,359977,14928,77134,-,-,-,-,-,1252,14928,438363,0.1%,,,,,
349,"Hotels, Restaurants & Leisure",30000,14928,7482,-,-,-,-,-,-,14928,37482,0.1%,,,,,
350,Household & Personal Products,25000,14928,7482,-,-,-,-,-,-,25000,37482,0.1%,,,,,
351,Household Durables,17106,14928,28298,-,-,-,-,-,-,25000,45404,0.1%,,,,,
352,Insurance,17106,2986,28298,-,-,-,-,-,-,2986,45404,0.1%,,,,,
353,Internet & Direct Marketing Retail,4875,2986,35000,-,-,-,-,-,-,2986,39875,0.1%,,,,,
354,Internet Software & Services,174493,2986,13921,-,-,-,-,-,-,2986,188414,0.1%,,,,,
355,IT Services,174493,21576,13921,-,-,-,-,-,-,21576,188414,0.1%,,,,,
356,Leisure Products,38107,21576,10898,-,-,-,-,-,1,21576,49006,0.1%,,,,,
357,Marine,38107,8943,10898,-,-,-,-,-,1,8943,49006,0.1%,,,,,
358,Media,101411,8943,2974,-,-,-,-,-,-,8943,104385,0.1%,,,,,
359,Metals & Mining,-,8943,-,-,-,-,-,-,-,8943,-,0.1%,,,,,
360,Online Lending,-,8943,-,-,-,-,288,-,-,288,-,0.1%,,,,,
361,Paper & Forest Products,-,8943,11320,-,-,-,-,-,-,288,11320,0.1%,,,,,
362,Personal Products,213825,8943,-,-,-,-,-,-,-,288,213825,0.1%,,,,,
363,Pharmaceuticals,-,8943,11881,-,-,-,-,-,-,288,11881,0.1%,,,,,
364,Professional Services,9518,8943,63731,-,-,-,-,-,-,288,73249,0.1%,,,,,
365,Real Estate Management & Development,42000,8943,-,-,-,-,-,-,-,288,42000,0.1%,,,,,
366,Software,-,8943,55160,-,-,-,-,-,-,288,55160,0.1%,,,,,
367,"Technology Hardware, Storage & Peripherals",-,8943,12380,-,-,-,-,-,-,288,12380,0.1%,,,,,
368,"Textiles, Apparel & Luxury Goods",-,8943,36525,-,-,-,-,-,-,288,36525,0.1%,,,,,
369,Tobacco,-,8943,14387,-,-,-,-,-,-,288,14387,0.1%,,,,,
370,Trading Companies & Distributors,64025,8943,-,-,-,-,-,-,-,288,64025,0.1%,,,,,
371,Transportation Infrastructure,-,8943,30291,-,-,-,-,-,-,288,30291,0.1%,,,,,
372,Structured Finance (B),-,8943,-,-,1096809,-,-,-,-,288,1096809,0.1%,,,,,
373,Aerospace & Defense,-,47099,-,-,-,-,-,-,-,288,-,0.1%,,32202,79301,2.4,%
374,Commercial Services & Supplies,60364,47099,-,-,-,-,5716,-,5715,288,71795,0.1%,2.1,%,,,
375,Construction & Engineering,37722,47099,-,-,-,-,-,-,4740,288,42462,0.1%,1.3,%,,,
376,Consumer Finance,-,47099,341435,-,-,-,-,-,201163,288,542598,0.1%,16.2,%,,,
377,"Electronic Equipment, Instruments & Components",20700,47099,-,-,-,-,-,-,15557,288,36257,0.1%,1.1,%,,,
378,Energy Equipment & Services,35048,47099,-,-,-,-,-,-,96899,288,131947,0.1%,3.9,%,,,
379,Equity Real Estate  Investment Trusts  (REITs),293203,47099,-,-,-,-,-,-,440423,288,733626,0.1%,21.9,%,,,
380,Machinery,-,47099,28622,-,-,-,-,-,2403,288,31025,0.1%,0.9,%,,,
381,Media,10614,47099,-,-,-,-,-,-,9835,288,20449,0.1%,0.6,%,,,
382,Online Lending,276549,47099,-,-,-,-,-,-,20975,288,297524,0.1%,8.9,%,,,
383,% of Net Assets,23.3,%,11.1,%,-,%,0.2,%,24.8,%,59.4,%,8.9,,,,
384,Diversified Consumer Services,23.3,-,11.1,%,7834,%,0.2,-,24.8,%,25093,%,8.9,-,32927,1.0,%
385,"Textiles, Apparel & Luxury Goods",-,-,-,%,-,%,-,-,19361,%,19361,%,0.6,%,,,
386,% of Net Assets,-,%,0.2,%,-,%,0.7,%,0.6,%,1.6,%,0.6,,,,
387,Air Freight & Logistics,-,-,0.2,%,-,%,0.7,-,0.6,%,-,%,0.6,-,-,-,%
388,Auto Components,-,-,33708,%,-,%,0.7,-,0.6,33708,-,1.0,%,,,,
389,Building Products,-,-,10000,%,-,%,-,-,-,33708,10000,1.0,0.3,%,,,
390,Capital Markets,-,-,20000,%,-,%,-,-,-,33708,20000,1.0,0.6,%,,,
391,Chemicals,-,-,17500,%,-,%,-,-,-,33708,17500,1.0,0.5,%,,,
392,Commercial Services & Supplies,106515,-,162593,%,-,%,-,-,900,33708,270008,1.0,8.1,%,,,
393,Communications Equipment,-,-,40000,%,-,%,-,-,-,33708,40000,1.0,1.2,%,,,
394,Consumer Finance,33296,-,-,%,-,%,-,-,-,33708,33296,1.0,1.0,%,,,
395,Distributors,525400,-,47780,%,-,%,-,-,-,33708,573180,1.0,17.1,%,,,
396,Diversified Consumer Services,10000,-,118289,%,-,%,-,-,-,33708,128289,1.0,3.8,%,,,
397,"Electronic Equipment, Instruments & Components",11518,-,14866,%,-,%,-,-,-,33708,26384,1.0,0.8,%,,,
398,Energy Equipment & Services,31025,-,-,%,-,%,-,-,-,33708,31025,1.0,0.9,%,,,
399,Food Products,-,-,9880,%,-,%,-,-,-,33708,9880,1.0,0.3,%,,,
400,Health Care Equipment & Supplies,31250,-,7500,%,-,%,-,-,-,33708,38750,1.0,1.2,%,,,
401,Health Care Providers & Services,355580,-,77359,%,-,%,-,-,506,33708,433445,1.0,13.0,%,,,
402,Health Care Technology,-,-,15300,%,-,%,-,-,-,33708,15300,1.0,0.5,%,,,
403,"Hotels, Restaurants & Leisure",30000,-,7482,%,-,%,-,-,-,33708,37482,1.0,1.1,%,,,
404,Household & Personal Products,25000,-,-,%,-,%,-,-,-,33708,25000,1.0,0.7,%,,,
405,Household Durables,16155,-,28600,%,-,%,-,-,-,33708,44755,1.0,1.3,%,,,
406,Insurance,-,-,2986,%,-,%,-,-,-,33708,2986,1.0,0.1,%,,,
407,Internet & Direct Marketing Retail,4875,-,35000,%,-,%,-,-,-,33708,39875,1.0,1.2,%,,,
408,IT Services,-,-,21990,%,-,%,-,-,-,33708,21990,1.0,0.7,%,,,
409,Leisure Products,38107,-,11000,%,-,%,-,-,-,33708,49107,1.0,1.5,%,,,
410,Marine (A),-,-,8879,%,-,%,-,-,-,33708,8879,1.0,0.3,%,,,
411,Media,101461,-,2974,%,-,%,-,-,-,33708,104435,1.0,3.1,%,,,
412,Metals & Mining,-,-,-,%,-,%,-,-,-,33708,-,1.0,-,%,,,
413,Online Lending,-,-,-,%,-,%,199,-,-,33708,199,1.0,-,%,,,
414,Paper & Forest Products,-,-,11500,%,-,%,-,-,-,33708,11500,1.0,0.3,%,,,
415,Personal Products,183151,-,-,%,-,%,-,-,-,33708,183151,1.0,5.5,%,,,
416,Pharmaceuticals,-,-,12000,%,-,%,-,-,-,33708,12000,1.0,0.4,%,,,
417,Professional Services,9649,-,65514,%,-,%,-,-,-,33708,75163,1.0,2.2,%,,,
418,Real Estate Management & Development,42000,-,-,%,-,%,-,-,-,33708,42000,1.0,1.3,%,,,
419,Software,-,-,55971,%,-,%,-,-,-,33708,55971,1.0,1.7,%,,,
420,"Technology Hardware, Storage & Peripherals",-,-,12500,%,-,%,-,-,-,33708,12500,1.0,0.4,%,,,
421,"Textiles, Apparel & Luxury Goods",-,-,37000,%,-,%,-,-,-,33708,37000,1.0,1.1,%,,,
422,Tobacco,-,-,13933,%,-,%,-,-,-,33708,13933,1.0,0.4,%,,,
423,Trading Companies & Distributors,57610,-,-,%,-,%,-,-,-,33708,57610,1.0,1.7,%,,,
424,Transportation Infrastructure,-,-,30923,%,-,%,-,-,-,33708,30923,1.0,0.9,%,,,
425,Structured Finance (B),-,-,-,%,944815,%,-,-,-,33708,944815,1.0,28.2,%,,,
426,% of Net Assets,53.4,%,28.3,%,28.2,%,-,%,-,%,110.0,%,28.2,,,,
427,% of Net Assets,76.8,%,39.6,%,28.2,%,0.9,%,25.4,%,170.9,%,28.2,,,,
428,Pharmaceuticals,117989,%,-,%,-,%,-,%,-,%,117989.0,%,28.2,,,,
429,Professional Services,48131,%,16111,%,-,%,-,%,-,%,64242.0,%,28.2,,,,
430,Software,-,%,56041,%,-,%,-,%,-,%,56041.0,%,28.2,,,,
431,"Textiles, Apparel & Luxury Goods",225777,%,36446,%,-,%,-,%,-,%,262223.0,%,28.2,,,,
432,Tobacco,-,%,14365,%,-,%,-,%,-,%,14365.0,%,28.2,,,,
433,Trading Companies & Distributors,64513,%,-,%,-,%,-,%,-,%,64513.0,%,28.2,,,,
434,Structured Finance (B),-,%,-,%,1150006,%,-,%,-,%,1150006.0,%,28.2,,,,
435,Energy Equipment & Services,10463,%,-,%,-,%,-,%,-,%,10463.0,%,0.3,%,,,
436,Health Care Providers & Services,355200,%,65407,%,-,%,-,%,782,%,421389.0,%,12.6,%,,,
437,"Hotels, Restaurants & Leisure",103897,%,-,%,-,%,-,%,-,%,103897.0,%,3.1,%,,,
438,Household Durables,126191,%,19992,%,-,%,-,%,-,%,146183.0,%,4.4,%,,,
439,Internet Software & Services,205441,%,13907,%,-,%,-,%,-,%,219348.0,%,6.5,%,,,
440,IT Services,-,%,20000,%,-,%,-,%,-,%,20000.0,%,0.6,%,,,
441,Leisure Products,33204,%,11000,%,-,%,-,%,-,%,44204.0,%,1.3,%,,,
442,Marine (A),-,%,8800,%,-,%,-,%,-,%,8800.0,%,0.3,%,,,
443,Media,442704,%,2971,%,-,%,-,%,-,%,445675.0,%,13.3,%,,,
444,Metals & Mining,10000,%,-,%,-,%,-,%,-,%,10000.0,%,0.3,%,,,
445,Online Lending,-,%,-,%,-,%,7964,%,-,%,7964.0,%,0.2,%,,,
446,Paper & Forest Products,-,%,11500,%,-,%,-,%,-,%,11500.0,%,0.3,%,,,
447,Personal Products,179009,%,13739,%,-,%,-,%,-,%,192748.0,%,5.7,%,,,
448,Pharmaceuticals,117989,%,-,%,-,%,-,%,-,%,117989.0,%,3.5,%,,,
449,Professional Services,48131,%,16342,%,-,%,-,%,-,%,64473.0,%,1.9,%,,,
450,Software,-,%,55150,%,-,%,-,%,-,%,55150.0,%,1.6,%,,,
451,"Textiles, Apparel & Luxury Goods",225777,%,37000,%,-,%,-,%,-,%,262777.0,%,7.8,%,,,
452,Tobacco,-,%,14431,%,-,%,-,%,-,%,14431.0,%,0.4,%,,,
453,Trading Companies & Distributors,64513,%,-,%,-,%,-,%,-,%,64513.0,%,1.9,%,,,
454,Structured Finance (B),-,%,-,%,1079712,%,-,%,-,%,1079712.0,%,32.2,%,,,
455,% of Net Assets,61.9,%,22.3,%,32.2,%,0.2,%,-,%,116.7,%,32.2,,,,
456,% of Net Assets,84.0,%,33.2,%,32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
457,CCPI Inc.,-%,7.00%,7.00%,%,32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
458,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,%,32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
459,Credit Central Loan Company,-%,10.00%,10.00%,%,32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
460,Echelon Aviation LLC,-%,10.00%,2.25%,(C),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
461,Echelon Aviation LLC,-%,10.00%,1.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
462,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
463,First Tower Finance Company LLC,3.92%,3.08%,7.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
464,"MITY, Inc.",-%,10.00%,10.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
465,National Property REIT Corp. - Senior Secured Term Loan A,-%,5.50%,5.50%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
466,National Property REIT Corp. - Senior Secured Term Loan E,-%,5.00%,5.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
467,"National Property REIT Corp. - Senior Secured Term Loan C to ACL Loan Holdings, Inc.",-%,5.00%,5.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
468,National Property REIT Corp. - Senior Secured Term Loan C to American Consumer Lending Limited,-%,5.00%,5.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
469,Nationwide Loan Company LLC,-%,10.00%,10.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
470,Targus Cayman HoldCo Limited - Senior Secured Term Loan A,15.00%,-%,15.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
471,Targus Cayman HoldCo Limited - Senior Secured Term Loan B,15.00%,-%,15.00%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
472,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
473,"Valley Electric Company, Inc.",8.50%,-%,8.50%,(D),32.2,%,1.6,%,23.0,%,174.0,%,32.2,,,,
