,0,1,2,3,4,5,6,7,8,9,10,11,12,13
659,"Naylor, LLC  (4)","Nixon, Inc.",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)",46170,15509,46170,15252,,14992,,0.6%
660,"Naylor, LLC  (4)","Nixon, Inc.",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)",46170,15509,46170,15252,,14992,,0.6%
661,"Naylor, LLC  (4)","NRG Manufacturing, Inc.",Florida / Media,Texas / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Escrow Receivable,46170,15509,46170,-,,3618,,0.1%
662,"Naylor, LLC  (4)","NRG Manufacturing, Inc.",Florida / Media,Texas / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Escrow Receivable,46170,15509,46170,-,,3618,,0.1%
663,"Naylor, LLC  (4)","Pegasus Business Intelligence, LP  (4)",Florida / Media,Texas / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Revolving Line of Credit - $2,500 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 4/18/2014)  (25)",46170,-,46170,-,,-,,0.0%
664,"Naylor, LLC  (4)","Pegasus Business Intelligence, LP  (4)",Florida / Media,Texas / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)",46170,15938,46170,15938,,15938,,0.6%
665,"Naylor, LLC  (4)","Pegasus Business Intelligence, LP  (4)",Florida / Media,Texas / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)",46170,15938,46170,15938,,15938,,0.6%
666,"Naylor, LLC  (4)","Pegasus Business Intelligence, LP  (4)",Florida / Media,Texas / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)",46170,15938,46170,31876,,31876,,1.2%
667,"Naylor, LLC  (4)","Octagon Investment Partners XV, Ltd.  (22)",Florida / Media,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Income Notes (Residual Interest),46170,26901,46170,26919,,25515,,1.0%
668,"Naylor, LLC  (4)","Octagon Investment Partners XV, Ltd.  (22)",Florida / Media,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Income Notes (Residual Interest),46170,26901,46170,26919,,25515,,1.0%
669,"Naylor, LLC  (4)","Pelican Products, Inc.  (16)",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3),(4)",46170,15000,46170,14729,,15000,,0.6%
670,"Naylor, LLC  (4)","Pelican Products, Inc.  (16)",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3),(4)",46170,15000,46170,14729,,15000,,0.6%
671,"Naylor, LLC  (4)",Pinnacle (US) Acquisition Co Limited  (16),Florida / Media,Texas / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",46170,10000,46170,9815,,10000,,0.4%
672,"Naylor, LLC  (4)",Pinnacle (US) Acquisition Co Limited  (16),Florida / Media,Texas / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",46170,10000,46170,9815,,10000,,0.4%
673,"Naylor, LLC  (4)","Pre-Paid Legal Services, Inc.  (16)",Florida / Media,Oklahoma / Consumer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)  (3), (4)",46170,5000,46170,5000,,5000,,0.2%
674,"Naylor, LLC  (4)","Pre-Paid Legal Services, Inc.  (16)",Florida / Media,Oklahoma / Consumer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)  (3), (4)",46170,5000,46170,5000,,5000,,0.2%
675,"Naylor, LLC  (4)",Prince Mineral Holding Corp.,Florida / Media,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (11.50%, due 12/15/2019)",46170,10000,46170,9888,,10000,,0.4%
676,"Naylor, LLC  (4)",Prince Mineral Holding Corp.,Florida / Media,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (11.50%, due 12/15/2019)",46170,10000,46170,9888,,10000,,0.4%
677,"Naylor, LLC  (4)",Portfolio Company,Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),46170,Principal  Value,46170,Cost,,Fair  Value  (2),,% of Net  Assets
678,"Naylor, LLC  (4)",LEVEL 3 PORTFOLIO INVESTMENTS:,Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),46170,Principal  Value,46170,Cost,,,,
679,"Naylor, LLC  (4)",Non-control/Non-affiliate Investments (less than 5.00% of voting control),Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),46170,Principal  Value,46170,Cost,,,,
680,"Naylor, LLC  (4)","Progrexion Holdings, Inc.  (4) (28)",Florida / Media,Utah / Consumer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",46170,"$ 241,033",46170,"$ 241,033",,"$ 241,033",,9.1%
681,"Naylor, LLC  (4)","Progrexion Holdings, Inc.  (4) (28)",Florida / Media,Utah / Consumer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",46170,"$ 241,033",46170,241033,,241033,,9.1%
682,"Naylor, LLC  (4)","Rocket Software, Inc.  (3), (4)",Florida / Media,Massachusetts / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",46170,20000,46170,19719,,20000,,0.8%
683,"Naylor, LLC  (4)","Rocket Software, Inc.  (3), (4)",Florida / Media,Massachusetts / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",46170,20000,46170,19719,,20000,,0.8%
684,"Naylor, LLC  (4)","Royal Adhesives & Sealants, LLC",Florida / Media,Indiana / Chemicals,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK, due 11/29/2016)",46170,28364,46170,28364,,28648,,1.1%
685,"Naylor, LLC  (4)","Royal Adhesives & Sealants, LLC",Florida / Media,Indiana / Chemicals,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Unsecured Term Loan (12.00% plus 2.00% PIK, due 11/29/2016)",46170,28364,46170,28364,,28648,,1.1%
686,"Naylor, LLC  (4)","Ryan, LLC  (4)",Florida / Media,Texas / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",46170,70000,46170,70000,,70000,,2.6%
687,"Naylor, LLC  (4)","Ryan, LLC  (4)",Florida / Media,Texas / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",46170,70000,46170,70000,,70000,,2.6%
688,"Naylor, LLC  (4)","Sandow Media, LLC",Florida / Media,Florida / Media,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)  (4)",46170,24900,46170,24900,,24900,,0.9%
689,"Naylor, LLC  (4)","Sandow Media, LLC",Florida / Media,Florida / Media,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)  (4)",46170,24900,46170,24900,,24900,,0.9%
690,"Naylor, LLC  (4)","Seaton Corp.  (3), (4)",Florida / Media,Illinois / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2014)",46170,3305,46170,3249,,3305,,0.1%
691,"Naylor, LLC  (4)","Seaton Corp.  (3), (4)",Florida / Media,Illinois / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)",46170,10005,46170,10005,,10005,,0.4%
692,"Naylor, LLC  (4)","Seaton Corp.  (3), (4)",Florida / Media,Illinois / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (12.50% (LIBOR + 9.00% with 3.50% LIBOR floor) plus 2.00% PIK, due 3/14/2015)",46170,10005,46170,13254,,13310,,0.5%
693,"Naylor, LLC  (4)",SESAC Holdco II LLC  (16),Florida / Media,Tennessee / Media,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4)",46170,6000,46170,5914,,6000,,0.2%
694,"Naylor, LLC  (4)",SESAC Holdco II LLC  (16),Florida / Media,Tennessee / Media,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4)",46170,6000,46170,5914,,6000,,0.2%
695,"Naylor, LLC  (4)",Skillsoft Public Limited Company  (22),Florida / Media,Ireland / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Unsecured (11.125%, due 6/1/2018)",46170,15000,46170,14927,,15000,,0.6%
696,"Naylor, LLC  (4)",Skillsoft Public Limited Company  (22),Florida / Media,Ireland / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Unsecured (11.125%, due 6/1/2018)",46170,15000,46170,14927,,15000,,0.6%
697,"Naylor, LLC  (4)",Snacks Holding Corporation,Florida / Media,Minnesota / Food Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Series A Preferred Stock (4,021.45 shares)",46170,15000,46170,56,,56,,0.0%
698,"Naylor, LLC  (4)",Snacks Holding Corporation,Florida / Media,"Series B Preferred Stock (1,866.10 shares)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Series A Preferred Stock (4,021.45 shares)",46170,56,46170,56,,0.0%,,
699,"Naylor, LLC  (4)",Snacks Holding Corporation,Florida / Media,"Series B Preferred Stock (1,866.10 shares)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",46170,56,46170,479,,484,,0.0%
700,"Naylor, LLC  (4)",Snacks Holding Corporation,Florida / Media,"Series B Preferred Stock (1,866.10 shares)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",46170,56,46170,591,,596,,0.0%
701,"Naylor, LLC  (4)","Southern Management Corporation  (22), (30)",Florida / Media,South Carolina / Consumer Finance,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (12.00% plus 5.00% PIK, due 5/31/2017)",46170,17565,46170,17565,,18267,,0.7%
702,"Naylor, LLC  (4)","Southern Management Corporation  (22), (30)",Florida / Media,South Carolina / Consumer Finance,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (12.00% plus 5.00% PIK, due 5/31/2017)",46170,17565,46170,17565,,18267,,0.7%
703,"Naylor, LLC  (4)",Portfolio Company,Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),46170,Principal  Value,46170,Cost,,Fair  Value  (2),,% of Net  Assets
704,"Naylor, LLC  (4)",LEVEL 3 PORTFOLIO INVESTMENTS:,Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),46170,Principal  Value,46170,Cost,,,,
705,"Naylor, LLC  (4)",Non-control/Non-affiliate Investments (less than 5.00% of voting control),Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),46170,Principal  Value,46170,Cost,,,,
706,"Naylor, LLC  (4)","Spartan Energy Services, Inc.  (3), (4)",Florida / Media,Louisiana / Energy,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)",46170,"$ 29,625",46170,"$ 29,625",,"$ 29,625",,1.1%
707,"Naylor, LLC  (4)","Spartan Energy Services, Inc.  (3), (4)",Florida / Media,Louisiana / Energy,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)",46170,"$ 29,625",46170,29625,,29625,,1.1%
708,"Naylor, LLC  (4)",Speedy Group Holdings Corp.,Florida / Media,Canada / Consumer Finance,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",46170,15000,46170,15000,,15000,,0.6%
709,"Naylor, LLC  (4)",Speedy Group Holdings Corp.,Florida / Media,Canada / Consumer Finance,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",46170,15000,46170,15000,,15000,,0.6%
710,"Naylor, LLC  (4)","Sport Helmets Holdings, LLC  (14)",Florida / Media,New York / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Escrow Receivable,46170,15000,46170,-,,389,,0.0%
711,"Naylor, LLC  (4)","Sport Helmets Holdings, LLC  (14)",Florida / Media,New York / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Escrow Receivable,46170,15000,46170,-,,389,,0.0%
712,"Naylor, LLC  (4)","Stauber Performance Ingredients, Inc.  (3), (4)",Florida / Media,California / Food Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",46170,16594,46170,16594,,16594,,0.6%
713,"Naylor, LLC  (4)","Stauber Performance Ingredients, Inc.  (3), (4)",Florida / Media,California / Food Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",46170,10238,46170,10238,,10238,,0.4%
714,"Naylor, LLC  (4)","Stauber Performance Ingredients, Inc.  (3), (4)",Florida / Media,California / Food Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",46170,10238,46170,26832,,26832,,1.0%
715,"Naylor, LLC  (4)","Stryker Energy, LLC",Florida / Media,Ohio / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured Revolving Credit Facility - $50,300 Commitment (8.50% (LIBOR + 7.00% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)  (4), (25)",46170,34738,46170,32711,,-,,0.0%
716,"Naylor, LLC  (4)","Stryker Energy, LLC",Florida / Media,Ohio / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Overriding Royalty Interests  (18),46170,34738,46170,-,,-,,0.0%
717,"Naylor, LLC  (4)","Stryker Energy, LLC",Florida / Media,Ohio / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Overriding Royalty Interests  (18),46170,34738,46170,32711,,-,,0.0%
718,"Naylor, LLC  (4)","Symphony CLO, IX Ltd.  (22)",Florida / Media,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",LP Certificates (Residual Interest),46170,45500,46170,42289,,43980,,1.7%
719,"Naylor, LLC  (4)","Symphony CLO, IX Ltd.  (22)",Florida / Media,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",LP Certificates (Residual Interest),46170,45500,46170,42289,,43980,,1.7%
720,"Naylor, LLC  (4)","System One Holdings, LLC  (3),(4)",Florida / Media,Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",46170,32000,46170,32000,,32000,,1.2%
721,"Naylor, LLC  (4)","System One Holdings, LLC  (3),(4)",Florida / Media,Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",46170,32000,46170,32000,,32000,,1.2%
722,"Naylor, LLC  (4)",TB Corp.  (3),Florida / Media,Texas / Consumer Service,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",46170,23361,46170,23361,,23361,,0.9%
723,"Naylor, LLC  (4)",TB Corp.  (3),Florida / Media,Texas / Consumer Service,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",46170,23361,46170,23361,,23361,,0.9%
724,"Naylor, LLC  (4)","Targus Group International, Inc.  (16)",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3),(4)",23520.0,23361,23209.0,23361,23520.0,,0.9%,
725,"Naylor, LLC  (4)","Targus Group International, Inc.  (16)",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 5/25/2016)  (3),(4)",23520.0,23361,23209.0,23209,,23520,,0.9%
726,"Naylor, LLC  (4)","TGG Medical Transitory, Inc.",Florida / Media,New Jersey / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4), (16)",23520.0,8000,23209.0,7773,,8000,,0.3%
727,"Naylor, LLC  (4)","TGG Medical Transitory, Inc.",Florida / Media,New Jersey / Healthcare,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4), (16)",23520.0,8000,23209.0,7773,,8000,,0.3%
728,"Naylor, LLC  (4)",Portfolio Company,Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),23520.0,Principal  Value,23209.0,Cost,,Fair  Value  (2),,% of Net  Assets
729,"Naylor, LLC  (4)",LEVEL 3 PORTFOLIO INVESTMENTS:,Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),23520.0,Principal  Value,23209.0,Cost,,,,
730,"Naylor, LLC  (4)",Non-control/Non-affiliate Investments (less than 5.00% of voting control),Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),23520.0,Principal  Value,23209.0,Cost,,,,
731,"Naylor, LLC  (4)","The Petroleum Place, Inc.",Florida / Media,Colorado / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)",23520.0,"$ 22,000",23209.0,"$ 21,690",,"$ 22,000",,0.8%
732,"Naylor, LLC  (4)","The Petroleum Place, Inc.",Florida / Media,Colorado / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)",23520.0,"$ 22,000",23209.0,21690,,22000,,0.8%
733,"Naylor, LLC  (4)",Totes Isotoner Corporation,Florida / Media,Ohio / Nondurable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",23520.0,39000,23209.0,39000,,39000,,1.5%
734,"Naylor, LLC  (4)",Totes Isotoner Corporation,Florida / Media,Ohio / Nondurable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",23520.0,39000,23209.0,39000,,39000,,1.5%
735,"Naylor, LLC  (4)",Traeger Pellet Grills LLC  (4),Florida / Media,Oregon / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Revolving Line of Credit - $10,000 Commitment (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 6/18/2014)  (25)",23520.0,6143,23209.0,6143,,6143,,0.3%
736,"Naylor, LLC  (4)",Traeger Pellet Grills LLC  (4),Florida / Media,Oregon / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)",23520.0,30000,23209.0,30000,,30000,,1.1%
737,"Naylor, LLC  (4)",Traeger Pellet Grills LLC  (4),Florida / Media,Oregon / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)",23520.0,30000,23209.0,30000,,30000,,1.1%
738,"Naylor, LLC  (4)",Traeger Pellet Grills LLC  (4),Florida / Media,Oregon / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)",23520.0,30000,23209.0,66143,,66143,,2.5%
