,0,1,2,3,4,5,6,7,8,9,10,11,12
317,The Petroleum Place Inc.,New York / Media,Colorado / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)","$ 20,000",22000,"$ 19,710",21681,,22000,,0.9%
318,"Transaction Network Services, Inc.",New York / Media,Virginia / Diversified Telecommunication Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)  (4)","$ 20,000",10000,"$ 19,710",9852,,9852,,0.4%
319,"Transaction Network Services, Inc.",New York / Media,Virginia / Diversified Telecommunication Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)  (4)","$ 20,000",10000,"$ 19,710",9852,,9852,,0.4%
320,"TransFirst Holdings, Inc.  (4)",New York / Media,New York / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% floor), due 6/27/2018)","$ 20,000",5000,"$ 19,710",4855,,4908,,0.2%
321,"TransFirst Holdings, Inc.  (4)",New York / Media,New York / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% floor), due 6/27/2018)","$ 20,000",5000,"$ 19,710",4855,,4908,,0.2%
322,Totes Isotoner Corporation,New York / Media,Ohio / Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)","$ 20,000",39000,"$ 19,710",39000,,39000,,1.5%
323,Totes Isotoner Corporation,New York / Media,Ohio / Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)","$ 20,000",39000,"$ 19,710",39000,,39000,,1.5%
324,"United Sporting Companies, Inc.  (5)",New York / Media,South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",160000.0,39000,160000.0,39000,160000.0,,6.3%,
325,"United Sporting Companies, Inc.  (5)",New York / Media,South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",160000.0,39000,160000.0,160000,,160000,,6.3%
326,Portfolio Company,New York / Media,Locale / Industry,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",Investments  (1),160000.0,Principal  Value,160000.0,Cost,,Fair  Value  (2),,% of Net  Assets
327,Wind River Resources Corp. and Wind River II Corp.,New York / Media,Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",160000.0,"$ 15,000",160000.0,"$ 14,750",,$ -,,0.0%
328,Wind River Resources Corp. and Wind River II Corp.,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",-,"$ 15,000",-,"$ 14,750",0.0%,,,
329,Wind River Resources Corp. and Wind River II Corp.,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",-,"$ 15,000",-,14750,,-,,0.0%
330,Wind River Resources Corp. and Wind River II Corp.,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",Total Non-control/Non-affiliate Investments (Level 3 Investments),-,3030743,-,2990557,,117.3%,,
331,Wind River Resources Corp. and Wind River II Corp.,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",Total Level 3 Portfolio Investments,-,3794993,-,3707607,,145.1%,,
332,Portfolio Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Locale / Industry,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",Investments  (1),-,Principal  Value,-,Cost,,Fair  Value  (2),,% of Net  Assets
333,"ADAPCO, Inc.",Net Profits Interest (5.00% payable on Equity distributions)  (7),Florida / Ecological,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Common Stock (5,000 shares)",-,Principal  Value,-,$ 141,,$ 240,,0.0%
334,"ADAPCO, Inc.",Net Profits Interest (5.00% payable on Equity distributions)  (7),Florida / Ecological,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Common Stock (5,000 shares)",-,Principal  Value,-,141,,240,,0.0%
335,"Aircraft Fasteners International, LLC",Net Profits Interest (5.00% payable on Equity distributions)  (7),California / Machinery,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Convertible Preferred Stock (32,500 units)",-,Principal  Value,-,396,,471,,0.0%
336,"Aircraft Fasteners International, LLC",Net Profits Interest (5.00% payable on Equity distributions)  (7),California / Machinery,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Convertible Preferred Stock (32,500 units)",-,Principal  Value,-,396,,471,,0.0%
337,American Gilsonite Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Specialty Minerals,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Subordinated Note (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/10/2016)  (3), (4)",-,"$ 30,232",-,30232,,30232,,2.0%
338,American Gilsonite Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Specialty Minerals,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Subordinated Note (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/10/2016)  (4)",-,7500,-,7500,,7500,,0.5%
339,American Gilsonite Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Specialty Minerals,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",-,7500,-,-,,6830,,0.5%
340,American Gilsonite Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Specialty Minerals,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",-,7500,-,37732,,44562,,3.0%
341,"Apidos CLO VIII, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Utah / Specialty Minerals,Subordinated Notes (Residual Interest),"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",19730.0,7500,18056.0,37732,19509.0,,1.3%,
342,"Apidos CLO VIII, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Utah / Specialty Minerals,Subordinated Notes (Residual Interest),"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",19730.0,7500,18056.0,18056,,19509,,1.3%
343,"Apidos CLO IX, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,20525,18056.0,18723,,18723,,1.2%
344,"Apidos CLO IX, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,20525,18056.0,18723,,18723,,1.2%
345,"Archipelago Learning, Inc.",Cayman Islands / Diversified Financial Services,Minnesota / Consumer Services,Subordinated Notes (Residual Interest),"Second Lien Debt (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (4), (16)",19730.0,50000,18056.0,48022,,49271,,3.3%
346,"Archipelago Learning, Inc.",Cayman Islands / Diversified Financial Services,Minnesota / Consumer Services,Subordinated Notes (Residual Interest),"Second Lien Debt (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (4), (16)",19730.0,50000,18056.0,48022,,49271,,3.3%
347,Babson CLO Ltd 2011-I.  (22),Cayman Islands / Diversified Financial Services,Minnesota / Consumer Services,Subordinated Notes (Residual Interest),"Second Lien Debt (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (4), (16)",35000.0,50000,33080.0,48022,34244.0,,2.3%,
348,Babson CLO Ltd 2011-I.  (22),Cayman Islands / Diversified Financial Services,Minnesota / Consumer Services,Subordinated Notes (Residual Interest),"Second Lien Debt (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (4), (16)",35000.0,50000,33080.0,33080,,34244,,2.3%
349,Babson CLO Ltd 2012-IA.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),35000.0,29075,33080.0,27014,,27197,,1.8%
350,Babson CLO Ltd 2012-IA.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),35000.0,29075,33080.0,27014,,27197,,1.8%
351,Babson CLO Ltd 2012-IIA.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),35000.0,27850,33080.0,27486,,27017,,1.8%
352,Babson CLO Ltd 2012-IIA.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),35000.0,27850,33080.0,27486,,27017,,1.8%
353,"Blue Coat Systems, Inc.  (3), (4)",Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Subordinated Notes (Residual Interest),25000.0,27850,24279.0,27486,25000.0,,1.7%,
354,"Blue Coat Systems, Inc.  (3), (4)",Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Subordinated Notes (Residual Interest),25000.0,27850,24279.0,24279,,25000,,1.7%
355,Portfolio Company,Massachusetts / Software & Computer Services,Locale / Industry,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Investments  (1),25000.0,Principal  Value,24279.0,Cost,,Fair  Value  (2),,% of  Net  Assets
356,Byrider Systems Acquisition Corp.  (22),Massachusetts / Software & Computer Services,Indiana / Auto Finance,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",25000.0,"$ 20,546",24279.0,"$ 20,546",,"$ 19,990",,1.3%
357,Byrider Systems Acquisition Corp.  (22),Massachusetts / Software & Computer Services,Indiana / Auto Finance,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",25000.0,"$ 20,546",24279.0,20546,,19990,,1.3%
358,"Caleel + Hayden, LLC  (14), (31)",Massachusetts / Software & Computer Services,Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Membership Units (7,500 shares)",25000.0,"$ 20,546",24279.0,351,,1031,,0.1%
359,"Caleel + Hayden, LLC  (14), (31)",Massachusetts / Software & Computer Services,Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Membership Units (7,500 shares)",25000.0,"$ 20,546",24279.0,351,,1031,,0.1%
360,"Capstone Logistics, LLC  (4)",Massachusetts / Software & Computer Services,Georgia / Commercial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Secured Term Loan A (7.50% (LIBOR + 5.50% with 2.00% LIBOR floor), due 9/16/2016)",25000.0,33793,24279.0,33793,,33793,,2.2%
361,"Capstone Logistics, LLC  (4)",Massachusetts / Software & Computer Services,Georgia / Commercial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Secured Term Loan B (13.50% (LIBOR + 11.50% with 2.00% LIBOR floor), due 9/16/2016)  (3)",25000.0,41625,24279.0,41625,,41625,,2.8%
362,"Capstone Logistics, LLC  (4)",Massachusetts / Software & Computer Services,Georgia / Commercial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Secured Term Loan B (13.50% (LIBOR + 11.50% with 2.00% LIBOR floor), due 9/16/2016)  (3)",25000.0,41625,24279.0,75418,,75418,,5.0%
363,"Cargo Airport Services USA, LLC",Massachusetts / Software & Computer Services,New York / Transportation,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/31/2016)  (3), (4)",25000.0,48891,24279.0,48891,,48891,,3.2%
364,"Cargo Airport Services USA, LLC",Massachusetts / Software & Computer Services,New York / Transportation,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Common Equity (1.6 units),25000.0,48891,24279.0,1639,,1886,,0.1%
365,"Cargo Airport Services USA, LLC",Massachusetts / Software & Computer Services,New York / Transportation,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Common Equity (1.6 units),25000.0,48891,24279.0,50530,,50777,,3.3%
366,"CIFC Funding 2011-I, Ltd.  (4)",Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Secured Class D Notes (5.79% (LIBOR + 5.00%), due 1/19/2023)",25000.0,19000,24279.0,14778,,15229,,1.0%
367,"CIFC Funding 2011-I, Ltd.  (4)","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",Cayman Islands / Diversified Financial Services,15400,"Secured Class D Notes (5.79% (LIBOR + 5.00%), due 1/19/2023)",12480.0,19000,12488,14778,0.8%,,,
368,"CIFC Funding 2011-I, Ltd.  (4)","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",Cayman Islands / Diversified Financial Services,15400,"Secured Class D Notes (5.79% (LIBOR + 5.00%), due 1/19/2023)",12480.0,19000,12488,27258,,27717,,1.8%
369,"The Copernicus Group, Inc.","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",North Carolina / Healthcare,15400,Escrow Receivable,12480.0,19000,12488,-,,315,,0.0%
370,"The Copernicus Group, Inc.","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",North Carolina / Healthcare,15400,Escrow Receivable,12480.0,19000,12488,-,,315,,0.0%
371,"CRT MIDCO, LLC","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",Wisconsin / Media,15400,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",12480.0,73500,12488,73500,,73491,,4.9%
372,"CRT MIDCO, LLC","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",Wisconsin / Media,15400,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",12480.0,73500,12488,73500,,73491,,4.9%
373,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Wisconsin / Media,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",12480.0,73500,-,73500,-,,0.0%,
374,"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Wisconsin / Media,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",12480.0,73500,-,-,,-,,0.0%
375,"Empire Today, LLC",Oklahoma / Oil & Gas Production,Illinois / Durable Consumer Products,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Secured Note (11.375%, due 2/1/2017)",12480.0,15700,-,15255,,15700,,1.0%
376,"Empire Today, LLC",Oklahoma / Oil & Gas Production,Illinois / Durable Consumer Products,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Secured Note (11.375%, due 2/1/2017)",12480.0,15700,-,15255,,15700,,1.0%
377,"Fairchild Industrial Products, Co.",Oklahoma / Oil & Gas Production,North Carolina / Electronics,Net Profits Interest (15.00% payable on Equity distributions)  (7),Escrow Receivable,12480.0,15700,-,-,,144,,0.0%
378,"Fairchild Industrial Products, Co.",Oklahoma / Oil & Gas Production,North Carolina / Electronics,Net Profits Interest (15.00% payable on Equity distributions)  (7),Escrow Receivable,12480.0,15700,-,-,,144,,0.0%
379,Portfolio Company,Oklahoma / Oil & Gas Production,Locale / Industry,Net Profits Interest (15.00% payable on Equity distributions)  (7),Investments  (1),12480.0,Principal  Value,-,Cost,,Fair  Value  (2),,% of Net  Assets
380,Injured Workers Pharmacy LLC,Oklahoma / Oil & Gas Production,Massachusetts / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 7.50% with 4.50% LIBOR floor) plus 1.00% PIK, due 11/4/2017)  (3), (4)",12480.0,"$ 15,100",-,"$ 15,100",,"$ 15,100",,1.0%
381,Injured Workers Pharmacy LLC,Oklahoma / Oil & Gas Production,Massachusetts / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 7.50% with 4.50% LIBOR floor) plus 1.00% PIK, due 11/4/2017)  (3), (4)",12480.0,"$ 15,100",-,15100,,15100,,1.0%
382,"Iron Horse Coiled Tubing, Inc.  (23)",Oklahoma / Oil & Gas Production,"Alberta, Canada / Production Services",Net Profits Interest (15.00% payable on Equity distributions)  (7),"Common Stock (3,821 shares)",12480.0,"$ 15,100",-,268,,2040,,0.1%
383,"Iron Horse Coiled Tubing, Inc.  (23)",Oklahoma / Oil & Gas Production,"Alberta, Canada / Production Services",Net Profits Interest (15.00% payable on Equity distributions)  (7),"Common Stock (3,821 shares)",12480.0,"$ 15,100",-,268,,2040,,0.1%
384,"JHH Holdings, Inc.",Oklahoma / Oil & Gas Production,Texas / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 6/23/2016)  (3), (4)",12480.0,15736,-,15736,,15736,,1.0%
385,"JHH Holdings, Inc.",Oklahoma / Oil & Gas Production,Texas / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 6/23/2016)  (3), (4)",12480.0,15736,-,15736,,15736,,1.0%
386,LHC Holdings Corp.,Oklahoma / Oil & Gas Production,Florida / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Revolving Line of Credit - $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)  (4), (25), (26)",12480.0,-,-,-,,-,,0.0%
387,LHC Holdings Corp.,Oklahoma / Oil & Gas Production,Florida / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Subordinated Debt (10.50%, due 5/31/2015)  (3)",12480.0,4265,-,4125,,4125,,0.3%
388,LHC Holdings Corp.,Oklahoma / Oil & Gas Production,Florida / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),Membership Interest (125 units),12480.0,4265,-,216,,225,,0.0%
389,LHC Holdings Corp.,Oklahoma / Oil & Gas Production,Florida / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),Membership Interest (125 units),12480.0,4265,-,4341,,4350,,0.3%
390,"Madison Park Funding IX, Ltd.  (22)",Oklahoma / Oil & Gas Production,Cayman Islands / Diversified Financial Services,Net Profits Interest (15.00% payable on Equity distributions)  (7),Subordinated Notes (Residual Interest),12480.0,31110,-,25810,,25810,,1.7%
391,"Madison Park Funding IX, Ltd.  (22)",Oklahoma / Oil & Gas Production,Cayman Islands / Diversified Financial Services,Net Profits Interest (15.00% payable on Equity distributions)  (7),Subordinated Notes (Residual Interest),12480.0,31110,-,25810,,25810,,1.7%
392,"Maverick Healthcare, LLC",Arizona / Healthcare,Cayman Islands / Diversified Financial Services,"Preferred Units (1,250,000 units)",Subordinated Notes (Residual Interest),12480.0,31110,1252,25810,1756,,0.1%,
393,"Maverick Healthcare, LLC",Arizona / Healthcare,Cayman Islands / Diversified Financial Services,"Preferred Units (1,250,000 units)","Common Units (1,250,000 units)",12480.0,31110,1252,-,,95,,0.0%
394,"Maverick Healthcare, LLC",Arizona / Healthcare,Cayman Islands / Diversified Financial Services,"Preferred Units (1,250,000 units)","Common Units (1,250,000 units)",12480.0,31110,1252,1252,,1851,,0.1%
395,"Medical Security Card Company, LLC  (4)",Arizona / Healthcare,Arizona / Healthcare,"Preferred Units (1,250,000 units)","Revolving Line of Credit - $1,500 Commitment (9.50% (LIBOR + 7.00% with 2.50% LIBOR floor), due 2/1/2016)  (25)",-,31110,-,1252,-,,0.0%,
396,"Medical Security Card Company, LLC  (4)",Arizona / Healthcare,Arizona / Healthcare,"Preferred Units (1,250,000 units)","First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",-,17317,-,17317,,17317,,1.1%
397,"Medical Security Card Company, LLC  (4)",Arizona / Healthcare,Arizona / Healthcare,"Preferred Units (1,250,000 units)","First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",-,17317,-,17317,,17317,,1.1%
398,"Mood Media Corporation  (3), (16), (22)",Arizona / Healthcare,Canada / Media,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 11/6/2018)  (4)",-,15000,-,14866,,15000,,1.0%
399,"Mood Media Corporation  (3), (16), (22)",Arizona / Healthcare,Canada / Media,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 11/6/2018)  (4)",-,15000,-,14866,,15000,,1.0%
400,"National Bankruptcy Services, LLC  (3),(4)",Arizona / Healthcare,Texas / Diversified Financial Services,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/16/2017)",-,18402,-,18402,,18402,,1.2%
401,"National Bankruptcy Services, LLC  (3),(4)",Arizona / Healthcare,Texas / Diversified Financial Services,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/16/2017)",-,18402,-,18402,,18402,,1.2%
402,"Naylor, LLC  (4)",Arizona / Healthcare,Florida / Media,"Preferred Units (1,250,000 units)","Revolving Line of Credit - $2,500 Commitment (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (25)",-,18402,-,18402,-,,0.0%,
403,"Naylor, LLC  (4)",Arizona / Healthcare,Florida / Media,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)",-,48600,-,48600,,48600,,3.2%
404,"Naylor, LLC  (4)",Arizona / Healthcare,Florida / Media,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)",-,48600,-,48600,,48600,,3.2%
405,Portfolio Company,Arizona / Healthcare,Locale / Industry,"Preferred Units (1,250,000 units)",Investments  (1),-,Principal  Value,-,Cost,,Fair  Value  (2),,% of  Net  Assets
406,"New Meatco Provisions, LLC",Arizona / Healthcare,California / Food Products,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 4.00%, PIK due 4/18/2016)  (4)","$ 12,438",Principal  Value,"$ 12,438",Cost,"$ 6,571",,0.4%,
407,"New Meatco Provisions, LLC",Arizona / Healthcare,California / Food Products,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 4.00%, PIK due 4/18/2016)  (4)","$ 12,438",Principal  Value,"$ 12,438",12438,,6571,,0.4%
408,"Nixon, Inc.",Arizona / Healthcare,California / Durable Consumer Products,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)","$ 12,438",15085,"$ 12,438",14792,,14792,,1.0%
409,"Nixon, Inc.",Arizona / Healthcare,California / Durable Consumer Products,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)","$ 12,438",15085,"$ 12,438",14792,,14792,,1.0%
410,"Nobel Learning Communities, Inc.",Arizona / Healthcare,Pennsylvania / Consumer Services,"Preferred Units (1,250,000 units)","Subordinated Unsecured (11.50% plus 1.50% PIK, due 8/9/2017)","$ 12,438",15147,"$ 12,438",15147,,15147,,1.0%
411,"Nobel Learning Communities, Inc.",Arizona / Healthcare,Pennsylvania / Consumer Services,"Preferred Units (1,250,000 units)","Subordinated Unsecured (11.50% plus 1.50% PIK, due 8/9/2017)","$ 12,438",15147,"$ 12,438",15147,,15147,,1.0%
