0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,Traeger Pellet Grills LLC  (4),Pennsylvania / Business Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)  (3)",48000.0,29850,48000.0,29850,0,29850,0,0.9%
0,Traeger Pellet Grills LLC  (4),Pennsylvania / Business Services,Oregon / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)  (3)",48000.0,29850,48000.0,59400,0,59400,0,1.8%
0,"TransFirst Holdings, Inc.  (4)",Pennsylvania / Business Services,New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",48000.0,5000,48000.0,4872,0,5000,0,0.2%
0,"TransFirst Holdings, Inc.  (4)",Pennsylvania / Business Services,New York / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",48000.0,5000,48000.0,4872,0,5000,0,0.2%
0,"United Bank Card, Inc. (d/b/a Harbortouch)",Pennsylvania / Business Services,Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Secured Term Loan (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 9/5/2018)  (3), (4)",48000.0,25371,48000.0,25371,0,25371,0,0.8%
0,"United Bank Card, Inc. (d/b/a Harbortouch)",Pennsylvania / Business Services,Pennsylvania / Business Services,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Secured Term Loan (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 9/5/2018)  (3), (4)",48000.0,25371,48000.0,25371,0,25371,0,0.8%
0,"United Sporting Companies, Inc.  (5)",Pennsylvania / Business Services,South Carolina / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (3) ,(4)",48000.0,160000,48000.0,160000,0,160000,0,5.0%
0,"United Sporting Companies, Inc.  (5)",Pennsylvania / Business Services,South Carolina / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (3) ,(4)",48000.0,160000,48000.0,160000,0,160000,0,5.0%
0,"Water Pik, Inc.  (16)",Pennsylvania / Business Services,Colorado / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)  (4)",48000.0,11000,48000.0,10584,0,10584,0,0.3%
0,"Water Pik, Inc.  (16)",Pennsylvania / Business Services,Colorado / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)  (4)",48000.0,11000,48000.0,10584,0,10584,0,0.3%
0,Wind River Resources Corporation  (39),Pennsylvania / Business Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",48000.0,15000,48000.0,14750,0,-,0,0.0%
0,Wind River Resources Corporation  (39),Pennsylvania / Business Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Net Profits Interest (5.00% payable on Equity distributions)  (7),48000.0,15000,48000.0,-,0,-,0,0.0%
0,Wind River Resources Corporation  (39),Pennsylvania / Business Services,Utah / Oil & Gas Production,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Net Profits Interest (5.00% payable on Equity distributions)  (7),48000.0,15000,48000.0,14750,0,-,0,0.0%
0,Portfolio Company,Pennsylvania / Business Services,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Investments  (1),48000.0,Principal  Value,48000.0,Cost,0,Fair  Value  (2),0,% of Net  Assets
0,"Dover Saddlery, Inc.",Pennsylvania / Business Services,Massachusetts / Retail,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Common Stock (30,974 shares)",48000.0,Principal  Value,48000.0,$ 63,0,$ 166,0,0.0%
0,"Dover Saddlery, Inc.",Pennsylvania / Business Services,Massachusetts / Retail,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Common Stock (30,974 shares)",48000.0,Principal  Value,48000.0,63,0,166,0,0.0%
0,Victory Government Money Market Funds,Pennsylvania / Business Services,Total Portfolio Investments,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Total Money Market Funds,48000.0,220850,48000.0,220850,0,6.9%,0,0
0,Victory Government Money Market Funds,Pennsylvania / Business Services,Total Portfolio Investments,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Total Investments,48000.0,"$ 5,197,204",48000.0,"$5,106,870",0,158.1%,0,0
0,Portfolio Company,Pennsylvania / Business Services,Locale /  Industry,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Investments  (1),48000.0,Principal  Value,48000.0,Cost,0,Fair  Value  (2),0,% of Net  Assets
0,"AIRMALL USA, Inc.  (27)",Pennsylvania / Business Services,Pennsylvania / Property Management,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Secured Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor), due 6/30/2015)  (3), (4)",48000.0,"$ 28,750",48000.0,"$ 28,750",0,"$ 28,750",0,1.1%
0,"AIRMALL USA, Inc.  (27)",Pennsylvania / Business Services,Pennsylvania / Property Management,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Subordinated Term Loan (12.00% plus 6.00% PIK, due 12/31/2015)",48000.0,12500,48000.0,12500,0,12500,0,0.5%
0,"AIRMALL USA, Inc.  (27)",Pennsylvania / Business Services,Pennsylvania / Property Management,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Convertible Preferred Stock (9,919.684 shares)",48000.0,12500,48000.0,9920,0,9920,0,0.4%
0,"AIRMALL USA, Inc.  (27)",Pennsylvania / Business Services,Pennsylvania / Property Management,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Common Stock (100 shares),48000.0,12500,48000.0,-,0,3478,0,0.1%
0,"AIRMALL USA, Inc.  (27)",Pennsylvania / Business Services,Pennsylvania / Property Management,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Common Stock (100 shares),48000.0,12500,48000.0,51170,0,54648,0,2.1%
0,"Ajax Rolled Ring & Machine, Inc.",Pennsylvania / Business Services,South Carolina / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Secured Note - Tranche A (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/30/2018)  (3), (4)",48000.0,19737,48000.0,19737,0,19737,0,0.7%
0,"Ajax Rolled Ring & Machine, Inc.",Pennsylvania / Business Services,South Carolina / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Subordinated Unsecured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 6.00% PIK, due 3/30/2018)  (4)",48000.0,19700,48000.0,19700,0,19700,0,0.7%
0,"Ajax Rolled Ring & Machine, Inc.",Pennsylvania / Business Services,South Carolina / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Convertible Preferred Stock - Series A (6,142.6 shares)",48000.0,19700,48000.0,6057,0,-,0,0.0%
0,"Ajax Rolled Ring & Machine, Inc.",Pennsylvania / Business Services,South Carolina / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Unrestricted Common Stock (6 shares),48000.0,19700,48000.0,-,0,-,0,0.0%
0,"Ajax Rolled Ring & Machine, Inc.",Pennsylvania / Business Services,South Carolina / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",Unrestricted Common Stock (6 shares),48000.0,19700,48000.0,45494,0,39437,0,1.4%
0,"APH Property Holdings, LLC  (32)",Pennsylvania / Business Services,Georgia / Real Estate,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Senior Secured Note (6.00% (LIBOR + 4.00% with 2.00% LIBOR floor) plus 5.50% PIK, due 10/24/2020)  (4)",48000.0,125892,48000.0,125892,0,125892,0,4.8%
0,"APH Property Holdings, LLC  (32)",Pennsylvania / Business Services,Georgia / Real Estate,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Common Stock (148,951 shares)",48000.0,125892,48000.0,26648,0,26648,0,1.0%
0,"APH Property Holdings, LLC  (32)",Pennsylvania / Business Services,Georgia / Real Estate,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Common Stock (148,951 shares)",48000.0,125892,48000.0,152540,0,152540,0,5.8%
0,"AWCNC, LLC  (19)",Pennsylvania / Business Services,North Carolina / Machinery,"Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)","Members Units - Class A (1,800,000 units)",48000.0,125892,48000.0,-,0,-,0,0.0%
0,"AWCNC, LLC  (19)",Pennsylvania / Business Services,North Carolina / Machinery,Members Units - Class B-1 (1 unit),"Members Units - Class A (1,800,000 units)",48000.0,125892,-,-,-,0,0.0%,0
0,"AWCNC, LLC  (19)",Pennsylvania / Business Services,North Carolina / Machinery,Members Units - Class B-1 (1 unit),"Members Units - Class B-2 (7,999,999 units)",48000.0,125892,-,-,0,-,0,0.0%
0,"AWCNC, LLC  (19)",Pennsylvania / Business Services,North Carolina / Machinery,Members Units - Class B-1 (1 unit),"Members Units - Class B-2 (7,999,999 units)",48000.0,125892,-,-,0,-,0,0.0%
0,"Borga, Inc.",Pennsylvania / Business Services,California / Manufacturing,Members Units - Class B-1 (1 unit),"Revolving Line of Credit - $1,150 Commitment (5.00% (PRIME + 1.75%) plus 3.00% default interest, in non-accrual status effective 03/02/2010, past due)  (4), (25)",48000.0,1150,-,1095,0,586,0,0.0%
0,"Borga, Inc.",Pennsylvania / Business Services,California / Manufacturing,Members Units - Class B-1 (1 unit),"Senior Secured Term Loan B (8.50% (PRIME + 5.25%) plus 3.00% default interest, in non-accrual status effective 03/02/2010, past due)  (4)",48000.0,1611,-,1501,0,-,0,0.0%
0,"Borga, Inc.",Pennsylvania / Business Services,California / Manufacturing,Members Units - Class B-1 (1 unit),"Senior Secured Term Loan C (12.00% plus 4.00% PIK plus 3.00% default interest, in non-accrual status effective 03/02/2010, past due)",48000.0,9738,-,706,0,-,0,0.0%
0,"Borga, Inc.",Pennsylvania / Business Services,California / Manufacturing,Members Units - Class B-1 (1 unit),Common Stock (100 shares)  (21),48000.0,9738,-,-,0,-,0,0.0%
0,"Borga, Inc.",Pennsylvania / Business Services,California / Manufacturing,Members Units - Class B-1 (1 unit),"Warrants (33,750 warrants)  (21)",48000.0,9738,-,-,0,-,0,0.0%
0,"Borga, Inc.",Pennsylvania / Business Services,California / Manufacturing,Members Units - Class B-1 (1 unit),"Warrants (33,750 warrants)  (21)",48000.0,9738,-,3302,0,586,0,0.0%
0,"CCPI Holdings, Inc.  (33)",Pennsylvania / Business Services,Ohio / Manufacturing,Members Units - Class B-1 (1 unit),"Senior Secured Note (10.00%, due 12/31/2017)  (3)",48000.0,17663,-,17663,0,17663,0,0.7%
0,"CCPI Holdings, Inc.  (33)",Pennsylvania / Business Services,Ohio / Manufacturing,Members Units - Class B-1 (1 unit),"Senior Secured Note (12.00% plus 7.00% PIK, due 6/30/2018)",48000.0,7659,-,7659,0,7659,0,0.3%
0,"CCPI Holdings, Inc.  (33)",Pennsylvania / Business Services,Ohio / Manufacturing,Members Units - Class B-1 (1 unit),Common Stock (100 shares),48000.0,7659,-,8581,0,7977,0,0.3%
0,"CCPI Holdings, Inc.  (33)",Pennsylvania / Business Services,Ohio / Manufacturing,Members Units - Class B-1 (1 unit),Net Revenue Interest (4% of Net Revenue),48000.0,7659,-,-,0,604,0,0.0%
0,"CCPI Holdings, Inc.  (33)",Pennsylvania / Business Services,Ohio / Manufacturing,Members Units - Class B-1 (1 unit),Net Revenue Interest (4% of Net Revenue),48000.0,7659,-,33903,0,33903,0,1.3%
0,Portfolio Company,Pennsylvania / Business Services,Locale / Industry,Members Units - Class B-1 (1 unit),Investments  (1),48000.0,Principal  Value,-,Cost,0,Fair  Value  (2),0,% of Net  Assets
0,"Credit Central Holdings of Delaware, LLC  (22), (34)",Pennsylvania / Business Services,Ohio / Consumer Finance,Members Units - Class B-1 (1 unit),"Senior Secured Revolving Credit Facility - $60,000 Commitment (20.00% (LIBOR + 18.50% with 1.50% LIBOR floor), due 12/31/2022)  (4), (25)",48000.0,"$ 38,082",-,"$ 38,082",0,"$ 38,082",0,1.4%
0,"Credit Central Holdings of Delaware, LLC  (22), (34)",Pennsylvania / Business Services,Ohio / Consumer Finance,Members Units - Class B-1 (1 unit),Common Stock (100 shares),48000.0,"$ 38,082",-,9581,0,8361,0,0.3%
0,"Credit Central Holdings of Delaware, LLC  (22), (34)",Pennsylvania / Business Services,Ohio / Consumer Finance,Members Units - Class B-1 (1 unit),Net Revenue Interest (5% of Net Revenue),48000.0,"$ 38,082",-,-,0,4019,0,0.2%
0,"Credit Central Holdings of Delaware, LLC  (22), (34)",Pennsylvania / Business Services,Ohio / Consumer Finance,Members Units - Class B-1 (1 unit),Net Revenue Interest (5% of Net Revenue),48000.0,"$ 38,082",-,47663,0,50462,0,1.9%
0,"Energy Solutions Holdings, Inc.  (8)",Pennsylvania / Business Services,Texas / Gas Gathering and Processing,Members Units - Class B-1 (1 unit),"Junior Secured Note (18.00%, due 12/12/2016)",48000.0,8500,-,8500,0,8500,0,0.3%
0,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Pennsylvania / Business Services,3500,Members Units - Class B-1 (1 unit),"Subordinated Secured Note to Jettco Marine Services, LLC (12.00% (LIBOR + 6.11% with 5.89% LIBOR floor) plus 4.00% PIK, in non-accrual status effective 10/1/2010, past due)  (4)",48000.0,13906,-,12503,0,8449,0,0.3%
0,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Pennsylvania / Business Services,3500,Members Units - Class B-1 (1 unit),"Senior Secured Debt to Yatesville Coal Holdings, Inc. (Non-accrual status effective 1/1/2009, past due)",48000.0,1449,-,1449,0,-,0,0.0%
0,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Pennsylvania / Business Services,3500,Members Units - Class B-1 (1 unit),Escrow Receivable,48000.0,1449,-,-,0,-,0,0.0%
0,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Pennsylvania / Business Services,3500,Members Units - Class B-1 (1 unit),Common Stock (100 shares),48000.0,1449,-,8318,0,6247,0,0.2%
0,"Senior Secured Note to Vessel Holdings LLC (18.00%, due 12/12/2016)",Pennsylvania / Business Services,3500,Members Units - Class B-1 (1 unit),Common Stock (100 shares),48000.0,1449,-,34270,0,26696,0,0.9%
0,"First Tower Holdings of Delaware, LLC  (22), (29)",Pennsylvania / Business Services,Mississippi / Consumer Finance,Members Units - Class B-1 (1 unit),"Senior Secured Revolving Credit Facility - $400,000 Commitment (20.00% (LIBOR + 18.50% with 1.50% LIBOR floor), due 6/30/2022)  (4), (25)",48000.0,264760,-,264760,0,264760,0,10.0%
0,"First Tower Holdings of Delaware, LLC  (22), (29)",Pennsylvania / Business Services,Mississippi / Consumer Finance,Members Units - Class B-1 (1 unit),"Common Stock (83,729,323 shares)",48000.0,264760,-,43193,0,20447,0,0.8%
0,"First Tower Holdings of Delaware, LLC  (22), (29)",Pennsylvania / Business Services,Mississippi / Consumer Finance,Members Units - Class B-1 (1 unit),Net Revenue Interest (5% of Net Revenue & Distributions),48000.0,264760,-,-,0,12877,0,0.5%
0,"First Tower Holdings of Delaware, LLC  (22), (29)",Pennsylvania / Business Services,Mississippi / Consumer Finance,Members Units - Class B-1 (1 unit),Net Revenue Interest (5% of Net Revenue & Distributions),48000.0,264760,-,307953,0,298084,0,11.3%
0,"Manx Energy, Inc.  (12)",Pennsylvania / Business Services,Kansas / Oil & Gas Production,Members Units - Class B-1 (1 unit),"Senior Secured Note (13.00%, in non-accrual status effective 1/19/2010, past due)",48000.0,500,-,500,0,346,0,0.0%
0,"Manx Energy, Inc.  (12)",Pennsylvania / Business Services,Kansas / Oil & Gas Production,Members Units - Class B-1 (1 unit),"Preferred Stock (6,635 shares)",48000.0,500,-,-,0,-,0,0.0%
0,"Manx Energy, Inc.  (12)",Pennsylvania / Business Services,Kansas / Oil & Gas Production,Members Units - Class B-1 (1 unit),"Common Stock (17,082 shares)",48000.0,500,-,-,0,-,0,0.0%
0,"Manx Energy, Inc.  (12)",Pennsylvania / Business Services,Kansas / Oil & Gas Production,Members Units - Class B-1 (1 unit),"Common Stock (17,082 shares)",48000.0,500,-,500,0,346,0,0.0%
0,"Nationwide Acceptance Holdings, LLC  (22), (36)",Pennsylvania / Business Services,Chicago / Consumer Finance,Members Units - Class B-1 (1 unit),"Senior Secured Revolving Credit Facility - $30,000 Commitment (20.00% (LIBOR + 18.50% with 1.50% LIBOR floor), due 1/31/2023)  (4), (25)",48000.0,21308,-,21308,0,21308,0,0.8%
0,"Nationwide Acceptance Holdings, LLC  (22), (36)",Pennsylvania / Business Services,Chicago / Consumer Finance,Members Units - Class B-1 (1 unit),Membership Units (100 shares),48000.0,21308,-,3843,0,2142,0,0.1%
0,"Nationwide Acceptance Holdings, LLC  (22), (36)",Pennsylvania / Business Services,Chicago / Consumer Finance,Members Units - Class B-1 (1 unit),Net Revenue Interest (5% of Net Revenue),48000.0,21308,-,-,0,1701,0,0.1%
0,"Nationwide Acceptance Holdings, LLC  (22), (36)",Pennsylvania / Business Services,Chicago / Consumer Finance,Members Units - Class B-1 (1 unit),Net Revenue Interest (5% of Net Revenue),48000.0,21308,-,25151,0,25151,0,1.0%
0,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Senior Term Loan (14.00%, due 5/6/2016)",48000.0,16000,-,16000,0,13149,0,0.5%
0,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Senior Subordinated Term Loan (15.00%, due 5/6/2016)",48000.0,2800,-,2800,0,-,0,0.0%
0,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Series A Preferred Stock (4,400 shares)",48000.0,2800,-,4400,0,-,0,0.0%
0,"NMMB Holdings, Inc.  (24)",Pennsylvania / Business Services,New York / Media,Members Units - Class B-1 (1 unit),"Series A Preferred Stock (4,400 shares)",48000.0,2800,-,23200,0,13149,0,0.5%
Portfolio Company,"NMMB Holdings, Inc.  (24)",Locale / Industry,New York / Media,Investments  (1),"Series A Preferred Stock (4,400 shares)",Principal  Value,2800,Cost,23200,Fair  Value  (2),0,% of Net  Assets,0
"R-V Industries, Inc.","NMMB Holdings, Inc.  (24)",Pennsylvania / Manufacturing,New York / Media,"Senior Subordinated Note (10.00% (LIBOR + 9.00% with 1.00% LIBOR floor), due 6/12/2018)  (4)","Series A Preferred Stock (4,400 shares)","$ 32,750",2800,"$ 32,750",23200,"$ 32,750",0,1.2%,0
"R-V Industries, Inc.","NMMB Holdings, Inc.  (24)",Pennsylvania / Manufacturing,New York / Media,"Warrants (200,000 warrants, expiring 6/30/2017)","Series A Preferred Stock (4,400 shares)","$ 32,750",2800,1682,23200,6796,0,0.3%,0
"R-V Industries, Inc.","NMMB Holdings, Inc.  (24)",Pennsylvania / Manufacturing,New York / Media,"Common Stock (545,107 shares)","Series A Preferred Stock (4,400 shares)","$ 32,750",2800,5087,23200,18522,0,0.7%,0
"R-V Industries, Inc.","NMMB Holdings, Inc.  (24)",Pennsylvania / Manufacturing,New York / Media,"Common Stock (545,107 shares)","Series A Preferred Stock (4,400 shares)","$ 32,750",2800,39519,23200,58068,0,2.2%,0
"The Healing Staff, Inc.  (9)","NMMB Holdings, Inc.  (24)",North Carolina / Contracting,New York / Media,"Secured Promissory Notes (15.00%, in non-accrual status effective 12/22/2010, past due)","Series A Preferred Stock (4,400 shares)",1688,2800,1686,23200,-,0,0.0%,0
"The Healing Staff, Inc.  (9)","NMMB Holdings, Inc.  (24)",North Carolina / Contracting,New York / Media,"Senior Demand Note (15.00%, in non-accrual status effective 11/1/2010, past due)","Series A Preferred Stock (4,400 shares)",1170,2800,1170,23200,-,0,0.0%,0
"The Healing Staff, Inc.  (9)","NMMB Holdings, Inc.  (24)",North Carolina / Contracting,New York / Media,"Common Stock (1,000 shares)","Series A Preferred Stock (4,400 shares)",1170,2800,975,23200,-,0,0.0%,0
"The Healing Staff, Inc.  (9)","NMMB Holdings, Inc.  (24)",North Carolina / Contracting,New York / Media,"Common Stock (1,000 shares)","Series A Preferred Stock (4,400 shares)",1170,2800,3831,23200,-,0,0.0%,0
"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,"Senior Secured Note (9.00% (LIBOR + 6.00%, with 3.00% LIBOR floor) plus 9.00% PIK, due 12/31/2018)  (4)","Series A Preferred Stock (4,400 shares)",34063,2800,34063,23200,34063,0,1.3%,0
"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,"Senior Secured Note (8.00% (LIBOR + 5.00% with 3.00% LIBOR floor) plus 2.50% PIK, due 12/31/2017)  (3),(4)","Series A Preferred Stock (4,400 shares)",10026,2800,10026,23200,10026,0,0.4%,0
"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,"Common Stock (50,000 shares)","Series A Preferred Stock (4,400 shares)",10026,2800,9526,23200,8288,0,0.3%,0
"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,Net Revenue Interest (5% of Net Revenue),"Series A Preferred Stock (4,400 shares)",10026,2800,-,23200,1238,0,0.1%,0
"Valley Electric Holdings I, Inc.  (35)","NMMB Holdings, Inc.  (24)",Washington / Construction & Engineering,New York / Media,Net Revenue Interest (5% of Net Revenue),"Series A Preferred Stock (4,400 shares)",10026,2800,53615,23200,53615,0,2.1%,0
"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,"Senior Secured Promissory Note secured by assets formerly owned by H&M (18.00%, in non-accrual status effective 4/15/2013, due 4/15/2018)","Series A Preferred Stock (4,400 shares)",22000,2800,-,23200,3832,0,0.1%,0
"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,"Appalachian Energy Holdings, LLC (“AEH”) - Senior Secured First Lien Note (8.00%, in non-accrual status effective 1/19/2010, past due)","Series A Preferred Stock (4,400 shares)",2642,2800,2000,23200,546,0,0.0%,0
"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,"Appalachian Energy Holdings, LLC (“AEH”) - Senior Secured First Lien Note (8.00%, in non-accrual status, past due)","Series A Preferred Stock (4,400 shares)",51,2800,50,23200,51,0,0.0%,0
"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,"Coalbed, LLC - Senior Secured Note (8.00%, in non-accrual status effective 1/19/2010, past due)  (6)","Series A Preferred Stock (4,400 shares)",7930,2800,5990,23200,-,0,0.0%,0
"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,Common Stock (100 shares),"Series A Preferred Stock (4,400 shares)",7930,2800,-,23200,-,0,0.0%,0
"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Series A Preferred Stock (4,400 shares)",7930,2800,-,23200,520,0,0.0%,0
"Wolf Energy Holdings, Inc.  (12), (37)","NMMB Holdings, Inc.  (24)",Kansas / Oil & Gas Production,New York / Media,Net Profits Interest (8.00% payable on Equity distributions)  (7),"Series A Preferred Stock (4,400 shares)",7930,2800,8040,23200,4949,0,0.1%,0
BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"NMMB Holdings, Inc.  (24)",Michigan / Healthcare,New York / Media,"Senior Secured Note (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/17/2017)  (3),(4)","Series A Preferred Stock (4,400 shares)",29550,2800,29550,23200,29550,0,1.1%,0
BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"NMMB Holdings, Inc.  (24)",Michigan / Healthcare,New York / Media,"Preferred Stock Series A (9,925.455 shares)  (13)","Series A Preferred Stock (4,400 shares)",29550,2300.0,29550,2832.0,0,0.1%,0,0
BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"NMMB Holdings, Inc.  (24)",Michigan / Healthcare,New York / Media,"Preferred Stock Series B (1,753.64 shares)  (13)","Series A Preferred Stock (4,400 shares)",29550,579.0,29550,533.0,0,0.0%,0,0
BNN Holdings Corp. (f/k/a Biotronic NeuroNetwork),"NMMB Holdings, Inc.  (24)",Michigan / Healthcare,New York / Media,"Preferred Stock Series B (1,753.64 shares)  (13)","Series A Preferred Stock (4,400 shares)",29550,579.0,32429,533.0,32915,0,1.2%,0
Portfolio Company,"NMMB Holdings, Inc.  (24)",Locale / Industry,New York / Media,Investments  (1),"Series A Preferred Stock (4,400 shares)",Principal  Value,579.0,Cost,533.0,Fair  Value  (2),0,% of Net  Assets,0
