0,1,2,3,4,5,6,7,8,9,10,11,12
The Petroleum Place Inc.,New York / Media,Colorado / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)","$ 20,000",22000,"$ 19,710",21681,0,22000,0,0.9%
The Petroleum Place Inc.,New York / Media,Colorado / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 5/20/2019)  (4)","$ 20,000",22000,"$ 19,710",21681,0,22000,0,0.9%
"Transaction Network Services, Inc.",New York / Media,Virginia / Diversified Telecommunication Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)  (4)","$ 20,000",10000,"$ 19,710",9852,0,9852,0,0.4%
"Transaction Network Services, Inc.",New York / Media,Virginia / Diversified Telecommunication Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (9.00% (LIBOR + 8.00% with 1.00% LIBOR floor), due 8/14/2020)  (4)","$ 20,000",10000,"$ 19,710",9852,0,9852,0,0.4%
"TransFirst Holdings, Inc.  (4)",New York / Media,New York / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% floor), due 6/27/2018)","$ 20,000",5000,"$ 19,710",4855,0,4908,0,0.2%
"TransFirst Holdings, Inc.  (4)",New York / Media,New York / Software & Computer Services,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% floor), due 6/27/2018)","$ 20,000",5000,"$ 19,710",4855,0,4908,0,0.2%
Totes Isotoner Corporation,New York / Media,Ohio / Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)","$ 20,000",39000,"$ 19,710",39000,0,39000,0,1.5%
Totes Isotoner Corporation,New York / Media,Ohio / Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)","$ 20,000",39000,"$ 19,710",39000,0,39000,0,1.5%
"United Sporting Companies, Inc.  (5)",New York / Media,South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",160000.0,39000,160000.0,39000,160000.0,0,6.3%,0
"United Sporting Companies, Inc.  (5)",New York / Media,South Carolina / Durable Consumer Products,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",160000.0,39000,160000.0,160000,0,160000,0,6.3%
Portfolio Company,New York / Media,Locale / Industry,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",Investments  (1),160000.0,Principal  Value,160000.0,Cost,0,Fair  Value  (2),0,% of Net  Assets
Wind River Resources Corp. and Wind River II Corp.,New York / Media,Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",160000.0,"$ 15,000",160000.0,"$ 14,750",0,$ -,0,0.0%
Wind River Resources Corp. and Wind River II Corp.,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",-,"$ 15,000",-,"$ 14,750",0.0%,0,0,0
Wind River Resources Corp. and Wind River II Corp.,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",-,"$ 15,000",-,14750,0,-,0,0.0%
Wind River Resources Corp. and Wind River II Corp.,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",Total Non-control/Non-affiliate Investments (Level 3 Investments),-,3030743,-,2990557,0,117.3%,0,0
Wind River Resources Corp. and Wind River II Corp.,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Oil & Gas Production,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",Total Level 3 Portfolio Investments,-,3794993,-,3707607,0,145.1%,0,0
Portfolio Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Locale / Industry,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)",Investments  (1),-,Principal  Value,-,Cost,0,Fair  Value  (2),0,% of Net  Assets
"ADAPCO, Inc.",Net Profits Interest (5.00% payable on Equity distributions)  (7),Florida / Ecological,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Common Stock (5,000 shares)",-,Principal  Value,-,$ 141,0,$ 240,0,0.0%
"ADAPCO, Inc.",Net Profits Interest (5.00% payable on Equity distributions)  (7),Florida / Ecological,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Common Stock (5,000 shares)",-,Principal  Value,-,141,0,240,0,0.0%
"Aircraft Fasteners International, LLC",Net Profits Interest (5.00% payable on Equity distributions)  (7),California / Machinery,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Convertible Preferred Stock (32,500 units)",-,Principal  Value,-,396,0,471,0,0.0%
"Aircraft Fasteners International, LLC",Net Profits Interest (5.00% payable on Equity distributions)  (7),California / Machinery,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Convertible Preferred Stock (32,500 units)",-,Principal  Value,-,396,0,471,0,0.0%
American Gilsonite Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Specialty Minerals,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Subordinated Note (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/10/2016)  (3), (4)",-,"$ 30,232",-,30232,0,30232,0,2.0%
American Gilsonite Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Specialty Minerals,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Senior Subordinated Note (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 3/10/2016)  (4)",-,7500,-,7500,0,7500,0,0.5%
American Gilsonite Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Specialty Minerals,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",-,7500,-,-,0,6830,0,0.5%
American Gilsonite Company,Net Profits Interest (5.00% payable on Equity distributions)  (7),Utah / Specialty Minerals,"Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (4)","Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",-,7500,-,37732,0,44562,0,3.0%
"Apidos CLO VIII, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Utah / Specialty Minerals,Subordinated Notes (Residual Interest),"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",19730.0,7500,18056.0,37732,19509.0,0,1.3%,0
"Apidos CLO VIII, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Utah / Specialty Minerals,Subordinated Notes (Residual Interest),"Membership Interest in AGC/PEP, LLC (99.9999%)  (15)",19730.0,7500,18056.0,18056,0,19509,0,1.3%
"Apidos CLO IX, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,20525,18056.0,18723,0,18723,0,1.2%
"Apidos CLO IX, Ltd.  (22)",Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),19730.0,20525,18056.0,18723,0,18723,0,1.2%
"Archipelago Learning, Inc.",Cayman Islands / Diversified Financial Services,Minnesota / Consumer Services,Subordinated Notes (Residual Interest),"Second Lien Debt (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (4), (16)",19730.0,50000,18056.0,48022,0,49271,0,3.3%
"Archipelago Learning, Inc.",Cayman Islands / Diversified Financial Services,Minnesota / Consumer Services,Subordinated Notes (Residual Interest),"Second Lien Debt (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (4), (16)",19730.0,50000,18056.0,48022,0,49271,0,3.3%
Babson CLO Ltd 2011-I.  (22),Cayman Islands / Diversified Financial Services,Minnesota / Consumer Services,Subordinated Notes (Residual Interest),"Second Lien Debt (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (4), (16)",35000.0,50000,33080.0,48022,34244.0,0,2.3%,0
Babson CLO Ltd 2011-I.  (22),Cayman Islands / Diversified Financial Services,Minnesota / Consumer Services,Subordinated Notes (Residual Interest),"Second Lien Debt (11.25% (LIBOR + 9.75% with 1.50% LIBOR floor), due 5/17/2019)  (4), (16)",35000.0,50000,33080.0,33080,0,34244,0,2.3%
Babson CLO Ltd 2012-IA.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),35000.0,29075,33080.0,27014,0,27197,0,1.8%
Babson CLO Ltd 2012-IA.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),35000.0,29075,33080.0,27014,0,27197,0,1.8%
Babson CLO Ltd 2012-IIA.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),35000.0,27850,33080.0,27486,0,27017,0,1.8%
Babson CLO Ltd 2012-IIA.  (22),Cayman Islands / Diversified Financial Services,Cayman Islands / Diversified Financial Services,Subordinated Notes (Residual Interest),Subordinated Notes (Residual Interest),35000.0,27850,33080.0,27486,0,27017,0,1.8%
"Blue Coat Systems, Inc.  (3), (4)",Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Subordinated Notes (Residual Interest),25000.0,27850,24279.0,27486,25000.0,0,1.7%,0
"Blue Coat Systems, Inc.  (3), (4)",Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Subordinated Notes (Residual Interest),25000.0,27850,24279.0,24279,0,25000,0,1.7%
Portfolio Company,Massachusetts / Software & Computer Services,Locale / Industry,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Investments  (1),25000.0,Principal  Value,24279.0,Cost,0,Fair  Value  (2),0,% of  Net  Assets
Byrider Systems Acquisition Corp.  (22),Massachusetts / Software & Computer Services,Indiana / Auto Finance,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",25000.0,"$ 20,546",24279.0,"$ 20,546",0,"$ 19,990",0,1.3%
Byrider Systems Acquisition Corp.  (22),Massachusetts / Software & Computer Services,Indiana / Auto Finance,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Subordinated Notes (12.00% plus 2.00% PIK, due 11/3/2016)  (3)",25000.0,"$ 20,546",24279.0,20546,0,19990,0,1.3%
"Caleel + Hayden, LLC  (14), (31)",Massachusetts / Software & Computer Services,Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Membership Units (7,500 shares)",25000.0,"$ 20,546",24279.0,351,0,1031,0,0.1%
"Caleel + Hayden, LLC  (14), (31)",Massachusetts / Software & Computer Services,Colorado / Personal & Nondurable Consumer Products,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Membership Units (7,500 shares)",25000.0,"$ 20,546",24279.0,351,0,1031,0,0.1%
"Capstone Logistics, LLC  (4)",Massachusetts / Software & Computer Services,Georgia / Commercial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Secured Term Loan A (7.50% (LIBOR + 5.50% with 2.00% LIBOR floor), due 9/16/2016)",25000.0,33793,24279.0,33793,0,33793,0,2.2%
"Capstone Logistics, LLC  (4)",Massachusetts / Software & Computer Services,Georgia / Commercial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Secured Term Loan B (13.50% (LIBOR + 11.50% with 2.00% LIBOR floor), due 9/16/2016)  (3)",25000.0,41625,24279.0,41625,0,41625,0,2.8%
"Capstone Logistics, LLC  (4)",Massachusetts / Software & Computer Services,Georgia / Commercial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Secured Term Loan B (13.50% (LIBOR + 11.50% with 2.00% LIBOR floor), due 9/16/2016)  (3)",25000.0,41625,24279.0,75418,0,75418,0,5.0%
"Cargo Airport Services USA, LLC",Massachusetts / Software & Computer Services,New York / Transportation,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/31/2016)  (3), (4)",25000.0,48891,24279.0,48891,0,48891,0,3.2%
"Cargo Airport Services USA, LLC",Massachusetts / Software & Computer Services,New York / Transportation,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Common Equity (1.6 units),25000.0,48891,24279.0,1639,0,1886,0,0.1%
"Cargo Airport Services USA, LLC",Massachusetts / Software & Computer Services,New York / Transportation,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)",Common Equity (1.6 units),25000.0,48891,24279.0,50530,0,50777,0,3.3%
"CIFC Funding 2011-I, Ltd.  (4)",Massachusetts / Software & Computer Services,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 8/15/2018)","Secured Class D Notes (5.79% (LIBOR + 5.00%), due 1/19/2023)",25000.0,19000,24279.0,14778,0,15229,0,1.0%
"CIFC Funding 2011-I, Ltd.  (4)","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",Cayman Islands / Diversified Financial Services,15400,"Secured Class D Notes (5.79% (LIBOR + 5.00%), due 1/19/2023)",12480.0,19000,12488,14778,0.8%,0,0,0
"CIFC Funding 2011-I, Ltd.  (4)","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",Cayman Islands / Diversified Financial Services,15400,"Secured Class D Notes (5.79% (LIBOR + 5.00%), due 1/19/2023)",12480.0,19000,12488,27258,0,27717,0,1.8%
"The Copernicus Group, Inc.","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",North Carolina / Healthcare,15400,Escrow Receivable,12480.0,19000,12488,-,0,315,0,0.0%
"The Copernicus Group, Inc.","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",North Carolina / Healthcare,15400,Escrow Receivable,12480.0,19000,12488,-,0,315,0,0.0%
"CRT MIDCO, LLC","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",Wisconsin / Media,15400,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",12480.0,73500,12488,73500,0,73491,0,4.9%
"CRT MIDCO, LLC","Unsecured Class E Notes (7.79% (LIBOR + 7.00%), due 1/19/2023)",Wisconsin / Media,15400,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",12480.0,73500,12488,73500,0,73491,0,4.9%
"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Wisconsin / Media,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",12480.0,73500,-,73500,-,0,0.0%,0
"Diamondback Operating, LP",Oklahoma / Oil & Gas Production,Wisconsin / Media,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 6/30/2017)  (3), (4)",12480.0,73500,-,-,0,-,0,0.0%
"Empire Today, LLC",Oklahoma / Oil & Gas Production,Illinois / Durable Consumer Products,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Secured Note (11.375%, due 2/1/2017)",12480.0,15700,-,15255,0,15700,0,1.0%
"Empire Today, LLC",Oklahoma / Oil & Gas Production,Illinois / Durable Consumer Products,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Secured Note (11.375%, due 2/1/2017)",12480.0,15700,-,15255,0,15700,0,1.0%
"Fairchild Industrial Products, Co.",Oklahoma / Oil & Gas Production,North Carolina / Electronics,Net Profits Interest (15.00% payable on Equity distributions)  (7),Escrow Receivable,12480.0,15700,-,-,0,144,0,0.0%
"Fairchild Industrial Products, Co.",Oklahoma / Oil & Gas Production,North Carolina / Electronics,Net Profits Interest (15.00% payable on Equity distributions)  (7),Escrow Receivable,12480.0,15700,-,-,0,144,0,0.0%
Portfolio Company,Oklahoma / Oil & Gas Production,Locale / Industry,Net Profits Interest (15.00% payable on Equity distributions)  (7),Investments  (1),12480.0,Principal  Value,-,Cost,0,Fair  Value  (2),0,% of Net  Assets
Injured Workers Pharmacy LLC,Oklahoma / Oil & Gas Production,Massachusetts / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 7.50% with 4.50% LIBOR floor) plus 1.00% PIK, due 11/4/2017)  (3), (4)",12480.0,"$ 15,100",-,"$ 15,100",0,"$ 15,100",0,1.0%
Injured Workers Pharmacy LLC,Oklahoma / Oil & Gas Production,Massachusetts / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 7.50% with 4.50% LIBOR floor) plus 1.00% PIK, due 11/4/2017)  (3), (4)",12480.0,"$ 15,100",-,15100,0,15100,0,1.0%
"Iron Horse Coiled Tubing, Inc.  (23)",Oklahoma / Oil & Gas Production,"Alberta, Canada / Production Services",Net Profits Interest (15.00% payable on Equity distributions)  (7),"Common Stock (3,821 shares)",12480.0,"$ 15,100",-,268,0,2040,0,0.1%
"Iron Horse Coiled Tubing, Inc.  (23)",Oklahoma / Oil & Gas Production,"Alberta, Canada / Production Services",Net Profits Interest (15.00% payable on Equity distributions)  (7),"Common Stock (3,821 shares)",12480.0,"$ 15,100",-,268,0,2040,0,0.1%
"JHH Holdings, Inc.",Oklahoma / Oil & Gas Production,Texas / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 6/23/2016)  (3), (4)",12480.0,15736,-,15736,0,15736,0,1.0%
"JHH Holdings, Inc.",Oklahoma / Oil & Gas Production,Texas / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Second Lien Debt (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 2.50% PIK, due 6/23/2016)  (3), (4)",12480.0,15736,-,15736,0,15736,0,1.0%
LHC Holdings Corp.,Oklahoma / Oil & Gas Production,Florida / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Revolving Line of Credit - $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)  (4), (25), (26)",12480.0,-,-,-,0,-,0,0.0%
LHC Holdings Corp.,Oklahoma / Oil & Gas Production,Florida / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),"Senior Subordinated Debt (10.50%, due 5/31/2015)  (3)",12480.0,4265,-,4125,0,4125,0,0.3%
LHC Holdings Corp.,Oklahoma / Oil & Gas Production,Florida / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),Membership Interest (125 units),12480.0,4265,-,216,0,225,0,0.0%
LHC Holdings Corp.,Oklahoma / Oil & Gas Production,Florida / Healthcare,Net Profits Interest (15.00% payable on Equity distributions)  (7),Membership Interest (125 units),12480.0,4265,-,4341,0,4350,0,0.3%
"Madison Park Funding IX, Ltd.  (22)",Oklahoma / Oil & Gas Production,Cayman Islands / Diversified Financial Services,Net Profits Interest (15.00% payable on Equity distributions)  (7),Subordinated Notes (Residual Interest),12480.0,31110,-,25810,0,25810,0,1.7%
"Madison Park Funding IX, Ltd.  (22)",Oklahoma / Oil & Gas Production,Cayman Islands / Diversified Financial Services,Net Profits Interest (15.00% payable on Equity distributions)  (7),Subordinated Notes (Residual Interest),12480.0,31110,-,25810,0,25810,0,1.7%
"Maverick Healthcare, LLC",Arizona / Healthcare,Cayman Islands / Diversified Financial Services,"Preferred Units (1,250,000 units)",Subordinated Notes (Residual Interest),12480.0,31110,1252,25810,1756,0,0.1%,0
"Maverick Healthcare, LLC",Arizona / Healthcare,Cayman Islands / Diversified Financial Services,"Preferred Units (1,250,000 units)","Common Units (1,250,000 units)",12480.0,31110,1252,-,0,95,0,0.0%
"Maverick Healthcare, LLC",Arizona / Healthcare,Cayman Islands / Diversified Financial Services,"Preferred Units (1,250,000 units)","Common Units (1,250,000 units)",12480.0,31110,1252,1252,0,1851,0,0.1%
"Medical Security Card Company, LLC  (4)",Arizona / Healthcare,Arizona / Healthcare,"Preferred Units (1,250,000 units)","Revolving Line of Credit - $1,500 Commitment (9.50% (LIBOR + 7.00% with 2.50% LIBOR floor), due 2/1/2016)  (25)",-,31110,-,1252,-,0,0.0%,0
"Medical Security Card Company, LLC  (4)",Arizona / Healthcare,Arizona / Healthcare,"Preferred Units (1,250,000 units)","First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",-,17317,-,17317,0,17317,0,1.1%
"Medical Security Card Company, LLC  (4)",Arizona / Healthcare,Arizona / Healthcare,"Preferred Units (1,250,000 units)","First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",-,17317,-,17317,0,17317,0,1.1%
"Mood Media Corporation  (3), (16), (22)",Arizona / Healthcare,Canada / Media,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 11/6/2018)  (4)",-,15000,-,14866,0,15000,0,1.0%
"Mood Media Corporation  (3), (16), (22)",Arizona / Healthcare,Canada / Media,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 11/6/2018)  (4)",-,15000,-,14866,0,15000,0,1.0%
"National Bankruptcy Services, LLC  (3),(4)",Arizona / Healthcare,Texas / Diversified Financial Services,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/16/2017)",-,18402,-,18402,0,18402,0,1.2%
"National Bankruptcy Services, LLC  (3),(4)",Arizona / Healthcare,Texas / Diversified Financial Services,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/16/2017)",-,18402,-,18402,0,18402,0,1.2%
"Naylor, LLC  (4)",Arizona / Healthcare,Florida / Media,"Preferred Units (1,250,000 units)","Revolving Line of Credit - $2,500 Commitment (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (25)",-,18402,-,18402,-,0,0.0%,0
"Naylor, LLC  (4)",Arizona / Healthcare,Florida / Media,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)",-,48600,-,48600,0,48600,0,3.2%
"Naylor, LLC  (4)",Arizona / Healthcare,Florida / Media,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)",-,48600,-,48600,0,48600,0,3.2%
Portfolio Company,Arizona / Healthcare,Locale / Industry,"Preferred Units (1,250,000 units)",Investments  (1),-,Principal  Value,-,Cost,0,Fair  Value  (2),0,% of  Net  Assets
"New Meatco Provisions, LLC",Arizona / Healthcare,California / Food Products,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 4.00%, PIK due 4/18/2016)  (4)","$ 12,438",Principal  Value,"$ 12,438",Cost,"$ 6,571",0,0.4%,0
"New Meatco Provisions, LLC",Arizona / Healthcare,California / Food Products,"Preferred Units (1,250,000 units)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 4.00%, PIK due 4/18/2016)  (4)","$ 12,438",Principal  Value,"$ 12,438",12438,0,6571,0,0.4%
"Nixon, Inc.",Arizona / Healthcare,California / Durable Consumer Products,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)","$ 12,438",15085,"$ 12,438",14792,0,14792,0,1.0%
"Nixon, Inc.",Arizona / Healthcare,California / Durable Consumer Products,"Preferred Units (1,250,000 units)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)","$ 12,438",15085,"$ 12,438",14792,0,14792,0,1.0%
