,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
348,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.29%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,46632,27320,% of Net Assets,22740,0.4%,0.7%,617.0,,-%,,,,
349,"Voya CLO 2016-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 13.29%, due 10/20/2031)(5)(6)(14)",10/27/2016,28100,46632,27320,% of Net Assets,22740,0.4%,0.7%,617.0,,-%,,,,
350,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.60%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,46632,49130,% of Net Assets,43149,0.4%,1.3%,617.0,,-%,,,,
351,"Voya CLO 2017-3, Ltd.",Structured Finance,"Subordinated Notes (Residual Interest, current yield 12.60%, due 7/20/2030)(5)(6)(14)",7/12/2017,44885,46632,49130,% of Net Assets,43149,0.4%,1.3%,617.0,,-%,,,,
352,"VT Topco, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (9.80% (LIBOR + 7.00%), due 8/17/2026)(3)(8)(11)",8/23/2018,7000,46632,6967,% of Net Assets,6926,0.4%,0.2%,617.0,,-%,,,,
353,"VT Topco, Inc.",Commercial Services & Supplies,"Second Lien Term Loan (9.80% (LIBOR + 7.00%), due 8/17/2026)(3)(8)(11)",8/23/2018,7000,46632,6967,% of Net Assets,6926,0.4%,0.2%,617.0,,-%,,,,
354,"Wink Holdco, Inc.",Insurance,"Second Lien Term Loan (9.27% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/1/2017,3000,46632,2987,% of Net Assets,2899,0.4%,0.1%,617.0,,-%,,,,
355,"Wink Holdco, Inc.",Insurance,"Second Lien Term Loan (9.27% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/1/2017,3000,46632,2987,% of Net Assets,2899,0.4%,0.1%,617.0,,-%,,,,
356,"Wink Holdco, Inc.",Total Non-Control/Non-Affiliate Investments (Level 3),"Second Lien Term Loan (9.27% (LIBOR + 6.75% with 1.00% LIBOR floor), due 12/1/2025)(3)(8)(13)",12/1/2017,3538047,46632,2987,3317943,2899,100.5%,0.1%,617.0,,-%,,,,
357,"Wink Holdco, Inc.",Total Non-Control/Non-Affiliate Investments (Level 3),Total Portfolio Investments (Level 3),12/1/2017,3538047,6096396,2987,3317943,5842570,100.5%,176.9%,617.0,,-%,,,,
358,Machinery,Total Non-Control/Non-Affiliate Investments (Level 3),-,12/1/2017,3538047,28622,2987,3317943,-,100.5%,176.9%,-,,-%,6866,35488.0,,
359,Online Lending,205000,-,-,3538047,-,2987,-,-,100949,176.9%,305949,,-%,,,,
360,Media,7614,-,-,3538047,-,2987,-,-,12869,176.9%,20483,,-%,,,,
361,Personal Products,213325,-,-,3538047,-,2987,-,-,15000,176.9%,228325,,-%,,,,
362,Trading Companies & Distributors,63538,-,-,3538047,-,2987,-,-,-,176.9%,63538,,-%,,,,
363,Diversified Consumer Services,63538,-,-,3538047,1772,2987,-,-,-,176.9%,31679,,-%,6577,40028.0,,
364,"Textiles, Apparel & Luxury Goods",-,-,-,3538047,-,2987,-,-,9878,176.9%,9878,,-%,,,,
365,Distributors,-,-,127091,3538047,-,2987,-,-,-,176.9%,127091,,-%,,,,
366,Air Freight & Logistics,-,-,127091,3538047,12316,2987,-,-,-,176.9%,-,,-%,-,12316.0,,
367,Auto Components,-,-,25409,3538047,-,2987,-,-,-,176.9%,25409,,-%,,,,
368,Building Products,-,-,19830,3538047,-,2987,-,-,-,176.9%,19830,,-%,,,,
369,Capital Markets,-,-,21534,3538047,-,2987,-,-,-,176.9%,21534,,-%,,,,
370,Commercial Services & Supplies,63029,-,164035,3538047,-,2987,-,-,-,176.9%,227064,,-%,,,,
371,Communications Equipment,-,-,47877,3538047,-,2987,-,-,-,176.9%,47877,,-%,,,,
372,Consumer Finance,17762,-,-,3538047,-,2987,-,-,-,176.9%,17762,,-%,,,,
373,Distributors,173733,-,-,3538047,-,2987,-,-,-,176.9%,173733,,-%,,,,
374,Diversified Consumer Services,-,-,109190,3538047,-,2987,-,-,-,176.9%,109190,,-%,,,,
375,Diversified Telecommunication Services,-,-,24567,3538047,-,2987,-,-,-,176.9%,24567,,-%,,,,
376,"Electronic Equipment, Instruments & Components",12654,-,-,3538047,-,2987,-,-,-,176.9%,12654,,-%,,,,
377,Energy Equipment & Services,34133,-,-,3538047,-,2987,-,-,-,176.9%,34133,,-%,,,,
378,Entertainment,26355,-,16912,3538047,-,2987,-,-,-,176.9%,43267,,-%,,,,
379,Food Products,-,-,34709,3538047,-,2987,-,-,-,176.9%,34709,,-%,,,,
380,Health Care Equipment & Supplies,34945,-,7467,3538047,-,2987,-,-,-,176.9%,42412,,-%,,,,
381,Health Care Providers & Services,138294,-,96234,3538047,-,2987,-,-,1252,176.9%,235780,,-%,,,,
382,"Hotels, Restaurants & Leisure",29438,-,7483,3538047,-,2987,-,-,-,176.9%,36921,,-%,,,,
383,Household Durables,16056,-,22604,3538047,-,2987,-,-,-,176.9%,38660,,-%,,,,
384,Household Products,24813,-,-,3538047,-,2987,-,-,-,176.9%,24813,,-%,,,,
385,Insurance,-,-,2987,3538047,-,2987,-,-,-,176.9%,2987,,-%,,,,
386,Interactive Media & Services,48449,-,-,3538047,-,2987,-,-,-,176.9%,48449,,-%,,,,
387,IT Services,273306,-,31129,3538047,-,2987,-,-,-,176.9%,304435,,-%,,,,
388,Leisure Products,29537,-,10916,3538047,-,2987,-,-,1,176.9%,40454,,-%,,,,
389,Media,98595,-,35000,3538047,-,2987,-,-,-,176.9%,133595,,-%,,,,
390,Paper & Forest Products,-,-,11345,3538047,-,2987,-,-,-,176.9%,11345,,-%,,,,
391,Pharmaceuticals,-,-,11883,3538047,-,2987,-,-,-,176.9%,11883,,-%,,,,
392,Professional Services,118965,-,67701,3538047,-,2987,-,-,-,176.9%,186666,,-%,,,,
393,Real Estate Management & Development,41370,-,-,3538047,-,2987,-,-,-,176.9%,41370,,-%,,,,
394,Software,-,-,69455,3538047,-,2987,-,-,-,176.9%,69455,,-%,,,,
395,"Technology Hardware, Storage & Peripherals",-,-,12392,3538047,-,2987,-,-,-,176.9%,12392,,-%,,,,
396,"Textiles, Apparel & Luxury Goods",271227,-,36604,3538047,-,2987,-,-,-,176.9%,307831,,-%,,,,
397,Tobacco,-,-,14405,3538047,-,2987,-,-,-,176.9%,14405,,-%,,,,
398,Transportation Infrastructure,-,-,27536,3538047,-,2987,-,-,-,176.9%,27536,,-%,,,,
399,Structured Finance (A),-,-,-,3538047,1142613,2987,-,-,-,176.9%,1142613,,-%,,,,
400,Aerospace & Defense,-,50823,-,3538047,-,2987,-,-,-,176.9%,-,,-%,40997,91820.0,2.8,%
401,Commercial Services & Supplies,67809,50823,-,3538047,-,2987,451,-,-,176.9%,68260,,2.1,%,,,
402,Construction & Engineering,43311,50823,-,3538047,-,2987,-,-,46447,176.9%,89758,,2.7,%,,,
403,Consumer Finance,-,50823,343655,3538047,-,2987,-,-,201840,176.9%,545495,,16.5,%,,,
404,"Electronic Equipment, Instruments & Components",20363,50823,-,3538047,-,2987,-,-,20919,176.9%,41282,,1.3,%,,,
405,Energy Equipment & Services,35048,50823,-,3538047,-,2987,-,-,105208,176.9%,140256,,4.2,%,,,
406,Equity Real Estate Investment Trusts (REITs),433553,50823,-,3538047,-,2987,-,-,372199,176.9%,805752,,24.4,%,,,
407,Health Care Providers & Services,221358,50823,-,3538047,-,2987,-,-,-,176.9%,221358,,6.7,%,,,
408,Machinery,-,50823,24670,3538047,-,2987,-,-,-,176.9%,24670,,0.7,%,,,
409,Media,7614,50823,-,3538047,-,2987,-,-,16432,176.9%,24046,,0.7,%,,,
410,Online Lending,205000,50823,-,3538047,-,2987,-,-,5707,176.9%,210707,,6.4,%,,,
411,Personal Products,132530,50823,-,3538047,-,2987,-,-,-,176.9%,132530,,4.0,%,,,
412,Trading Companies & Distributors,36832,50823,-,3538047,-,2987,-,-,-,176.9%,36832,,1.1,%,,,
413,Fair Value % of Net Assets,37.9,%,11.2,%,-,%,-,%,24.5,%,73.6,%,1.1,,,,
414,Diversified Consumer Services,37.9,-,11.2,%,1772,%,-,-,24.5,%,25582,%,1.1,-,27354.0,0.8,%
415,"Textiles, Apparel & Luxury Goods",-,-,-,%,-,%,-,-,21537,%,21537,%,0.7,%,,,
416,Distributors,-,-,42970,%,-,%,-,-,-,%,42970,%,1.3,%,,,
417,Fair Value % of Net Assets,-,%,1.4,%,-,%,0.7,%,0.7,%,2.8,%,1.3,,,,
418,Air Freight & Logistics,-,-,1.4,%,12316,%,0.7,-,0.7,%,-,%,1.3,-,12316.0,0.4,%
419,Auto Components,-,-,25409,%,-,%,-,-,-,%,25409,%,0.8,%,,,
420,Building Products,-,-,19249,%,-,%,-,-,-,%,19249,%,0.6,%,,,
421,Capital Markets,-,-,21673,%,-,%,-,-,-,%,21673,%,0.7,%,,,
422,Commercial Services & Supplies,61724,-,165056,%,-,%,-,-,951,%,227731,%,6.9,%,,,
423,Communications Equipment,-,-,47171,%,-,%,-,-,-,%,47171,%,1.4,%,,,
424,Consumer Finance,15705,-,-,%,-,%,-,-,-,%,15705,%,0.5,%,,,
425,Distributors,172571,-,-,%,-,%,-,-,-,%,172571,%,5.2,%,,,
426,Diversified Consumer Services,-,-,109190,%,-,%,-,-,-,%,109190,%,3.3,%,,,
427,Diversified Telecommunication Services,-,-,24567,%,-,%,-,-,-,%,24567,%,0.7,%,,,
428,"Electronic Equipment, Instruments & Components",12654,-,-,%,-,%,-,-,-,%,12654,%,0.4,%,,,
429,Energy Equipment & Services,33758,-,-,%,-,%,-,-,-,%,33758,%,1.0,%,,,
430,Entertainment,26405,-,16909,%,-,%,-,-,-,%,43314,%,1.3,%,,,
431,Food Products,-,-,34478,%,-,%,-,-,-,%,34478,%,1.1,%,,,
432,Health Care Equipment & Supplies,33780,-,7146,%,-,%,-,-,-,%,40926,%,1.2,%,,,
433,Health Care Providers & Services,136293,-,95369,%,-,%,-,-,868,%,232530,%,7.0,%,,,
434,"Hotels, Restaurants & Leisure",29438,-,7419,%,-,%,-,-,-,%,36857,%,1.1,%,,,
435,Household Durables,14923,-,21733,%,-,%,-,-,-,%,36656,%,1.1,%,,,
436,Household Products,24813,-,-,%,-,%,-,-,-,%,24813,%,0.8,%,,,
437,Insurance,-,-,2899,%,-,%,-,-,-,%,2899,%,0.1,%,,,
438,Interactive Media & Services,48449,-,-,%,-,%,-,-,-,%,48449,%,1.5,%,,,
439,IT Services,272793,-,31376,%,-,%,-,-,-,%,304169,%,9.2,%,,,
440,Leisure Products,29537,-,11000,%,-,%,-,-,-,%,40537,%,1.2,%,,,
441,Media,29537,98528,11000,%,30000,%,-,-,-,%,-,%,1.2,-,128528.0,3.9,%
442,Paper & Forest Products,-,98528,11345,%,-,%,-,-,-,%,11345,%,0.3,%,,,
443,Pharmaceuticals,-,98528,12000,%,-,%,-,-,-,%,12000,%,0.4,%,,,
444,Professional Services,118965,98528,69818,%,-,%,-,-,-,%,188783,%,5.7,%,,,
445,Real Estate Management & Development,41370,98528,-,%,-,%,-,-,-,%,41370,%,1.3,%,,,
446,Software,-,98528,69302,%,-,%,-,-,-,%,69302,%,2.1,%,,,
447,"Technology Hardware, Storage & Peripherals",-,98528,12114,%,-,%,-,-,-,%,12114,%,0.4,%,,,
448,"Textiles, Apparel & Luxury Goods",271227,98528,37000,%,-,%,-,-,-,%,308227,%,9.3,%,,,
449,Tobacco,-,98528,14405,%,-,%,-,-,-,%,14405,%,0.4,%,,,
450,Transportation Infrastructure,-,98528,27120,%,-,%,-,-,-,%,27120,%,0.8,%,,,
451,Structured Finance (A),-,98528,-,%,937127,%,-,-,-,%,937127,%,28.4,%,,,
452,Fair Value % of Net Assets,43.7,%,28.3,%,28.4,%,-,%,0.1,%,100.5,%,28.4,,,,
453,Fair Value % of Net Assets,81.7,%,40.8,%,28.4,%,0.8,%,25.2,%,176.9,%,28.4,,,,
454,Auto Components,81.7,-,40.8,%,12681,%,0.8,-,25.2,%,-,%,28.4,-,12681.0,,
455,Building Products,-,-,9905,%,-,%,-,-,-,%,9905,%,28.4,,,,
456,Capital Markets,-,-,19799,%,-,%,-,-,-,%,19799,%,28.4,,,,
457,Commercial Services & Supplies,90364,-,163913,%,-,%,-,-,-,%,254277,%,28.4,,,,
458,Communications Equipment,-,-,39860,%,-,%,-,-,-,%,39860,%,28.4,,,,
459,Consumer Finance,30570,-,-,%,-,%,-,-,-,%,30570,%,28.4,,,,
460,Distributors,343659,-,127091,%,-,%,-,-,-,%,470750,%,28.4,,,,
461,Diversified Consumer Services,9647,-,118289,%,-,%,-,-,-,%,127936,%,28.4,,,,
462,"Electronic Equipment, Instruments & Components",12490,-,14856,%,-,%,-,-,-,%,27346,%,28.4,,,,
463,Energy Equipment & Services,30511,-,-,%,-,%,-,-,-,%,30511,%,28.4,,,,
464,Food Products,-,-,9884,%,-,%,-,-,-,%,9884,%,28.4,,,,
465,Health Care Equipment & Supplies,35815,-,7464,%,-,%,-,-,-,%,43279,%,28.4,,,,
466,Health Care Providers & Services,145336,-,61909,%,-,%,-,-,1252,%,208497,%,28.4,,,,
467,"Hotels, Restaurants & Leisure",29813,-,7482,%,-,%,-,-,-,%,37295,%,28.4,,,,
468,Household & Personal Products,24938,-,-,%,-,%,-,-,-,%,24938,%,28.4,,,,
469,Household Durables,16894,-,25645,%,-,%,-,-,-,%,42539,%,28.4,,,,
470,Insurance,-,-,2986,%,-,%,-,-,-,%,2986,%,28.4,,,,
471,Internet & Direct Marketing Retail,4813,-,35000,%,-,%,-,-,-,%,39813,%,28.4,,,,
472,Internet Software & Services,215791,-,13926,%,-,%,-,-,-,%,229717,%,28.4,,,,
473,IT Services,160588,-,21595,%,-,%,-,-,-,%,182183,%,28.4,,,,
474,Leisure Products,34626,-,10904,%,-,%,-,-,1,%,45531,%,28.4,,,,
475,Media,118605,-,2975,%,-,%,-,-,-,%,121580,%,28.4,,,,
476,Online Lending,-,-,-,%,-,%,30,-,-,%,30,%,28.4,,,,
477,Paper & Forest Products,-,-,11328,%,-,%,-,-,-,%,11328,%,28.4,,,,
478,Pharmaceuticals,-,-,11882,%,-,%,-,-,-,%,11882,%,28.4,,,,
479,Professional Services,9468,-,64804,%,-,%,-,-,-,%,74272,%,28.4,,,,
480,Real Estate Management & Development,41860,-,-,%,-,%,-,-,-,%,41860,%,28.4,,,,
481,Software,-,-,66435,%,-,%,-,-,-,%,66435,%,28.4,,,,
482,"Technology Hardware, Storage & Peripherals",-,-,12384,%,-,%,-,-,-,%,12384,%,28.4,,,,
483,"Textiles, Apparel & Luxury Goods",-,-,36551,%,-,%,-,-,-,%,36551,%,28.4,,,,
484,Tobacco,-,-,14392,%,-,%,-,-,-,%,14392,%,28.4,,,,
485,Trading Companies & Distributors,63863,-,-,%,-,%,-,-,-,%,63863,%,28.4,,,,
486,Transportation Infrastructure,-,-,27494,%,-,%,-,-,-,%,27494,%,28.4,,,,
487,Structured Finance (A),-,-,-,%,1102927,%,-,-,-,%,1102927,%,28.4,,,,
488,Consumer Finance,-,-,-,%,342331,%,-,-,-,%,-,%,28.4,211209,553540.0,16.2,%
489,"Electronic Equipment, Instruments & Components",20700,-,-,%,-,%,-,-,15056,%,35756,%,1.1,%,,,
490,Energy Equipment & Services,35048,-,-,%,-,%,-,-,103456,%,138504,%,4.1,%,,,
491,Equity Real Estate Investment Trusts (REITs),293203,-,-,%,-,%,-,-,518712,%,811915,%,23.8,%,,,
492,Health Care Providers & Services,197621,-,-,%,-,%,-,-,-,%,197621,%,5.8,%,,,
493,Machinery,-,-,28622,%,-,%,-,-,3264,%,31886,%,0.9,%,,,
494,Media,8614,-,-,%,-,%,-,-,10121,%,18735,%,0.6,%,,,
495,Online Lending,226180,-,-,%,-,%,-,-,16881,%,243061,%,7.1,%,,,
496,Personal Products,165020,-,-,%,-,%,-,-,-,%,165020,%,4.9,%,,,
497,Fair Value % of Net Assets,32.2,%,10.9,%,-,%,0.2,%,27.3,%,70.6,%,4.9,,,,
498,Diversified Consumer Services,32.2,-,10.9,%,7834,%,0.2,-,27.3,%,27382,%,4.9,-,35216.0,1.0,%
499,"Textiles, Apparel & Luxury Goods",-,-,-,%,-,%,0.2,-,23220,%,23220,%,0.7,%,,,
500,Fair Value % of Net Assets,-,%,0.2,%,-,%,0.8,%,0.7,%,1.7,%,0.7,,,,
501,Auto Components,-,-,0.2,%,12887,%,0.8,-,0.7,%,-,%,0.7,-,12887.0,0.4,%
502,Building Products,-,-,10000,%,-,%,-,-,-,%,10000,%,0.3,%,,,
503,Capital Markets,-,-,20000,%,-,%,-,-,-,%,20000,%,0.6,%,,,
504,Commercial Services & Supplies,89658,-,164236,%,-,%,-,-,917,%,254811,%,7.5,%,,,
505,Communications Equipment,-,-,40000,%,-,%,-,-,-,%,40000,%,1.2,%,,,
506,Consumer Finance,33438,-,-,%,-,%,-,-,-,%,33438,%,1.0,%,,,
507,Distributors,343659,-,58806,%,-,%,-,-,-,%,402465,%,11.8,%,,,
508,Diversified Consumer Services,9647,-,118289,%,-,%,-,-,-,%,127936,%,3.8,%,,,
509,"Electronic Equipment, Instruments & Components",12335,-,14873,%,-,%,-,-,-,%,27208,%,0.8,%,,,
510,Energy Equipment & Services,32070,-,-,%,-,%,-,-,-,%,32070,%,0.9,%,,,
511,Food Products,-,-,9886,%,-,%,-,-,-,%,9886,%,0.3,%,,,
512,Health Care Equipment & Supplies,35815,-,7464,%,-,%,-,-,-,%,43279,%,1.3,%,,,
513,Health Care Providers & Services,144130,-,61933,%,-,%,-,-,446,%,206509,%,6.0,%,,,
514,"Hotels, Restaurants & Leisure",29813,-,7482,%,-,%,-,-,-,%,37295,%,1.1,%,,,
515,Household & Personal Products,24938,-,-,%,-,%,-,-,-,%,24938,%,0.7,%,,,
516,Household Durables,15728,-,25895,%,-,%,-,-,-,%,41623,%,1.2,%,,,
517,Insurance,-,-,2986,%,-,%,-,-,-,%,2986,%,0.1,%,,,
518,Internet & Direct Marketing Retail,4813,-,35000,%,-,%,-,-,-,%,39813,%,1.2,%,,,
519,Internet Software & Services,215791,-,14000,%,-,%,-,-,-,%,229791,%,6.7,%,,,
520,IT Services,160588,-,21990,%,-,%,-,-,-,%,182578,%,5.4,%,,,
521,Leisure Products,34626,-,11000,%,-,%,-,-,-,%,45626,%,1.3,%,,,
522,Media,118655,-,2975,%,-,%,-,-,-,%,121630,%,3.6,%,,,
523,Online Lending,-,-,-,%,-,%,17,-,-,%,17,%,-,%,,,
524,Paper & Forest Products,-,-,11226,%,-,%,-,-,-,%,11226,%,0.3,%,,,
525,Pharmaceuticals,-,-,12000,%,-,%,-,-,-,%,12000,%,0.3,%,,,
526,Professional Services,9608,-,67383,%,-,%,-,-,-,%,76991,%,2.3,%,,,
527,Real Estate Management & Development,41860,-,-,%,-,%,-,-,-,%,41860,%,1.2,%,,,
528,Software,-,-,67265,%,-,%,-,-,-,%,67265,%,2.0,%,,,
529,"Technology Hardware, Storage & Peripherals",-,-,12500,%,-,%,-,-,-,%,12500,%,0.4,%,,,
530,"Textiles, Apparel & Luxury Goods",-,-,37000,%,-,%,-,-,-,%,37000,%,1.1,%,,,
531,Tobacco,-,-,14392,%,-,%,-,-,-,%,14392,%,0.4,%,,,
532,Trading Companies & Distributors,-,56199,14392,%,-,%,-,-,-,%,-,%,0.4,-,56199.0,1.6,%
533,Transportation Infrastructure,-,56199,28104,%,-,%,-,-,-,%,28104,%,0.8,%,,,
534,Structured Finance (A),-,56199,-,%,960194,%,-,-,-,%,960194,%,28.2,%,,,
535,Fair Value % of Net Assets,41.5,%,26.1,%,28.2,%,-,%,-,%,95.8,%,28.2,,,,
536,Fair Value % of Net Assets,73.7,%,37.2,%,28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
537,CCPI Inc.,-%,7.00%,7.00%,%,28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
538,"Cinedigm DC Holdings, LLC",-%,2.50%,2.50%,%,28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
539,Credit Central Loan Company,-%,10.00%,10.00%,%,28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
540,"Echelon Transportation, LLC (f/k/a Echelon Aviation LLC)",-%,10.00%,2.25%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
541,"Echelon Transportation, LLC (f/k/a Echelon Aviation LLC)",-%,10.00%,1.00%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
542,"Edmentum Ultimate Holdings, LLC - Unsecured Senior PIK Note",8.50%,-%,8.50%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
543,First Tower Finance Company LLC,1.45%,8.55%,10.00%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
544,"InterDent, Inc. - Senior Secured Team Loan B",4.25%,-%,4.25%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
545,"InterDent, Inc. - Senior Secured Team Loan C",18.00%,-%,18.00%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
546,"MITY, Inc.",-%,10.00%,10.00%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
547,National Property REIT Corp. - Senior Secured Term Loan A,-%,10.50%,10.50%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
548,National Property REIT Corp. - Senior Secured Term Loan E,-%,1.50%,1.50%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
549,Nationwide Loan Company LLC,-%,10.00%,10.00%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
550,"Spartan Energy Services, Inc.",13.98%,-%,13.98%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
551,"Valley Electric Co. of Mt. Vernon, Inc.",-%,2.50%,2.50%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
552,"Valley Electric Company, Inc.",7.17%,2.83%,10.00%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
553,Venio LLC,10.00%,-%,10.00%,(A),28.2,%,1.0,%,28.0,%,168.1,%,28.2,,,,
